 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F277W
  0.1182  0.0650  0.0244  0.0161  0.0389  0.0820  0.1420  0.2111  0.2686  0.2957
  0.3097  0.2962  0.2537  0.2046  0.1432 -0.0256 -0.1951 -0.3643 -0.5279
  0.2047  0.1617  0.1169  0.0795  0.0541  0.0450  0.0548  0.0829  0.1241  0.1724
  0.2190  0.2475  0.2374  0.1899  0.1267 -0.0432 -0.2121 -0.3804 -0.5436 -0.7007
  0.2588  0.2254  0.1834  0.1361  0.0894  0.0527  0.0313  0.0289  0.0478  0.0884
  0.1385  0.1856  0.2024  0.1690  0.1099 -0.0582 -0.2263 -0.3934 -0.5561 -0.7122
 -0.8619
  0.2805  0.2561  0.2239  0.1859  0.1448  0.1051  0.0715  0.0491  0.0397  0.0437
  0.0682  0.1105  0.1487  0.1419  0.0928 -0.0706 -0.2377 -0.4033 -0.5655 -0.7210
 -0.8698 -1.0128
  0.2748  0.2592  0.2365  0.2082  0.1756  0.1415  0.1094  0.0840  0.0667  0.0570
  0.0523  0.0582  0.0857  0.1005  0.0701 -0.0820 -0.2474 -0.4110 -0.5723 -0.7278
 -0.8762 -1.0184 -1.1550 -1.2870
  0.2439  0.2377  0.2249  0.2065  0.1833  0.1563  0.1277  0.1013  0.0806  0.0664
  0.0557  0.0452  0.0432  0.0542  0.0364 -0.0948 -0.2563 -0.4174 -0.5769 -0.7323
 -0.8809 -1.0229 -1.1589 -1.2899 -1.4164 -1.5391 -1.6585 -1.7748 -1.8880 -1.9977
  0.1879  0.1913  0.1894  0.1820  0.1690  0.1509  0.1285  0.1042  0.0810  0.0621
  0.0473  0.0331  0.0164  0.0138  0.0000 -0.1138 -0.2662 -0.4238 -0.5802 -0.7345
 -0.8837 -1.0261 -1.1620 -1.2925 -1.4181 -1.5396 -1.6576 -1.7722 -1.8838 -1.9928
 -2.0988
  0.1094  0.1199  0.1280  0.1329  0.1318  0.1245  0.1109  0.0925  0.0712  0.0497
  0.0306  0.0132 -0.0056 -0.0231 -0.0354 -0.1393 -0.2797 -0.4314 -0.5837 -0.7353
 -0.8841 -1.0275 -1.1640 -1.2945 -1.4198 -1.5405 -1.6574 -1.7707 -1.8809 -1.9883
 -2.0933
  0.0153  0.0289  0.0425  0.0575  0.0689  0.0744  0.0721  0.0626  0.0470  0.0277
  0.0073 -0.0129 -0.0333 -0.0546 -0.0709 -0.1667 -0.2981 -0.4431 -0.5908 -0.7385
 -0.8853 -1.0290 -1.1669 -1.2983 -1.4239 -1.5445 -1.6609 -1.7735 -1.8826 -1.9887
 -2.0923
 -0.0866 -0.0741 -0.0596 -0.0401 -0.0192 -0.0024  0.0086  0.0109  0.0048 -0.0079
 -0.0254 -0.0452 -0.0662 -0.0879 -0.1087 -0.1934 -0.3156 -0.4537 -0.5969 -0.7405
 -0.8837 -1.0256 -1.1639 -1.2967 -1.4233 -1.5444 -1.6607 -1.7728 -1.8812 -1.9863
 -2.0907
 -0.1948 -0.1842 -0.1699 -0.1517 -0.1290 -0.1037 -0.0819 -0.0671 -0.0608 -0.0632
 -0.0730 -0.0883 -0.1070 -0.1276 -0.1492 -0.2235 -0.3350 -0.4654 -0.6037 -0.7438
 -0.8835 -1.0224 -1.1593 -1.2926 -1.4206 -1.5428 -1.6599 -1.7722 -1.8805 -1.9852
 -2.0867
 -0.3092 -0.3014 -0.2852 -0.2712 -0.2495 -0.2232 -0.1958 -0.1708 -0.1527 -0.1428
 -0.1414 -0.1478 -0.1603 -0.1771 -0.1924 -0.2570 -0.3563 -0.4782 -0.6112
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F277W
  0.1225  0.1187  0.1217  0.1323  0.1519  0.1769  0.2030  0.2269  0.2484  0.2712
  0.2876  0.2841  0.2515  0.1966  0.1284 -0.0372 -0.2004 -0.3631 -0.5268
  0.1320  0.1119  0.0990  0.0934  0.0957  0.1065  0.1241  0.1434  0.1658  0.1945
  0.2245  0.2409  0.2248  0.1761  0.1132 -0.0546 -0.2184 -0.3798 -0.5417 -0.6986
  0.1941  0.1643  0.1335  0.0898  0.0664  0.0557  0.0584  0.0705  0.0892  0.1170
  0.1526  0.1858  0.1935  0.1585  0.0995 -0.0678 -0.2325 -0.3933 -0.5538 -0.7095
 -0.8593
  0.2589  0.2288  0.1898  0.1441  0.0987  0.0605  0.0350  0.0255  0.0304  0.0483
  0.0781  0.1164  0.1472  0.1368  0.0873 -0.0768 -0.2427 -0.4036 -0.5631 -0.7181
 -0.8668 -1.0099
  0.2828  0.2617  0.2309  0.1913  0.1479  0.1055  0.0684  0.0398  0.0225  0.0184
  0.0281  0.0515  0.0837  0.1016  0.0717 -0.0832 -0.2497 -0.4111 -0.5698 -0.7245
 -0.8729 -1.0151 -1.1520 -1.2842
  0.2814  0.2681  0.2457  0.2148  0.1776  0.1375  0.0994  0.0675  0.0444  0.0295
  0.0219  0.0212  0.0344  0.0519  0.0452 -0.0892 -0.2545 -0.4162 -0.5744 -0.7288
 -0.8773 -1.0193 -1.1555 -1.2867 -1.4135 -1.5366 -1.6563 -1.7728 -1.8860 -1.9955
  0.2616  0.2548  0.2399  0.2172  0.1882  0.1549  0.1196  0.0865  0.0593  0.0399
  0.0265  0.0158  0.0088  0.0134  0.0105 -0.0977 -0.2585 -0.4199 -0.5771 -0.7310
 -0.8799 -1.0223 -1.1583 -1.2890 -1.4149 -1.5367 -1.6550 -1.7699 -1.8817 -1.9907
 -2.0966
  0.2220  0.2233  0.2160  0.2015  0.1811  0.1558  0.1268  0.0963  0.0671  0.0424
  0.0237  0.0086 -0.0067 -0.0171 -0.0229 -0.1152 -0.2638 -0.4231 -0.5790 -0.7315
 -0.8803 -1.0235 -1.1601 -1.2907 -1.4162 -1.5372 -1.6545 -1.7681 -1.8786 -1.9862
 -2.0912
  0.1617  0.1722  0.1730  0.1674  0.1558  0.1394  0.1184  0.0938  0.0670  0.0405
  0.0168 -0.0035 -0.0225 -0.0416 -0.0550 -0.1416 -0.2763 -0.4295 -0.5833 -0.7338
 -0.8814 -1.0250 -1.1628 -1.2943 -1.4201 -1.5409 -1.6576 -1.7705 -1.8800 -1.9864
 -2.0902
  0.0852  0.1003  0.1082  0.1112  0.1096  0.1032  0.0920  0.0758  0.0551  0.0313
  0.0064 -0.0177 -0.0405 -0.0631 -0.0842 -0.1666 -0.2924 -0.4365 -0.5861 -0.7340
 -0.8791 -1.0216 -1.1599 -1.2926 -1.4193 -1.5406 -1.6572 -1.7696 -1.8783 -1.9838
 -2.0884
 -0.0029  0.0118  0.0245  0.0339  0.0403  0.0439  0.0431  0.0372  0.0254  0.0081
 -0.0132 -0.0370 -0.0615 -0.0862 -0.1109 -0.1909 -0.3098 -0.4466 -0.5908 -0.7354
 -0.8778 -1.0179 -1.1552 -1.2886 -1.4166 -1.5389 -1.6561 -1.7688 -1.8774 -1.9824
 -2.0842
 -0.1016 -0.0865 -0.0725 -0.0597 -0.0481 -0.0381 -0.0300 -0.0255 -0.0268 -0.0346
 -0.0486 -0.0676 -0.0900 -0.1145 -0.1351 -0.2145 -0.3285 -0.4598 -0.5974
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F277W
  0.1370  0.1415  0.1558  0.1818  0.2236  0.2683  0.3008  0.3139  0.3187  0.3204
