 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F606W
 -4.4350 -4.3655 -4.5540 -4.4869 -4.3105 -4.0685 -3.8055 -3.6337 -3.4846 -3.3312
 -3.1878 -3.0553 -2.9326 -2.8206 -2.7182 -2.5053 -2.3195 -2.1604 -2.0778
 -4.4343 -4.2292 -4.0603 -3.9466 -3.8845 -3.7927 -3.6427 -3.4800 -3.3321 -3.1937
 -3.0627 -2.9405 -2.8282 -2.7256 -2.6318 -2.4312 -2.2753 -2.1624 -2.0849 -2.0312
 -4.2539 -4.0547 -3.8698 -3.7100 -3.5829 -3.5022 -3.4425 -3.3479 -3.2244 -3.0946
 -2.9740 -2.8616 -2.7580 -2.6634 -2.5775 -2.3964 -2.2590 -2.1605 -2.0925 -2.0443
 -2.0091
 -4.1065 -3.9300 -3.7535 -3.5884 -3.4430 -3.3211 -3.2265 -3.1618 -3.0981 -3.0106
 -2.9068 -2.8037 -2.7082 -2.6207 -2.5407 -2.3731 -2.2483 -2.1611 -2.1008 -2.0577
 -2.0253 -2.0006
 -3.9715 -3.8231 -3.6661 -3.5094 -3.3629 -3.2331 -3.1223 -3.0296 -2.9591 -2.8981
 -2.8319 -2.7527 -2.6688 -2.5883 -2.5142 -2.3571 -2.2404 -2.1611 -2.1078 -2.0701
 -2.0412 -2.0185 -2.0007 -1.9876
 -3.8453 -3.7191 -3.5870 -3.4467 -3.3078 -3.1777 -3.0627 -2.9639 -2.8802 -2.8091
 -2.7475 -2.6885 -2.6248 -2.5572 -2.4906 -2.3444 -2.2334 -2.1588 -2.1110 -2.0796
 -2.0552 -2.0357 -2.0201 -2.0077 -1.9976 -1.9910 -1.9893 -1.9936 -2.0047 -2.0231
 -3.7303 -3.6190 -3.5068 -3.3863 -3.2608 -3.1372 -3.0219 -2.9199 -2.8334 -2.7593
 -2.6936 -2.6336 -2.5771 -2.5211 -2.4643 -2.3314 -2.2258 -2.1525 -2.1090 -2.0835
 -2.0653 -2.0504 -2.0382 -2.0283 -2.0202 -2.0123 -2.0070 -2.0074 -2.0157 -2.0328
 -2.0559
 -3.6284 -3.5261 -3.4255 -3.3213 -3.2125 -3.1006 -2.9905 -2.8878 -2.7981 -2.7221
 -2.6566 -2.5974 -2.5415 -2.4884 -2.4371 -2.3169 -2.2173 -2.1454 -2.1025 -2.0808
 -2.0688 -2.0601 -2.0529 -2.0467 -2.0417 -2.0374 -2.0326 -2.0302 -2.0333 -2.0445
 -2.0654
 -3.5418 -3.4441 -3.3486 -3.2503 -3.1564 -3.0586 -2.9589 -2.8607 -2.7697 -2.6904
 -2.6233 -2.5653 -2.5123 -2.4616 -2.4126 -2.3003 -2.2070 -2.1374 -2.0932 -2.0725
 -2.0650 -2.0627 -2.0618 -2.0611 -2.0605 -2.0596 -2.0591 -2.0593 -2.0624 -2.0687
 -2.0779
 -3.4728 -3.3763 -3.2820 -3.1897 -3.0993 -3.0107 -2.9231 -2.8342 -2.7472 -2.6663
 -2.5958 -2.5362 -2.4845 -2.4362 -2.3903 -2.2857 -2.1967 -2.1293 -2.0846 -2.0622
 -2.0557 -2.0576 -2.0629 -2.0687 -2.0738 -2.0781 -2.0817 -2.0849 -2.0884 -2.0930
 -2.0986
 -3.4179 -3.3183 -3.2230 -3.1317 -3.0441 -2.9600 -2.8791 -2.8005 -2.7218 -2.6447
 -2.5730 -2.5102 -2.4569 -2.4108 -2.3687 -2.2713 -2.1863 -2.1210 -2.0768 -2.0522
 -2.0445 -2.0475 -2.0566 -2.0682 -2.0798 -2.0902 -2.0994 -2.1072 -2.1142 -2.1211
 -2.1288
 -3.3570 -3.2404 -3.1407 -3.0536 -2.9749 -2.9011 -2.8294 -2.7579 -2.6872 -2.6180
 -2.5511 -2.4879 -2.4319 -2.3843 -2.3433 -2.2546 -2.1756 -2.1122 -2.0684
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F606W
 -4.7961 -4.7198 -4.5983 -4.3669 -4.1027 -3.8516 -3.6451 -3.4805 -3.3350 -3.1986
 -3.0696 -2.9493 -2.8380 -2.7357 -2.6420 -2.4458 -2.2853 -2.1546 -2.0695
 -4.5086 -4.3184 -4.2100 -4.1428 -3.9804 -3.7597 -3.5498 -3.3785 -3.2353 -3.1042
 -2.9813 -2.8673 -2.7625 -2.6672 -2.5807 -2.3990 -2.2570 -2.1497 -2.0731 -2.0195
 -4.3530 -4.1399 -3.9563 -3.8164 -3.7410 -3.6512 -3.4874 -3.3132 -3.1661 -3.0396
 -2.9225 -2.8141 -2.7146 -2.6243 -2.5428 -2.3731 -2.2431 -2.1468 -2.0789 -2.0310
 -1.9960
 -4.2422 -4.0390 -3.8460 -3.6690 -3.5219 -3.4181 -3.3501 -3.2545 -3.1203 -2.9944
 -2.8815 -2.7782 -2.6834 -2.5973 -2.5195 -2.3580 -2.2356 -2.1466 -2.0852 -2.0423
 -2.0106 -1.9863
 -4.1493 -3.9652 -3.7809 -3.6057 -3.4457 -3.3037 -3.1883 -3.1027 -3.0368 -2.9518
 -2.8513 -2.7518 -2.6610 -2.5787 -2.5041 -2.3488 -2.2314 -2.1471 -2.0905 -2.0524
 -2.0244 -2.0026 -1.9857 -1.9741
 -4.0693 -3.9005 -3.7316 -3.5639 -3.4048 -3.2586 -3.1277 -3.0146 -2.9235 -2.8559
 -2.7947 -2.7222 -2.6419 -2.5633 -2.4916 -2.3419 -2.2280 -2.1464 -2.0932 -2.0599
 -2.0364 -2.0181 -2.0035 -1.9922 -1.9828 -1.9766 -1.9758 -1.9817 -1.9950 -2.0145
 -3.9903 -3.8374 -3.6855 -3.5304 -3.3781 -3.2339 -3.1012 -2.9824 -2.8788 -2.7920
 -2.7214 -2.6630 -2.6051 -2.5424 -2.4779 -2.3347 -2.2238 -2.1438 -2.0924 -2.0628
 -2.0447 -2.0311 -2.0201 -2.0113 -2.0045 -1.9985 -1.9953 -1.9972 -2.0060 -2.0229
 -2.0474
 -3.9175 -3.7737 -3.6384 -3.4972 -3.3552 -3.2165 -3.0860 -2.9660 -2.8589 -2.7654
 -2.6861 -2.6189 -2.5608 -2.5075 -2.4544 -2.3247 -2.2179 -2.1390 -2.0880 -2.0605
 -2.0473 -2.0394 -2.0334 -2.0286 -2.0247 -2.0198 -2.0160 -2.0159 -2.0217 -2.0351
 -2.0570
 -3.8582 -3.7160 -3.5878 -3.4597 -3.3292 -3.1990 -3.0732 -2.9547 -2.8462 -2.7496
 -2.6662 -2.5951 -2.5330 -2.4775 -2.4268 -2.3097 -2.2086 -2.1317 -2.0806 -2.0533
