 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -5.6956 -5.6076 -5.8407 -5.7632 -5.5282 -5.2332 -4.9207 -4.7004 -4.4977 -4.2948
 -4.1122 -3.9450 -3.7888 -3.6422 -3.5026 -3.2091 -2.9284 -2.6849 -2.5417
 -5.6557 -5.4016 -5.1979 -5.0591 -4.9765 -4.8573 -4.6663 -4.4549 -4.2570 -4.0717
 -3.8997 -3.7412 -3.5956 -3.4615 -3.3373 -3.0633 -2.8375 -2.6629 -2.5361 -2.4425
 -5.3930 -5.1462 -4.9278 -4.7418 -4.5891 -4.4821 -4.3928 -4.2575 -4.0874 -3.9123
 -3.7524 -3.6056 -3.4707 -3.3470 -3.2337 -2.9905 -2.7961 -2.6458 -2.5346 -2.4507
 -2.3848
 -5.1798 -4.9557 -4.7477 -4.5604 -4.3938 -4.2457 -4.1206 -4.0242 -3.9238 -3.7933
 -3.6489 -3.5112 -3.3854 -3.2701 -3.1643 -2.9405 -2.7669 -2.6357 -2.5369 -2.4614
 -2.4006 -2.3500
 -5.0002 -4.7968 -4.6069 -4.4303 -4.2686 -4.1203 -3.9843 -3.8616 -3.7595 -3.6649
 -3.5620 -3.4454 -3.3279 -3.2186 -3.1189 -2.9076 -2.7467 -2.6281 -2.5401 -2.4725
 -2.4170 -2.3700 -2.3292 -2.2940
 -4.8505 -4.6604 -4.4866 -4.3239 -4.1721 -4.0310 -3.8997 -3.7777 -3.6661 -3.5647
 -3.4724 -3.3817 -3.2847 -3.1851 -3.0894 -2.8866 -2.7328 -2.6214 -2.5412 -2.4815
 -2.4322 -2.3896 -2.3522 -2.3187 -2.2875 -2.2602 -2.2388 -2.2250 -2.2198 -2.2240
 -4.7310 -4.5474 -4.3813 -4.2306 -4.0892 -3.9571 -3.8332 -3.7169 -3.6092 -3.5087
 -3.4148 -3.3263 -3.2411 -3.1557 -3.0698 -2.8738 -2.7231 -2.6140 -2.5388 -2.4857
 -2.4434 -2.4066 -2.3737 -2.3437 -2.3160 -2.2886 -2.2642 -2.2463 -2.2375 -2.2391
 -2.2493
 -4.6420 -4.4588 -4.2943 -4.1478 -4.0145 -3.8904 -3.7743 -3.6649 -3.5623 -3.4663
 -3.3761 -3.2903 -3.2076 -3.1279 -3.0499 -2.8672 -2.7178 -2.6084 -2.5337 -2.4842
 -2.4482 -2.4183 -2.3912 -2.3660 -2.3425 -2.3198 -2.2967 -2.2763 -2.2623 -2.2576
 -2.2641
 -4.5839 -4.3960 -4.2282 -4.0760 -3.9459 -3.8270 -3.7170 -3.6141 -3.5175 -3.4262
 -3.3399 -3.2584 -3.1803 -3.1043 -3.0302 -2.8584 -2.7139 -2.6041 -2.5272 -2.4779
 -2.4458 -2.4223 -2.4022 -2.3834 -2.3652 -2.3470 -2.3293 -2.3124 -2.2989 -2.2891
 -2.2827
