 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F480M
  0.2533  0.1203 -0.0017 -0.0560 -0.1210 -0.1876 -0.2487 -0.3088 -0.3756 -0.4560
 -0.5342 -0.6101 -0.6850 -0.7567 -0.8267 -0.9928 -1.1443 -1.2867 -1.4358
  0.1863  0.1214  0.0491 -0.0338 -0.1250 -0.2054 -0.2749 -0.3421 -0.4093 -0.4861
 -0.5636 -0.6401 -0.7151 -0.7884 -0.8600 -1.0301 -1.1843 -1.3272 -1.4788 -1.6375
  0.1664  0.1076  0.0421 -0.0302 -0.1090 -0.1954 -0.2822 -0.3589 -0.4307 -0.5033
 -0.5791 -0.6547 -0.7296 -0.8032 -0.8755 -1.0475 -1.2035 -1.3464 -1.4982 -1.6557
 -1.8073
  0.1378  0.0850  0.0250 -0.0416 -0.1141 -0.1909 -0.2707 -0.3542 -0.4358 -0.5138
 -0.5890 -0.6630 -0.7364 -0.8095 -0.8817 -1.0558 -1.2153 -1.3632 -1.5124 -1.6689
 -1.8202 -1.9648
  0.0973  0.0533  0.0001 -0.0606 -0.1279 -0.1998 -0.2740 -0.3501 -0.4297 -0.5108
 -0.5906 -0.6670 -0.7406 -0.8123 -0.8836 -1.0582 -1.2212 -1.3723 -1.5227 -1.6784
 -1.8296 -1.9740 -2.1120 -2.2442
  0.0465  0.0095 -0.0346 -0.0875 -0.1480 -0.2145 -0.2847 -0.3568 -0.4312 -0.5073
 -0.5849 -0.6624 -0.7383 -0.8119 -0.8836 -1.0574 -1.2226 -1.3771 -1.5294 -1.6849
 -1.8363 -1.9809 -2.1188 -2.2509 -2.3777 -2.5000 -2.6182 -2.7331 -2.8449 -2.9541
 -0.0120 -0.0445 -0.0806 -0.1253 -0.1771 -0.2365 -0.3011 -0.3689 -0.4400 -0.5124
 -0.5855 -0.6591 -0.7330 -0.8066 -0.8791 -1.0547 -1.2210 -1.3783 -1.5324 -1.6885
 -1.8407 -1.9858 -2.1240 -2.2561 -2.3826 -2.5043 -2.6217 -2.7353 -2.8456 -2.9531
 -3.0588
 -0.0753 -0.1053 -0.1373 -0.1749 -0.2186 -0.2687 -0.3256 -0.3874 -0.4541 -0.5232
 -0.5931 -0.6632 -0.7333 -0.8038 -0.8745 -1.0493 -1.2172 -1.3764 -1.5314 -1.6884
 -1.8425 -1.9888 -2.1277 -2.2602 -2.3868 -2.5082 -2.6250 -2.7377 -2.8470 -2.9533
 -3.0570
 -0.1405 -0.1695 -0.2004 -0.2372 -0.2729 -0.3152 -0.3630 -0.4166 -0.4768 -0.5413
 -0.6076 -0.6748 -0.7420 -0.8091 -0.8765 -1.0462 -1.2135 -1.3733 -1.5298 -1.6871
 -1.8434 -1.9921 -2.1324 -2.2656 -2.3928 -2.5146 -2.6315 -2.7441 -2.8529 -2.9583
 -3.0604
 -0.2049 -0.2335 -0.2649 -0.2988 -0.3349 -0.3730 -0.4134 -0.4583 -0.5090 -0.5666
 -0.6276 -0.6907 -0.7547 -0.8189 -0.8833 -1.0453 -1.2083 -1.3685 -1.5241 -1.6801
