 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F850LP
 -1.2121 -1.1824 -1.1658 -1.1570 -1.1516 -1.1458 -1.1361 -1.1221 -1.1091 -1.0921
 -1.0674 -1.0362 -1.0026 -0.9716 -0.9446 -0.8943 -0.8665 -0.8621 -0.8832
 -1.1157 -1.0820 -1.0665 -1.0639 -1.0692 -1.0775 -1.0833 -1.0864 -1.0876 -1.0828
 -1.0682 -1.0441 -1.0153 -0.9872 -0.9624 -0.9172 -0.8934 -0.8913 -0.9119 -0.9482
 -1.0526 -1.0120 -0.9919 -0.9890 -0.9983 -1.0145 -1.0317 -1.0464 -1.0583 -1.0642
 -1.0605 -1.0456 -1.0224 -0.9973 -0.9744 -0.9335 -0.9135 -0.9135 -0.9335 -0.9691
 -1.0121
 -0.9944 -0.9505 -0.9354 -0.9349 -0.9432 -0.9604 -0.9827 -1.0044 -1.0235 -1.0376
 -1.0437 -1.0393 -1.0240 -1.0030 -0.9822 -0.9450 -0.9280 -0.9299 -0.9500 -0.9851
 -1.0285 -1.0745
 -0.9940 -0.9303 -0.8927 -0.8785 -0.8855 -0.9095 -0.9395 -0.9671 -0.9902 -1.0083
 -1.0203 -1.0244 -1.0187 -1.0040 -0.9861 -0.9522 -0.9381 -0.9417 -0.9623 -0.9971
 -1.0410 -1.0883 -1.1361 -1.1840
 -1.0056 -0.9458 -0.9036 -0.8773 -0.8657 -0.8678 -0.8826 -0.9092 -0.9440 -0.9745
 -0.9942 -1.0039 -1.0055 -0.9989 -0.9859 -0.9560 -0.9443 -0.9495 -0.9707 -1.0056
 -1.0502 -1.0991 -1.1487 -1.1983 -1.2477 -1.2971 -1.3471 -1.3996 -1.4549 -1.5096
 -1.0090 -0.9549 -0.9157 -0.8889 -0.8724 -0.8651 -0.8661 -0.8746 -0.8899 -0.9127
 -0.9409 -0.9661 -0.9812 -0.9850 -0.9799 -0.9565 -0.9471 -0.9539 -0.9757 -1.0109
 -1.0560 -1.1066 -1.1585 -1.2102 -1.2615 -1.3125 -1.3635 -1.4153 -1.4690 -1.5260
 -1.5835
 -0.9944 -0.9503 -0.9181 -0.8955 -0.8801 -0.8703 -0.8654 -0.8655 -0.8700 -0.8784
 -0.8905 -0.9075 -0.9282 -0.9466 -0.9577 -0.9533 -0.9468 -0.9551 -0.9774 -1.0127
 -1.0583 -1.1105 -1.1648 -1.2191 -1.2727 -1.3257 -1.3786 -1.4312 -1.4844 -1.5397
 -1.5988
 -0.9550 -0.9250 -0.9035 -0.8889 -0.8788 -0.8713 -0.8655 -0.8619 -0.8610 -0.8629
 -0.8672 -0.8737 -0.8832 -0.8965 -0.9117 -0.9387 -0.9428 -0.9531 -0.9762 -1.0114
 -1.0573 -1.1109 -1.1680 -1.2254 -1.2819 -1.3374 -1.3923 -1.4467 -1.5011 -1.5566
 -1.6132
 -0.8891 -0.8763 -0.8678 -0.8640 -0.8622 -0.8608 -0.8585 -0.8558 -0.8534 -0.8522
 -0.8528 -0.8552 -0.8592 -0.8652 -0.8738 -0.9044 -0.9308 -0.9474 -0.9714 -1.0063
 -1.0517 -1.1058 -1.1651 -1.2257 -1.2855 -1.3439 -1.4013 -1.4577 -1.5136 -1.5695
 -1.6260
 -0.8010 -0.8041 -0.8098 -0.8181 -0.8268 -0.8339 -0.8384 -0.8403 -0.8403 -0.8398
 -0.8396 -0.8406 -0.8428 -0.8464 -0.8514 -0.8731 -0.9049 -0.9354 -0.9635 -0.9985
 -1.0432 -1.0970 -1.1574 -1.2207 -1.2838 -1.3456 -1.4060 -1.4650 -1.5229 -1.5803
 -1.6374
 -0.6979 -0.7140 -0.7325 -0.7524 -0.7713 -0.7880 -0.8013 -0.8106 -0.8164 -0.8199
 -0.8221 -0.8242 -0.8269 -0.8304 -0.8445 -0.8448 -0.8651 -0.9171 -0.9525
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F850LP
 -1.3672 -1.3305 -1.3032 -1.2794 -1.2535 -1.2222 -1.1831 -1.1398 -1.1094 -1.0856
 -1.0599 -1.0308 -1.0005 -0.9717 -0.9464 -0.8992 -0.8725 -0.8651 -0.8791
 -1.2448 -1.2052 -1.1809 -1.1659 -1.1551 -1.1432 -1.1249 -1.1050 -1.0911 -1.0789
 -1.0620 -1.0387 -1.0119 -0.9857 -0.9623 -0.9196 -0.8966 -0.8928 -0.9078 -0.9406
 -1.1586 -1.1115 -1.0842 -1.0715 -1.0685 -1.0698 -1.0690 -1.0661 -1.0650 -1.0632
 -1.0559 -1.0403 -1.0183 -0.9945 -0.9728 -0.9337 -0.9141 -0.9124 -0.9289 -0.9610
 -1.0026
 -1.0866 -1.0425 -1.0124 -0.9971 -0.9952 -1.0026 -1.0133 -1.0227 -1.0319 -1.0393
 -1.0413 -1.0348 -1.0195 -0.9994 -0.9794 -0.9433 -0.9267 -0.9273 -0.9447 -0.9766
 -1.0184 -1.0641
 -1.0495 -0.9906 -0.9381 -0.9275 -0.9333 -0.9456 -0.9620 -0.9791 -0.9952 -1.0093
 -1.0190 -1.0214 -1.0146 -1.0000 -0.9827 -0.9495 -0.9353 -0.9379 -0.9563 -0.9883
 -1.0303 -1.0771 -1.1251 -1.1734
 -1.0408 -0.9664 -0.9156 -0.8847 -0.8724 -0.8776 -0.8992 -0.9294 -0.9575 -0.9787
 -0.9932 -1.0015 -1.0025 -0.9954 -0.9825 -0.9527 -0.9408 -0.9451 -0.9644 -0.9967
 -1.0390 -1.0870 -1.1367 -1.1868 -1.2368 -1.2867 -1.3378 -1.3917 -1.4480 -1.5031
 -1.0434 -0.9734 -0.9214 -0.8853 -0.8637 -0.8550 -0.8579 -0.8713 -0.8947 -0.9252
 -0.9544 -0.9745 -0.9836 -0.9840 -0.9775 -0.9532 -0.9433 -0.9493 -0.9694 -1.0020
 -1.0446 -1.0937 -1.1454 -1.1976 -1.2497 -1.3015 -1.3537 -1.4065 -1.4615 -1.5193
 -1.5767
 -1.0407 -0.9761 -0.9276 -0.8930 -0.8697 -0.8560 -0.8509 -0.8532 -0.8620 -0.8761
 -0.8952 -0.9185 -0.9412 -0.9570 -0.9629 -0.9508 -0.9432 -0.9506 -0.9714 -1.0042
 -1.0471 -1.0971 -1.1509 -1.2056 -1.2599 -1.3139 -1.3677 -1.4216 -1.4761 -1.5325
 -1.5921
 -1.0199 -0.9651 -0.9237 -0.8940 -0.8737 -0.8603 -0.8523 -0.8491 -0.8505 -0.8559
 -0.8642 -0.8750 -0.8889 -0.9058 -0.9223 -0.9420 -0.9401 -0.9493 -0.9709 -1.0039
 -1.0469 -1.0978 -1.1536 -1.2111 -1.2683 -1.3247 -1.3807 -1.4363 -1.4919 -1.5482
 -1.6062
 -0.9735 -0.9345 -0.9033 -0.8820 -0.8676 -0.8580 -0.8513 -0.8470 -0.8448 -0.8452
 -0.8481 -0.8529 -0.8593 -0.8677 -0.8787 -0.9118 -0.9324 -0.9447 -0.9671 -1.0000
 -1.0427 -1.0938 -1.1510 -1.2111 -1.2713 -1.3305 -1.3889 -1.4465 -1.5035 -1.5606
 -1.6183
 -0.8997 -0.8781 -0.8620 -0.8510 -0.8454 -0.8425 -0.8407 -0.8390 -0.8373 -0.8362
 -0.8364 -0.8382 -0.8415 -0.8462 -0.8522 -0.8768 -0.9090 -0.9358 -0.9605 -0.9936
 -1.0357 -1.0866 -1.1443 -1.2063 -1.2694 -1.3317 -1.3929 -1.4529 -1.5120 -1.5705
 -1.6288
 -0.8041 -0.7989 -0.7975 -0.7989 -0.8037 -0.8096 -0.8151 -0.8190 -0.8214 -0.8224
 -0.8231 -0.8244 -0.8266 -0.8301 -0.8428 -0.8370 -0.8699 -0.9226 -0.9511
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F850LP
 -1.5527 -1.5137 -1.4790 -1.4415 -1.3932 -1.3304 -1.2510 -1.1642 -1.1068 -1.0727
 -1.0468 -1.0205 -0.9937 -0.9678 -0.9446 -0.9006 -0.8760 -0.8677 -0.8767
 -1.4024 -1.3606 -1.3302 -1.3040 -1.2757 -1.2385 -1.1868 -1.1316 -1.0930 -1.0691
 -1.0495 -1.0282 -1.0043 -0.9806 -0.9588 -0.9189 -0.8973 -0.8922 -0.9040 -0.9325
 -1.2901 -1.2402 -1.2076 -1.1863 -1.1699 -1.1521 -1.1259 -1.0948 -1.0718 -1.0574
 -1.0451 -1.0296 -1.0099 -0.9884 -0.9681 -0.9310 -0.9124 -0.9101 -0.9239 -0.9525
 -0.9919
 -1.2091 -1.1514 -1.1125 -1.0895 -1.0775 -1.0713 -1.0640 -1.0520 -1.0427 -1.0378
 -1.0333 -1.0249 -1.0106 -0.9925 -0.9739 -0.9393 -0.9232 -0.9232 -0.9385 -0.9676
 -1.0072 -1.0521
 -1.1177 -1.0638 -1.0326 -1.0126 -1.0013 -0.9990 -1.0023 -1.0046 -1.0069 -1.0108
 -1.0141 -1.0133 -1.0059 -0.9926 -0.9767 -0.9447 -0.9308 -0.9326 -0.9493 -0.9789
 -1.0186 -1.0644 -1.1124 -1.1610
 -1.0860 -1.0092 -0.9568 -0.9272 -0.9185 -0.9260 -0.9408 -0.9561 -0.9684 -0.9794
 -0.9890 -0.9950 -0.9950 -0.9880 -0.9761 -0.9475 -0.9355 -0.9391 -0.9568 -0.9870
 -1.0269 -1.0735 -1.1230 -1.1734 -1.2240 -1.2751 -1.3275 -1.3823 -1.4396 -1.4953
 -1.0840 -1.0027 -0.9415 -0.8989 -0.8735 -0.8636 -0.8681 -0.8859 -0.9125 -0.9392
 -0.9595 -0.9721 -0.9781 -0.9778 -0.9714 -0.9480 -0.9379 -0.9430 -0.9616 -0.9922
 -1.0324 -1.0796 -1.1307 -1.1832 -1.2359 -1.2886 -1.3417 -1.3960 -1.4524 -1.5112
 -1.5690
 -1.0845 -1.0047 -0.9432 -0.8979 -0.8672 -0.8494 -0.8429 -0.8463 -0.8585 -0.8782
 -0.9032 -0.9290 -0.9488 -0.9591 -0.9606 -0.9460 -0.9378 -0.9444 -0.9638 -0.9946
 -1.0351 -1.0829 -1.1355 -1.1901 -1.2451 -1.3000 -1.3550 -1.4100 -1.4659 -1.5238
 -1.5842
 -1.0770 -1.0016 -0.9435 -0.9004 -0.8700 -0.8500 -0.8390 -0.8357 -0.8392 -0.8480
 -0.8607 -0.8767 -0.8955 -0.9148 -0.9303 -0.9399 -0.9351 -0.9433 -0.9637 -0.9948
 -1.0356 -1.0840 -1.1380 -1.1949 -1.2525 -1.3098 -1.3669 -1.4237 -1.4807 -1.5383
 -1.5978
 -1.0511 -0.9871 -0.9349 -0.8966 -0.8695 -0.8513 -0.8398 -0.8335 -0.8320 -0.8347
 -0.8406 -0.8488 -0.8585 -0.8702 -0.8840 -0.9173 -0.9295 -0.9395 -0.9607 -0.9919
 -1.0324 -1.0811 -1.1359 -1.1947 -1.2548 -1.3147 -1.3741 -1.4329 -1.4913 -1.5497
 -1.6088
 -0.9977 -0.9494 -0.9101 -0.8790 -0.8581 -0.8443 -0.8357 -0.8303 -0.8274 -0.8269
 -0.8286 -0.8326 -0.8380 -0.8446 -0.8524 -0.8806 -0.9115 -0.9324 -0.9551 -0.9866
 -1.0268 -1.0752 -1.1304 -1.1904 -1.2528 -1.3153 -1.3773 -1.4384 -1.4987 -1.5585
 -1.6183
 -0.9168 -0.8860 -0.8613 -0.8429 -0.8301 -0.8234 -0.8201 -0.8185 -0.8178 -0.8176
 -0.8180 -0.8198 -0.8230 -0.8274 -0.8355 -0.8298 -0.8811 -0.9220 -0.9469
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F850LP
 -1.7588 -1.7248 -1.6893 -1.6427 -1.5728 -1.4745 -1.3451 -1.2011 -1.1074 -1.0597
 -1.0322 -1.0093 -0.9866 -0.9642 -0.9430 -0.9022 -0.8793 -0.8712 -0.8771
 -1.5827 -1.5451 -1.5138 -1.4798 -1.4346 -1.3694 -1.2766 -1.1731 -1.0989 -1.0586
 -1.0354 -1.0163 -0.9963 -0.9758 -0.9562 -0.9189 -0.8988 -0.8935 -0.9026 -0.9263
 -1.4425 -1.3958 -1.3628 -1.3359 -1.3070 -1.2679 -1.2104 -1.1402 -1.0841 -1.0511
 -1.0322 -1.0171 -1.0006 -0.9825 -0.9644 -0.9297 -0.9121 -0.9095 -0.9211 -0.9462
 -0.9825
 -1.3392 -1.2804 -1.2400 -1.2128 -1.1922 -1.1710 -1.1411 -1.0991 -1.0611 -1.0367
 -1.0229 -1.0125 -1.0003 -0.9853 -0.9692 -0.9370 -0.9215 -0.9210 -0.9346 -0.9609
 -0.9976 -1.0409
 -1.2477 -1.1909 -1.1461 -1.1144 -1.0941 -1.0810 -1.0690 -1.0501 -1.0294 -1.0151
 -1.0076 -1.0024 -0.9952 -0.9843 -0.9709 -0.9415 -0.9281 -0.9294 -0.9444 -0.9718
 -1.0089 -1.0529 -1.1002 -1.1482
 -1.1557 -1.0854 -1.0423 -1.0200 -1.0083 -1.0012 -0.9983 -0.9957 -0.9902 -0.9863
 -0.9859 -0.9866 -0.9850 -0.9791 -0.9694 -0.9439 -0.9322 -0.9352 -0.9514 -0.9795
 -1.0172 -1.0617 -1.1103 -1.1605 -1.2112 -1.2627 -1.3157 -1.3718 -1.4298 -1.4860
 -1.1333 -1.0472 -0.9830 -0.9399 -0.9156 -0.9079 -0.9142 -0.9287 -0.9423 -0.9517
 -0.9590 -0.9654 -0.9694 -0.9692 -0.9641 -0.9439 -0.9342 -0.9388 -0.9559 -0.9846
 -1.0227 -1.0677 -1.1175 -1.1695 -1.2223 -1.2754 -1.3291 -1.3843 -1.4419 -1.5016
 -1.5597
 -1.1292 -1.0398 -0.9699 -0.9177 -0.8820 -0.8608 -0.8526 -0.8561 -0.8703 -0.8918
 -0.9153 -0.9350 -0.9476 -0.9536 -0.9542 -0.9417 -0.9339 -0.9400 -0.9582 -0.9872
 -1.0257 -1.0713 -1.1220 -1.1757 -1.2306 -1.2858 -1.3414 -1.3973 -1.4543 -1.5134
 -1.5748
 -1.1258 -1.0373 -0.9671 -0.9136 -0.8747 -0.8486 -0.8338 -0.8290 -0.8327 -0.8435
 -0.8600 -0.8804 -0.9023 -0.9212 -0.9334 -0.9360 -0.9311 -0.9388 -0.9583 -0.9878
 -1.0267 -1.0730 -1.1247 -1.1801 -1.2372 -1.2947 -1.3523 -1.4101 -1.4681 -1.5269
 -1.5876
 -1.1163 -1.0320 -0.9640 -0.9119 -0.8737 -0.8471 -0.8301 -0.8211 -0.8193 -0.8234
 -0.8320 -0.8436 -0.8573 -0.8729 -0.8895 -0.9203 -0.9259 -0.9351 -0.9556 -0.9855
 -1.0244 -1.0709 -1.1234 -1.1800 -1.2390 -1.2987 -1.3585 -1.4181 -1.4776 -1.5372
 -1.5976
 -1.0854 -1.0125 -0.9518 -0.9036 -0.8685 -0.8441 -0.8281 -0.8185 -0.8140 -0.8140
 -0.8177 -0.8242 -0.8324 -0.8417 -0.8523 -0.8848 -0.9130 -0.9287 -0.9504 -0.9809
 -1.0197 -1.0662 -1.1190 -1.1764 -1.2370 -1.2988 -1.3609 -1.4226 -1.4839 -1.5449
 -1.6060
 -1.0258 -0.9687 -0.9204 -0.8817 -0.8520 -0.8321 -0.8195 -0.8120 -0.8082 -0.8069
 -0.8080 -0.8112 -0.8163 -0.8225 -0.8218 -0.8295 -0.8924 -0.9196 -0.9427
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F850LP
 -1.9624 -1.9410 -1.9124 -1.8631 -1.7774 -1.6327 -1.4391 -1.2337 -1.1016 -1.0363
 -1.0050 -0.9845 -0.9658 -0.9467 -0.9286 -0.8920 -0.8721 -0.8665 -0.8720
 -1.7696 -1.7431 -1.7172 -1.6804 -1.6199 -1.5233 -1.3799 -1.2175 -1.1003 -1.0387
 -1.0094 -0.9914 -0.9750 -0.9580 -0.9411 -0.9074 -0.8897 -0.8859 -0.8946 -0.9153
 -1.6057 -1.5687 -1.5408 -1.5122 -1.4722 -1.4099 -1.3143 -1.1943 -1.0951 -1.0369
 -1.0084 -0.9924 -0.9788 -0.9643 -0.9489 -0.9174 -0.9013 -0.8996 -0.9107 -0.9336
 -0.9675
