 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -5.2044 -4.8629 -4.6156 -4.3432 -4.0429 -3.7970 -3.6544 -3.5689 -3.4736 -3.3470
 -3.2051 -3.0517 -2.8987 -2.7552 -2.6175 -2.3078 -2.0487 -1.8455 -1.6826
 -4.8186 -4.4222 -4.1274 -3.8865 -3.6900 -3.5335 -3.4078 -3.3013 -3.2026 -3.1038
 -2.9988 -2.8823 -2.7536 -2.6215 -2.4959 -2.2212 -1.9961 -1.8174 -1.6782 -1.5730
 -4.5588 -4.1411 -3.8223 -3.5900 -3.4316 -3.3116 -3.2014 -3.0987 -3.0057 -2.9201
 -2.8336 -2.7406 -2.6339 -2.5161 -2.4014 -2.1535 -1.9547 -1.7965 -1.6751 -1.5814
 -1.5064
 -4.4250 -4.0196 -3.7003 -3.4537 -3.2677 -3.1313 -3.0352 -2.9611 -2.8829 -2.7959
 -2.7095 -2.6266 -2.5396 -2.4390 -2.3340 -2.1047 -1.9245 -1.7828 -1.6732 -1.5878
 -1.5189 -1.4610
 -4.3303 -3.9490 -3.6429 -3.3991 -3.2064 -3.0557 -2.9388 -2.8473 -2.7740 -2.7071
 -2.6307 -2.5464 -2.4650 -2.3794 -2.2857 -2.0710 -1.9030 -1.7733 -1.6739 -1.5961
 -1.5328 -1.4793 -1.4326 -1.3911
 -4.2314 -3.8839 -3.5999 -3.3682 -3.1787 -3.0235 -2.8967 -2.7930 -2.7061 -2.6300
 -2.5595 -2.4871 -2.4104 -2.3333 -2.2490 -2.0478 -1.8879 -1.7660 -1.6742 -1.6036
 -1.5463 -1.4976 -1.4548 -1.4164 -1.3813 -1.3493 -1.3209 -1.2981 -1.2833 -1.2793
 -4.1155 -3.8055 -3.5492 -3.3361 -3.1568 -3.0047 -2.8749 -2.7641 -2.6694 -2.5862
 -2.5098 -2.4366 -2.3639 -2.2937 -2.2197 -2.0318 -1.8775 -1.7599 -1.6727 -1.6079
 -1.5568 -1.5136 -1.4757 -1.4412 -1.4093 -1.3796 -1.3526 -1.3285 -1.3106 -1.3023
 -1.3048
 -3.9895 -3.7143 -3.4853 -3.2929 -3.1282 -2.9845 -2.8574 -2.7448 -2.6452 -2.5574
 -2.4778 -2.4030 -2.3307 -2.2603 -2.1925 -2.0198 -1.8706 -1.7549 -1.6696 -1.6079
 -1.5619 -1.5248 -1.4925 -1.4632 -1.4357 -1.4096 -1.3851 -1.3627 -1.3435 -1.3301
 -1.3280
 -3.8580 -3.6150 -3.4097 -3.2362 -3.0866 -2.9538 -2.8337 -2.7239 -2.6240 -2.5335
 -2.4516 -2.3761 -2.3044 -2.2350 -2.1686 -2.0063 -1.8643 -1.7505 -1.6652 -1.6042
 -1.5611 -1.5291 -1.5029 -1.4796 -1.4578 -1.4365 -1.4161 -1.3965 -1.3787 -1.3639
 -1.3555
 -3.7361 -3.5222 -3.3351 -3.1754 -3.0379 -2.9157 -2.8040 -2.6998 -2.6026 -2.5125
 -2.4296 -2.3535 -2.2826 -2.2152 -2.1504 -1.9955 -1.8590 -1.7479 -1.6625 -1.6004
 -1.5574 -1.5279 -1.5066 -1.4894 -1.4739 -1.4587 -1.4436 -1.4287 -1.4141 -1.4009
 -1.3888
 -3.6277 -3.4368 -3.2654 -3.1151 -2.9846 -2.8701 -2.7660 -2.6684 -2.5761 -2.4888
 -2.4069 -2.3308 -2.2605 -2.1948 -2.1323 -1.9849 -1.8532 -1.7445 -1.6599 -1.5969
 -1.5527 -1.5232 -1.5042 -1.4917 -1.4821 -1.4734 -1.4647 -1.4556 -1.4460 -1.4365
 -1.4281
 -3.5328 -3.3588 -3.2022 -3.0596 -2.9333 -2.8221 -2.7223 -2.6303 -2.5432 -2.4603
 -2.3812 -2.3068 -2.2372 -2.1727 -2.1143 -1.9745 -1.8469 -1.7403 -1.6574
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.1573 -5.6404 -5.1927 -4.8100 -4.4856 -4.2033 -3.9472 -3.7077 -3.4909 -3.3027
 -3.1336 -2.9750 -2.8234 -2.6818 -2.5411 -2.2626 -2.0313 -1.8405 -1.6915
 -5.7587 -5.2417 -4.7935 -4.4159 -4.1025 -3.8424 -3.6222 -3.4250 -3.2509 -3.0987
 -2.9603 -2.8269 -2.6932 -2.5632 -2.4425 -2.1854 -1.9790 -1.8112 -1.6783 -1.5747
 -5.3478 -4.8348 -4.4148 -4.1209 -3.8385 -3.5999 -3.3990 -3.2264 -3.0768 -2.9466
 -2.8296 -2.7174 -2.6018 -2.4828 -2.3692 -2.1283 -1.9400 -1.7897 -1.6702 -1.5762
 -1.5000
 -5.0416 -4.5306 -4.1292 -3.8233 -3.5879 -3.3992 -3.2376 -3.0893 -2.9539 -2.8337
 -2.7277 -2.6304 -2.5331 -2.4278 -2.3212 -2.0913 -1.9143 -1.7760 -1.6672 -1.5812
 -1.5118 -1.4536
 -4.9225 -4.4078 -3.9922 -3.6708 -3.4252 -3.2362 -3.0879 -2.9668 -2.8614 -2.7614
 -2.6595 -2.5645 -2.4762 -2.3864 -2.2892 -2.0682 -1.8980 -1.7677 -1.6669 -1.5880
 -1.5242 -1.4705 -1.4239 -1.3827
 -4.8696 -4.3576 -3.9413 -3.6096 -3.3480 -3.1427 -2.9823 -2.8568 -2.7578 -2.6788
 -2.6042 -2.5213 -2.4358 -2.3517 -2.2648 -2.0537 -1.8878 -1.7622 -1.6671 -1.5943
 -1.5363 -1.4875 -1.4449 -1.4068 -1.3722 -1.3409 -1.3134 -1.2913 -1.2767 -1.2726
 -4.8215 -4.3314 -3.9246 -3.5964 -3.3337 -3.1237 -2.9555 -2.8203 -2.7109 -2.6196
 -2.5410 -2.4700 -2.3981 -2.3233 -2.2442 -2.0442 -1.8811 -1.7580 -1.6663 -1.5982
 -1.5456 -1.5023 -1.4645 -1.4304 -1.3991 -1.3702 -1.3441 -1.3210 -1.3037 -1.2953
 -1.2980
 -4.7571 -4.2974 -3.9113 -3.5943 -3.3363 -3.1265 -2.9545 -2.8123 -2.6943 -2.5952
 -2.5088 -2.4308 -2.3584 -2.2896 -2.2210 -2.0364 -1.8764 -1.7544 -1.6641 -1.5985
 -1.5504 -1.5127 -1.4805 -1.4515 -1.4246 -1.3991 -1.3756 -1.3542 -1.3360 -1.3231
 -1.3212
 -4.6640 -4.2401 -3.8825 -3.5834 -3.3363 -3.1317 -2.9605 -2.8154 -2.6915 -2.5851
 -2.4925 -2.4098 -2.3334 -2.2616 -2.1943 -2.0257 -1.8716 -1.7501 -1.6601 -1.5953
 -1.5497 -1.5167 -1.4903 -1.4673 -1.4458 -1.4253 -1.4057 -1.3871 -1.3703 -1.3566
 -1.3487
 -4.5519 -4.1782 -3.8506 -3.5706 -3.3351 -3.1374 -2.9692 -2.8240 -2.6973 -2.5859
 -2.4877 -2.4004 -2.3210 -2.2472 -2.1777 -2.0157 -1.8689 -1.7483 -1.6574 -1.5917
 -1.5463 -1.5155 -1.4938 -1.4767 -1.4614 -1.4468 -1.4325 -1.4185 -1.4050 -1.3929
 -1.3817
 -4.4336 -4.1078 -3.8127 -3.5530 -3.3296 -3.1388 -2.9745 -2.8308 -2.7035 -2.5896
 -2.4875 -2.3960 -2.3134 -2.2379 -2.1674 -2.0067 -1.8649 -1.7468 -1.6553 -1.5882
 -1.5416 -1.5109 -1.4915 -1.4789 -1.4696 -1.4613 -1.4533 -1.4449 -1.4363 -1.4279
 -1.4204
 -4.3115 -4.0299 -3.7719 -3.5363 -3.3245 -3.1383 -2.9773 -2.8352 -2.7080 -2.5931
 -2.4888 -2.3941 -2.3083 -2.2305 -2.1634 -1.9987 -1.8596 -1.7456 -1.6538
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.9718 -6.5402 -6.1316 -5.7405 -5.3684 -4.9844 -4.5544 -4.0855 -3.6873 -3.3720
 -3.1239 -2.9241 -2.7574 -2.6140 -2.4872 -2.2230 -2.0097 -1.8327 -1.6886
 -6.6011 -6.1269 -5.6832 -5.2726 -4.8921 -4.5324 -4.1648 -3.7868 -3.4636 -3.2002
 -2.9866 -2.8089 -2.6561 -2.5213 -2.4013 -2.1526 -1.9579 -1.8006 -1.6723 -1.5689
 -6.3106 -5.8249 -5.3664 -4.9445 -4.5641 -4.2223 -3.9039 -3.5888 -3.3120 -3.0818
 -2.8919 -2.7318 -2.5909 -2.4633 -2.3478 -2.1085 -1.9247 -1.7798 -1.6632 -1.5689
 -1.4926
 -5.9479 -5.4553 -5.0565 -4.6793 -4.3246 -4.0003 -3.7105 -3.4416 -3.1993 -2.9930
 -2.8205 -2.6746 -2.5460 -2.4269 -2.3158 -2.0825 -1.9050 -1.7676 -1.6591 -1.5722
 -1.5017 -1.4430
 -5.6408 -5.1251 -4.6956 -4.3366 -4.0333 -3.7733 -3.5422 -3.3193 -3.1098 -2.9239
 -2.7642 -2.6284 -2.5103 -2.4014 -2.2964 -2.0682 -1.8940 -1.7612 -1.6583 -1.5771
 -1.5120 -1.4579 -1.4113 -1.3704
 -5.5326 -4.9728 -4.5004 -4.1105 -3.7922 -3.5316 -3.3191 -3.1456 -2.9963 -2.8573
 -2.7207 -2.5937 -2.4805 -2.3792 -2.2826 -2.0607 -1.8882 -1.7579 -1.6587 -1.5821
 -1.5220 -1.4726 -1.4302 -1.3926 -1.3588 -1.3285 -1.3022 -1.2812 -1.2671 -1.2625
 -5.5268 -4.9381 -4.4355 -4.0217 -3.6862 -3.4154 -3.1962 -3.0170 -2.8692 -2.7485
 -2.6482 -2.5539 -2.4571 -2.3612 -2.2699 -2.0571 -1.8853 -1.7559 -1.6590 -1.5857
 -1.5299 -1.4855 -1.4478 -1.4144 -1.3838 -1.3560 -1.3312 -1.3099 -1.2933 -1.2849
 -1.2869
 -5.5529 -4.9578 -4.4401 -4.0078 -3.6567 -3.3745 -3.1472 -2.9626 -2.8115 -2.6861
 -2.5806 -2.4913 -2.4130 -2.3359 -2.2561 -2.0548 -1.8841 -1.7545 -1.6582 -1.5869
 -1.5324 -1.4946 -1.4621 -1.4337 -1.4076 -1.3833 -1.3611 -1.3402 -1.3230 -1.3124
 -1.3102
 -5.5489 -4.9742 -4.4592 -4.0239 -3.6644 -3.3734 -3.1385 -2.9474 -2.7904 -2.6602
 -2.5503 -2.4556 -2.3721 -2.2975 -2.2278 -2.0490 -1.8820 -1.7519 -1.6554 -1.5849
 -1.5343 -1.4982 -1.4709 -1.4481 -1.4275 -1.4080 -1.3897 -1.3726 -1.3573 -1.3451
 -1.3379
 -5.5022 -4.9651 -4.4789 -4.0527 -3.6944 -3.3994 -3.1589 -2.9613 -2.7979 -2.6609
 -2.5447 -2.4446 -2.3564 -2.2771 -2.2046 -2.0394 -1.8819 -1.7515 -1.6537 -1.5824
 -1.5320 -1.4977 -1.4743 -1.4569 -1.4421 -1.4284 -1.4153 -1.4026 -1.3906 -1.3801
 -1.3704
 -5.4148 -4.9282 -4.4812 -4.0757 -3.7277 -3.4347 -3.1913 -2.9895 -2.8206 -2.6774
 -2.5544 -2.4477 -2.3541 -2.2705 -2.1945 -2.0282 -1.8800 -1.7517 -1.6523 -1.5795
 -1.5281 -1.4938 -1.4723 -1.4590 -1.4498 -1.4421 -1.4351 -1.4279 -1.4207 -1.4138
 -1.4079
 -5.2882 -4.8636 -4.4644 -4.0923 -3.7610 -3.4746 -3.2313 -3.0260 -2.8521 -2.7033
 -2.5743 -2.4614 -2.3617 -2.2729 -2.1975 -2.0154 -1.8763 -1.7525 -1.6512
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -7.4643 -7.1361 -6.8326 -6.5492 -6.3004 -5.9795 -5.4686 -4.7529 -4.0858 -3.5649
 -3.1897 -2.9224 -2.7256 -2.5712 -2.4422 -2.1851 -1.9856 -1.8199 -1.6811
 -7.1051 -6.7431 -6.4072 -6.0971 -5.7994 -5.4730 -5.0268 -4.4351 -3.8850 -3.4360
 -3.0944 -2.8413 -2.6513 -2.5018 -2.3772 -2.1295 -1.9396 -1.7883 -1.6643 -1.5618
 -6.8448 -6.4559 -6.0878 -5.7453 -5.4242 -5.1022 -4.7178 -4.2276 -3.7583 -3.3600
 -3.0431 -2.7990 -2.6115 -2.4632 -2.3401 -2.0969 -1.9132 -1.7697 -1.6545 -1.5600
 -1.4822
 -6.6235 -6.2263 -5.8422 -5.4767 -5.1327 -4.8058 -4.4712 -4.0670 -3.6626 -3.3065
 -3.0121 -2.7772 -2.5918 -2.4437 -2.3208 -2.0793 -1.8986 -1.7595 -1.6500 -1.5614
 -1.4889 -1.4289
 -6.3006 -5.9260 -5.5793 -5.2404 -4.9019 -4.5732 -4.2564 -3.9244 -3.5777 -3.2600
 -2.9879 -2.7639 -2.5824 -2.4350 -2.3122 -2.0713 -1.8914 -1.7546 -1.6487 -1.5646
 -1.4966 -1.4409 -1.3938 -1.3532
 -6.0330 -5.5828 -5.2037 -4.8806 -4.5928 -4.3219 -4.0501 -3.7719 -3.4851 -3.2089
 -2.9623 -2.7519 -2.5765 -2.4315 -2.3095 -2.0689 -1.8889 -1.7529 -1.6491 -1.5682
 -1.5042 -1.4526 -1.4096 -1.3723 -1.3395 -1.3106 -1.2860 -1.2662 -1.2533 -1.2490
 -5.9470 -5.4272 -4.9796 -4.6029 -4.2859 -4.0109 -3.7640 -3.5371 -3.3197 -3.1120
 -2.9144 -2.7316 -2.5689 -2.4291 -2.3090 -2.0700 -1.8891 -1.7528 -1.6500 -1.5713
 -1.5105 -1.4628 -1.4241 -1.3910 -1.3616 -1.3353 -1.3122 -1.2927 -1.2778 -1.2704
 -1.2717
 -5.9883 -5.4182 -4.9149 -4.4852 -4.1251 -3.8244 -3.5683 -3.3435 -3.1402 -2.9571
 -2.7994 -2.6636 -2.5389 -2.4196 -2.3076 -2.0728 -1.8911 -1.7535 -1.6506 -1.5730
 -1.5146 -1.4703 -1.4360 -1.4076 -1.3826 -1.3598 -1.3395 -1.3215 -1.3072 -1.2967
 -1.2941
 -6.0815 -5.4846 -4.9444 -4.4720 -4.0721 -3.7405 -3.4659 -3.2351 -3.0365 -2.8626
 -2.7103 -2.5799 -2.4708 -2.3767 -2.2877 -2.0737 -1.8925 -1.7534 -1.6495 -1.5724
 -1.5154 -1.4738 -1.4434 -1.4199 -1.4000 -1.3820 -1.3656 -1.3506 -1.3375 -1.3274
 -1.3219
 -6.1665 -5.5767 -5.0223 -4.5257 -4.0966 -3.7365 -3.4397 -3.1954 -2.9917 -2.8192
 -2.6708 -2.5425 -2.4317 -2.3366 -2.2540 -2.0700 -1.8965 -1.7557 -1.6499 -1.5717
 -1.5149 -1.4746 -1.4469 -1.4278 -1.4131 -1.4005 -1.3891 -1.3783 -1.3685 -1.3603
 -1.3545
 -6.1966 -5.6296 -5.0952 -4.5967 -4.1554 -3.7773 -3.4621 -3.2024 -2.9882 -2.8098
 -2.6589 -2.5297 -2.4178 -2.3202 -2.2342 -2.0566 -1.8983 -1.7587 -1.6506 -1.5706
 -1.5129 -1.4727 -1.4464 -1.4302 -1.4202 -1.4131 -1.4073 -1.4018 -1.3965 -1.3918
 -1.3882
 -6.1671 -5.6452 -5.1365 -4.6597 -4.2226 -3.8402 -3.5147 -3.2422 -3.0165 -2.8288
 -2.6710 -2.5365 -2.4205 -2.3193 -2.2283 -2.0335 -1.8979 -1.7624 -1.6516
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = G_BP 
 -7.5940 -7.3045 -7.0447 -6.8148 -6.5680 -6.2397 -5.7740 -5.1257 -4.3419 -3.7090
 -3.2604 -2.9494 -2.7285 -2.5625 -2.4288 -2.1707 -1.9728 -1.8120 -1.6768
 -7.2441 -6.9239 -6.6361 -6.3826 -6.1483 -5.8833 -5.4683 -4.8198 -4.1600 -3.6030
 -3.1846 -2.8839 -2.6669 -2.5037 -2.3730 -2.1220 -1.9327 -1.7827 -1.6599 -1.5578
 -6.9900 -6.6436 -6.3231 -6.0352 -5.7750 -5.5096 -5.1520 -4.6146 -4.0517 -3.5527
 -3.1564 -2.8592 -2.6398 -2.4744 -2.3431 -2.0944 -1.9093 -1.7654 -1.6501 -1.5552
 -1.4766
 -6.7896 -6.4286 -6.0835 -5.7634 -5.4706 -5.1928 -4.8863 -4.4490 -3.9676 -3.5216
 -3.1489 -2.8564 -2.6335 -2.4637 -2.3298 -2.0802 -1.8968 -1.7560 -1.6454 -1.5558
 -1.4820 -1.4209
 -6.5613 -6.2117 -5.8723 -5.5448 -5.2318 -4.9337 -4.6423 -4.2936 -3.8861 -3.4913
 -3.1460 -2.8628 -2.6390 -2.4648 -2.3271 -2.0747 -1.8911 -1.7517 -1.6439 -1.5581
 -1.4884 -1.4312 -1.3834 -1.3421
 -6.2336 -5.8628 -5.5508 -5.2709 -4.9974 -4.7163 -4.4271 -4.1318 -3.7950 -3.4515
 -3.1375 -2.8691 -2.6488 -2.4724 -2.3313 -2.0745 -1.8899 -1.7505 -1.6442 -1.5611
 -1.4948 -1.4413 -1.3973 -1.3598 -1.3273 -1.2992 -1.2755 -1.2566 -1.2445 -1.2408
 -6.0680 -5.6116 -5.2280 -4.9118 -4.6427 -4.3989 -4.1635 -3.9192 -3.6569 -3.3799
 -3.1101 -2.8663 -2.6566 -2.4822 -2.3392 -2.0777 -1.8913 -1.7512 -1.6452 -1.5639
 -1.5003 -1.4502 -1.4100 -1.3766 -1.3475 -1.3219 -1.3000 -1.2815 -1.2677 -1.2611
 -1.2629
 -6.0657 -5.5453 -5.0914 -4.7075 -4.3879 -4.1166 -3.8753 -3.6492 -3.4268 -3.2089
 -3.0070 -2.8196 -2.6449 -2.4863 -2.3475 -2.0834 -1.8948 -1.7530 -1.6464 -1.5658
 -1.5042 -1.4570 -1.4205 -1.3913 -1.3666 -1.3447 -1.3254 -1.3086 -1.2948 -1.2863
 -1.2850
 -6.1595 -5.5980 -5.0909 -4.6490 -4.2746 -3.9612 -3.6959 -3.4635 -3.2511 -3.0510
 -2.8672 -2.7073 -2.5717 -2.4514 -2.3381 -2.0882 -1.8977 -1.7541 -1.6463 -1.5656
 -1.5054 -1.4605 -1.4273 -1.4025 -1.3825 -1.3651 -1.3497 -1.3360 -1.3243 -1.3155
 -1.3114
 -6.2932 -5.7149 -5.1766 -4.6934 -4.2733 -3.9175 -3.6203 -3.3702 -3.1548 -2.9640
 -2.7923 -2.6394 -2.5073 -2.3959 -2.3006 -2.0904 -1.9040 -1.7579 -1.6480 -1.5660
 -1.5058 -1.4620 -1.4312 -1.4099 -1.3946 -1.3822 -1.3717 -1.3621 -1.3536 -1.3470
 -1.3424
 -6.3886 -5.8242 -5.2853 -4.7815 -4.3333 -3.9450 -3.6176 -3.3445 -3.1161 -2.9222
 -2.7544 -2.6075 -2.4787 -2.3670 -2.2706 -2.0777 -1.9089 -1.7626 -1.6501 -1.5662
 -1.5049 -1.4613 -1.4317 -1.4128 -1.4014 -1.3940 -1.3887 -1.3842 -1.3801 -1.3768
 -1.3780
 -6.4457 -5.8884 -5.3677 -4.8743 -4.4172 -4.0124 -3.6636 -3.3695 -3.1247 -2.9202
 -2.7474 -2.5993 -2.4709 -2.3589 -2.2481 -2.0501 -1.9124 -1.7682 -1.6526
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -7.6723 -7.4138 -7.1990 -7.0176 -6.8276 -6.5498 -6.1105 -5.4501 -4.6063 -3.8801
 -3.3583 -2.9983 -2.7478 -2.5651 -2.4232 -2.1597 -1.9636 -1.8057 -1.6705
 -7.3325 -7.0475 -6.8030 -6.6012 -6.4236 -6.2150 -5.8468 -5.1814 -4.4498 -3.7949
 -3.2997 -2.9473 -2.6982 -2.5162 -2.3757 -2.1176 -1.9276 -1.7780 -1.6558 -1.5537
 -7.0842 -6.7712 -6.4920 -6.2546 -6.0521 -5.8455 -5.5346 -4.9899 -4.3615 -3.7698
 -3.2933 -2.9396 -2.6837 -2.4963 -2.3529 -2.0944 -1.9071 -1.7619 -1.6460 -1.5505
 -1.4710
 -6.8941 -6.5633 -6.2535 -5.9775 -5.7387 -5.5191 -5.2592 -4.8258 -4.2927 -3.7626
 -3.3098 -2.9560 -2.6914 -2.4952 -2.3460 -2.0834 -1.8964 -1.7533 -1.6411 -1.5503
 -1.4752 -1.4128
 -6.7134 -6.3804 -6.0604 -5.7607 -5.4875 -5.2397 -4.9954 -4.6610 -4.2170 -3.7518
 -3.3298 -2.9826 -2.7123 -2.5071 -2.3503 -2.0802 -1.8920 -1.7496 -1.6395 -1.5519
 -1.4804 -1.4215 -1.3725 -1.3309
 -6.4304 -6.1201 -5.8315 -5.5524 -5.2796 -5.0141 -4.7563 -4.4821 -4.1231 -3.7234
 -3.3409 -3.0089 -2.7388 -2.5268 -2.3624 -2.0822 -1.8919 -1.7489 -1.6397 -1.5543
 -1.4858 -1.4301 -1.3844 -1.3462 -1.3137 -1.2860 -1.2632 -1.2452 -1.2338 -1.2306
 -6.1689 -5.7815 -5.4685 -5.2126 -4.9871 -4.7683 -4.5363 -4.2837 -3.9992 -3.6687
 -3.3329 -3.0261 -2.7640 -2.5503 -2.3798 -2.0881 -1.8945 -1.7502 -1.6409 -1.5568
 -1.4906 -1.4378 -1.3955 -1.3609 -1.3317 -1.3068 -1.2857 -1.2683 -1.2557 -1.2497
 -1.2520
 -6.0976 -5.6333 -5.2379 -4.9139 -4.6498 -4.4251 -4.2179 -4.0106 -3.7829 -3.5323
 -3.2702 -3.0132 -2.7767 -2.5713 -2.3996 -2.0972 -1.8991 -1.7528 -1.6426 -1.5588
 -1.4943 -1.4439 -1.4048 -1.3739 -1.3487 -1.3272 -1.3089 -1.2934 -1.2813 -1.2737
 -1.2732
 -6.1604 -5.6418 -5.1815 -4.7874 -4.4589 -4.1864 -3.9527 -3.7394 -3.5301 -3.3136
 -3.0996 -2.9022 -2.7230 -2.5583 -2.4071 -2.1067 -1.9038 -1.7552 -1.6434 -1.5592
 -1.4956 -1.4473 -1.4109 -1.3838 -1.3628 -1.3456 -1.3312 -1.3195 -1.3103 -1.3034
 -1.2985
 -6.3092 -5.7557 -5.2497 -4.8000 -4.4131 -4.0864 -3.8122 -3.5764 -3.3644 -3.1636
 -2.9692 -2.7882 -2.6290 -2.4930 -2.3744 -2.1172 -1.9123 -1.7604 -1.6463 -1.5605
 -1.4967 -1.4495 -1.4151 -1.3909 -1.3738 -1.3611 -1.3512 -1.3428 -1.3357 -1.3307
 -1.3279
 -6.4549 -5.9018 -5.3736 -4.8907 -4.4597 -4.0871 -3.7706 -3.5039 -3.2755 -3.0746
 -2.8921 -2.7246 -2.5736 -2.4420 -2.3297 -2.1085 -1.9211 -1.7669 -1.6499 -1.5619
 -1.4969 -1.4497 -1.4165 -1.3943 -1.3805 -1.3720 -1.3668 -1.3631 -1.3604 -1.3586
 -1.3614
 -6.5490 -6.0167 -5.4992 -5.0070 -4.5524 -4.1498 -3.7999 -3.5025 -3.2516 -3.0385
 -2.8544 -2.6922 -2.5480 -2.4205 -2.2730 -2.0806 -1.9302 -1.7747 -1.6542
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = G_BP 
