 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F098M
 -1.7273 -1.7586 -1.9378 -1.9704 -1.9430 -1.8696 -1.7582 -1.6947 -1.6426 -1.5901
 -1.5421 -1.4977 -1.4578 -1.4229 -1.3951 -1.3430 -1.3404 -1.4147 -1.4767
 -1.7611 -1.7390 -1.7253 -1.7323 -1.7616 -1.7693 -1.7373 -1.6886 -1.6396 -1.5941
 -1.5520 -1.5135 -1.4794 -1.4503 -1.4269 -1.3965 -1.4064 -1.4450 -1.4955 -1.5498
 -1.6868 -1.6675 -1.6467 -1.6305 -1.6235 -1.6365 -1.6583 -1.6577 -1.6325 -1.5965
 -1.5611 -1.5273 -1.4968 -1.4706 -1.4497 -1.4230 -1.4320 -1.4692 -1.5194 -1.5733
 -1.6278
 -1.6156 -1.6074 -1.5910 -1.5734 -1.5587 -1.5489 -1.5487 -1.5634 -1.5771 -1.5749
 -1.5576 -1.5331 -1.5075 -1.4845 -1.4660 -1.4429 -1.4518 -1.4878 -1.5380 -1.5920
 -1.6466 -1.7007
 -1.5373 -1.5454 -1.5400 -1.5277 -1.5144 -1.5031 -1.4950 -1.4913 -1.4966 -1.5069
 -1.5154 -1.5147 -1.5050 -1.4899 -1.4749 -1.4559 -1.4654 -1.5010 -1.5514 -1.6066
 -1.6620 -1.7167 -1.7705 -1.8235
 -1.4514 -1.4738 -1.4838 -1.4820 -1.4747 -1.4661 -1.4590 -1.4538 -1.4507 -1.4508
 -1.4563 -1.4647 -1.4708 -1.4726 -1.4706 -1.4618 -1.4727 -1.5081 -1.5591 -1.6167
 -1.6741 -1.7304 -1.7854 -1.8392 -1.8913 -1.9429 -1.9951 -2.0489 -2.1051 -2.1642
 -1.3603 -1.3937 -1.4175 -1.4289 -1.4316 -1.4295 -1.4259 -1.4229 -1.4209 -1.4195
 -1.4197 -1.4228 -1.4290 -1.4366 -1.4436 -1.4574 -1.4735 -1.5077 -1.5603 -1.6212
 -1.6821 -1.7410 -1.7982 -1.8537 -1.9075 -1.9586 -2.0090 -2.0607 -2.1158 -2.1748
 -2.2358
 -1.2665 -1.3081 -1.3417 -1.3650 -1.3795 -1.3871 -1.3903 -1.3915 -1.3925 -1.3936
 -1.3949 -1.3969 -1.4005 -1.4066 -1.4147 -1.4393 -1.4670 -1.5032 -1.5557 -1.6191
 -1.6843 -1.7473 -1.8076 -1.8657 -1.9218 -1.9759 -2.0273 -2.0779 -2.1301 -2.1858
 -2.2461
 -1.1724 -1.2200 -1.2600 -1.2917 -1.3170 -1.3350 -1.3473 -1.3556 -1.3616 -1.3664
 -1.3706 -1.3750 -1.3798 -1.3857 -1.3931 -1.4195 -1.4539 -1.4952 -1.5474 -1.6120
 -1.6810 -1.7488 -1.8135 -1.8753 -1.9345 -1.9913 -2.0461 -2.0992 -2.1522 -2.2055
 -2.2590
 -1.0805 -1.1323 -1.1768 -1.2148 -1.2467 -1.2732 -1.2946 -1.3112 -1.3246 -1.3350
 -1.3436 -1.3515 -1.3592 -1.3672 -1.3760 -1.4030 -1.4392 -1.4835 -1.5364 -1.6003
 -1.6708 -1.7424 -1.8119 -1.8782 -1.9414 -2.0017 -2.0596 -2.1153 -2.1693 -2.2223
 -2.2750
 -0.9938 -1.0472 -1.0946 -1.1364 -1.1733 -1.2055 -1.2336 -1.2579 -1.2788 -1.2963
 -1.3111 -1.3240 -1.3357 -1.3469 -1.3582 -1.3891 -1.4261 -1.4717 -1.5257 -1.5881
 -1.6580 -1.7311 -1.8040 -1.8748 -1.9425 -2.0071 -2.0689 -2.1280 -2.1849 -2.2401
 -2.2943
 -0.9166 -0.9641 -1.0101 -1.0540 -1.0952 -1.1332 -1.1677 -1.1984 -1.2257 -1.2499
 -1.2713 -1.2903 -1.3074 -1.3230 -1.3378 -1.3750 -1.4148 -1.4607 -1.5150
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F098M
 -1.9904 -2.0284 -2.0350 -1.9777 -1.8982 -1.8163 -1.7443 -1.6851 -1.6328 -1.5863
 -1.5459 -1.5104 -1.4790 -1.4512 -1.4273 -1.3845 -1.3739 -1.4086 -1.4607
 -1.8738 -1.8508 -1.8639 -1.8960 -1.8740 -1.8146 -1.7493 -1.6915 -1.6416 -1.5984
 -1.5613 -1.5289 -1.5002 -1.4751 -1.4536 -1.4186 -1.4138 -1.4405 -1.4872 -1.5406
 -1.8033 -1.7688 -1.7411 -1.7324 -1.7566 -1.7716 -1.7414 -1.6932 -1.6468 -1.6065
 -1.5722 -1.5423 -1.5160 -1.4931 -1.4736 -1.4428 -1.4398 -1.4647 -1.5100 -1.5630
 -1.6175
 -1.7406 -1.7133 -1.6813 -1.6520 -1.6352 -1.6392 -1.6611 -1.6661 -1.6417 -1.6083
 -1.5776 -1.5504 -1.5263 -1.5054 -1.4876 -1.4605 -1.4593 -1.4833 -1.5274 -1.5804
 -1.6352 -1.6896
 -1.6731 -1.6609 -1.6361 -1.6087 -1.5851 -1.5671 -1.5592 -1.5655 -1.5823 -1.5849
 -1.5713 -1.5514 -1.5309 -1.5121 -1.4960 -1.4721 -1.4728 -1.4966 -1.5398 -1.5934
 -1.6493 -1.7047 -1.7591 -1.8134
 -1.5972 -1.6006 -1.5905 -1.5702 -1.5482 -1.5291 -1.5136 -1.5029 -1.5009 -1.5098
 -1.5216 -1.5268 -1.5225 -1.5116 -1.4988 -1.4781 -1.4805 -1.5045 -1.5474 -1.6022
 -1.6601 -1.7172 -1.7731 -1.8277 -1.8803 -1.9322 -1.9851 -2.0402 -2.0982 -2.1583
 -1.5092 -1.5288 -1.5352 -1.5284 -1.5137 -1.4976 -1.4834 -1.4717 -1.4631 -1.4586
 -1.4605 -1.4693 -1.4795 -1.4862 -1.4877 -1.4790 -1.4833 -1.5076 -1.5502 -1.6062
 -1.6668 -1.7268 -1.7849 -1.8413 -1.8961 -1.9487 -2.0006 -2.0535 -2.1090 -2.1679
 -2.2301
 -1.4137 -1.4453 -1.4671 -1.4756 -1.4736 -1.4649 -1.4546 -1.4454 -1.4381 -1.4324
 -1.4289 -1.4290 -1.4339 -1.4427 -1.4521 -1.4695 -1.4811 -1.5063 -1.5484 -1.6050
 -1.6686 -1.7322 -1.7935 -1.8526 -1.9096 -1.9634 -2.0155 -2.0679 -2.1220 -2.1793
 -2.2404
 -1.3137 -1.3540 -1.3870 -1.4096 -1.4214 -1.4246 -1.4221 -1.4174 -1.4131 -1.4098
 -1.4074 -1.4063 -1.4072 -1.4112 -1.4185 -1.4445 -1.4716 -1.5012 -1.5435 -1.5999
 -1.6656 -1.7332 -1.7987 -1.8614 -1.9215 -1.9793 -2.0353 -2.0905 -2.1452 -2.1993
 -2.2529
 -1.2117 -1.2591 -1.3003 -1.3320 -1.3562 -1.3719 -1.3805 -1.3839 -1.3849 -1.3853
 -1.3859 -1.3871 -1.3888 -1.3917 -1.3967 -1.4202 -1.4535 -1.4910 -1.5350 -1.5906
 -1.6566 -1.7270 -1.7968 -1.8638 -1.9279 -1.9892 -2.0482 -2.1050 -2.1601 -2.2143
 -2.2683
 -1.1104 -1.1614 -1.2084 -1.2474 -1.2812 -1.3066 -1.3260 -1.3398 -1.3491 -1.3554
 -1.3604 -1.3652 -1.3700 -1.3749 -1.3806 -1.4021 -1.4356 -1.4771 -1.5245 -1.5798
 -1.6447 -1.7160 -1.7888 -1.8602 -1.9287 -1.9941 -2.0569 -2.1171 -2.1751 -2.2315
 -2.2867
 -1.0109 -1.0609 -1.1112 -1.1568 -1.1971 -1.2317 -1.2602 -1.2833 -1.3019 -1.3166
 -1.3280 -1.3379 -1.3469 -1.3554 -1.3638 -1.3879 -1.4208 -1.4632 -1.5128
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F098M
 -2.1596 -2.1407 -2.0498 -1.9495 -1.8492 -1.7651 -1.7079 -1.6604 -1.6151 -1.5730
 -1.5378 -1.5083 -1.4833 -1.4616 -1.4426 -1.4088 -1.3958 -1.4081 -1.4471
 -1.9712 -2.0002 -2.0140 -1.9477 -1.8640 -1.7838 -1.7195 -1.6703 -1.6252 -1.5852
