 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F125W
 -1.2576 -1.3715 -1.5307 -1.5471 -1.5404 -1.5149 -1.4654 -1.4487 -1.4337 -1.4213
 -1.4162 -1.4170 -1.4210 -1.4284 -1.4390 -1.4855 -1.5454 -1.6295 -1.7413
 -1.3351 -1.3627 -1.3887 -1.4228 -1.4658 -1.4828 -1.4742 -1.4610 -1.4504 -1.4442
 -1.4430 -1.4458 -1.4520 -1.4613 -1.4737 -1.5195 -1.5878 -1.6715 -1.7609 -1.8520
 -1.2961 -1.3268 -1.3515 -1.3737 -1.3968 -1.4286 -1.4580 -1.4655 -1.4623 -1.4589
 -1.4609 -1.4669 -1.4756 -1.4867 -1.5002 -1.5464 -1.6120 -1.6934 -1.7812 -1.8702
 -1.9592
 -1.2553 -1.2917 -1.3204 -1.3444 -1.3661 -1.3869 -1.4100 -1.4376 -1.4572 -1.4655
 -1.4710 -1.4792 -1.4906 -1.5039 -1.5190 -1.5668 -1.6312 -1.7106 -1.7974 -1.8853
 -1.9726 -2.0596
 -1.2116 -1.2539 -1.2884 -1.3166 -1.3413 -1.3641 -1.3861 -1.4079 -1.4319 -1.4543
 -1.4714 -1.4847 -1.4982 -1.5136 -1.5307 -1.5812 -1.6454 -1.7237 -1.8097 -1.8975
 -1.9842 -2.0700 -2.1552 -2.2403
 -1.1674 -1.2133 -1.2534 -1.2869 -1.3157 -1.3419 -1.3668 -1.3908 -1.4143 -1.4374
 -1.4604 -1.4814 -1.4996 -1.5173 -1.5362 -1.5902 -1.6550 -1.7324 -1.8179 -1.9065
 -1.9938 -2.0795 -2.1639 -2.2475 -2.3310 -2.4147 -2.4988 -2.5834 -2.6687 -2.7547
 -1.1262 -1.1730 -1.2159 -1.2546 -1.2880 -1.3180 -1.3459 -1.3728 -1.3993 -1.4248
 -1.4494 -1.4732 -1.4956 -1.5167 -1.5375 -1.5945 -1.6605 -1.7366 -1.8222 -1.9118
 -2.0007 -2.0874 -2.1721 -2.2552 -2.3372 -2.4178 -2.4982 -2.5798 -2.6635 -2.7493
 -2.8342
