 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_RP 
  0.0104 -0.0291 -0.0704 -0.1109 -0.1498 -0.1875 -0.2244 -0.2610 -0.2976 -0.3351
 -0.3742
 -0.1205 -0.1053 -0.0924 -0.0799 -0.0683 -0.0574 -0.0460 -0.0333 -0.0186 -0.0025
  0.0141  0.0298  0.0435  0.0549  0.0639  0.0780  0.0843  0.0824  0.0732  0.0544
  0.0234 -0.0169 -0.0615 -0.1067 -0.1505 -0.1924 -0.2328 -0.2718 -0.3100 -0.3480
 -0.3867
 -0.0116 -0.0059 -0.0011  0.0029  0.0063  0.0092  0.0119  0.0157  0.0217  0.0302
  0.0408  0.0526  0.0643  0.0748  0.0777  0.0938  0.1052  0.1029  0.0884
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.8990 -0.8460 -0.8031 -0.7648 -0.7295 -0.6870 -0.6262 -0.5455 -0.4662 -0.3930
 -0.3240 -0.2578 -0.1948 -0.1370 -0.0852  0.0184  0.0884  0.1259  0.1340
 -0.7726 -0.7119 -0.6651 -0.6273 -0.5939 -0.5598 -0.5159 -0.4580 -0.4009 -0.3468
 -0.2942 -0.2409 -0.1872 -0.1355 -0.0884  0.0060  0.0691  0.1030  0.1110  0.1011
 -0.6830 -0.6132 -0.5602 -0.5193 -0.4863 -0.4572 -0.4261 -0.3857 -0.3442 -0.3044
 -0.2653 -0.2248 -0.1810 -0.1357 -0.0927 -0.0057  0.0522  0.0837  0.0918  0.0825
  0.0632
 -0.6262 -0.5382 -0.4751 -0.4339 -0.4009 -0.3737 -0.3488 -0.3211 -0.2912 -0.2620
 -0.2334 -0.2041 -0.1714 -0.1341 -0.0956 -0.0152  0.0386  0.0681  0.0760  0.0671
  0.0480  0.0235
 -0.6016 -0.4973 -0.4170 -0.3579 -0.3173 -0.2930 -0.2797 -0.2637 -0.2435 -0.2216
 -0.1996 -0.1779 -0.1549 -0.1276 -0.0953 -0.0215  0.0286  0.0562  0.0636  0.0546
  0.0351  0.0103 -0.0175 -0.0483
 -0.6026 -0.4952 -0.4030 -0.3269 -0.2680 -0.2250 -0.1979 -0.1856 -0.1808 -0.1759
 -0.1656 -0.1502 -0.1325 -0.1133 -0.0895 -0.0240  0.0226  0.0483  0.0547  0.0452
  0.0247 -0.0012 -0.0296 -0.0602 -0.0928 -0.1277 -0.1654 -0.2080 -0.2557 -0.3038
 -0.6014 -0.4967 -0.4042 -0.3245 -0.2581 -0.2051 -0.1650 -0.1361 -0.1165 -0.1065
 -0.1047 -0.1050 -0.1008 -0.0909 -0.0757 -0.0222  0.0207  0.0443  0.0497  0.0395
  0.0176 -0.0103 -0.0404 -0.0718 -0.1044 -0.1385 -0.1748 -0.2136 -0.2565 -0.3051
 -0.3555
 -0.5877 -0.4909 -0.4031 -0.3252 -0.2582 -0.2018 -0.1555 -0.1188 -0.0910 -0.0703
 -0.0560 -0.0483 -0.0465 -0.0466 -0.0444 -0.0150  0.0229  0.0444  0.0489  0.0380
  0.0174 -0.0156 -0.0484 -0.0819 -0.1157 -0.1502 -0.1859 -0.2226 -0.2620 -0.3062
 -0.3563
 -0.5490 -0.4676 -0.3884 -0.3173 -0.2542 -0.1994 -0.1525 -0.1128 -0.0800 -0.0538
 -0.0333 -0.0176 -0.0063 -0.0001  0.0018  0.0082  0.0303  0.0487  0.0520  0.0407
  0.0165 -0.0165 -0.0528 -0.0896 -0.1259 -0.1620 -0.1984 -0.2354 -0.2737 -0.3141
 -0.3586
 -0.4866 -0.4209 -0.3556 -0.2946 -0.2391 -0.1897 -0.1464 -0.1081 -0.0746 -0.0456
 -0.0213 -0.0014  0.0146  0.0270  0.0355  0.0429  0.0487  0.0573  0.0589  0.0475
  0.0234 -0.0110 -0.0507 -0.0915 -0.1315 -0.1705 -0.2090 -0.2470 -0.2853 -0.3245
 -0.3651
 -0.4064 -0.3544 -0.3029 -0.2528 -0.2069 -0.1655 -0.1285 -0.0952 -0.0649 -0.0373
 -0.0123  0.0096  0.0282  0.0435  0.0557  0.0717  0.0749  0.0737  0.0694  0.0573
  0.0336 -0.0009 -0.0428 -0.0874 -0.1318 -0.1747 -0.2164 -0.2569 -0.2966 -0.3363
 -0.3764
 -0.3130 -0.2728 -0.2330 -0.1940 -0.1577 -0.1248 -0.0955 -0.0691 -0.0446 -0.0216
  0.0005  0.0211  0.0400  0.0566  0.0624  0.0946  0.1089  0.0979  0.0835
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.2984 -1.2459 -1.1962 -1.1429 -1.0844 -1.0033 -0.8808 -0.7175 -0.5641 -0.4388
 -0.3391 -0.2579 -0.1904 -0.1328 -0.0827  0.0161  0.0862  0.1281  0.1444
 -1.1209 -1.0617 -1.0116 -0.9641 -0.9129 -0.8496 -0.7583 -0.6320 -0.5108 -0.4072
 -0.3207 -0.2477 -0.1852 -0.1315 -0.0849  0.0064  0.0690  0.1067  0.1212  0.1164
 -0.9861 -0.9162 -0.8603 -0.8132 -0.7691 -0.7210 -0.6556 -0.5609 -0.4646 -0.3786
 -0.3043 -0.2395 -0.1823 -0.1319 -0.0879 -0.0022  0.0555  0.0897  0.1029  0.0987
  0.0817
 -0.8876 -0.8067 -0.7421 -0.6902 -0.6465 -0.6061 -0.5606 -0.4931 -0.4180 -0.3476
 -0.2848 -0.2289 -0.1780 -0.1316 -0.0901 -0.0092  0.0448  0.0764  0.0883  0.0843
  0.0679  0.0438
 -0.7935 -0.7077 -0.6424 -0.5895 -0.5448 -0.5061 -0.4696 -0.4245 -0.3684 -0.3122
 -0.2603 -0.2132 -0.1696 -0.1285 -0.0904 -0.0138  0.0370  0.0663  0.0770  0.0727
  0.0565  0.0325  0.0039 -0.0280
 -0.7496 -0.6390 -0.5504 -0.4839 -0.4372 -0.4054 -0.3797 -0.3519 -0.3147 -0.2725
 -0.2308 -0.1919 -0.1555 -0.1209 -0.0873 -0.0158  0.0320  0.0593  0.0688  0.0638
  0.0475  0.0230 -0.0060 -0.0379 -0.0722 -0.1091 -0.1493 -0.1939 -0.2430 -0.2914
 -0.7373 -0.6183 -0.5161 -0.4315 -0.3649 -0.3147 -0.2781 -0.2528 -0.2331 -0.2139
 -0.1911 -0.1646 -0.1359 -0.1074 -0.0795 -0.0150  0.0300  0.0553  0.0637  0.0580
  0.0411  0.0157 -0.0145 -0.0473 -0.0818 -0.1180 -0.1564 -0.1976 -0.2427 -0.2926
 -0.3426
 -0.7340 -0.6131 -0.5065 -0.4145 -0.3373 -0.2751 -0.2263 -0.1884 -0.1584 -0.1348
 -0.1185 -0.1079 -0.0976 -0.0834 -0.0646 -0.0108  0.0310  0.0544  0.0618  0.0555
  0.0378  0.0114 -0.0207 -0.0553 -0.0911 -0.1277 -0.1657 -0.2052 -0.2476 -0.2929
 -0.3433
 -0.7291 -0.6098 -0.5037 -0.4098 -0.3285 -0.2600 -0.2038 -0.1586 -0.1223 -0.0929
 -0.0689 -0.0506 -0.0387 -0.0321 -0.0266 -0.0003  0.0358  0.0570  0.0631  0.0561
  0.0376  0.0101 -0.0241 -0.0614 -0.0994 -0.1376 -0.1764 -0.2157 -0.2564 -0.2992
 -0.3455
 -0.7119 -0.6021 -0.4999 -0.4081 -0.3267 -0.2562 -0.1966 -0.1469 -0.1061 -0.0726
 -0.0450 -0.0223 -0.0039  0.0098  0.0186  0.0284  0.0449  0.0628  0.0675  0.0601
  0.0415  0.0132 -0.0226 -0.0626 -0.1038 -0.1446 -0.1852 -0.2254 -0.2661 -0.3077
 -0.3511
 -0.6737 -0.5764 -0.4847 -0.3988 -0.3207 -0.2518 -0.1923 -0.1415 -0.0986 -0.0626
 -0.0322 -0.0068  0.0145  0.0321  0.0461  0.0637  0.0680  0.0730  0.0753  0.0671
  0.0484  0.0199 -0.0168 -0.0591 -0.1035 -0.1477 -0.1912 -0.2337 -0.2757 -0.3176
 -0.3601
 -0.6144 -0.5311 -0.4508 -0.3749 -0.3034 -0.2390 -0.1824 -0.1334 -0.0913 -0.0552
 -0.0241  0.0028  0.0259  0.0456  0.0559  0.1056  0.1051  0.0876  0.0865
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.5257 -1.4838 -1.4396 -1.3849 -1.2975 -1.1739 -1.0161 -0.8260 -0.6220 -0.4643
 -0.3475 -0.2582 -0.1870 -0.1285 -0.0787  0.0183  0.0864  0.1295  0.1493
 -1.3237 -1.2744 -1.2296 -1.1818 -1.1226 -1.0411 -0.9193 -0.7460 -0.5784 -0.4411
 -0.3344 -0.2508 -0.1833 -0.1275 -0.0804  0.0102  0.0722  0.1105  0.1273  0.1253
 -1.1606 -1.0993 -1.0492 -1.0036 -0.9556 -0.8959 -0.8089 -0.6780 -0.5414 -0.4221
 -0.3250 -0.2466 -0.1821 -0.1284 -0.0830  0.0030  0.0605  0.0953  0.1100  0.1081
  0.0929
 -1.0380 -0.9622 -0.9018 -0.8522 -0.8078 -0.7615 -0.7027 -0.6097 -0.5015 -0.4003
 -0.3137 -0.2415 -0.1808 -0.1292 -0.0854 -0.0029  0.0513  0.0835  0.0965  0.0942
  0.0797  0.0564
 -0.9388 -0.8565 -0.7873 -0.7304 -0.6829 -0.6404 -0.5972 -0.5363 -0.4549 -0.3721
 -0.2972 -0.2326 -0.1769 -0.1284 -0.0863 -0.0070  0.0444  0.0744  0.0861  0.0832
  0.0690  0.0461  0.0175 -0.0145
 -0.8425 -0.7454 -0.6721 -0.6173 -0.5731 -0.5340 -0.4969 -0.4566 -0.4004 -0.3361
 -0.2739 -0.2180 -0.1685 -0.1244 -0.0851 -0.0090  0.0399  0.0680  0.0786  0.0750
  0.0606  0.0376  0.0088 -0.0236 -0.0588 -0.0968 -0.1384 -0.1843 -0.2340 -0.2827
 -0.8079 -0.6912 -0.5937 -0.5167 -0.4582 -0.4151 -0.3841 -0.3588 -0.3286 -0.2880
 -0.2420 -0.1967 -0.1544 -0.1158 -0.0805 -0.0086  0.0379  0.0642  0.0737  0.0695
  0.0545  0.0311  0.0016 -0.0316 -0.0671 -0.1045 -0.1443 -0.1868 -0.2333 -0.2837
 -0.3336
 -0.7973 -0.6735 -0.5653 -0.4734 -0.3984 -0.3393 -0.2933 -0.2575 -0.2282 -0.2019
 -0.1784 -0.1550 -0.1289 -0.1003 -0.0710 -0.0058  0.0386  0.0631  0.0716  0.0668
  0.0513  0.0271 -0.0037 -0.0383 -0.0750 -0.1128 -0.1521 -0.1932 -0.2366 -0.2835
 -0.3347
 -0.7930 -0.6679 -0.5559 -0.4577 -0.3738 -0.3042 -0.2480 -0.2029 -0.1661 -0.1343
 -0.1069 -0.0855 -0.0703 -0.0581 -0.0446  0.0014  0.0425  0.0652  0.0724  0.0669
  0.0505  0.0253 -0.0068 -0.0435 -0.0821 -0.1215 -0.1616 -0.2024 -0.2445 -0.2888
 -0.3363
 -0.7908 -0.6675 -0.5553 -0.4553 -0.3674 -0.2921 -0.2291 -0.1772 -0.1348 -0.0996
 -0.0696 -0.0439 -0.0229 -0.0074  0.0029  0.0216  0.0493  0.0700  0.0760  0.0700
  0.0532  0.0273 -0.0060 -0.0446 -0.0857 -0.1274 -0.1691 -0.2108 -0.2529 -0.2963
 -0.3409
 -0.7757 -0.6601 -0.5530 -0.4539 -0.3660 -0.2887 -0.2224 -0.1665 -0.1199 -0.0813
 -0.0489 -0.0215  0.0019  0.0214  0.0370  0.0573  0.0666  0.0783  0.0827  0.0759
  0.0589  0.0326 -0.0015 -0.0417 -0.0853 -0.1298 -0.1742 -0.2179 -0.2613 -0.3047
 -0.3485
 -0.7477 -0.6369 -0.5381 -0.4461 -0.3607 -0.2845 -0.2179 -0.1607 -0.1123 -0.0716
 -0.0372 -0.0081  0.0168  0.0380  0.0577  0.1085  0.0944  0.0901  0.0925
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.7407 -1.7187 -1.6893 -1.6428 -1.5419 -1.3855 -1.1820 -0.9386 -0.6824 -0.4908
 -0.3564 -0.2583 -0.1833 -0.1231 -0.0731  0.0231  0.0899  0.1332  0.1541
 -1.5249 -1.4932 -1.4616 -1.4206 -1.3583 -1.2594 -1.1027 -0.8738 -0.6521 -0.4765
 -0.3484 -0.2537 -0.1809 -0.1226 -0.0744  0.0163  0.0778  0.1165  0.1348  0.1352
 -1.3390 -1.2937 -1.2557 -1.2171 -1.1686 -1.0979 -0.9866 -0.8136 -0.6277 -0.4687
 -0.3461 -0.2535 -0.1817 -0.1243 -0.0771  0.0102  0.0679  0.1032  0.1190  0.1187
  0.1053
 -1.1904 -1.1281 -1.0788 -1.0367 -0.9946 -0.9433 -0.8693 -0.7474 -0.5985 -0.4586
 -0.3440 -0.2541 -0.1834 -0.1265 -0.0799  0.0051  0.0599  0.0928  0.1067  0.1057
  0.0928  0.0706
 -1.0782 -0.9999 -0.9366 -0.8854 -0.8415 -0.7986 -0.7480 -0.6695 -0.5579 -0.4410
 -0.3374 -0.2525 -0.1840 -0.1282 -0.0820  0.0013  0.0538  0.0847  0.0974  0.0955
  0.0828  0.0612  0.0330  0.0006
 -0.9597 -0.8840 -0.8197 -0.7633 -0.7142 -0.6710 -0.6294 -0.5796 -0.5036 -0.4120
 -0.3233 -0.2461 -0.1816 -0.1279 -0.0828 -0.0009  0.0496  0.0787  0.0905  0.0880
  0.0750  0.0536  0.0255 -0.0072 -0.0432 -0.0824 -0.1254 -0.1731 -0.2242 -0.2737
 -0.8806 -0.7758 -0.6937 -0.6321 -0.5859 -0.5489 -0.5150 -0.4803 -0.4341 -0.3698
 -0.2991 -0.2327 -0.1744 -0.1243 -0.0813 -0.0013  0.0476  0.0750  0.0859  0.0829
  0.0693  0.0477  0.0193 -0.0138 -0.0500 -0.0886 -0.1298 -0.1739 -0.2223 -0.2741
 -0.3249
 -0.8548 -0.7346 -0.6313 -0.5467 -0.4801 -0.4290 -0.3895 -0.3586 -0.3306 -0.2960
 -0.2532 -0.2062 -0.1593 -0.1157 -0.0765  0.0003  0.0479  0.0738  0.0836  0.0802
  0.0661  0.0438  0.0147 -0.0193 -0.0564 -0.0954 -0.1362 -0.1786 -0.2238 -0.2727
 -0.3254
 -0.8462 -0.7200 -0.6078 -0.5106 -0.4290 -0.3630 -0.3105 -0.2682 -0.2327 -0.1999
 -0.1681 -0.1398 -0.1142 -0.0889 -0.0618  0.0050  0.0510  0.0754  0.0839  0.0798
  0.0650  0.0418  0.0117 -0.0237 -0.0623 -0.1025 -0.1440 -0.1872 -0.2320 -0.2782
 -0.3256
 -0.8481 -0.7189 -0.6031 -0.5000 -0.4104 -0.3344 -0.2717 -0.2206 -0.1786 -0.1423
 -0.1090 -0.0790 -0.0541 -0.0349 -0.0198  0.0164  0.0562  0.0795  0.0868  0.0821
  0.0669  0.0429  0.0119 -0.0247 -0.0651 -0.1072 -0.1500 -0.1932 -0.2371 -0.2822
 -0.3286
 -0.8479 -0.7213 -0.6045 -0.4997 -0.4063 -0.3250 -0.2557 -0.1978 -0.1499 -0.1099
 -0.0756 -0.0453 -0.0185  0.0041  0.0221  0.0483  0.0674  0.0864  0.0926  0.0870
  0.0714  0.0469  0.0151 -0.0226 -0.0647 -0.1089 -0.1540 -0.1989 -0.2438 -0.2890
 -0.3344
 -0.8368 -0.7166 -0.6043 -0.5008 -0.4064 -0.3232 -0.2505 -0.1884 -0.1362 -0.0926
 -0.0560 -0.0247  0.0023  0.0259  0.0639  0.1007  0.0846  0.0961  0.1013
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.9205 -1.9235 -1.9355 -1.9211 -1.8453 -1.6802 -1.4036 -1.0413 -0.7419 -0.5210
 -0.3674 -0.2596 -0.1796 -0.1169 -0.0658  0.0298  0.0964  0.1396  0.1617
 -1.7027 -1.6982 -1.6853 -1.6606 -1.6047 -1.4939 -1.2996 -1.0063 -0.7278 -0.5151
 -0.3643 -0.2576 -0.1787 -0.1172 -0.0673  0.0244  0.0860  0.1250  0.1443  0.1465
 -1.5042 -1.4814 -1.4629 -1.4388 -1.3966 -1.3193 -1.1833 -0.9625 -0.7206 -0.5188
 -0.3693 -0.2614 -0.1816 -0.1200 -0.0704  0.0191  0.0775  0.1135  0.1302  0.1312
  0.1194
 -1.3359 -1.2939 -1.2623 -1.2338 -1.1992 -1.1462 -1.0571 -0.9034 -0.7066 -0.5226
 -0.3766 -0.2677 -0.1865 -0.1240 -0.0741  0.0144  0.0705  0.1043  0.1194  0.1193
  0.1076  0.0866
 -1.2032 -1.1406 -1.0924 -1.0539 -1.0186 -0.9781 -0.9205 -0.8228 -0.6762 -0.5184
 -0.3813 -0.2737 -0.1916 -0.1281 -0.0777  0.0105  0.0649  0.0971  0.1110  0.1101
  0.0983  0.0778  0.0503  0.0179
 -1.0698 -1.0195 -0.9574 -0.9061 -0.8632 -0.8240 -0.7816 -0.7220 -0.6243 -0.5000
 -0.3787 -0.2763 -0.1953 -0.1315 -0.0807  0.0078  0.0608  0.0915  0.1046  0.1033
  0.0911  0.0708  0.0436  0.0111 -0.0254 -0.0659 -0.1106 -0.1597 -0.2117 -0.2620
 -0.9605 -0.8806 -0.8219 -0.7745 -0.7313 -0.6906 -0.6514 -0.6101 -0.5508 -0.4632
 -0.3643 -0.2726 -0.1955 -0.1330 -0.0823  0.0064  0.0585  0.0877  0.1001  0.0984
  0.0859  0.0653  0.0382  0.0056 -0.0308 -0.0703 -0.1126 -0.1586 -0.2089 -0.2617
 -0.3131
 -0.9062 -0.7966 -0.7071 -0.6385 -0.5875 -0.5489 -0.5172 -0.4871 -0.4532 -0.4019
 -0.3326 -0.2582 -0.1896 -0.1309 -0.0818  0.0066  0.0583  0.0862  0.0975  0.0956
  0.0827  0.0616  0.0341  0.0011 -0.0358 -0.0755 -0.1175 -0.1615 -0.2085 -0.2593
 -0.3129
 -0.8876 -0.7662 -0.6594 -0.5692 -0.4965 -0.4397 -0.3951 -0.3593 -0.3280 -0.2959
 -0.2563 -0.2114 -0.1646 -0.1185 -0.0757  0.0090  0.0606  0.0873  0.0974  0.0948
  0.0814  0.0595  0.0312 -0.0026 -0.0404 -0.0810 -0.1235 -0.1672 -0.2128 -0.2610
 -0.3123
 -0.8859 -0.7587 -0.6449 -0.5438 -0.4570 -0.3851 -0.3271 -0.2801 -0.2408 -0.2055
 -0.1702 -0.1348 -0.1026 -0.0743 -0.0485  0.0139  0.0642  0.0906  0.0996  0.0962
  0.0826  0.0601  0.0310 -0.0036 -0.0425 -0.0843 -0.1279 -0.1725 -0.2180 -0.2649
 -0.3131
 -0.8923 -0.7627 -0.6444 -0.5381 -0.4440 -0.3628 -0.2945 -0.2380 -0.1915 -0.1520
 -0.1163 -0.0825 -0.0511 -0.0240 -0.0019  0.0372  0.0709  0.0963  0.1045  0.1003
  0.0861  0.0633  0.0334 -0.0021 -0.0420 -0.0853 -0.1306 -0.1766 -0.2231 -0.2700
 -0.3154
 -0.8955 -0.7688 -0.6501 -0.5408 -0.4434 -0.3571 -0.2824 -0.2189 -0.1658 -0.1215
 -0.0837 -0.0505 -0.0204  0.0067  0.0641  0.0789  0.0807  0.1044  0.1121
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.0604 -2.0893 -2.1076 -2.0823 -1.9939 -1.8130 -1.5253 -1.1109 -0.7988 -0.5558
 -0.3822 -0.2625 -0.1763 -0.1102 -0.0575  0.0392  0.1052  0.1485  0.1711
 -1.8444 -1.8644 -1.8810 -1.8802 -1.8407 -1.7280 -1.4939 -1.1279 -0.8046 -0.5579
 -0.3838 -0.2634 -0.1770 -0.1116 -0.0596  0.0343  0.0965  0.1361  0.1563  0.1599
 -1.6406 -1.6448 -1.6515 -1.6493 -1.6221 -1.5464 -1.3884 -1.1173 -0.8170 -0.5729
 -0.3958 -0.2714 -0.1824 -0.1158 -0.0634  0.0293  0.0891  0.1262  0.1441  0.1461
  0.1354
 -1.4602 -1.4437 -1.4357 -1.4276 -1.4074 -1.3588 -1.2581 -1.0712 -0.8226 -0.5915
 -0.4125 -0.2837 -0.1907 -0.1218 -0.0683  0.0246  0.0828  0.1181  0.1345  0.1354
  0.1245  0.1044
 -1.3113 -1.2714 -1.2446 -1.2248 -1.2039 -1.1705 -1.1087 -0.9915 -0.8071 -0.6034
 -0.4296 -0.2975 -0.2006 -0.1288 -0.0736  0.0203  0.0774  0.1113  0.1269  0.1272
  0.1160  0.0962  0.0692  0.0362
 -1.1932 -1.1329 -1.0862 -1.0506 -1.0213 -0.9913 -0.9504 -0.8813 -0.7602 -0.5983
 -0.4397 -0.3097 -0.2106 -0.1361 -0.0790  0.0168  0.0732  0.1059  0.1208  0.1208
  0.1093  0.0896  0.0631  0.0310 -0.0059 -0.0468 -0.0926 -0.1441 -0.1972 -0.2489
 -1.0574 -1.0036 -0.9542 -0.9084 -0.8682 -0.8326 -0.7973 -0.7535 -0.6818 -0.5693
 -0.4376 -0.3168 -0.2188 -0.1427 -0.0839  0.0142  0.0705  0.1019  0.1162  0.1161
