 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.4978 -0.4964 -0.4948 -0.4937 -0.4929 -0.4883 -0.4833 -0.4886 -0.5064 -0.5361
 -0.5751 -0.6194 -0.6656 -0.7113 -0.7551 -0.7968 -0.8367 -0.8752 -0.9128 -0.9503
 -0.9886
 -0.2133 -0.2399 -0.2834 -0.3227 -0.3475 -0.3714 -0.3935 -0.4129 -0.4289 -0.4412
 -0.4497 -0.4551 -0.4585 -0.4612 -0.4644 -0.4726 -0.4705 -0.4762 -0.4946
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.2001 -1.1570 -1.1286 -1.1116 -1.0982 -1.0835 -1.0541 -1.0341 -1.0041 -0.9623
 -0.9086 -0.8475 -0.7828 -0.7196 -0.6614 -0.5486 -0.4848 -0.4610 -0.4650
 -1.1354 -1.0695 -1.0375 -1.0124 -0.9902 -0.9740 -0.9622 -0.9505 -0.9337 -0.9084
 -0.8722 -0.8241 -0.7682 -0.7127 -0.6619 -0.5632 -0.5058 -0.4847 -0.4865 -0.5002
 -1.1188 -1.0308 -0.9649 -0.9239 -0.9119 -0.9134 -0.9083 -0.8954 -0.8793 -0.8614
 -0.8378 -0.8049 -0.7607 -0.7120 -0.6661 -0.5759 -0.5229 -0.5034 -0.5064 -0.5208
 -0.5417
 -1.1099 -1.0255 -0.9546 -0.8981 -0.8574 -0.8335 -0.8296 -0.8379 -0.8391 -0.8262
 -0.8061 -0.7823 -0.7509 -0.7108 -0.6706 -0.5870 -0.5373 -0.5189 -0.5229 -0.5379
 -0.5585 -0.5833
 -1.0860 -1.0130 -0.9483 -0.8919 -0.8446 -0.8076 -0.7818 -0.7672 -0.7655 -0.7700
 -0.7665 -0.7540 -0.7335 -0.7042 -0.6697 -0.5945 -0.5477 -0.5300 -0.5353 -0.5518
 -0.5732 -0.5979 -0.6254 -0.6557
 -1.0397 -0.9822 -0.9293 -0.8804 -0.8355 -0.7957 -0.7626 -0.7372 -0.7190 -0.7081
 -0.7041 -0.7015 -0.6957 -0.6823 -0.6604 -0.5965 -0.5529 -0.5358 -0.5424 -0.5617
 -0.5853 -0.6111 -0.6389 -0.6688 -0.7007 -0.7348 -0.7719 -0.8134 -0.8613 -0.9112
 -0.9709 -0.9298 -0.8913 -0.8539 -0.8171 -0.7812 -0.7477 -0.7185 -0.6945 -0.6756
 -0.6610 -0.6505 -0.6447 -0.6392 -0.6293 -0.5905 -0.5523 -0.5360 -0.5433 -0.5658
 -0.5932 -0.6217 -0.6512 -0.6818 -0.7135 -0.7467 -0.7818 -0.8197 -0.8620 -0.9114
 -0.9633
 -0.8845 -0.8580 -0.8336 -0.8092 -0.7834 -0.7560 -0.7276 -0.6996 -0.6742 -0.6526
 -0.6345 -0.6194 -0.6078 -0.5989 -0.5913 -0.5689 -0.5449 -0.5310 -0.5384 -0.5631
 -0.5952 -0.6280 -0.6605 -0.6931 -0.7260 -0.7594 -0.7940 -0.8300 -0.8684 -0.9120
 -0.9630
 -0.7867 -0.7718 -0.7591 -0.7466 -0.7325 -0.7156 -0.6957 -0.6735 -0.6509 -0.6297
 -0.6111 -0.5953 -0.5818 -0.5707 -0.5611 -0.5419 -0.5283 -0.5212 -0.5291 -0.5546
 -0.5904 -0.6285 -0.6657 -0.7019 -0.7372 -0.7723 -0.8075 -0.8433 -0.8804 -0.9199
 -0.9645
 -0.6856 -0.6784 -0.6742 -0.6711 -0.6671 -0.6606 -0.6505 -0.6369 -0.6206 -0.6032
 -0.5863 -0.5714 -0.5587 -0.5479 -0.5384 -0.5192 -0.5089 -0.5075 -0.5171 -0.5419
 -0.5788 -0.6209 -0.6634 -0.7044 -0.7437 -0.7817 -0.8190 -0.8558 -0.8928 -0.9309
 -0.9708
 -0.5858 -0.5831 -0.5835 -0.5869 -0.5905 -0.5927 -0.5919 -0.5875 -0.5796 -0.5689
 -0.5565 -0.5443 -0.5333 -0.5241 -0.5164 -0.5004 -0.4912 -0.4926 -0.5043 -0.5283
 -0.5644 -0.6079 -0.6541 -0.7001 -0.7443 -0.7865 -0.8272 -0.8665 -0.9051 -0.9435
 -0.9826
 -0.4912 -0.4901 -0.4929 -0.4989 -0.5070 -0.5155 -0.5221 -0.5260 -0.5266 -0.5241
 -0.5187 -0.5117 -0.5069 -0.4988 -0.4951 -0.4855 -0.4752 -0.4765 -0.4907
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.3939 -1.3266 -1.2762 -1.2372 -1.2042 -1.1707 -1.1314 -1.0832 -1.0293 -0.9715
 -0.9091 -0.8438 -0.7786 -0.7189 -0.6654 -0.5585 -0.4894 -0.4561 -0.4541
 -1.2999 -1.2228 -1.1652 -1.1231 -1.0912 -1.0643 -1.0371 -1.0051 -0.9688 -0.9282
 -0.8817 -0.8288 -0.7723 -0.7183 -0.6693 -0.5717 -0.5089 -0.4795 -0.4769 -0.4897
 -1.2154 -1.1306 -1.0812 -1.0452 -1.0131 -0.9868 -0.9643 -0.9414 -0.9163 -0.8881
 -0.8552 -0.8153 -0.7683 -0.7197 -0.6746 -0.5844 -0.5262 -0.4983 -0.4958 -0.5086
 -0.5294
 -1.2003 -1.0934 -1.0115 -0.9553 -0.9256 -0.9176 -0.9098 -0.8943 -0.8740 -0.8514
 -0.8264 -0.7977 -0.7618 -0.7199 -0.6787 -0.5950 -0.5405 -0.5138 -0.5111 -0.5241
 -0.5449 -0.5701
 -1.1994 -1.0915 -1.0018 -0.9305 -0.8767 -0.8414 -0.8247 -0.8222 -0.8254 -0.8178
 -0.7995 -0.7761 -0.7491 -0.7160 -0.6797 -0.6020 -0.5509 -0.5254 -0.5228 -0.5364
 -0.5581 -0.5835 -0.6118 -0.6430
 -1.1896 -1.0888 -1.0017 -0.9284 -0.8683 -0.8210 -0.7856 -0.7611 -0.7483 -0.7480
 -0.7504 -0.7446 -0.7286 -0.7048 -0.6754 -0.6048 -0.5568 -0.5327 -0.5305 -0.5451
 -0.5685 -0.5953 -0.6241 -0.6550 -0.6880 -0.7229 -0.7613 -0.8048 -0.8534 -0.9030
 -1.1599 -1.0720 -0.9933 -0.9248 -0.8658 -0.8154 -0.7736 -0.7400 -0.7143 -0.6956
 -0.6853 -0.6830 -0.6819 -0.6751 -0.6598 -0.6027 -0.5583 -0.5354 -0.5337 -0.5494
 -0.5753 -0.6046 -0.6351 -0.6668 -0.6997 -0.7342 -0.7708 -0.8101 -0.8537 -0.9037
 -0.9556
 -1.1067 -1.0343 -0.9682 -0.9089 -0.8560 -0.8086 -0.7666 -0.7297 -0.6985 -0.6729
 -0.6523 -0.6370 -0.6285 -0.6247 -0.6201 -0.5922 -0.5550 -0.5339 -0.5323 -0.5485
 -0.5769 -0.6098 -0.6433 -0.6770 -0.7111 -0.7458 -0.7818 -0.8194 -0.8592 -0.9039
 -0.9555
 -1.0321 -0.9747 -0.9224 -0.8747 -0.8312 -0.7910 -0.7535 -0.7184 -0.6863 -0.6579
 -0.6335 -0.6131 -0.5968 -0.5854 -0.5781 -0.5636 -0.5446 -0.5278 -0.5269 -0.5431
 -0.5732 -0.6100 -0.6477 -0.6849 -0.7214 -0.7577 -0.7943 -0.8316 -0.8701 -0.9117
 -0.9567
 -0.9466 -0.9013 -0.8604 -0.8239 -0.7906 -0.7595 -0.7294 -0.6998 -0.6710 -0.6437
 -0.6186 -0.5965 -0.5777 -0.5624 -0.5505 -0.5330 -0.5234 -0.5168 -0.5179 -0.5336
 -0.5637 -0.6029 -0.6451 -0.6867 -0.7271 -0.7662 -0.8048 -0.8431 -0.8816 -0.9211
 -0.9624
 -0.8583 -0.8204 -0.7874 -0.7593 -0.7350 -0.7128 -0.6913 -0.6692 -0.6466 -0.6236
 -0.6010 -0.5799 -0.5609 -0.5447 -0.5313 -0.5092 -0.5004 -0.4999 -0.5060 -0.5220
 -0.5511 -0.5909 -0.6360 -0.6822 -0.7271 -0.7704 -0.8123 -0.8529 -0.8928 -0.9327
 -0.9731
 -0.7715 -0.7382 -0.7102 -0.6871 -0.6687 -0.6536 -0.6398 -0.6255 -0.6103 -0.5938
 -0.5764 -0.5587 -0.5420 -0.5259 -0.5205 -0.4922 -0.4756 -0.4771 -0.4912
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.7262 -1.6418 -1.5713 -1.5076 -1.4457 -1.3755 -1.2870 -1.1804 -1.0803 -0.9904
 -0.9099 -0.8374 -0.7720 -0.7146 -0.6642 -0.5631 -0.4925 -0.4521 -0.4412
 -1.5890 -1.4969 -1.4239 -1.3632 -1.3088 -1.2532 -1.1851 -1.1066 -1.0305 -0.9592
 -0.8917 -0.8278 -0.7685 -0.7152 -0.6680 -0.5742 -0.5098 -0.4734 -0.4635 -0.4731
 -1.4900 -1.3916 -1.3135 -1.2514 -1.1998 -1.1530 -1.1023 -1.0441 -0.9859 -0.9296
 -0.8746 -0.8200 -0.7665 -0.7167 -0.6722 -0.5841 -0.5244 -0.4908 -0.4812 -0.4903
 -0.5105
 -1.3802 -1.2808 -1.2140 -1.1609 -1.1132 -1.0708 -1.0303 -0.9868 -0.9421 -0.8979
 -0.8540 -0.8093 -0.7631 -0.7175 -0.6755 -0.5921 -0.5361 -0.5046 -0.4954 -0.5041
 -0.5241 -0.5500
 -1.3423 -1.2141 -1.1171 -1.0482 -1.0047 -0.9810 -0.9610 -0.9338 -0.9007 -0.8655
 -0.8296 -0.7933 -0.7554 -0.7156 -0.6767 -0.5975 -0.5447 -0.5150 -0.5064 -0.5150
 -0.5353 -0.5614 -0.5910 -0.6236
 -1.3351 -1.2030 -1.0932 -1.0055 -0.9388 -0.8908 -0.8594 -0.8426 -0.8356 -0.8240
 -0.8022 -0.7734 -0.7420 -0.7090 -0.6746 -0.6001 -0.5501 -0.5221 -0.5142 -0.5230
 -0.5438 -0.5711 -0.6012 -0.6337 -0.6685 -0.7059 -0.7464 -0.7917 -0.8417 -0.8913
 -1.3321 -1.2016 -1.0894 -0.9956 -0.9198 -0.8600 -0.8141 -0.7796 -0.7554 -0.7425
 -0.7387 -0.7334 -0.7188 -0.6954 -0.6675 -0.5995 -0.5523 -0.5259 -0.5187 -0.5278
 -0.5494 -0.5782 -0.6101 -0.6434 -0.6782 -0.7148 -0.7536 -0.7953 -0.8410 -0.8919
 -0.9436
 -1.3175 -1.1954 -1.0872 -0.9940 -0.9157 -0.8512 -0.7988 -0.7566 -0.7228 -0.6965
 -0.6773 -0.6667 -0.6627 -0.6576 -0.6464 -0.5952 -0.5511 -0.5264 -0.5197 -0.5291
 -0.5513 -0.5820 -0.6163 -0.6516 -0.6877 -0.7246 -0.7629 -0.8028 -0.8451 -0.8915
 -0.9437
 -1.2815 -1.1721 -1.0730 -0.9856 -0.9102 -0.8464 -0.7922 -0.7465 -0.7082 -0.6763
 -0.6498 -0.6287 -0.6134 -0.6047 -0.5998 -0.5799 -0.5457 -0.5232 -0.5173 -0.5268
 -0.5495 -0.5819 -0.6193 -0.6578 -0.6962 -0.7346 -0.7736 -0.8132 -0.8542 -0.8980
 -0.9445
 -1.2265 -1.1317 -1.0434 -0.9652 -0.8963 -0.8364 -0.7848 -0.7397 -0.7003 -0.6659
 -0.6361 -0.6106 -0.5894 -0.5727 -0.5610 -0.5468 -0.5329 -0.5165 -0.5115 -0.5207
 -0.5432 -0.5764 -0.6165 -0.6586 -0.7006 -0.7417 -0.7825 -0.8230 -0.8639 -0.9057
 -0.9496
 -1.1590 -1.0759 -0.9980 -0.9288 -0.8678 -0.8146 -0.7681 -0.7269 -0.6899 -0.6563
 -0.6260 -0.5990 -0.5753 -0.5553 -0.5391 -0.5158 -0.5079 -0.5035 -0.5025 -0.5119
 -0.5337 -0.5668 -0.6084 -0.6540 -0.6999 -0.7448 -0.7886 -0.8313 -0.8735 -0.9156
 -0.9583
 -1.0861 -1.0125 -0.9434 -0.8810 -0.8263 -0.7795 -0.7391 -0.7034 -0.6711 -0.6412
 -0.6132 -0.5873 -0.5637 -0.5427 -0.5341 -0.4869 -0.4707 -0.4842 -0.4903
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.9443 -1.8540 -1.7742 -1.6971 -1.6173 -1.5219 -1.3981 -1.2483 -1.1135 -1.0019
 -0.9100 -0.8332 -0.7678 -0.7111 -0.6616 -0.5634 -0.4935 -0.4504 -0.4340
 -1.7807 -1.6829 -1.6022 -1.5312 -1.4629 -1.3879 -1.2905 -1.1768 -1.0700 -0.9772
 -0.8965 -0.8262 -0.7649 -0.7116 -0.6651 -0.5730 -0.5088 -0.4707 -0.4564 -0.4632
 -1.6631 -1.5560 -1.4698 -1.3986 -1.3364 -1.2755 -1.2025 -1.1162 -1.0316 -0.9545
 -0.8847 -0.8212 -0.7639 -0.7130 -0.6685 -0.5813 -0.5215 -0.4861 -0.4735 -0.4798
 -0.4989
 -1.5494 -1.4510 -1.3657 -1.2937 -1.2327 -1.1785 -1.1230 -1.0582 -0.9917 -0.9288
 -0.8699 -0.8145 -0.7622 -0.7142 -0.6714 -0.5880 -0.5317 -0.4987 -0.4872 -0.4931
 -0.5118 -0.5377
 -1.4702 -1.3484 -1.2375 -1.1779 -1.1343 -1.0929 -1.0494 -1.0011 -0.9496 -0.8988
 -0.8501 -0.8031 -0.7574 -0.7134 -0.6728 -0.5926 -0.5393 -0.5083 -0.4977 -0.5036
 -0.5221 -0.5480 -0.5780 -0.6113
 -1.4283 -1.2798 -1.1670 -1.0801 -1.0162 -0.9726 -0.9462 -0.9257 -0.8992 -0.8646
 -0.8260 -0.7866 -0.7476 -0.7091 -0.6717 -0.5950 -0.5442 -0.5150 -0.5052 -0.5114
 -0.5300 -0.5565 -0.5870 -0.6202 -0.6559 -0.6941 -0.7360 -0.7828 -0.8336 -0.8836
 -1.4131 -1.2690 -1.1471 -1.0471 -0.9678 -0.9066 -0.8604 -0.8263 -0.8040 -0.7916
 -0.7798 -0.7600 -0.7317 -0.6997 -0.6669 -0.5949 -0.5465 -0.5188 -0.5097 -0.5163
 -0.5352 -0.5627 -0.5945 -0.6286 -0.6644 -0.7021 -0.7423 -0.7852 -0.8323 -0.8839
 -0.9356
 -1.4101 -1.2679 -1.1443 -1.0395 -0.9526 -0.8826 -0.8271 -0.7830 -0.7481 -0.7213
 -0.7035 -0.6943 -0.6872 -0.6746 -0.6542 -0.5918 -0.5458 -0.5198 -0.5113 -0.5181
 -0.5374 -0.5658 -0.5996 -0.6356 -0.6726 -0.7107 -0.7503 -0.7916 -0.8353 -0.8830
 -0.9356
 -1.3942 -1.2595 -1.1402 -1.0362 -0.9478 -0.8743 -0.8139 -0.7644 -0.7239 -0.6906
 -0.6634 -0.6423 -0.6281 -0.6203 -0.6139 -0.5825 -0.5416 -0.5174 -0.5097 -0.5167
 -0.5364 -0.5659 -0.6019 -0.6407 -0.6800 -0.7196 -0.7599 -0.8009 -0.8433 -0.8879
 -0.9362
 -1.3603 -1.2390 -1.1271 -1.0285 -0.9427 -0.8697 -0.8084 -0.7567 -0.7132 -0.6764
 -0.6451 -0.6188 -0.5971 -0.5804 -0.5693 -0.5540 -0.5331 -0.5120 -0.5052 -0.5120
 -0.5315 -0.5615 -0.5993 -0.6410 -0.6835 -0.7257 -0.7676 -0.8095 -0.8518 -0.8951
 -0.9403
 -1.3093 -1.2006 -1.1000 -1.0082 -0.9280 -0.8588 -0.7996 -0.7490 -0.7055 -0.6676
 -0.6346 -0.6059 -0.5811 -0.5602 -0.5433 -0.5200 -0.5107 -0.5021 -0.4975 -0.5046
 -0.5236 -0.5536 -0.5923 -0.6365 -0.6824 -0.7280 -0.7728 -0.8168 -0.8602 -0.9038
 -0.9479
 -1.2479 -1.1515 -1.0601 -0.9755 -0.9011 -0.8369 -0.7819 -0.7345 -0.6935 -0.6573
 -0.6249 -0.5960 -0.5701 -0.5476 -0.5359 -0.4805 -0.4744 -0.4877 -0.4866
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.1852 -2.0958 -2.0116 -1.9240 -1.8253 -1.6995 -1.5313 -1.3270 -1.1496 -1.0131
 -0.9102 -0.8287 -0.7622 -0.7061 -0.6578 -0.5617 -0.4931 -0.4483 -0.4279
 -1.9946 -1.8967 -1.8123 -1.7330 -1.6506 -1.5524 -1.4193 -1.2606 -1.1145 -0.9954
 -0.9005 -0.8238 -0.7601 -0.7064 -0.6602 -0.5698 -0.5061 -0.4660 -0.4490 -0.4524
 -1.8532 -1.7434 -1.6531 -1.5755 -1.5031 -1.4259 -1.3262 -1.2037 -1.0844 -0.9807
 -0.8941 -0.8216 -0.7602 -0.7080 -0.6631 -0.5765 -0.5169 -0.4801 -0.4651 -0.4685
 -0.4859
 -1.7431 -1.6265 -1.5294 -1.4484 -1.3785 -1.3130 -1.2393 -1.1468 -1.0510 -0.9629
 -0.8858 -0.8188 -0.7603 -0.7096 -0.6658 -0.5820 -0.5256 -0.4912 -0.4777 -0.4812
 -0.4980 -0.5235
 -1.5973 -1.4914 -1.4105 -1.3396 -1.2743 -1.2141 -1.1552 -1.0867 -1.0117 -0.9391
 -0.8726 -0.8127 -0.7586 -0.7101 -0.6676 -0.5860 -0.5322 -0.4999 -0.4874 -0.4913
 -0.5077 -0.5328 -0.5630 -0.5969
 -1.5207 -1.3824 -1.2753 -1.1965 -1.1413 -1.1019 -1.0650 -1.0201 -0.9659 -0.9086
 -0.8531 -0.8013 -0.7530 -0.7082 -0.6676 -0.5883 -0.5366 -0.5061 -0.4945 -0.4987
 -0.5151 -0.5402 -0.5707 -0.6045 -0.6411 -0.6807 -0.7241 -0.7721 -0.8239 -0.8744
 -1.4980 -1.3467 -1.2212 -1.1206 -1.0427 -0.9837 -0.9400 -0.9081 -0.8826 -0.8558
 -0.8222 -0.7829 -0.7421 -0.7024 -0.6649 -0.5885 -0.5388 -0.5099 -0.4990 -0.5035
 -0.5201 -0.5455 -0.5769 -0.6115 -0.6482 -0.6872 -0.7286 -0.7731 -0.8218 -0.8743
 -0.9262
 -1.4949 -1.3392 -1.2059 -1.0943 -1.0036 -0.9314 -0.8745 -0.8289 -0.7922 -0.7646
 -0.7461 -0.7318 -0.7136 -0.6880 -0.6577 -0.5865 -0.5384 -0.5111 -0.5009 -0.5055
 -0.5224 -0.5484 -0.5810 -0.6172 -0.6550 -0.6943 -0.7353 -0.7781 -0.8235 -0.8726
 -0.9261
 -1.4927 -1.3377 -1.2032 -1.0875 -0.9902 -0.9103 -0.8455 -0.7932 -0.7503 -0.7148
 -0.6860 -0.6646 -0.6506 -0.6408 -0.6290 -0.5806 -0.5350 -0.5092 -0.4999 -0.5049
 -0.5220 -0.5489 -0.5829 -0.6212 -0.6612 -0.7019 -0.7435 -0.7860 -0.8300 -0.8763
 -0.9260
 -1.4800 -1.3341 -1.2019 -1.0867 -0.9875 -0.9041 -0.8350 -0.7781 -0.7312 -0.6920
 -0.6590 -0.6313 -0.6089 -0.5922 -0.5811 -0.5603 -0.5289 -0.5048 -0.4963 -0.5012
 -0.5183 -0.5456 -0.5807 -0.6212 -0.6637 -0.7067 -0.7499 -0.7932 -0.8370 -0.8820
 -0.9288
 -1.4503 -1.3152 -1.1923 -1.0801 -0.9830 -0.8996 -0.8294 -0.7707 -0.7216 -0.6801
 -0.6447 -0.6144 -0.5885 -0.5667 -0.5493 -0.5253 -0.5120 -0.4969 -0.4897 -0.4950
 -0.5118 -0.5391 -0.5749 -0.6170 -0.6622 -0.7082 -0.7539 -0.7991 -0.8441 -0.8892
 -0.9351
 -1.4051 -1.2830 -1.1687 -1.0642 -0.9701 -0.8893 -0.8204 -0.7623 -0.7132 -0.6713
 -0.6351 -0.6037 -0.5763 -0.5525 -0.5336 -0.4756 -0.4843 -0.4855 -0.4801
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.4303 -2.3516 -2.2729 -2.1827 -2.0683 -1.9100 -1.6896 -1.4200 -1.1950 -1.0325
 -0.9167 -0.8299 -0.7613 -0.7050 -0.6569 -0.5626 -0.4947 -0.4487 -0.4246
 -2.2184 -2.1292 -2.0488 -1.9671 -1.8730 -1.7504 -1.5762 -1.3627 -1.1693 -1.0203
 -0.9103 -0.8265 -0.7598 -0.7052 -0.6590 -0.5694 -0.5060 -0.4642 -0.4441 -0.4436
 -2.0529 -1.9490 -1.8616 -1.7826 -1.7025 -1.6082 -1.4783 -1.3121 -1.1490 -1.0135
 -0.9084 -0.8265 -0.7608 -0.7068 -0.6614 -0.5748 -0.5150 -0.4767 -0.4590 -0.4594
 -0.4742
 -1.9279 -1.8096 -1.7115 -1.6284 -1.5534 -1.4772 -1.3832 -1.2576 -1.1243 -1.0047
 -0.9063 -0.8272 -0.7625 -0.7089 -0.6639 -0.5793 -0.5223 -0.4865 -0.4707 -0.4718
 -0.4860 -0.5101
 -1.7987 -1.6891 -1.5902 -1.5037 -1.4279 -1.3586 -1.2870 -1.1957 -1.0906 -0.9892
 -0.9005 -0.8259 -0.7633 -0.7105 -0.6658 -0.5826 -0.5280 -0.4942 -0.4797 -0.4813
 -0.4954 -0.5189 -0.5486 -0.5824
 -1.6466 -1.5231 -1.4326 -1.3656 -1.3080 -1.2507 -1.1920 -1.1259 -1.0467 -0.9644
 -0.8878 -0.8203 -0.7615 -0.7106 -0.6667 -0.5845 -0.5318 -0.5000 -0.4863 -0.4884
 -0.5026 -0.5258 -0.5554 -0.5892 -0.6261 -0.6663 -0.7106 -0.7600 -0.8124 -0.8634
 -1.5902 -1.4399 -1.3188 -1.2254 -1.1554 -1.1038 -1.0651 -1.0285 -0.9825 -0.9260
 -0.8658 -0.8082 -0.7554 -0.7080 -0.6657 -0.5848 -0.5337 -0.5036 -0.4907 -0.4932
 -0.5075 -0.5308 -0.5608 -0.5950 -0.6320 -0.6715 -0.7137 -0.7595 -0.8096 -0.8629
 -0.9150
 -1.5753 -1.4136 -1.2772 -1.1649 -1.0756 -1.0054 -0.9502 -0.9054 -0.8682 -0.8371
 -0.8084 -0.7767 -0.7397 -0.7002 -0.6618 -0.5834 -0.5333 -0.5048 -0.4928 -0.4955
 -0.5101 -0.5338 -0.5644 -0.5997 -0.6376 -0.6773 -0.7192 -0.7630 -0.8097 -0.8603
 -0.9146
 -1.5750 -1.4093 -1.2656 -1.1437 -1.0425 -0.9603 -0.8942 -0.8404 -0.7949 -0.7563
 -0.7251 -0.7021 -0.6848 -0.6674 -0.6453 -0.5791 -0.5301 -0.5030 -0.4922 -0.4953
 -0.5103 -0.5348 -0.5664 -0.6030 -0.6426 -0.6835 -0.7259 -0.7696 -0.8149 -0.8625
 -0.9137
 -1.5792 -1.4140 -1.2680 -1.1416 -1.0339 -0.9441 -0.8703 -0.8100 -0.7603 -0.7182
 -0.6824 -0.6524 -0.6289 -0.6118 -0.5993 -0.5669 -0.5251 -0.4989 -0.4891 -0.4924
 -0.5075 -0.5324 -0.5649 -0.6029 -0.6443 -0.6872 -0.7309 -0.7753 -0.8204 -0.8668
 -0.9152
 -1.5716 -1.4135 -1.2706 -1.1433 -1.0333 -0.9396 -0.8613 -0.7965 -0.7430 -0.6983
 -0.6604 -0.6281 -0.6005 -0.5776 -0.5598 -0.5338 -0.5135 -0.4920 -0.4831 -0.4869
 -0.5020 -0.5270 -0.5601 -0.5993 -0.6426 -0.6878 -0.7338 -0.7798 -0.8260 -0.8725
 -0.9199
 -1.5475 -1.4006 -1.2644 -1.1414 -1.0313 -0.9368 -0.8566 -0.7894 -0.7337 -0.6870
 -0.6475 -0.6138 -0.5848 -0.5597 -0.5268 -0.4798 -0.4953 -0.4823 -0.4742
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.6487 -2.5896 -2.5265 -2.4444 -2.3215 -2.1211 -1.8356 -1.4987 -1.2311 -1.0419
 -0.9128 -0.8201 -0.7491 -0.6914 -0.6437 -0.5510 -0.4853 -0.4404 -0.4146
 -2.4283 -2.3564 -2.2889 -2.2132 -2.1123 -1.9638 -1.7382 -1.4601 -1.2164 -1.0362
 -0.9101 -0.8187 -0.7487 -0.6925 -0.6457 -0.5570 -0.4947 -0.4531 -0.4314 -0.4283
 -2.2458 -2.1565 -2.0799 -2.0060 -1.9219 -1.8100 -1.6436 -1.4237 -1.2098 -1.0387
 -0.9136 -0.8218 -0.7513 -0.6951 -0.6486 -0.5616 -0.5021 -0.4633 -0.4442 -0.4427
