 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  i   
 -0.4542 -0.4588 -0.4616 -0.4628 -0.4630 -0.4589 -0.4538 -0.4595 -0.4779 -0.5085
 -0.5485 -0.5938 -0.6409 -0.6873 -0.7318 -0.7741 -0.8147 -0.8540 -0.8926 -0.9313
 -0.9710
 -0.1971 -0.2115 -0.2412 -0.2711 -0.2905 -0.3105 -0.3303 -0.3494 -0.3674 -0.3838
 -0.3980 -0.4100 -0.4195 -0.4267 -0.4329 -0.4426 -0.4402 -0.4466 -0.4653
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  i   
 -1.1880 -1.1318 -1.1001 -1.0875 -1.0858 -1.0826 -1.0293 -1.0115 -0.9829 -0.9415
 -0.8872 -0.8236 -0.7585 -0.6938 -0.6343 -0.5192 -0.4551 -0.4325 -0.4385
 -1.1086 -1.0299 -0.9932 -0.9682 -0.9492 -0.9379 -0.9312 -0.9235 -0.9095 -0.8859
 -0.8501 -0.8017 -0.7449 -0.6881 -0.6361 -0.5350 -0.4767 -0.4562 -0.4597 -0.4759
 -1.0826 -0.9852 -0.9174 -0.8784 -0.8701 -0.8757 -0.8749 -0.8658 -0.8529 -0.8373
 -0.8150 -0.7826 -0.7380 -0.6884 -0.6415 -0.5492 -0.4951 -0.4758 -0.4799 -0.4961
 -0.5196
 -1.0685 -0.9767 -0.9055 -0.8525 -0.8167 -0.7976 -0.7973 -0.8086 -0.8121 -0.8010
 -0.7824 -0.7596 -0.7284 -0.6878 -0.6469 -0.5615 -0.5106 -0.4920 -0.4966 -0.5128
 -0.5354 -0.5628
 -1.0405 -0.9610 -0.8963 -0.8434 -0.8014 -0.7702 -0.7493 -0.7381 -0.7384 -0.7442
 -0.7418 -0.7303 -0.7105 -0.6812 -0.6463 -0.5696 -0.5216 -0.5036 -0.5092 -0.5266
 -0.5493 -0.5759 -0.6061 -0.6401
 -0.9914 -0.9273 -0.8736 -0.8273 -0.7873 -0.7536 -0.7264 -0.7058 -0.6907 -0.6813
 -0.6782 -0.6763 -0.6714 -0.6585 -0.6368 -0.5719 -0.5272 -0.5097 -0.5164 -0.5363
 -0.5609 -0.5880 -0.6178 -0.6503 -0.6857 -0.7241 -0.7665 -0.8137 -0.8671 -0.9221
 -0.9228 -0.8737 -0.8327 -0.7964 -0.7631 -0.7325 -0.7053 -0.6821 -0.6629 -0.6469
 -0.6337 -0.6239 -0.6187 -0.6138 -0.6042 -0.5657 -0.5268 -0.5100 -0.5173 -0.5403
 -0.5685 -0.5980 -0.6288 -0.6612 -0.6954 -0.7316 -0.7707 -0.8132 -0.8605 -0.9147
 -0.9711
 -0.8407 -0.8042 -0.7746 -0.7488 -0.7244 -0.7006 -0.6776 -0.6561 -0.6369 -0.6201
 -0.6049 -0.5913 -0.5805 -0.5720 -0.5646 -0.5430 -0.5190 -0.5048 -0.5122 -0.5374
 -0.5701 -0.6037 -0.6372 -0.6711 -0.7056 -0.7412 -0.7784 -0.8178 -0.8602 -0.9079
 -0.9629
 -0.7510 -0.7239 -0.7033 -0.6861 -0.6706 -0.6550 -0.6387 -0.6220 -0.6060 -0.5911
 -0.5774 -0.5646 -0.5528 -0.5425 -0.5333 -0.5146 -0.5014 -0.4944 -0.5025 -0.5286
 -0.5650 -0.6039 -0.6419 -0.6789 -0.7154 -0.7518 -0.7889 -0.8268 -0.8666 -0.9093
 -0.9573
 -0.6624 -0.6398 -0.6249 -0.6143 -0.6055 -0.5972 -0.5882 -0.5781 -0.5673 -0.5565
 -0.5461 -0.5364 -0.5270 -0.5180 -0.5093 -0.4909 -0.4810 -0.4800 -0.4899 -0.5153
 -0.5530 -0.5959 -0.6391 -0.6808 -0.7209 -0.7599 -0.7982 -0.8365 -0.8752 -0.9153
 -0.9578
 -0.5797 -0.5575 -0.5437 -0.5367 -0.5328 -0.5301 -0.5271 -0.5235 -0.5190 -0.5137
 -0.5080 -0.5026 -0.4971 -0.4914 -0.4856 -0.4711 -0.4624 -0.4643 -0.4765 -0.5011
 -0.5380 -0.5823 -0.6294 -0.6761 -0.7210 -0.7639 -0.8053 -0.8454 -0.8849 -0.9245
 -0.9651
 -0.5074 -0.4823 -0.4664 -0.4585 -0.4562 -0.4571 -0.4586 -0.4601 -0.4612 -0.4619
 -0.4618 -0.4614 -0.4638 -0.4615 -0.4622 -0.4552 -0.4456 -0.4473 -0.4623
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  i   
 -1.4549 -1.3540 -1.2779 -1.2203 -1.1749 -1.1345 -1.0930 -1.0467 -0.9973 -0.9438
 -0.8844 -0.8203 -0.7551 -0.6947 -0.6402 -0.5307 -0.4599 -0.4269 -0.4270
 -1.3249 -1.2176 -1.1391 -1.0843 -1.0463 -1.0182 -0.9930 -0.9657 -0.9351 -0.8996
 -0.8567 -0.8056 -0.7495 -0.6950 -0.6453 -0.5456 -0.4810 -0.4515 -0.4502 -0.4655
 -1.2117 -1.1014 -1.0367 -0.9923 -0.9576 -0.9332 -0.9154 -0.8985 -0.8798 -0.8575
 -0.8290 -0.7917 -0.7456 -0.6969 -0.6513 -0.5594 -0.4996 -0.4712 -0.4694 -0.4840
 -0.5074
 -1.1831 -1.0528 -0.9583 -0.8971 -0.8674 -0.8621 -0.8589 -0.8490 -0.8349 -0.8181
 -0.7981 -0.7728 -0.7386 -0.6972 -0.6557 -0.5706 -0.5148 -0.4874 -0.4850 -0.4992
 -0.5219 -0.5498
 -1.1756 -1.0462 -0.9461 -0.8720 -0.8198 -0.7884 -0.7764 -0.7786 -0.7863 -0.7832
 -0.7692 -0.7492 -0.7247 -0.6928 -0.6566 -0.5780 -0.5257 -0.4995 -0.4970 -0.5113
 -0.5343 -0.5616 -0.5927 -0.6277
 -1.1620 -1.0408 -0.9441 -0.8686 -0.8107 -0.7679 -0.7380 -0.7189 -0.7105 -0.7137
 -0.7190 -0.7161 -0.7026 -0.6804 -0.6517 -0.5808 -0.5320 -0.5071 -0.5049 -0.5199
 -0.5442 -0.5724 -0.6031 -0.6367 -0.6733 -0.7128 -0.7565 -0.8055 -0.8595 -0.9144
 -1.1310 -1.0224 -0.9339 -0.8628 -0.8055 -0.7593 -0.7231 -0.6955 -0.6751 -0.6607
 -0.6532 -0.6531 -0.6541 -0.6491 -0.6350 -0.5786 -0.5335 -0.5101 -0.5081 -0.5241
 -0.5506 -0.5809 -0.6128 -0.6463 -0.6818 -0.7194 -0.7600 -0.8040 -0.8525 -0.9072
 -0.9636
 -1.0803 -0.9860 -0.9085 -0.8451 -0.7926 -0.7483 -0.7111 -0.6801 -0.6550 -0.6348
 -0.6182 -0.6056 -0.5990 -0.5968 -0.5934 -0.5674 -0.5301 -0.5085 -0.5067 -0.5231
 -0.5520 -0.5856 -0.6201 -0.6551 -0.6909 -0.7278 -0.7666 -0.8075 -0.8512 -0.9000
 -0.9556
 -1.0142 -0.9325 -0.8660 -0.8114 -0.7660 -0.7270 -0.6927 -0.6625 -0.6364 -0.6142
 -0.5953 -0.5790 -0.5655 -0.5558 -0.5497 -0.5372 -0.5192 -0.5022 -0.5011 -0.5176
 -0.5481 -0.5854 -0.6239 -0.6620 -0.6997 -0.7374 -0.7759 -0.8154 -0.8566 -0.9013
 -0.9497
 -0.9466 -0.8720 -0.8128 -0.7656 -0.7267 -0.6937 -0.6645 -0.6380 -0.6140 -0.5926
 -0.5739 -0.5576 -0.5431 -0.5306 -0.5203 -0.5049 -0.4968 -0.4907 -0.4919 -0.5077
 -0.5382 -0.5781 -0.6209 -0.6633 -0.7044 -0.7445 -0.7842 -0.8239 -0.8641 -0.9057
 -0.9495
 -0.8873 -0.8131 -0.7554 -0.7113 -0.6770 -0.6490 -0.6250 -0.6034 -0.5834 -0.5650
 -0.5484 -0.5339 -0.5210 -0.5093 -0.4988 -0.4797 -0.4723 -0.4728 -0.4794 -0.4957
 -0.5252 -0.5656 -0.6114 -0.6582 -0.7039 -0.7478 -0.7904 -0.8319 -0.8728 -0.9138
 -0.9558
 -0.8405 -0.7634 -0.7027 -0.6565 -0.6222 -0.5966 -0.5763 -0.5589 -0.5435 -0.5294
 -0.5163 -0.5046 -0.4946 -0.4850 -0.4852 -0.4616 -0.4457 -0.4485 -0.4636
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  i   
 -1.9047 -1.7690 -1.6549 -1.5538 -1.4583 -1.3597 -1.2504 -1.1330 -1.0347 -0.9527
 -0.8797 -0.8119 -0.7486 -0.6920 -0.6416 -0.5387 -0.4655 -0.4239 -0.4143
 -1.7231 -1.5822 -1.4692 -1.3759 -1.2953 -1.2195 -1.1377 -1.0549 -0.9830 -0.9201
 -0.8606 -0.8019 -0.7452 -0.6928 -0.6457 -0.5506 -0.4840 -0.4463 -0.4371 -0.4490
 -1.5891 -1.4460 -1.3319 -1.2414 -1.1685 -1.1072 -1.0481 -0.9887 -0.9356 -0.8877
 -0.8411 -0.7926 -0.7424 -0.6939 -0.6497 -0.5608 -0.4994 -0.4646 -0.4552 -0.4658
 -0.4886
 -1.4403 -1.3026 -1.2072 -1.1321 -1.0681 -1.0155 -0.9704 -0.9275 -0.8881 -0.8522
 -0.8169 -0.7793 -0.7375 -0.6939 -0.6525 -0.5688 -0.5115 -0.4790 -0.4697 -0.4793
 -0.5013 -0.5300
 -1.3791 -1.2149 -1.0909 -1.0031 -0.9480 -0.9188 -0.8972 -0.8719 -0.8438 -0.8159
 -0.7882 -0.7595 -0.7273 -0.6906 -0.6529 -0.5740 -0.5203 -0.4897 -0.4810 -0.4901
 -0.5116 -0.5398 -0.5723 -0.6088
 -1.3610 -1.1907 -1.0556 -0.9525 -0.8775 -0.8264 -0.7955 -0.7818 -0.7794 -0.7736
 -0.7582 -0.7360 -0.7105 -0.6818 -0.6496 -0.5762 -0.5258 -0.4971 -0.4889 -0.4980
 -0.5197 -0.5483 -0.5806 -0.6158 -0.6543 -0.6963 -0.7421 -0.7929 -0.8482 -0.9031
 -1.3540 -1.1844 -1.0471 -0.9392 -0.8568 -0.7955 -0.7513 -0.7208 -0.7016 -0.6940
 -0.6952 -0.6947 -0.6848 -0.6655 -0.6406 -0.5751 -0.5279 -0.5010 -0.4935 -0.5028
 -0.5249 -0.5547 -0.5880 -0.6233 -0.6607 -0.7006 -0.7434 -0.7897 -0.8403 -0.8958
 -0.9521
 -1.3401 -1.1773 -1.0429 -0.9353 -0.8508 -0.7853 -0.7349 -0.6969 -0.6685 -0.6478
 -0.6339 -0.6277 -0.6274 -0.6256 -0.6173 -0.5700 -0.5265 -0.5016 -0.4946 -0.5041
 -0.5266 -0.5580 -0.5933 -0.6300 -0.6678 -0.7069 -0.7481 -0.7914 -0.8376 -0.8880
 -0.9442
 -1.3103 -1.1573 -1.0299 -0.9264 -0.8439 -0.7785 -0.7260 -0.6840 -0.6508 -0.6247
 -0.6040 -0.5879 -0.5767 -0.5712 -0.5687 -0.5533 -0.5207 -0.4983 -0.4922 -0.5017
 -0.5247 -0.5576 -0.5957 -0.6351 -0.6748 -0.7147 -0.7555 -0.7974 -0.8411 -0.8879
 -0.9379
 -1.2735 -1.1288 -1.0075 -0.9100 -0.8311 -0.7676 -0.7162 -0.6737 -0.6384 -0.6093
 -0.5854 -0.5658 -0.5496 -0.5369 -0.5280 -0.5182 -0.5070 -0.4914 -0.4864 -0.4956
 -0.5182 -0.5519 -0.5925 -0.6353 -0.6781 -0.7202 -0.7622 -0.8041 -0.8467 -0.8907
 -0.9369
 -1.2413 -1.0981 -0.9791 -0.8845 -0.8089 -0.7483 -0.6991 -0.6583 -0.6237 -0.5942
 -0.5691 -0.5481 -0.5305 -0.5157 -0.5033 -0.4853 -0.4804 -0.4778 -0.4772 -0.4867
 -0.5086 -0.5421 -0.5841 -0.6303 -0.6768 -0.7224 -0.7669 -0.8105 -0.8536 -0.8970
 -0.9412
 -1.2235 -1.0773 -0.9561 -0.8585 -0.7816 -0.7217 -0.6741 -0.6352 -0.6026 -0.5747
 -0.5504 -0.5296 -0.5120 -0.4971 -0.4946 -0.4546 -0.4409 -0.4575 -0.4646
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  i   
 -2.1982 -2.0488 -1.9181 -1.7958 -1.6728 -1.5373 -1.3781 -1.2024 -1.0621 -0.9579
 -0.8757 -0.8058 -0.7442 -0.6893 -0.6406 -0.5414 -0.4686 -0.4234 -0.4075
 -1.9841 -1.8289 -1.7002 -1.5886 -1.4852 -1.3789 -1.2545 -1.1247 -1.0165 -0.9316
 -0.8608 -0.7980 -0.7408 -0.6895 -0.6437 -0.5513 -0.4847 -0.4448 -0.4304 -0.4392
 -1.8304 -1.6681 -1.5365 -1.4280 -1.3353 -1.2496 -1.1570 -1.0600 -0.9753 -0.9058
 -0.8460 -0.7908 -0.7384 -0.6900 -0.6465 -0.5593 -0.4979 -0.4607 -0.4479 -0.4555
 -0.4773
 -1.6763 -1.5313 -1.4065 -1.3016 -1.2142 -1.1398 -1.0700 -0.9978 -0.9321 -0.8761
 -0.8270 -0.7806 -0.7345 -0.6897 -0.6484 -0.5655 -0.5082 -0.4738 -0.4618 -0.4686
 -0.4891 -0.5179
 -1.5625 -1.3947 -1.2464 -1.1620 -1.0992 -1.0432 -0.9896 -0.9367 -0.8864 -0.8418
 -0.8022 -0.7647 -0.7264 -0.6868 -0.6484 -0.5696 -0.5157 -0.4836 -0.4725 -0.4789
 -0.4987 -0.5267 -0.5596 -0.5968
 -1.4967 -1.3000 -1.1549 -1.0453 -0.9659 -0.9124 -0.8808 -0.8589 -0.8344 -0.8050
 -0.7739 -0.7431 -0.7122 -0.6796 -0.6456 -0.5713 -0.5204 -0.4904 -0.4802 -0.4867
 -0.5061 -0.5340 -0.5666 -0.6026 -0.6421 -0.6851 -0.7322 -0.7844 -0.8405 -0.8956
 -1.4696 -1.2792 -1.1250 -1.0036 -0.9111 -0.8426 -0.7936 -0.7601 -0.7410 -0.7334
 -0.7273 -0.7139 -0.6922 -0.6663 -0.6382 -0.5703 -0.5223 -0.4943 -0.4849 -0.4916
 -0.5110 -0.5393 -0.5727 -0.6087 -0.6472 -0.6883 -0.7325 -0.7801 -0.8320 -0.8881
 -0.9443
 -1.4661 -1.2751 -1.1176 -0.9915 -0.8926 -0.8168 -0.7598 -0.7174 -0.6864 -0.6649
 -0.6526 -0.6486 -0.6465 -0.6385 -0.6224 -0.5662 -0.5213 -0.4953 -0.4865 -0.4933
 -0.5129 -0.5420 -0.5768 -0.6142 -0.6530 -0.6933 -0.7357 -0.7805 -0.8281 -0.8798
 -0.9364
 -1.4560 -1.2689 -1.1132 -0.9863 -0.8855 -0.8067 -0.7452 -0.6976 -0.6611 -0.6332
 -0.6118 -0.5962 -0.5869 -0.5830 -0.5801 -0.5552 -0.5166 -0.4928 -0.4850 -0.4920
 -0.5118 -0.5418 -0.5785 -0.6182 -0.6587 -0.6999 -0.7420 -0.7854 -0.8305 -0.8782
 -0.9298
 -1.4396 -1.2591 -1.1059 -0.9812 -0.8807 -0.8011 -0.7382 -0.6879 -0.6477 -0.6156
 -0.5901 -0.5697 -0.5534 -0.5413 -0.5336 -0.5244 -0.5072 -0.4871 -0.4805 -0.4873
 -0.5069 -0.5373 -0.5755 -0.6179 -0.6612 -0.7043 -0.7475 -0.7908 -0.8348 -0.8802
 -0.9278
 -1.4249 -1.2452 -1.0947 -0.9704 -0.8713 -0.7922 -0.7292 -0.6785 -0.6371 -0.6029
 -0.5748 -0.5518 -0.5329 -0.5174 -0.5049 -0.4883 -0.4831 -0.4768 -0.4727 -0.4799
 -0.4990 -0.5292 -0.5682 -0.6129 -0.6595 -0.7057 -0.7513 -0.7961 -0.8406 -0.8854
 -0.9310
 -1.4235 -1.2411 -1.0869 -0.9594 -0.8582 -0.7785 -0.7154 -0.6647 -0.6235 -0.5891
 -0.5602 -0.5361 -0.5160 -0.4993 -0.4940 -0.4469 -0.4443 -0.4619 -0.4616
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  i   
 -2.5164 -2.3637 -2.2241 -2.0859 -1.9367 -1.7598 -1.5403 -1.2907 -1.0952 -0.9627
 -0.8706 -0.7983 -0.7375 -0.6846 -0.6379 -0.5421 -0.4710 -0.4231 -0.4021
 -2.2708 -2.1094 -1.9714 -1.8459 -1.7212 -1.5817 -1.4071 -1.2161 -1.0576 -0.9430
 -0.8591 -0.7921 -0.7345 -0.6842 -0.6397 -0.5500 -0.4842 -0.4413 -0.4236 -0.4288
 -2.0914 -1.9184 -1.7756 -1.6542 -1.5441 -1.4328 -1.3011 -1.1543 -1.0251 -0.9253
 -0.8491 -0.7868 -0.7326 -0.6842 -0.6414 -0.5560 -0.4949 -0.4559 -0.4400 -0.4445
 -0.4645
 -1.9465 -1.7709 -1.6241 -1.5017 -1.3972 -1.3027 -1.2042 -1.0930 -0.9891 -0.9039
 -0.8362 -0.7798 -0.7295 -0.6838 -0.6425 -0.5606 -0.5033 -0.4673 -0.4529 -0.4570
 -0.4756 -0.5040
 -1.7473 -1.5940 -1.4741 -1.3693 -1.2744 -1.1894 -1.1109 -1.0282 -0.9468 -0.8762
 -0.8180 -0.7685 -0.7236 -0.6814 -0.6423 -0.5635 -0.5095 -0.4760 -0.4628 -0.4669
 -0.4845 -0.5117 -0.5449 -0.5829
 -1.6329 -1.4459 -1.3020 -1.1951 -1.1180 -1.0613 -1.0110 -0.9566 -0.8978 -0.8421
 -0.7934 -0.7513 -0.7127 -0.6756 -0.6398 -0.5646 -0.5134 -0.4822 -0.4700 -0.4743
 -0.4913 -0.5179 -0.5506 -0.5873 -0.6277 -0.6720 -0.7207 -0.7742 -0.8312 -0.8868
 -1.5937 -1.3911 -1.2280 -1.1001 -1.0027 -0.9297 -0.8767 -0.8398 -0.8131 -0.7885
 -0.7600 -0.7283 -0.6962 -0.6648 -0.6337 -0.5637 -0.5150 -0.4859 -0.4746 -0.4791
 -0.4960 -0.5225 -0.5553 -0.5919 -0.6314 -0.6737 -0.7192 -0.7684 -0.8219 -0.8789
 -0.9351
 -1.5867 -1.3764 -1.2034 -1.0644 -0.9554 -0.8716 -0.8078 -0.7595 -0.7235 -0.6993
 -0.6857 -0.6772 -0.6653 -0.6462 -0.6221 -0.5601 -0.5140 -0.4870 -0.4765 -0.4811
 -0.4982 -0.5248 -0.5584 -0.5960 -0.6357 -0.6773 -0.7212 -0.7675 -0.8168 -0.8699
 -0.9271
 -1.5895 -1.3753 -1.1979 -1.0530 -0.9375 -0.8470 -0.7770 -0.7232 -0.6820 -0.6504
 -0.6269 -0.6112 -0.6027 -0.5978 -0.5908 -0.5519 -0.5099 -0.4849 -0.4756 -0.4805
 -0.4978 -0.5250 -0.5597 -0.5989 -0.6401 -0.6824 -0.7259 -0.7708 -0.8175 -0.8669
 -0.9199
 -1.5935 -1.3814 -1.2008 -1.0530 -0.9335 -0.8391 -0.7650 -0.7071 -0.6617 -0.6263
 -0.5984 -0.5766 -0.5598 -0.5482 -0.5414 -0.5290 -0.5027 -0.4801 -0.4720 -0.4769
 -0.4941 -0.5216 -0.5572 -0.5982 -0.6416 -0.6855 -0.7299 -0.7747 -0.8204 -0.8674
 -0.9166
 -1.5994 -1.3856 -1.2056 -1.0542 -0.9327 -0.8356 -0.7590 -0.6985 -0.6504 -0.6119
 -0.5810 -0.5562 -0.5361 -0.5199 -0.5073 -0.4916 -0.4839 -0.4717 -0.4653 -0.4707
 -0.4877 -0.5151 -0.5512 -0.5937 -0.6395 -0.6860 -0.7325 -0.7786 -0.8246 -0.8710
 -0.9183
 -1.6161 -1.3983 -1.2127 -1.0584 -0.9321 -0.8323 -0.7533 -0.6909 -0.6412 -0.6009
 -0.5679 -0.5409 -0.5189 -0.5010 -0.4885 -0.4397 -0.4535 -0.4597 -0.4555
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  i   
 -2.8236 -2.6845 -2.5523 -2.4119 -2.2440 -2.0261 -1.7387 -1.4023 -1.1421 -0.9762
 -0.8706 -0.7950 -0.7345 -0.6831 -0.6378 -0.5454 -0.4757 -0.4263 -0.4003
 -2.5594 -2.4059 -2.2710 -2.1414 -2.0014 -1.8299 -1.6002 -1.3356 -1.1140 -0.9622
 -0.8621 -0.7898 -0.7317 -0.6822 -0.6389 -0.5516 -0.4867 -0.4419 -0.4201 -0.4206
 -2.3572 -2.1865 -2.0434 -1.9172 -1.7953 -1.6598 -1.4863 -1.2798 -1.0924 -0.9529
 -0.8564 -0.7861 -0.7298 -0.6817 -0.6396 -0.5559 -0.4952 -0.4544 -0.4352 -0.4361
 -0.4533
 -2.2019 -2.0170 -1.8629 -1.7332 -1.6186 -1.5068 -1.3782 -1.2206 -1.0665 -0.9416
 -0.8498 -0.7818 -0.7274 -0.6808 -0.6398 -0.5590 -0.5018 -0.4642 -0.4469 -0.4481
 -0.4641 -0.4910
 -2.0281 -1.8626 -1.7139 -1.5841 -1.4710 -1.3696 -1.2698 -1.1535 -1.0309 -0.9235
 -0.8394 -0.7750 -0.7231 -0.6785 -0.6390 -0.5607 -0.5067 -0.4717 -0.4559 -0.4575
 -0.4726 -0.4982 -0.5309 -0.5690
 -1.8158 -1.6427 -1.5133 -1.4141 -1.3277 -1.2444 -1.1625 -1.0770 -0.9839 -0.8959
 -0.8222 -0.7635 -0.7154 -0.6738 -0.6365 -0.5610 -0.5096 -0.4772 -0.4626 -0.4645
 -0.4793 -0.5039 -0.5357 -0.5724 -0.6132 -0.6582 -0.7078 -0.7626 -0.8203 -0.8762
 -1.7287 -1.5250 -1.3637 -1.2397 -1.1454 -1.0743 -1.0197 -0.9706 -0.9156 -0.8549
 -0.7965 -0.7459 -0.7029 -0.6654 -0.6311 -0.5595 -0.5105 -0.4805 -0.4671 -0.4692
 -0.4839 -0.5081 -0.5396 -0.5758 -0.6156 -0.6586 -0.7050 -0.7554 -0.8102 -0.8679
 -0.9243
 -1.7037 -1.4843 -1.3047 -1.1610 -1.0484 -0.9609 -0.8928 -0.8393 -0.7974 -0.7653
 -0.7388 -0.7121 -0.6824 -0.6516 -0.6217 -0.5560 -0.5092 -0.4813 -0.4692 -0.4715
 -0.4864 -0.5106 -0.5422 -0.5788 -0.6186 -0.6607 -0.7055 -0.7528 -0.8034 -0.8580
 -0.9160
 -1.7054 -1.4769 -1.2862 -1.1306 -1.0061 -0.9080 -0.8314 -0.7712 -0.7232 -0.6854
 -0.6576 -0.6396 -0.6279 -0.6166 -0.6009 -0.5487 -0.5049 -0.4790 -0.4685 -0.4714
 -0.4865 -0.5113 -0.5435 -0.5811 -0.6218 -0.6644 -0.7087 -0.7547 -0.8028 -0.8535
 -0.9079
 -1.7249 -1.4894 -1.2907 -1.1266 -0.9936 -0.8878 -0.8045 -0.7392 -0.6880 -0.6473
 -0.6152 -0.5905 -0.5726 -0.5611 -0.5536 -0.5327 -0.4984 -0.4744 -0.4652 -0.4686
 -0.4837 -0.5089 -0.5417 -0.5802 -0.6224 -0.6663 -0.7113 -0.7571 -0.8041 -0.8526
 -0.9033
 -1.7504 -1.5099 -1.3053 -1.1339 -0.9945 -0.8825 -0.7941 -0.7245 -0.6698 -0.6264
 -0.5919 -0.5644 -0.5425 -0.5253 -0.5127 -0.4969 -0.4844 -0.4668 -0.4591 -0.4632
 -0.4783 -0.5035 -0.5368 -0.5764 -0.6201 -0.6659 -0.7126 -0.7595 -0.8067 -0.8546
 -0.9034
 -1.7865 -1.5398 -1.3274 -1.1496 -1.0023 -0.8847 -0.7913 -0.7178 -0.6599 -0.6139
 -0.5769 -0.5472 -0.5233 -0.5039 -0.4782 -0.4413 -0.4629 -0.4562 -0.4502
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =  i   
 -3.0710 -2.9598 -2.8526 -2.7299 -2.5613 -2.2944 -1.9251 -1.5026 -1.1838 -0.9811
 -0.8598 -0.7794 -0.7186 -0.6677 -0.6242 -0.5354 -0.4688 -0.4207 -0.3919
 -2.8089 -2.6785 -2.5623 -2.4438 -2.2991 -2.0976 -1.8034 -1.4562 -1.1674 -0.9742
 -0.8549 -0.7759 -0.7165 -0.6675 -0.6252 -0.5406 -0.4778 -0.4330 -0.4087 -0.4058
 -2.5978 -2.4440 -2.3140 -2.1948 -2.0690 -1.9121 -1.6917 -1.4158 -1.1614 -0.9755
 -0.8548 -0.7747 -0.7155 -0.6673 -0.6259 -0.5439 -0.4843 -0.4430 -0.4215 -0.4199
 -0.4352
