 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F115W
  0.4404  0.4219  0.3972  0.3681  0.3387  0.3119  0.2844  0.2548  0.2329  0.2204
  0.2177  0.2250  0.2239  0.2283  0.2287  0.2133  0.1540  0.0673 -0.0217
  0.4634  0.4491  0.4229  0.3861  0.3417  0.3045  0.2749  0.2490  0.2255  0.2050
  0.1916  0.1870  0.1882  0.1891  0.1862  0.1561  0.1005  0.0291 -0.0474 -0.1255
  0.4584  0.4330  0.4094  0.3850  0.3565  0.3205  0.2792  0.2449  0.2204  0.2022
  0.1853  0.1720  0.1659  0.1632  0.1586  0.1296  0.0753  0.0051 -0.0704 -0.1470
 -0.2235
  0.4652  0.4337  0.4063  0.3816  0.3570  0.3305  0.3006  0.2668  0.2325  0.2055
  0.1861  0.1684  0.1548  0.1465  0.1389  0.1082  0.0557 -0.0136 -0.0888 -0.1647
 -0.2400 -0.3148
  0.4876  0.4496  0.4169  0.3884  0.3626  0.3373  0.3112  0.2837  0.2548  0.2257
  0.1994  0.1773  0.1571  0.1412  0.1282  0.0934  0.0417 -0.0268 -0.1026 -0.1789
 -0.2541 -0.3283 -0.4016 -0.4736
  0.5198  0.4772  0.4392  0.4060  0.3767  0.3496  0.3233  0.2970  0.2701  0.2434
  0.2176  0.1933  0.1697  0.1487  0.1300  0.0854  0.0331 -0.0344 -0.1113 -0.1893
 -0.2656 -0.3402 -0.4134 -0.4855 -0.5569 -0.6282 -0.7003 -0.7736 -0.8485 -0.9253
  0.5520  0.5108  0.4697  0.4324  0.3991  0.3688  0.3404  0.3130  0.2859  0.2589
  0.2328  0.2079  0.1838  0.1604  0.1388  0.0860  0.0298 -0.0371 -0.1145 -0.1948
 -0.2735 -0.3498 -0.4240 -0.4965 -0.5675 -0.6366 -0.7053 -0.7755 -0.8485 -0.9246
 -1.0014
  0.5819  0.5429  0.5029  0.4643  0.4278  0.3941  0.3630  0.3334  0.3045  0.2765
  0.2489  0.2222  0.1966  0.1719  0.1486  0.0915  0.0314 -0.0358 -0.1129 -0.1951
 -0.2768 -0.3559 -0.4322 -0.5061 -0.5779 -0.6480 -0.7161 -0.7838 -0.8528 -0.9247
 -1.0003
  0.5988  0.5663  0.5317  0.4953  0.4585  0.4232  0.3895  0.3576  0.3266  0.2965
  0.2671  0.2384  0.2106  0.1837  0.1583  0.0979  0.0353 -0.0329 -0.1092 -0.1919
 -0.2760 -0.3585 -0.4380 -0.5145 -0.5882 -0.6595 -0.7290 -0.7979 -0.8665 -0.9347
 -1.0025
  0.6028  0.5810  0.5506  0.5201  0.4869  0.4524  0.4181  0.3846  0.3519  0.3198
  0.2884  0.2576  0.2276  0.1984  0.1703  0.1052  0.0408 -0.0280 -0.1034 -0.1850
 -0.2698 -0.3547 -0.4375 -0.5173 -0.5938 -0.6673 -0.7384 -0.8073 -0.8783 -0.9448
 -1.0083
  0.5938  0.5870  0.5596  0.5315  0.5059  0.4760  0.4438  0.4108  0.3777  0.3445
  0.3115  0.2789  0.2467  0.2153  0.1848  0.1133  0.0465 -0.0229 -0.0977 -0.1779
 -0.2619 -0.3473 -0.4323 -0.5153 -0.5952 -0.6718 -0.7454 -0.8162 -0.8848 -0.9517
 -1.0178
  0.5718  0.5843  0.5587  0.5278  0.5100  0.4875  0.4609  0.4314  0.4001  0.3677
  0.3345  0.3009  0.2672  0.2339  0.2018  0.1222  0.0524 -0.0176 -0.0921
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F115W
  0.5301  0.4911  0.4467  0.3989  0.3511  0.3063  0.2656  0.2299  0.2037  0.1881
  0.1831  0.1873  0.1914  0.1961  0.1971  0.1829  0.1370  0.0667 -0.0163
  0.5174  0.4856  0.4409  0.3986  0.3584  0.3171  0.2756  0.2370  0.2044  0.1799
  0.1651  0.1601  0.1613  0.1631  0.1622  0.1428  0.0977  0.0320 -0.0431 -0.1206
  0.4804  0.4581  0.4328  0.4008  0.3570  0.3103  0.2719  0.2396  0.2097  0.1823
  0.1605  0.1464  0.1411  0.1393  0.1363  0.1146  0.0710  0.0080 -0.0655 -0.1416
 -0.2181
  0.4615  0.4355  0.4113  0.3870  0.3599  0.3279  0.2878  0.2446  0.2099  0.1845
  0.1629  0.1440  0.1311  0.1244  0.1182  0.0938  0.0504 -0.0107 -0.0831 -0.1586
 -0.2340 -0.3090
  0.4632  0.4310  0.4029  0.3779  0.3539  0.3287  0.3010  0.2702  0.2348  0.1994
  0.1717  0.1492  0.1310  0.1182  0.1088  0.0799  0.0358 -0.0242 -0.0961 -0.1719
 -0.2474 -0.3219 -0.3955 -0.4686
  0.4828  0.4434  0.4095  0.3806  0.3550  0.3309  0.3066  0.2810  0.2542  0.2259
  0.1962  0.1684  0.1436  0.1234  0.1075  0.0724  0.0269 -0.0327 -0.1045 -0.1815
 -0.2581 -0.3332 -0.4068 -0.4794 -0.5511 -0.6224 -0.6943 -0.7680 -0.8451 -0.9223
  0.5158  0.4703  0.4301  0.3958  0.3663  0.3402  0.3155  0.2911  0.2662  0.2411
  0.2161  0.1909  0.1649  0.1404  0.1189  0.0713  0.0230 -0.0365 -0.1080 -0.1865
 -0.2654 -0.3422 -0.4169 -0.4898 -0.5614 -0.6318 -0.7020 -0.7725 -0.8449 -0.9213
 -0.9982
  0.5553  0.5070  0.4622  0.4224  0.3880  0.3580  0.3308  0.3052  0.2799  0.2548
  0.2302  0.2061  0.1819  0.1579  0.1345  0.0793  0.0240 -0.0364 -0.1075 -0.1868
 -0.2683 -0.3478 -0.4246 -0.4990 -0.5713 -0.6419 -0.7115 -0.7804 -0.8495 -0.9212
 -0.9972
  0.5931  0.5468  0.5008  0.4576  0.4187  0.3841  0.3531  0.3247  0.2975  0.2710
  0.2451  0.2198  0.1952  0.1711  0.1476  0.0897  0.0297 -0.0338 -0.1047 -0.1841
 -0.2675 -0.3502 -0.4301 -0.5070 -0.5811 -0.6530 -0.7231 -0.7918 -0.8598 -0.9283
 -0.9992
  0.6232  0.5829  0.5401  0.4972  0.4560  0.4178  0.3829  0.3509  0.3209  0.2920
  0.2640  0.2364  0.2098  0.1841  0.1593  0.0995  0.0379 -0.0280 -0.0993 -0.1777
 -0.2614 -0.3463 -0.4293 -0.5095 -0.5864 -0.6604 -0.7320 -0.8016 -0.8696 -0.9369
 -1.0047
  0.6427  0.6100  0.5739  0.5347  0.4948  0.4553  0.4178  0.3826  0.3494  0.3177
  0.2870  0.2570  0.2279  0.1997  0.1726  0.1086  0.0455 -0.0215 -0.0933 -0.1708
 -0.2536 -0.3390 -0.4241 -0.5074 -0.5876 -0.6647 -0.7388 -0.8102 -0.8794 -0.9470
 -1.0137
  0.6493  0.6257  0.5972  0.5646  0.5291  0.4917  0.4541  0.4173  0.3817  0.3473
  0.3141  0.2815  0.2432  0.2145  0.1875  0.1170  0.0525 -0.0143 -0.0867
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F115W
  0.5840  0.5325  0.4765  0.4183  0.3606  0.3065  0.2587  0.2194  0.1904  0.1726
  0.1658  0.1674  0.1729  0.1767  0.1773  0.1629  0.1254  0.0672 -0.0087
  0.5783  0.5371  0.4883  0.4343  0.3781  0.3229  0.2717  0.2271  0.1911  0.1649
  0.1495  0.1442  0.1450  0.1461  0.1449  0.1280  0.0913  0.0347 -0.0363 -0.1131
  0.5541  0.5247  0.4807  0.4333  0.3863  0.3374  0.2883  0.2424  0.2023  0.1697
  0.1461  0.1325  0.1276  0.1257  0.1226  0.1026  0.0651  0.0105 -0.0581 -0.1331
 -0.2095
  0.5115  0.4900  0.4648  0.4327  0.3906  0.3397  0.2923  0.2512  0.2138  0.1804
  0.1525  0.1315  0.1193  0.1133  0.1080  0.0847  0.0458 -0.0080 -0.0749 -0.1489
 -0.2245 -0.2999
  0.4864  0.4615  0.4372  0.4119  0.3842  0.3513  0.3114  0.2670  0.2232  0.1884
  0.1608  0.1379  0.1198  0.1081  0.0998  0.0732  0.0326 -0.0213 -0.0873 -0.1611
 -0.2368 -0.3119 -0.3861 -0.4600
  0.4811  0.4503  0.4222  0.3964  0.3714  0.3452  0.3170  0.2863  0.2523  0.2142
  0.1783  0.1494  0.1271  0.1103  0.0978  0.0669  0.0245 -0.0300 -0.0958 -0.1697
 -0.2463 -0.3222 -0.3966 -0.4699 -0.5425 -0.6145 -0.6872 -0.7624 -0.8400 -0.9169
  0.4937  0.4559  0.4222  0.3926  0.3662  0.3416  0.3171  0.2916  0.2650  0.2374
  0.2080  0.1766  0.1473  0.1228  0.1036  0.0652  0.0207 -0.0345 -0.1003 -0.1746
 -0.2527 -0.3302 -0.4057 -0.4795 -0.5519 -0.6234 -0.6946 -0.7661 -0.8394 -0.9162
 -0.9930
  0.5212  0.4768  0.4367  0.4017  0.3716  0.3450  0.3206  0.2970  0.2730  0.2486
  0.2242  0.1993  0.1727  0.1458  0.1213  0.0692  0.0207 -0.0356 -0.1014 -0.1758
 -0.2552 -0.3351 -0.4126 -0.4879 -0.5610 -0.6326 -0.7032 -0.7732 -0.8434 -0.9158
 -0.9921
  0.5589  0.5097  0.4642  0.4235  0.3882  0.3576  0.3308  0.3062  0.2824  0.2588
  0.2353  0.2120  0.1886  0.1645  0.1401  0.0816  0.0245 -0.0341 -0.1003 -0.1745
 -0.2549 -0.3371 -0.4175 -0.4952 -0.5702 -0.6429 -0.7140 -0.7838 -0.8529 -0.9229
 -0.9939
  0.5998  0.5499  0.5017  0.4569  0.4165  0.3811  0.3501  0.3226  0.2970  0.2723
  0.2482  0.2242  0.2006  0.1773  0.1541  0.0952  0.0344 -0.0289 -0.0959 -0.1696
 -0.2498 -0.3333 -0.4165 -0.4972 -0.5749 -0.6497 -0.7223 -0.7928 -0.8619 -0.9302
 -0.9990
  0.6374  0.5912  0.5438  0.4974  0.4540  0.4144  0.3788  0.3471  0.3181  0.2911
  0.2650  0.2393  0.2141  0.1895  0.1655  0.1062  0.0447 -0.0208 -0.0898 -0.1634
 -0.2427 -0.3264 -0.4112 -0.4948 -0.5757 -0.6535 -0.7285 -0.8008 -0.8710 -0.9396
 -1.0072
  0.6704  0.6290  0.5854  0.5404  0.4965  0.4546  0.4155  0.3797  0.3467  0.3161
  0.2871  0.2591  0.2287  0.2032  0.1743  0.1146  0.0554 -0.0098 -0.0820
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F115W
  0.6022  0.5460  0.4866  0.4264  0.3675  0.3124  0.2637  0.2233  0.1930  0.1739
  0.1658  0.1654  0.1684  0.1701  0.1692  0.1533  0.1193  0.0686  0.0012
  0.6232  0.5697  0.5110  0.4498  0.3887  0.3301  0.2765  0.2300  0.1926  0.1657
  0.1502  0.1443  0.1436  0.1432  0.1407  0.1222  0.0875  0.0379 -0.0264 -0.1007
  0.6263  0.5834  0.5317  0.4741  0.4140  0.3545  0.2982  0.2475  0.2042  0.1701
  0.1465  0.1336  0.1285  0.1258  0.1218  0.1006  0.0644  0.0149 -0.0475 -0.1196
 -0.1959
  0.6014  0.5738  0.5318  0.4833  0.4318  0.3769  0.3217  0.2698  0.2233  0.1839
  0.1532  0.1324  0.1211  0.1151  0.1095  0.0859  0.0481 -0.0020 -0.0636 -0.1343
 -0.2095 -0.2857
  0.5547  0.5425  0.5185  0.4838  0.4395  0.3878  0.3347  0.2853  0.2404  0.2006
  0.1667  0.1398  0.1213  0.1104  0.1025  0.0764  0.0369 -0.0140 -0.0755 -0.1454
 -0.2203 -0.2962 -0.3716 -0.4467
