 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.4595 -2.3019 -2.4109 -3.0523 -4.0891 -4.6947 -4.9750 -5.0732 -4.9509 -4.6106
 -4.9769 -5.4633 -5.1424 -4.3597 -3.8173 -3.9904
 -3.0243 -2.9052 -2.8825 -3.0984 -3.5187 -3.7777 -3.9416 -4.0590 -4.1156 -4.1058
 -4.3255 -4.5423 -4.4042 -4.0513 -3.8159 -4.0041 -4.1855 -4.3533 -4.5284
 -3.3200 -3.2712 -3.2254 -3.2440 -3.3324 -3.4041 -3.4886 -3.5866 -3.6942 -3.8058
 -3.9109 -3.9737 -3.9484 -3.8692 -3.8320 -4.0163 -4.2025 -4.3708 -4.5371 -4.6930
 -4.8422
 -3.3466 -3.3999 -3.4396 -3.4891 -3.5301 -3.5739 -3.6160 -3.6561 -3.6866 -3.7107
 -3.7330 -3.7576 -3.7750 -3.8134 -3.8656 -4.0270 -4.2140 -4.3851 -4.5480 -4.7042
 -4.8548 -4.9994 -5.1389
 -3.4604 -3.4853 -3.5072 -3.5372 -3.5698 -3.6075 -3.6476 -3.6876 -3.7256 -3.7586
 -3.7860 -3.8126 -3.8375 -3.8698 -3.9141 -4.0540 -4.2224 -4.3935 -4.5582 -4.7148
 -4.8643 -5.0076 -5.1455 -5.2787 -5.4080
 -3.5814 -3.5866 -3.5944 -3.6080 -3.6292 -3.6574 -3.6913 -3.7277 -3.7649 -3.8009
 -3.8339 -3.8635 -3.8922 -3.9194 -3.9592 -4.0832 -4.2351 -4.4013 -4.5657 -4.7227
 -4.8719 -5.0145 -5.1513 -5.2831 -5.4106 -5.5345
 -3.7096 -3.7038 -3.7012 -3.7015 -3.7082 -3.7236 -3.7471 -3.7764 -3.8090 -3.8430
 -3.8770 -3.9094 -3.9397 -3.9668 -4.0009 -4.1146 -4.2521 -4.4085 -4.5705 -4.7279
 -4.8776 -5.0201 -5.1563 -5.2872 -5.4135 -5.5357 -5.6545 -5.7703 -5.8831 -5.9928
 -3.8451 -3.8369 -3.8276 -3.8173 -3.8101 -3.8101 -3.8189 -3.8367 -3.8611 -3.8895
 -3.9201 -3.9518 -3.9831 -4.0121 -4.0424 -4.1430 -4.2725 -4.4177 -4.5737 -4.7304
 -4.8811 -5.0242 -5.1604 -5.2909 -5.4163 -5.5374 -5.6547 -5.7688 -5.8799 -5.9884
 -6.0944
 -3.9823 -3.9764 -3.9654 -3.9498 -3.9329 -3.9189 -3.9114 -3.9134 -3.9250 -3.9441
 -3.9678 -3.9950 -4.0244 -4.0543 -4.0832 -4.1717 -4.2915 -4.4297 -4.5777 -4.7307
 -4.8816 -5.0261 -5.1632 -5.2938 -5.4190 -5.5394 -5.6558 -5.7685 -5.8780 -5.9848
 -6.0894
 -4.1085 -4.1127 -4.1070 -4.0924 -4.0714 -4.0477 -4.0265 -4.0120 -4.0071 -4.0121
 -4.0252 -4.0443 -4.0680 -4.0949 -4.1227 -4.2031 -4.3115 -4.4433 -4.5857 -4.7332
