 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F480M
  4.2752  4.4257  4.4265  3.9678  3.0127  2.0838  1.8894  1.9835  2.2333  2.5191
  2.3403  2.1512  2.2811  2.5679  2.6928  2.5279
  3.8036  3.8879  3.9257  3.7632  3.3600  2.9245  2.7618  2.6814  2.6663  2.6877
  2.5808  2.5006  2.5495  2.6564  2.6919  2.5107  2.3409  2.1581  1.8863
  3.5611  3.5676  3.5825  3.5479  3.4405  3.2914  3.1699  3.0342  2.9110  2.8148
  2.7471  2.7114  2.7022  2.6974  2.6711  2.4930  2.3252  2.1195  1.9174  1.7305
  1.6578
  3.5477  3.4648  3.3969  3.3219  3.2544  3.1844  3.1137  3.0418  2.9676  2.9004
  2.8393  2.7836  2.7393  2.6910  2.6304  2.4748  2.2868  2.1131  1.9448  1.7840
  1.6318  1.4865  1.3478
  3.4485  3.3927  3.3414  3.2840  3.2244  3.1604  3.0935  3.0251  2.9559  2.8874
  2.8220  2.7606  2.7061  2.6547  2.6007  2.4542  2.2777  2.0995  1.9309  1.7711
  1.6193  1.4745  1.3362  1.2036  1.0755
  3.3470  3.3092  3.2705  3.2277  3.1786  3.1236  3.0636  3.0007  2.9363  2.8715
  2.8074  2.7452  2.6859  2.6338  2.5778  2.4354  2.2697  2.0910  1.9211  1.7611
  1.6093  1.4647  1.3267  1.1946  1.0676  0.9448
  3.2431  3.2143  3.1842  3.1530  3.1171  3.0740  3.0240  2.9686  2.9101  2.8498
  2.7889  2.7287  2.6703  2.6164  2.5617  2.4184  2.2628  2.0876  1.9154  1.7540
  1.6018  1.4571  1.3192  1.1874  1.0610  0.9393  0.8214  0.7070  0.5957  0.4866
  3.1369  3.1080  3.0825  3.0601  3.0364  3.0073  2.9710  2.9267  2.8764  2.8223
  2.7661  2.7090  2.6523  2.5984  2.5457  2.4067  2.2548  2.0875  1.9146  1.7504
  1.5968  1.4516  1.3135  1.1816  1.0554  0.9342  0.8173  0.7041  0.5943  0.4872
  0.3818
  3.0333  2.9996  2.9734  2.9540  2.9381  2.9213  2.8999  2.8703  2.8321  2.7872
  2.7379  2.6858  2.6320  2.5784  2.5272  2.3949  2.2482  2.0873  1.9182  1.7515
  1.5949  1.4482  1.3094  1.1772  1.0508  0.9297  0.8132  0.7009  0.5921  0.4864
  0.3832
  2.9389  2.8956  2.8633  2.8409  2.8268  2.8177  2.8083  2.7938  2.7710  2.7392
  2.7001  2.6557  2.6074  2.5569  2.5069  2.3800  2.2397  2.0846  1.9206  1.7546
  1.5947  1.4449  1.3045  1.1713  1.0443  0.9229  0.8064  0.6942  0.5859  0.4810
  0.3791
  2.8467  2.8004  2.7636  2.7354  2.7183  2.7088  2.7046  2.7010  2.6934  2.6770
  2.6505  2.6160  2.5761  2.5327  2.4875  2.3663  2.2315  2.0828  1.9248  1.7628
  1.6024  1.4492  1.3058  1.1709  1.0429  0.9208  0.8039  0.6916  0.5835  0.4790
  0.3758
  2.7714  2.7140  2.6698  2.6375  2.6150  2.6014  2.5967  2.5967  2.5980  2.5929
  2.5800  2.5601  2.5335  2.5009  2.4627  2.3491  2.2190  2.0790  1.9267  1.7697
  1.6121  1.4579  1.3111  1.1731  1.0433  0.9200  0.8022  0.6894  0.5810  0.4765
  0.3755
  2.7129  2.6364  2.5819  2.5472  2.5169  2.4955  2.4914  2.4901  2.4931  2.4943
  2.4925  2.4879  2.4808  2.4615  2.4328  2.3284  2.2022  2.0732  1.9263
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F480M
  3.4523  3.3690  3.2846  3.1941  3.0962  3.0313  3.0552  3.0689  3.0476  2.9783
  2.8496  2.7334  2.6876  2.6841  2.6628  2.4987
  3.4923  3.4100  3.3270  3.2407  3.1504  3.0761  3.0473  3.0195  2.9817  2.9271
  2.8494  2.7742  2.7225  2.6846  2.6375  2.4692  2.3113  2.1557  1.9959
  3.5128  3.4335  3.3536  3.2722  3.1891  3.1107  3.0486  2.9929  2.9415  2.8919
  2.8424  2.7914  2.7375  2.6795  2.6166  2.4460  2.2880  2.1313  1.9669  1.8044
  1.6524
  3.5138  3.4395  3.3644  3.2886  3.2122  3.1351  3.0591  2.9892  2.9268  2.8729
  2.8287  2.7850  2.7326  2.6688  2.6001  2.4291  2.2698  2.1119  1.9457  1.7862
