 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -2.3982 -2.3733 -2.3890 -2.3767 -2.3224 -2.2710 -2.2605 -2.2710 -2.2627 -2.2212
 -2.1611 -2.0870 -2.0090 -1.9362 -1.8663 -1.7193 -1.6154 -1.5481 -1.4997
 -2.3831 -2.3097 -2.2646 -2.2293 -2.2023 -2.1845 -2.1728 -2.1617 -2.1457 -2.1214
 -2.0861 -2.0375 -1.9760 -1.9089 -1.8445 -1.7109 -1.6173 -1.5576 -1.5192 -1.4973
 -2.3719 -2.2753 -2.1970 -2.1425 -2.1160 -2.1039 -2.0907 -2.0750 -2.0593 -2.0432
 -2.0208 -1.9891 -1.9434 -1.8857 -1.8274 -1.7052 -1.6200 -1.5666 -1.5352 -1.5169
 -1.5069
 -2.3646 -2.2701 -2.1862 -2.1163 -2.0635 -2.0292 -2.0142 -2.0109 -2.0035 -1.9866
 -1.9652 -1.9418 -1.9112 -1.8666 -1.8150 -1.7022 -1.6235 -1.5751 -1.5477 -1.5322
 -1.5237 -1.5200
 -2.3403 -2.2572 -2.1797 -2.1100 -2.0508 -2.0039 -1.9703 -1.9487 -1.9374 -1.9306
 -1.9175 -1.8971 -1.8750 -1.8446 -1.8027 -1.6998 -1.6258 -1.5812 -1.5581 -1.5459
 -1.5396 -1.5373 -1.5378 -1.5406
 -2.2911 -2.2242 -2.1597 -2.0986 -2.0424 -1.9928 -1.9518 -1.9200 -1.8962 -1.8781
 -1.8636 -1.8483 -1.8304 -1.8110 -1.7824 -1.6952 -1.6256 -1.5835 -1.5641 -1.5563
 -1.5535 -1.5536 -1.5558 -1.5597 -1.5649 -1.5716 -1.5805 -1.5942 -1.6145 -1.6399
 -2.2170 -2.1677 -2.1190 -2.0712 -2.0242 -1.9793 -1.9379 -1.9017 -1.8718 -1.8474
 -1.8261 -1.8065 -1.7869 -1.7701 -1.7501 -1.6839 -1.6218 -1.5815 -1.5645 -1.5614
 -1.5634 -1.5673 -1.5724 -1.5783 -1.5849 -1.5922 -1.6009 -1.6114 -1.6271 -1.6506
 -1.6799
 -2.1242 -2.0904 -2.0570 -2.0238 -1.9895 -1.9543 -1.9183 -1.8834 -1.8514 -1.8237
 -1.7997 -1.7776 -1.7563 -1.7359 -1.7179 -1.6638 -1.6128 -1.5756 -1.5595 -1.5597
 -1.5671 -1.5762 -1.5856 -1.5949 -1.6041 -1.6133 -1.6228 -1.6334 -1.6461 -1.6636
 -1.6904
 -2.0195 -1.9989 -1.9783 -1.9578 -1.9363 -1.9125 -1.8859 -1.8572 -1.8280 -1.8002
 -1.7751 -1.7526 -1.7313 -1.7105 -1.6918 -1.6423 -1.5987 -1.5663 -1.5509 -1.5524
 -1.5638 -1.5786 -1.5935 -1.6076 -1.6208 -1.6330 -1.6449 -1.6566 -1.6692 -1.6840
 -1.7039
 -1.9110 -1.9007 -1.8900 -1.8793 -1.8683 -1.8554 -1.8395 -1.8197 -1.7972 -1.7731
 -1.7494 -1.7274 -1.7072 -1.6881 -1.6699 -1.6243 -1.5842 -1.5557 -1.5411 -1.5418
 -1.5545 -1.5732 -1.5937 -1.6136 -1.6320 -1.6487 -1.6643 -1.6789 -1.6930 -1.7077
 -1.7232
 -1.8005 -1.7992 -1.7967 -1.7934 -1.7899 -1.7857 -1.7791 -1.7690 -1.7550 -1.7379
 -1.7188 -1.6993 -1.6808 -1.6637 -1.6476 -1.6082 -1.5709 -1.5446 -1.5312 -1.5311
 -1.5429 -1.5628 -1.5869 -1.6121 -1.6362 -1.6585 -1.6790 -1.6977 -1.7151 -1.7319
 -1.7490
 -1.6880 -1.6944 -1.7016 -1.7038 -1.7061 -1.7079 -1.7083 -1.7065 -1.7011 -1.6923
 -1.6802 -1.6660 -1.6509 -1.6362 -1.6249 -1.5940 -1.5588 -1.5330 -1.5212
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  G   
 -2.6136 -2.5639 -2.5243 -2.4904 -2.4593 -2.4260 -2.3857 -2.3354 -2.2774 -2.2157
 -2.1492 -2.0775 -2.0023 -1.9290 -1.8566 -1.7154 -1.6117 -1.5435 -1.5017
 -2.5155 -2.4510 -2.4007 -2.3601 -2.3252 -2.2933 -2.2612 -2.2240 -2.1828 -2.1387
 -2.0899 -2.0341 -1.9705 -1.9043 -1.8414 -1.7102 -1.6154 -1.5530 -1.5155 -1.4939
 -2.4665 -2.3734 -2.3069 -2.2676 -2.2281 -2.1945 -2.1646 -2.1349 -2.1040 -2.0720
 -2.0371 -1.9964 -1.9463 -1.8882 -1.8302 -1.7078 -1.6199 -1.5621 -1.5281 -1.5090
 -1.4984
 -2.4531 -2.3401 -2.2553 -2.1948 -2.1520 -2.1204 -2.0945 -2.0697 -2.0426 -2.0153
 -1.9877 -1.9582 -1.9224 -1.8753 -1.8230 -1.7082 -1.6252 -1.5708 -1.5395 -1.5229
 -1.5144 -1.5108
 -2.4561 -2.3470 -2.2485 -2.1698 -2.1096 -2.0643 -2.0306 -2.0058 -1.9876 -1.9715
 -1.9479 -1.9217 -1.8939 -1.8599 -1.8158 -1.7088 -1.6298 -1.5780 -1.5491 -1.5352
 -1.5289 -1.5270 -1.5280 -1.5315
 -2.4482 -2.3454 -2.2494 -2.1627 -2.0879 -2.0264 -1.9785 -1.9436 -1.9204 -1.9080
 -1.8987 -1.8834 -1.8629 -1.8376 -1.8043 -1.7075 -1.6321 -1.5823 -1.5554 -1.5445
 -1.5416 -1.5421 -1.5450 -1.5495 -1.5555 -1.5633 -1.5733 -1.5878 -1.6084 -1.6337
 -2.4187 -2.3290 -2.2418 -2.1606 -2.0871 -2.0228 -1.9685 -1.9247 -1.8907 -1.8648
 -1.8453 -1.8310 -1.8173 -1.8018 -1.7809 -1.7026 -1.6312 -1.5832 -1.5576 -1.5495
 -1.5505 -1.5549 -1.5606 -1.5672 -1.5747 -1.5829 -1.5927 -1.6043 -1.6208 -1.6444
 -1.6738
 -2.3647 -2.2909 -2.2170 -2.1460 -2.0797 -2.0191 -1.9647 -1.9171 -1.8771 -1.8445
 -1.8173 -1.7943 -1.7746 -1.7584 -1.7435 -1.6883 -1.6265 -1.5804 -1.5554 -1.5490
 -1.5540 -1.5630 -1.5730 -1.5830 -1.5930 -1.6030 -1.6137 -1.6254 -1.6392 -1.6574
 -1.6844
 -2.2863 -2.2283 -2.1697 -2.1118 -2.0563 -2.0040 -1.9549 -1.9092 -1.8677 -1.8312
 -1.7998 -1.7726 -1.7484 -1.7267 -1.7088 -1.6628 -1.6146 -1.5736 -1.5495 -1.5436
 -1.5513 -1.5652 -1.5804 -1.5951 -1.6089 -1.6221 -1.6349 -1.6478 -1.6615 -1.6773
 -1.6979
 -2.1919 -2.1498 -2.1056 -2.0606 -2.0166 -1.9745 -1.9337 -1.8940 -1.8556 -1.8195
 -1.7863 -1.7568 -1.7306 -1.7068 -1.6855 -1.6393 -1.5976 -1.5635 -1.5414 -1.5351
 -1.5433 -1.5603 -1.5805 -1.6007 -1.6197 -1.6372 -1.6537 -1.6693 -1.6846 -1.7004
 -1.7169
 -2.0904 -2.0593 -2.0277 -1.9945 -1.9615 -1.9294 -1.8978 -1.8662 -1.8341 -1.8021
 -1.7707 -1.7413 -1.7143 -1.6899 -1.6679 -1.6205 -1.5807 -1.5507 -1.5316 -1.5253
