 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F430M
 -4.2262 -4.3013 -4.3679 -4.4297 -4.4798 -4.5178 -4.5244 -4.5541 -4.5930 -4.6470
 -4.7155 -4.7865 -4.8768 -4.9544 -5.0277 -5.2096 -5.3870 -5.5490 -5.7092
 -4.1431 -4.2204 -4.2983 -4.3766 -4.4517 -4.5160 -4.5699 -4.6173 -4.6621 -4.7084
 -4.7631 -4.8284 -4.9007 -4.9754 -5.0505 -5.2350 -5.4112 -5.5789 -5.7445 -5.9037
 -4.1506 -4.2232 -4.2964 -4.3694 -4.4413 -4.5125 -4.5821 -4.6443 -4.6995 -4.7515
 -4.8026 -4.8593 -4.9254 -4.9972 -5.0707 -5.2533 -5.4287 -5.5964 -5.7617 -5.9206
 -6.0722
 -4.1733 -4.2395 -4.3076 -4.3770 -4.4466 -4.5151 -4.5820 -4.6484 -4.7142 -4.7762
 -4.8353 -4.8909 -4.9499 -5.0162 -5.0867 -5.2662 -5.4411 -5.6093 -5.7744 -5.9331
 -6.0844 -6.2288
 -4.2125 -4.2704 -4.3313 -4.3952 -4.4612 -4.5279 -4.5940 -4.6587 -4.7229 -4.7877
 -4.8523 -4.9149 -4.9746 -5.0368 -5.1025 -5.2759 -5.4492 -5.6179 -5.7834 -5.9423
 -6.0935 -6.2377 -6.3756 -6.5080
 -4.2687 -4.3177 -4.3695 -4.4254 -4.4853 -4.5481 -4.6121 -4.6759 -4.7392 -4.8020
 -4.8654 -4.9297 -4.9918 -5.0545 -5.1188 -5.2850 -5.4545 -5.6224 -5.7886 -5.9485
 -6.1001 -6.2444 -6.3821 -6.5141 -6.6411 -6.7636 -6.8823 -6.9975 -7.1098 -7.2194
 -4.3373 -4.3810 -4.4236 -4.4699 -4.5213 -4.5775 -4.6370 -4.6980 -4.7597 -4.8213
 -4.8829 -4.9450 -5.0067 -5.0684 -5.1318 -5.2942 -5.4590 -5.6239 -5.7897 -5.9514
 -6.1044 -6.2492 -6.3871 -6.5190 -6.6455 -6.7673 -6.8850 -6.9991 -7.1099 -7.2179
 -7.3239
 -4.4171 -4.4563 -4.4931 -4.5306 -4.5719 -4.6193 -4.6715 -4.7274 -4.7856 -4.8447
 -4.9043 -4.9644 -5.0244 -5.0840 -5.1449 -5.3023 -5.4634 -5.6247 -5.7877 -5.9502
 -6.1056 -6.2520 -6.3905 -6.5227 -6.6492 -6.7706 -6.8876 -7.0008 -7.1106 -7.2174
 -7.3216
 -4.5027 -4.5398 -4.5744 -4.6067 -4.6394 -4.6767 -4.7197 -4.7680 -4.8201 -4.8749
 -4.9313 -4.9888 -5.0466 -5.1044 -5.1627 -5.3133 -5.4693 -5.6276 -5.7870 -5.9481
 -6.1056 -6.2547 -6.3950 -6.5280 -6.6549 -6.7764 -6.8934 -7.0064 -7.1157 -7.2215
 -7.3241
 -4.5941 -4.6315 -4.6602 -4.6914 -4.7200 -4.7489 -4.7821 -4.8209 -4.8648 -4.9128
 -4.9638 -5.0170 -5.0716 -5.1270 -5.1828 -5.3261 -5.4749 -5.6286 -5.7843 -5.9418
 -6.0988 -6.2503 -6.3932 -6.5280 -6.6558 -6.7779 -6.8949 -7.0075 -7.1187 -7.2238
 -7.3253
 -4.6913 -4.7314 -4.7505 -4.7781 -4.8083 -4.8346 -4.8603 -4.8896 -4.9240 -4.9632
 -5.0064 -5.0533 -5.1029 -5.1543 -5.2069 -5.3431 -5.4841 -5.6315 -5.7831 -5.9367
 -6.0908 -6.2423 -6.3878 -6.5253 -6.6551 -6.7783 -6.8960 -7.0089 -7.1174 -7.2222
 -7.3238
 -4.7943 -4.8395 -4.8453 -4.8656 -4.8984 -4.9264 -4.9502 -4.9733 -4.9991 -5.0288
 -5.0628 -5.1011 -5.1433 -5.1887 -5.2350 -5.3643 -5.4969 -5.6363 -5.7834
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F430M
 -4.2094 -4.2762 -4.3357 -4.3909 -4.4406 -4.4861 -4.5223 -4.5680 -4.6175 -4.6732
 -4.7365 -4.8048 -4.8830 -4.9583 -5.0325 -5.2153 -5.3922 -5.5574 -5.7164
 -4.1663 -4.2518 -4.3351 -4.4085 -4.4719 -4.5269 -4.5754 -4.6202 -4.6658 -4.7156
 -4.7727 -4.8389 -4.9112 -4.9856 -5.0600 -5.2427 -5.4173 -5.5830 -5.7434 -5.9001
 -4.1492 -4.2297 -4.3100 -4.3887 -4.4664 -4.5380 -4.5993 -4.6532 -4.7028 -4.7510
 -4.8029 -4.8628 -4.9316 -5.0050 -5.0792 -5.2613 -5.4356 -5.6008 -5.7610 -5.9185
 -6.0698
 -4.1466 -4.2228 -4.2995 -4.3754 -4.4493 -4.5203 -4.5903 -4.6580 -4.7190 -4.7755
 -4.8293 -4.8851 -4.9480 -5.0185 -5.0914 -5.2737 -5.4483 -5.6138 -5.7740 -5.9309
 -6.0818 -6.2262
 -4.1582 -4.2287 -4.3007 -4.3733 -4.4456 -4.5162 -4.5840 -4.6497 -4.7161 -4.7823
 -4.8455 -4.9050 -4.9648 -5.0303 -5.1010 -5.2814 -5.4563 -5.6226 -5.7832 -5.9398
 -6.0906 -6.2348 -6.3728 -6.5054
 -4.1862 -4.2490 -4.3143 -4.3818 -4.4506 -4.5197 -4.5878 -4.6540 -4.7184 -4.7830
 -4.8495 -4.9159 -4.9791 -5.0432 -5.1102 -5.2862 -5.4606 -5.6276 -5.7889 -5.9459
 -6.0970 -6.2412 -6.3790 -6.5112 -6.6383 -6.7610 -6.8801 -6.9957 -7.1080 -7.2174
 -4.2319 -4.2859 -4.3426 -4.4027 -4.4658 -4.5310 -4.5973 -4.6634 -4.7284 -4.7922
 -4.8561 -4.9216 -4.9871 -5.0525 -5.1193 -5.2901 -5.4625 -5.6293 -5.7910 -5.9490
 -6.1010 -6.2458 -6.3838 -6.5158 -6.6425 -6.7645 -6.8826 -6.9970 -7.1080 -7.2161
 -7.3221
 -4.2927 -4.3397 -4.3875 -4.4385 -4.4936 -4.5526 -4.6145 -4.6780 -4.7420 -4.8057
 -4.8686 -4.9318 -4.9953 -5.0598 -5.1258 -5.2942 -5.4633 -5.6288 -5.7900 -5.9486
 -6.1023 -6.2484 -6.3870 -6.5193 -6.6459 -6.7676 -6.8851 -6.9986 -7.1085 -7.2154
 -7.3197
 -4.3638 -4.4075 -4.4486 -4.4907 -4.5369 -4.5878 -4.6430 -4.7015 -4.7623 -4.8242
 -4.8862 -4.9481 -5.0098 -5.0718 -5.1352 -5.2996 -5.4658 -5.6296 -5.7895 -5.9476
 -6.1028 -6.2511 -6.3912 -6.5243 -6.6513 -6.7731 -6.8903 -7.0034 -7.1129 -7.2190
 -7.3222
 -4.4375 -4.4818 -4.5208 -4.5570 -4.5947 -4.6366 -4.6834 -4.7347 -4.7897 -4.8474
 -4.9067 -4.9666 -5.0266 -5.0868 -5.1474 -5.3048 -5.4666 -5.6278 -5.7858 -5.9418
 -6.0967 -6.2470 -6.3895 -6.5242 -6.6521 -6.7743 -6.8916 -7.0044 -7.1134 -7.2189
 -7.3234
 -4.5099 -4.5574 -4.5986 -4.6338 -4.6664 -4.7004 -4.7386 -4.7815 -4.8289 -4.8801
 -4.9344 -4.9907 -5.0482 -5.1062 -5.1646 -5.3145 -5.4698 -5.6271 -5.7828 -5.9364
