 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
 -3.4473 -3.5008 -3.5489 -3.5943 -3.6355 -3.6628 -3.6156 -3.5981 -3.5813 -3.5771
 -3.5927 -3.6392 -3.6844 -3.7491 -3.8196 -3.9987 -4.1721 -4.3542 -4.5252
 -3.3455 -3.4055 -3.4654 -3.5251 -3.5778 -3.6158 -3.6393 -3.6494 -3.6485 -3.6396
 -3.6374 -3.6582 -3.7073 -3.7721 -3.8420 -4.0189 -4.1944 -4.3659 -4.5306 -4.6883
 -3.3413 -3.3918 -3.4443 -3.4974 -3.5489 -3.5964 -3.6361 -3.6638 -3.6821 -3.6936
 -3.6954 -3.7011 -3.7348 -3.7934 -3.8609 -4.0356 -4.2090 -4.3798 -4.5440 -4.7009
 -4.8511
 -3.3557 -3.3979 -3.4429 -3.4901 -3.5381 -3.5843 -3.6257 -3.6612 -3.6905 -3.7148
 -3.7378 -3.7501 -3.7706 -3.8172 -3.8793 -4.0496 -4.2207 -4.3901 -4.5542 -4.7108
 -4.8602 -5.0035
 -3.3916 -3.4238 -3.4599 -3.4997 -3.5425 -3.5866 -3.6292 -3.6676 -3.7012 -3.7318
 -3.7613 -3.7894 -3.8116 -3.8493 -3.9019 -4.0631 -4.2306 -4.3976 -4.5615 -4.7182
 -4.8674 -5.0100 -5.1469 -5.2790
 -3.4496 -3.4712 -3.4965 -3.5267 -3.5620 -3.6012 -3.6422 -3.6822 -3.7195 -3.7536
 -3.7867 -3.8209 -3.8495 -3.8856 -3.9327 -4.0787 -4.2403 -4.4035 -4.5659 -4.7231
 -4.8727 -5.0152 -5.1516 -5.2827 -5.4095 -5.5323 -5.6516 -5.7675 -5.8802 -5.9900
 -3.5250 -3.5398 -3.5542 -3.5732 -3.5986 -3.6301 -3.6661 -3.7042 -3.7426 -3.7794
 -3.8147 -3.8505 -3.8848 -3.9205 -3.9649 -4.0993 -4.2518 -4.4093 -4.5684 -4.7253
 -4.8759 -5.0190 -5.1553 -5.2860 -5.4118 -5.5333 -5.6510 -5.7653 -5.8768 -5.9856
 -6.0917
 -3.6166 -3.6250 -3.6322 -3.6411 -3.6551 -3.6764 -3.7042 -3.7370 -3.7728 -3.8094
 -3.8458 -3.8822 -3.9184 -3.9545 -3.9964 -4.1220 -4.2658 -4.4168 -4.5707 -4.7253
 -4.8764 -5.0208 -5.1579 -5.2887 -5.4142 -5.5349 -5.6515 -5.7646 -5.8746 -5.9819
 -6.0867
 -3.7167 -3.7224 -3.7264 -3.7289 -3.7330 -3.7432 -3.7606 -3.7849 -3.8146 -3.8477
 -3.8825 -3.9181 -3.9541 -3.9902 -4.0296 -4.1466 -4.2823 -4.4277 -4.5765 -4.7271
 -4.8770 -5.0226 -5.1613 -5.2931 -5.4190 -5.5397 -5.6560 -5.7686 -5.8777 -5.9836
 -6.0865
 -3.8254 -3.8320 -3.8293 -3.8296 -3.8287 -3.8297 -3.8364 -3.8503 -3.8708 -3.8969
 -3.9268 -3.9594 -3.9933 -4.0283 -4.0649 -4.1721 -4.2983 -4.4370 -4.5812 -4.7272
 -4.8738 -5.0186 -5.1586 -5.2921 -5.4190 -5.5403 -5.6567 -5.7687 -5.8792 -5.9843
 -6.0857
 -3.9427 -3.9538 -3.9409 -3.9355 -3.9359 -3.9334 -3.9321 -3.9356 -3.9457 -3.9620
 -3.9839 -4.0103 -4.0398 -4.0715 -4.1049 -4.2015 -4.3173 -4.4477 -4.5867 -4.7288
 -4.8716 -5.0138 -5.1534 -5.2883 -5.4169 -5.5395 -5.6567 -5.7690 -5.8772 -5.9818
 -6.0830
 -4.0685 -4.0878 -4.0612 -4.0449 -4.0473 -4.0461 -4.0423 -4.0392 -4.0399 -4.0458
 -4.0575 -4.0748 -4.0969 -4.1228 -4.1496 -4.2348 -4.3393 -4.4598 -4.5930
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F322W2
 -3.4472 -3.4917 -3.5285 -3.5587 -3.5825 -3.5980 -3.5862 -3.5829 -3.5795 -3.5821
 -3.5990 -3.6400 -3.6928 -3.7586 -3.8284 -4.0048 -4.1763 -4.3487 -4.5151
 -3.3871 -3.4544 -3.5195 -3.5731 -3.6138 -3.6410 -3.6543 -3.6555 -3.6500 -3.6439
 -3.6459 -3.6688 -3.7174 -3.7814 -3.8505 -4.0257 -4.1964 -4.3643 -4.5285 -4.6863
