 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -4.4569 -4.1658 -3.9265 -3.7258 -3.5537 -3.4033 -3.2706 -3.1527 -3.0486 -2.9561
 -2.8715 -2.7924 -2.7179 -2.6460 -2.5744 -2.3964 -2.2451 -2.1301 -2.0461 -1.9861
 -1.9419 -1.9063 -1.8756 -1.8479 -1.8220 -1.7976 -1.7749 -1.7543 -1.7365 -1.7257
 -1.7256
 -4.3614 -4.0956 -3.8740 -3.6869 -3.5250 -3.3813 -3.2517 -3.1343 -3.0283 -2.9327
 -2.8463 -2.7666 -2.6912 -2.6193 -2.5495 -2.3838 -2.2391 -2.1250 -2.0411 -1.9819
 -1.9408 -1.9105 -1.8859 -1.8642 -1.8438 -1.8242 -1.8054 -1.7876 -1.7715 -1.7586
 -1.7521
 -4.2818 -4.0377 -3.8290 -3.6509 -3.4963 -3.3585 -3.2329 -3.1174 -3.0113 -2.9144
 -2.8263 -2.7459 -2.6713 -2.6006 -2.5326 -2.3732 -2.2346 -2.1223 -2.0377 -1.9773
 -1.9365 -1.9091 -1.8895 -1.8740 -1.8599 -1.8462 -1.8328 -1.8193 -1.8064 -1.7950
 -1.7846
 -4.2167 -3.9907 -3.7915 -3.6191 -3.4684 -3.3343 -3.2120 -3.0989 -2.9939 -2.8967
 -2.8076 -2.7261 -2.6516 -2.5824 -2.5167 -2.3634 -2.2292 -2.1194 -2.0346 -1.9730
 -1.9310 -1.9038 -1.8870 -1.8763 -1.8683 -1.8612 -1.8540 -1.8463 -1.8382 -1.8304
 -1.8235
 -4.1638 -3.9536 -3.7645 -3.5952 -3.4455 -3.3122 -3.1913 -3.0797 -2.9758 -2.8791
 -2.7894 -2.7071 -2.6304 -2.5613 -2.5018 -2.3544 -2.2229 -2.1163 -2.0318
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -6.9291 -6.3511 -5.8483 -5.4146 -5.0417 -4.7120 -4.4082 -4.1226 -3.8704 -3.6538
 -3.4636 -3.2924 -3.1359 -2.9961 -2.8705 -2.6051 -2.3891 -2.2115 -2.0669
 -6.4725 -5.9096 -5.4172 -4.9987 -4.6478 -4.3519 -4.0948 -3.8628 -3.6585 -3.4801
 -3.3196 -3.1695 -3.0270 -2.8960 -2.7775 -2.5309 -2.3372 -2.1798 -2.0527 -1.9524
 -5.8994 -5.3958 -5.0056 -4.6704 -4.3701 -4.1085 -3.8817 -3.6822 -3.5071 -3.3535
 -3.2151 -3.0839 -2.9547 -2.8310 -2.7175 -2.4823 -2.3023 -2.1596 -2.0452 -1.9540
 -1.8806
 -5.5701 -5.0289 -4.6094 -4.2918 -4.0574 -3.8818 -3.7184 -3.5549 -3.3998 -3.2600
 -3.1347 -3.0188 -2.9043 -2.7893 -2.6804 -2.4523 -2.2803 -2.1472 -2.0422 -1.9587
 -1.8910 -1.8345
 -5.4122 -4.8650 -4.4363 -4.1057 -3.8507 -3.6579 -3.5154 -3.4058 -3.3083 -3.1970
 -3.0799 -2.9691 -2.8648 -2.7605 -2.6572 -2.4347 -2.2671 -2.1400 -2.0418 -1.9647
 -1.9025 -1.8504 -1.8054 -1.7661
 -5.3297 -4.7913 -4.3647 -4.0325 -3.7738 -3.5709 -3.4107 -3.2829 -3.1820 -3.1033
 -3.0255 -2.9340 -2.8357 -2.7378 -2.6411 -2.4246 -2.2593 -2.1355 -2.0420 -1.9703
 -1.9135 -1.8662 -1.8252 -1.7889 -1.7562 -1.7267 -1.7017 -1.6823 -1.6701 -1.6676
 -5.2677 -4.7510 -4.3352 -4.0073 -3.7485 -3.5417 -3.3747 -3.2380 -3.1246 -3.0286
 -2.9473 -2.8757 -2.8009 -2.7171 -2.6278 -2.4185 -2.2543 -2.1320 -2.0412 -1.9736
 -1.9220 -1.8800 -1.8437 -1.8114 -1.7819 -1.7550 -1.7312 -1.7108 -1.6955 -1.6893
 -1.6935
 -5.2013 -4.7163 -4.3193 -4.0005 -3.7452 -3.5378 -3.3672 -3.2243 -3.1033 -2.9994
 -2.9077 -2.8256 -2.7522 -2.6821 -2.6078 -2.4137 -2.2511 -2.1289 -2.0390 -1.9737
 -1.9262 -1.8896 -1.8588 -1.8315 -1.8064 -1.7829 -1.7615 -1.7422 -1.7256 -1.7157
 -1.7159
 -5.1212 -4.6747 -4.3021 -3.9965 -3.7471 -3.5417 -3.3698 -3.2233 -3.0968 -2.9866
 -2.8893 -2.8017 -2.7215 -2.6479 -2.5783 -2.4049 -2.2470 -2.1247 -2.0348 -1.9703
 -1.9253 -1.8932 -1.8682 -1.8467 -1.8270 -1.8082 -1.7906 -1.7741 -1.7594 -1.7487
 -1.7422
 -5.0397 -4.6386 -4.2928 -4.0012 -3.7576 -3.5538 -3.3809 -3.2318 -3.1014 -2.9862
 -2.8839 -2.7921 -2.7085 -2.6314 -2.5593 -2.3945 -2.2451 -2.1227 -2.0317 -1.9664
 -1.9216 -1.8919 -1.8715 -1.8558 -1.8422 -1.8293 -1.8169 -1.8047 -1.7931 -1.7831
 -1.7740
 -4.9591 -4.6005 -4.2840 -4.0092 -3.7732 -3.5710 -3.3964 -3.2443 -3.1102 -2.9910
 -2.8844 -2.7885 -2.7019 -2.6226 -2.5492 -2.3846 -2.2416 -2.1216 -2.0291 -1.9622
 -1.9163 -1.8868 -1.8689 -1.8578 -1.8502 -1.8436 -1.8373 -1.8307 -1.8239 -1.8173
 -1.8118
 -4.8900 -4.5651 -4.2755 -4.0185 -3.7925 -3.5934 -3.4176 -3.2619 -3.1233 -2.9997
 -2.8887 -2.7889 -2.6949 -2.6134 -2.5480 -2.3752 -2.2365 -2.1214 -2.0270
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -7.7792 -7.3005 -6.8476 -6.4145 -5.9900 -5.5436 -5.0453 -4.5090 -4.0597 -3.7099
 -3.4445 -3.2389 -3.0710 -2.9298 -2.8071 -2.5565 -2.3591 -2.1958 -2.0592
 -7.3982 -6.8730 -6.3822 -5.9280 -5.5058 -5.0977 -4.6675 -4.2395 -3.8722 -3.5742
 -3.3376 -3.1480 -2.9908 -2.8559 -2.7376 -2.4971 -2.3131 -2.1658 -2.0443 -1.9446
 -7.0715 -6.5428 -6.0429 -5.5813 -5.1623 -4.7816 -4.4149 -4.0585 -3.7456 -3.4839
 -3.2691 -3.0922 -2.9424 -2.8119 -2.6964 -2.4613 -2.2846 -2.1467 -2.0352 -1.9440
 -1.8696
 -6.5643 -6.0739 -5.6557 -5.2674 -4.8946 -4.5456 -4.2231 -3.9205 -3.6490 -3.4157
 -3.2197 -3.0548 -2.9127 -2.7867 -2.6737 -2.4416 -2.2682 -2.1357 -2.0309 -1.9462
 -1.8773 -1.8200
 -6.2222 -5.6678 -5.2046 -4.8237 -4.5173 -4.2691 -4.0344 -3.7950 -3.5653 -3.3589
 -3.1796 -3.0257 -2.8919 -2.7718 -2.6618 -2.4319 -2.2597 -2.1299 -2.0295 -1.9499
 -1.8859 -1.8330 -1.7880 -1.7490
 -6.0762 -5.4593 -4.9522 -4.5477 -4.2253 -3.9670 -3.7587 -3.5882 -3.4410 -3.2934
 -3.1435 -3.0018 -2.8748 -2.7609 -2.6553 -2.4283 -2.2558 -2.1271 -2.0294 -1.9536
 -1.8941 -1.8457 -1.8047 -1.7690 -1.7375 -1.7099 -1.6864 -1.6683 -1.6572 -1.6547
 -6.0406 -5.3959 -4.8598 -4.4310 -4.0938 -3.8263 -3.6102 -3.4322 -3.2847 -3.1655
 -3.0661 -2.9664 -2.8592 -2.7517 -2.6504 -2.4278 -2.2548 -2.1257 -2.0293 -1.9563
 -1.9005 -1.8567 -1.8204 -1.7887 -1.7604 -1.7351 -1.7130 -1.6946 -1.6811 -1.6756
 -1.6794
 -6.0384 -5.3922 -4.8431 -4.3980 -4.0460 -3.7690 -3.5475 -3.3668 -3.2162 -3.0895
 -2.9823 -2.8928 -2.8137 -2.7316 -2.6436 -2.4288 -2.2554 -2.1251 -2.0287 -1.9572
 -1.9042 -1.8645 -1.8330 -1.8062 -1.7823 -1.7604 -1.7409 -1.7238 -1.7099 -1.7011
 -1.7014
 -6.0151 -5.3914 -4.8493 -4.4012 -4.0415 -3.7564 -3.5286 -3.3429 -3.1887 -3.0583
 -2.9460 -2.8483 -2.7629 -2.6877 -2.6161 -2.4269 -2.2551 -2.1233 -2.0261 -1.9551
 -1.9039 -1.8675 -1.8408 -1.8194 -1.8007 -1.7835 -1.7678 -1.7534 -1.7410 -1.7323
 -1.7275
 -5.9687 -5.3885 -4.8684 -4.4302 -4.0693 -3.7767 -3.5421 -3.3502 -3.1904 -3.0546
 -2.9372 -2.8344 -2.7432 -2.6615 -2.5879 -2.4193 -2.2570 -2.1239 -2.0248 -1.9528
 -1.9017 -1.8669 -1.8438 -1.8275 -1.8145 -1.8029 -1.7922 -1.7819 -1.7726 -1.7649
 -1.7597
 -5.8926 -5.3644 -4.8829 -4.4649 -4.1099 -3.8162 -3.5751 -3.3760 -3.2095 -3.0674
 -2.9440 -2.8356 -2.7394 -2.6532 -2.5750 -2.4067 -2.2567 -2.1251 -2.0238 -1.9500
 -1.8979 -1.8632 -1.8419 -1.8294 -1.8217 -1.8160 -1.8112 -1.8063 -1.8015 -1.7972
 -1.7939
 -5.8006 -5.3244 -4.8881 -4.4993 -4.1604 -3.8701 -3.6245 -3.4174 -3.2424 -3.0927
 -2.9626 -2.8480 -2.7462 -2.6551 -2.5774 -2.3891 -2.2542 -2.1269 -2.0231
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_BP 
 -8.0622 -7.6392 -7.2386 -6.8544 -6.4775 -6.0418 -5.4791 -4.8002 -4.2179 -3.7771
 -3.4596 -3.2290 -3.0516 -2.9064 -2.7823 -2.5351 -2.3436 -2.1871 -2.0539
 -7.6930 -7.2283 -6.7901 -6.3784 -5.9842 -5.5718 -5.0710 -4.5251 -4.0441 -3.6617
 -3.3714 -3.1532 -2.9832 -2.8434 -2.7235 -2.4834 -2.3018 -2.1574 -2.0392 -1.9403
 -7.4214 -6.9300 -6.4635 -6.0252 -5.6171 -5.2233 -4.7958 -4.3429 -3.9331 -3.5925
 -3.3224 -3.1120 -2.9456 -2.8083 -2.6902 -2.4533 -2.2767 -2.1401 -2.0298 -1.9387
 -1.8636
 -7.0690 -6.6178 -6.1753 -5.7470 -5.3391 -4.9557 -4.5831 -4.2013 -3.8471 -3.5425
 -3.2915 -3.0894 -2.9261 -2.7904 -2.6734 -2.4378 -2.2629 -2.1300 -2.0251 -1.9398
 -1.8700 -1.8120
 -6.7230 -6.1831 -5.7085 -5.3594 -5.0393 -4.7191 -4.3946 -4.0734 -3.7688 -3.4978
 -3.2667 -3.0746 -2.9158 -2.7822 -2.6663 -2.4315 -2.2563 -2.1250 -2.0235 -1.9425
 -1.8771 -1.8233 -1.7778 -1.7388
 -6.4616 -5.8184 -5.3345 -4.9415 -4.6186 -4.3473 -4.1137 -3.8918 -3.6657 -3.4431
 -3.2391 -3.0609 -2.9085 -2.7784 -2.6644 -2.4305 -2.2543 -2.1229 -2.0233 -1.9455
 -1.8840 -1.8343 -1.7928 -1.7570 -1.7259 -1.6986 -1.6760 -1.6590 -1.6486 -1.6464
 -6.3389 -5.7044 -5.1667 -4.7280 -4.3758 -4.0890 -3.8487 -3.6419 -3.4658 -3.3167
 -3.1776 -3.0369 -2.9000 -2.7754 -2.6643 -2.4325 -2.2550 -2.1225 -2.0235 -1.9479
 -1.8895 -1.8438 -1.8066 -1.7748 -1.7470 -1.7224 -1.7014 -1.6840 -1.6715 -1.6666
 -1.6702
 -6.3614 -5.6994 -5.1240 -4.6490 -4.2678 -3.9642 -3.7179 -3.5124 -3.3370 -3.1876
 -3.0635 -2.9607 -2.8648 -2.7649 -2.6632 -2.4360 -2.2574 -2.1230 -2.0235 -1.9490
 -1.8929 -1.8506 -1.8178 -1.7908 -1.7672 -1.7461 -1.7274 -1.7116 -1.6990 -1.6912
 -1.6919
 -6.3861 -5.7241 -5.1362 -4.6392 -4.2359 -3.9152 -3.6591 -3.4505 -3.2764 -3.1284
 -3.0013 -2.8927 -2.8009 -2.7206 -2.6421 -2.4375 -2.2592 -2.1229 -2.0220 -1.9476
 -1.8930 -1.8534 -1.8247 -1.8027 -1.7841 -1.7677 -1.7529 -1.7397 -1.7286 -1.7206
 -1.7174
 -6.3833 -5.7544 -5.1739 -4.6730 -4.2573 -3.9218 -3.6543 -3.4374 -3.2591 -3.1089
 -2.9801 -2.8683 -2.7704 -2.6848 -2.6090 -2.4336 -2.2635 -2.1252 -2.0219 -1.9463
 -1.8918 -1.8536 -1.8277 -1.8101 -1.7969 -1.7858 -1.7759 -1.7668 -1.7588 -1.7524
 -1.7486
 -6.3393 -5.7519 -5.2068 -4.7188 -4.3041 -3.9610 -3.6825 -3.4558 -3.2698 -3.1138
 -2.9804 -2.8644 -2.7624 -2.6720 -2.5912 -2.4203 -2.2654 -2.1282 -2.0224 -1.9446
 -1.8891 -1.8510 -1.8266 -1.8122 -1.8037 -1.7981 -1.7938 -1.7899 -1.7863 -1.7833
 -1.7815
 -6.2688 -5.7283 -5.2229 -4.7640 -4.3634 -4.0214 -3.7357 -3.4991 -3.3030 -3.1385
 -2.9980 -2.8759 -2.7685 -2.6733 -2.5887 -2.3976 -2.2649 -2.1319 -2.0235
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -8.2584 -7.8773 -7.5201 -7.1863 -6.8834 -6.5014 -5.9204 -5.1313 -4.4133 -3.8723
 -3.4978 -3.2351 -3.0423 -2.8906 -2.7646 -2.5167 -2.3292 -2.1775 -2.0489
 -7.8976 -7.4816 -7.0934 -6.7358 -6.3984 -6.0275 -5.5055 -4.8600 -4.2572 -3.7776
 -3.4257 -3.1728 -2.9849 -2.8372 -2.7139 -2.4721 -2.2915 -2.1500 -2.0336 -1.9355
 -7.6434 -7.2003 -6.7808 -6.3914 -6.0297 -5.6662 -5.2166 -4.6795 -4.1645 -3.7313
 -3.3960 -3.1458 -2.9578 -2.8101 -2.6875 -2.4471 -2.2696 -2.1335 -2.0240 -1.9330
 -1.8573
 -7.4108 -6.9645 -6.5341 -6.1256 -5.7413 -5.3748 -4.9857 -4.5354 -4.0919 -3.7024
 -3.3852 -3.1385 -2.9487 -2.7994 -2.6761 -2.4353 -2.2581 -2.1243 -2.0191 -1.9332
 -1.8623 -1.8034
 -6.9941 -6.5841 -6.2159 -5.8574 -5.4975 -5.1382 -4.7817 -4.4026 -4.0214 -3.6741
 -3.3790 -3.1395 -2.9496 -2.7983 -2.6738 -2.4318 -2.2534 -2.1200 -2.0173 -1.9350
 -1.8680 -1.8130 -1.7668 -1.7275
 -6.6718 -6.1637 -5.7446 -5.3998 -5.1047 -4.8328 -4.5533 -4.2493 -3.9345 -3.6344
 -3.3672 -3.1407 -2.9542 -2.8024 -2.6767 -2.4332 -2.2530 -2.1186 -2.0170 -1.9374
 -1.8737 -1.8223 -1.7798 -1.7437 -1.7127 -1.6864 -1.6647 -1.6482 -1.6386 -1.6368
 -6.5563 -5.9716 -5.4747 -5.0660 -4.7313 -4.4481 -4.1975 -3.9668 -3.7485 -3.5364
 -3.3275 -3.1307 -2.9567 -2.8079 -2.6821 -2.4375 -2.2553 -2.1192 -2.0175 -1.9395
 -1.8785 -1.8304 -1.7917 -1.7595 -1.7318 -1.7079 -1.6877 -1.6715 -1.6601 -1.6560
 -1.6598
 -6.5736 -5.9384 -5.3819 -4.9156 -4.5362 -4.2264 -3.9659 -3.7372 -3.5317 -3.3523
 -3.2008 -3.0668 -2.9364 -2.8076 -2.6876 -2.4433 -2.2595 -2.1210 -2.0181 -1.9407
 -1.8817 -1.8364 -1.8015 -1.7735 -1.7500 -1.7295 -1.7120 -1.6973 -1.6857 -1.6795
 -1.6807
 -6.6380 -5.9785 -5.3864 -4.8777 -4.4582 -4.1191 -3.8437 -3.6140 -3.4161 -3.2430
 -3.0932 -2.9675 -2.8628 -2.7690 -2.6755 -2.4479 -2.2631 -2.1223 -2.0176 -1.9399
 -1.8821 -1.8392 -1.8077 -1.7841 -1.7653 -1.7492 -1.7354 -1.7235 -1.7138 -1.7072
 -1.7054
 -6.6876 -6.0457 -5.4416 -4.9106 -4.4621 -4.0963 -3.8019 -3.5628 -3.3643 -3.1953
 -3.0491 -2.9224 -2.8136 -2.7208 -2.6397 -2.4495 -2.2697 -2.1264 -2.0190 -1.9397
 -1.8818 -1.8400 -1.8109 -1.7910 -1.7769 -1.7658 -1.7567 -1.7487 -1.7421 -1.7373
 -1.7350
 -6.6916 -6.0798 -5.5013 -4.9675 -4.5080 -4.1246 -3.8121 -3.5595 -3.3533 -3.1812
 -3.0345 -2.9074 -2.7964 -2.6993 -2.6141 -2.4369 -2.2745 -2.1314 -2.0211 -1.9394
 -1.8802 -1.8385 -1.8107 -1.7934 -1.7833 -1.7772 -1.7733 -1.7703 -1.7679 -1.7664
 -1.7662
 -6.6576 -6.0816 -5.5334 -5.0272 -4.5731 -4.1848 -3.8605 -3.5943 -3.3760 -3.1952
 -3.0428 -2.9117 -2.7973 -2.6966 -2.5987 -2.4101 -2.2775 -2.1373 -2.0239
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_BP 
 -8.3880 -8.0399 -7.7210 -7.4349 -7.2040 -6.8853 -6.3203 -5.4754 -4.6506 -4.0116
 -3.5688 -3.2653 -3.0496 -2.8866 -2.7545 -2.5030 -2.3167 -2.1683 -2.0439
 -8.0340 -7.6554 -7.3102 -7.0042 -6.7271 -6.4182 -5.9224 -5.2217 -4.5125 -3.9324
 -3.5114 -3.2150 -3.0022 -2.8414 -2.7118 -2.4648 -2.2835 -2.1429 -2.0284 -1.9312
 -7.7870 -7.3833 -7.0070 -6.6679 -6.3648 -6.0588 -5.6323 -5.0486 -4.4380 -3.9074
 -3.4995 -3.2020 -2.9853 -2.8221 -2.6916 -2.4444 -2.2646 -2.1280 -2.0191 -1.9284
 -1.8522
 -7.5924 -7.1754 -6.7776 -6.4088 -6.0723 -5.7557 -5.3904 -4.9034 -4.3801 -3.9000
 -3.5085 -3.2099 -2.9873 -2.8189 -2.6856 -2.4361 -2.2553 -2.1199 -2.0144 -1.9280
 -1.8562 -1.7962
 -7.3233 -6.9359 -6.5568 -6.1907 -5.8400 -5.5046 -5.1685 -4.7644 -4.3174 -3.8898
 -3.5220 -3.2274 -3.0001 -2.8259 -2.6886 -2.4352 -2.2524 -2.1165 -2.0126 -1.9293
 -1.8610 -1.8045 -1.7572 -1.7167
 -6.9125 -6.4940 -6.1515 -5.8557 -5.5710 -5.2742 -4.9577 -4.6161 -4.2394 -3.8653
 -3.5282 -3.2451 -3.0177 -2.8390 -2.6973 -2.4391 -2.2538 -2.1161 -2.0125 -1.9314
 -1.8660 -1.8126 -1.7686 -1.7315 -1.6998 -1.6733 -1.6520 -1.6359 -1.6267 -1.6254
 -6.7130 -6.1971 -5.7675 -5.4197 -5.1323 -4.8805 -4.6410 -4.3860 -4.1022 -3.8030
 -3.5134 -3.2541 -3.0342 -2.8547 -2.7094 -2.4457 -2.2579 -2.1178 -2.0135 -1.9335
 -1.8703 -1.8198 -1.7791 -1.7454 -1.7170 -1.6929 -1.6731 -1.6575 -1.6468 -1.6432
 -1.6474
 -6.6903 -6.1068 -5.6003 -5.1780 -4.8330 -4.5454 -4.2930 -4.0565 -3.8276 -3.6130
 -3.4119 -3.2187 -3.0341 -2.8670 -2.7230 -2.4544 -2.2640 -2.1212 -2.0150 -1.9351
 -1.8736 -1.8255 -1.7878 -1.7579 -1.7333 -1.7126 -1.6954 -1.6814 -1.6710 -1.6655
 -1.6673
 -6.7602 -6.1376 -5.5760 -5.0924 -4.6903 -4.3602 -4.0851 -3.8449 -3.6253 -3.4235
 -3.2455 -3.0946 -2.9642 -2.8426 -2.7232 -2.4622 -2.2694 -2.1242 -2.0158 -1.9351
 -1.8744 -1.8283 -1.7936 -1.7674 -1.7470 -1.7304 -1.7168 -1.7056 -1.6970 -1.6915
 -1.6910
 -6.8605 -6.2282 -5.6383 -5.1129 -4.6638 -4.2928 -3.9890 -3.7367 -3.5205 -3.3294
 -3.1595 -3.0114 -2.8861 -2.7806 -2.6878 -2.4698 -2.2780 -2.1301 -2.0187 -1.9360
 -1.8749 -1.8299 -1.7972 -1.7740 -1.7576 -1.7455 -1.7363 -1.7290 -1.7233 -1.7197
 -1.7189
 -6.9190 -6.3082 -5.7220 -5.1789 -4.7028 -4.2996 -3.9679 -3.6971 -3.4731 -3.2836
 -3.1194 -2.9760 -2.8510 -2.7432 -2.6507 -2.4600 -2.2861 -2.1368 -2.0224 -1.9370
 -1.8745 -1.8294 -1.7979 -1.7769 -1.7639 -1.7561 -1.7515 -1.7488 -1.7473 -1.7470
 -1.7481
 -6.9312 -6.3489 -5.7858 -5.2561 -4.7726 -4.3536 -4.0012 -3.7107 -3.4727 -3.2757
 -3.1093 -2.9662 -2.8414 -2.7321 -2.6119 -2.4328 -2.2937 -2.1443 -2.0269
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -8.4638 -8.1428 -7.8591 -7.6184 -7.4019 -7.1310 -6.6032 -5.7408 -4.8750 -4.1574
 -3.6524 -3.3082 -3.0677 -2.8892 -2.7503 -2.4926 -2.3062 -2.1596 -2.0374
 -8.1191 -7.7696 -7.4625 -7.2052 -6.9817 -6.7241 -6.2523 -5.5266 -4.7550 -4.0932
 -3.6080 -3.2682 -3.0283 -2.8516 -2.7135 -2.4596 -2.2767 -2.1358 -2.0219 -1.9252
 -7.8786 -7.5032 -7.1636 -6.8712 -6.6232 -6.3727 -5.9790 -5.3765 -4.7025 -4.0887
 -3.6127 -3.2681 -3.0209 -2.8391 -2.6985 -2.4426 -2.2600 -2.1219 -2.0126 -1.9216
