 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F480M
 -4.4667 -4.5996 -4.7210 -4.7752 -4.8404 -4.9071 -4.9677 -5.0271 -5.0932 -5.1744
 -5.2522 -5.3283 -5.4022 -5.4741 -5.5445 -5.7101 -5.8614 -6.0039 -6.1508
 -4.5332 -4.5980 -4.6701 -4.7529 -4.8440 -4.9243 -4.9936 -5.0607 -5.1276 -5.2042
 -5.2816 -5.3580 -5.4328 -5.5060 -5.5775 -5.7473 -5.9012 -6.0436 -6.1948 -6.3536
 -4.5529 -4.6115 -4.6769 -4.7490 -4.8278 -4.9140 -5.0007 -5.0772 -5.1488 -5.2212
 -5.2969 -5.3725 -5.4472 -5.5207 -5.5929 -5.7647 -5.9204 -6.0628 -6.2143 -6.3718
 -6.5234
 -4.5814 -4.6341 -4.6939 -4.7603 -4.8327 -4.9094 -4.9890 -5.0723 -5.1537 -5.2316
 -5.3067 -5.3806 -5.4539 -5.5268 -5.5990 -5.7728 -5.9321 -6.0795 -6.2284 -6.3850
 -6.5363 -6.6808
 -4.6217 -4.6656 -4.7186 -4.7791 -4.8463 -4.9181 -4.9922 -5.0681 -5.1476 -5.2286
 -5.3082 -5.3845 -5.4579 -5.5296 -5.6008 -5.7751 -5.9379 -6.0887 -6.2388 -6.3944
 -6.5456 -6.6901 -6.8281 -6.9603
 -4.6723 -4.7092 -4.7532 -4.8059 -4.8662 -4.9327 -5.0027 -5.0747 -5.1490 -5.2250
 -5.3024 -5.3799 -5.4556 -5.5291 -5.6007 -5.7742 -5.9393 -6.0935 -6.2455 -6.4010
 -6.5524 -6.6969 -6.8349 -6.9670 -7.0939 -7.2162 -7.3346 -7.4495 -7.5614 -7.6706
 -4.7305 -4.7629 -4.7990 -4.8436 -4.8953 -4.9545 -5.0190 -5.0867 -5.1577 -5.2300
 -5.3030 -5.3765 -5.4502 -5.5237 -5.5962 -5.7715 -5.9376 -6.0947 -6.2484 -6.4045
 -6.5568 -6.7019 -6.8401 -6.9722 -7.0988 -7.2205 -7.3380 -7.4517 -7.5621 -7.6697
 -7.7755
 -4.7934 -4.8235 -4.8555 -4.8931 -4.9367 -4.9866 -5.0434 -5.1051 -5.1718 -5.2407
 -5.3105 -5.3806 -5.4506 -5.5209 -5.5915 -5.7661 -5.9338 -6.0928 -6.2475 -6.4044
 -6.5585 -6.7049 -6.8437 -6.9761 -7.1029 -7.2245 -7.3414 -7.4542 -7.5635 -7.6699
 -7.7737
 -4.8584 -4.8874 -4.9185 -4.9552 -4.9909 -5.0331 -5.0808 -5.1343 -5.1944 -5.2588
 -5.3250 -5.3921 -5.4592 -5.5262 -5.5936 -5.7630 -5.9301 -6.0897 -6.2459 -6.4031
 -6.5594 -6.7081 -6.8484 -6.9817 -7.1090 -7.2308 -7.3479 -7.4606 -7.5695 -7.6750
 -7.7772
 -4.9225 -4.9513 -4.9828 -5.0168 -5.0529 -5.0909 -5.1312 -5.1760 -5.2265 -5.2841
 -5.3450 -5.4080 -5.4719 -5.5360 -5.6003 -5.7621 -5.9249 -6.0849 -6.2403 -6.3961
 -6.5530 -6.7045 -6.8473 -6.9821 -7.1102 -7.2326 -7.3500 -7.4627 -7.5714 -7.6763
 -7.7798
 -4.9834 -5.0159 -5.0496 -5.0843 -5.1200 -5.1565 -5.1937 -5.2319 -5.2735 -5.3215
 -5.3752 -5.4322 -5.4915 -5.5520 -5.6131 -5.7673 -5.9234 -6.0802 -6.2346 -6.3889
 -6.5444 -6.6971 -6.8428 -6.9801 -7.1098 -7.2334 -7.3515 -7.4647 -7.5735 -7.6785
 -7.7799
 -5.0401 -5.0950 -5.1391 -5.1756 -5.2076 -5.2377 -5.2679 -5.3000 -5.3352 -5.3744
 -5.4185 -5.4676 -5.5203 -5.5754 -5.6322 -5.7781 -5.9269 -6.0782 -6.2308
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F480M
 -4.5400 -4.6333 -4.7094 -4.7713 -4.8374 -4.9055 -4.9743 -5.0435 -5.1081 -5.1865
 -5.2669 -5.3455 -5.4217 -5.4955 -5.5670 -5.7356 -5.8897 -6.0315 -6.1708
 -4.5277 -4.5969 -4.6825 -4.7741 -4.8471 -4.9186 -4.9921 -5.0647 -5.1345 -5.2142
 -5.2955 -5.3751 -5.4525 -5.5274 -5.6001 -5.7715 -5.9266 -6.0663 -6.2009 -6.3507
 -4.5346 -4.5961 -4.6651 -4.7440 -4.8361 -4.9230 -4.9991 -5.0743 -5.1474 -5.2249
 -5.3059 -5.3860 -5.4641 -5.5400 -5.6137 -5.7878 -5.9454 -6.0861 -6.2218 -6.3699
 -6.5199
 -4.5501 -4.6071 -4.6701 -4.7398 -4.8170 -4.9025 -4.9933 -5.0771 -5.1537 -5.2286
 -5.3080 -5.3877 -5.4660 -5.5424 -5.6169 -5.7936 -5.9548 -6.0993 -6.2371 -6.3835
 -6.5326 -6.6769
 -4.5736 -4.6255 -4.6839 -4.7484 -4.8193 -4.8960 -4.9773 -5.0626 -5.1491 -5.2293
 -5.3076 -5.3859 -5.4635 -5.5398 -5.6145 -5.7932 -5.9581 -6.1075 -6.2481 -6.3934
 -6.5416 -6.6857 -6.8238 -6.9567
 -4.6075 -4.6518 -4.7045 -4.7640 -4.8298 -4.9012 -4.9769 -5.0554 -5.1360 -5.2183
