 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.8499 -2.8391 -3.0234 -3.0255 -2.9420 -2.8014 -2.6272 -2.5160 -2.4156 -2.3091
 -2.2069 -2.1102 -2.0209 -1.9385 -1.8654 -1.7134 -1.6096 -1.5484 -1.5089
 -2.8549 -2.7709 -2.7013 -2.6626 -2.6560 -2.6231 -2.5400 -2.4383 -2.3393 -2.2433
 -2.1501 -2.0619 -1.9802 -1.9061 -1.8396 -1.7054 -1.6122 -1.5530 -1.5174 -1.4965
 -2.7291 -2.6495 -2.5699 -2.4985 -2.4423 -2.4147 -2.4000 -2.3558 -2.2814 -2.1948
 -2.1100 -2.0286 -1.9528 -1.8838 -1.8221 -1.6984 -1.6135 -1.5608 -1.5299 -1.5118
 -1.5018
 -2.6153 -2.5514 -2.4788 -2.4054 -2.3373 -2.2782 -2.2337 -2.2096 -2.1845 -2.1376
 -2.0719 -2.0005 -1.9313 -1.8673 -1.8097 -1.6941 -1.6152 -1.5678 -1.5412 -1.5260
 -1.5176 -1.5140
 -2.5012 -2.4570 -2.3994 -2.3341 -2.2678 -2.2056 -2.1496 -2.1013 -2.0666 -2.0382
 -2.0058 -1.9607 -1.9071 -1.8513 -1.7985 -1.6902 -1.6158 -1.5727 -1.5502 -1.5386
 -1.5325 -1.5303 -1.5311 -1.5347
 -2.3858 -2.3577 -2.3183 -2.2671 -2.2094 -2.1506 -2.0950 -2.0440 -1.9983 -1.9586
 -1.9258 -1.8958 -1.8618 -1.8229 -1.7816 -1.6848 -1.6142 -1.5738 -1.5548 -1.5479
 -1.5455 -1.5458 -1.5483 -1.5526 -1.5578 -1.5651 -1.5756 -1.5907 -1.6109 -1.6368
 -2.2716 -2.2553 -2.2308 -2.1950 -2.1502 -2.1001 -2.0487 -1.9996 -1.9547 -1.9134
 -1.8755 -1.8416 -1.8111 -1.7816 -1.7508 -1.6739 -1.6094 -1.5695 -1.5539 -1.5520
 -1.5546 -1.5588 -1.5642 -1.5706 -1.5778 -1.5846 -1.5930 -1.6051 -1.6229 -1.6472
 -1.6770
 -2.1610 -2.1528 -2.1383 -2.1152 -2.0839 -2.0457 -2.0028 -1.9586 -1.9162 -1.8770
 -1.8408 -1.8069 -1.7752 -1.7462 -1.7189 -1.6552 -1.6005 -1.5629 -1.5479 -1.5495
 -1.5577 -1.5673 -1.5769 -1.5865 -1.5963 -1.6061 -1.6149 -1.6251 -1.6392 -1.6595
 -1.6872
 -2.0567 -2.0537 -2.0451 -2.0294 -2.0094 -1.9828 -1.9507 -1.9147 -1.8774 -1.8412
 -1.8077 -1.7766 -1.7473 -1.7195 -1.6930 -1.6345 -1.5872 -1.5540 -1.5386 -1.5415
 -1.5540 -1.5694 -1.5846 -1.5990 -1.6126 -1.6254 -1.6378 -1.6503 -1.6648 -1.6814
 -1.7001
 -1.9611 -1.9613 -1.9561 -1.9461 -1.9317 -1.9134 -1.8913 -1.8649 -1.8355 -1.8045
 -1.7743 -1.7463 -1.7202 -1.6952 -1.6712 -1.6171 -1.5735 -1.5433 -1.5285 -1.5305
 -1.5444 -1.5639 -1.5848 -1.6049 -1.6237 -1.6409 -1.6570 -1.6721 -1.6869 -1.7024
 -1.7188
 -1.8752 -1.8755 -1.8718 -1.8647 -1.8544 -1.8413 -1.8257 -1.8076 -1.7866 -1.7630
 -1.7380 -1.7136 -1.6907 -1.6694 -1.6491 -1.6013 -1.5605 -1.5325 -1.5188 -1.5193
 -1.5325 -1.5533 -1.5780 -1.6035 -1.6279 -1.6506 -1.6715 -1.6908 -1.7088 -1.7262
 -1.7440
 -1.7949 -1.7856 -1.7795 -1.7750 -1.7704 -1.7645 -1.7562 -1.7449 -1.7309 -1.7147
 -1.6966 -1.6773 -1.6582 -1.6402 -1.6234 -1.5843 -1.5483 -1.5219 -1.5089
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  G   
 -3.1407 -3.1408 -3.1031 -2.9819 -2.8312 -2.6818 -2.5537 -2.4467 -2.3486 -2.2547
 -2.1647 -2.0792 -1.9988 -1.9237 -1.8548 -1.7105 -1.6060 -1.5383 -1.4980
 -2.9560 -2.8754 -2.8445 -2.8395 -2.7626 -2.6365 -2.5086 -2.3990 -2.3029 -2.2126
 -2.1266 -2.0451 -1.9687 -1.8982 -1.8338 -1.7017 -1.6071 -1.5453 -1.5084 -1.4870
 -2.8443 -2.7488 -2.6638 -2.6040 -2.5879 -2.5594 -2.4709 -2.3643 -2.2683 -2.1818
 -2.0999 -2.0224 -1.9497 -1.8826 -1.8217 -1.6976 -1.6095 -1.5525 -1.5194 -1.5008
 -1.4907
 -2.7512 -2.6650 -2.5749 -2.4881 -2.4175 -2.3751 -2.3571 -2.3160 -2.2383 -2.1563
 -2.0788 -2.0053 -1.9362 -1.8723 -1.8142 -1.6962 -1.6128 -1.5591 -1.5290 -1.5133
 -1.5050 -1.5017
 -2.6600 -2.5907 -2.5101 -2.4268 -2.3479 -2.2765 -2.2196 -2.1822 -2.1585 -2.1168
 -2.0558 -1.9890 -1.9242 -1.8636 -1.8082 -1.6952 -1.6154 -1.5641 -1.5366 -1.5238
 -1.5182 -1.5165 -1.5179 -1.5227
 -2.5683 -2.5136 -2.4487 -2.3748 -2.2989 -2.2264 -2.1593 -2.0997 -2.0526 -2.0214
 -1.9938 -1.9556 -1.9064 -1.8528 -1.8010 -1.6930 -1.6161 -1.5666 -1.5409 -1.5314
 -1.5293 -1.5304 -1.5337 -1.5389 -1.5450 -1.5532 -1.5648 -1.5811 -1.6026 -1.6291
 -2.4698 -2.4303 -2.3814 -2.3218 -2.2551 -2.1871 -2.1215 -2.0602 -2.0044 -1.9564
 -1.9179 -1.8882 -1.8590 -1.8246 -1.7854 -1.6883 -1.6143 -1.5659 -1.5413 -1.5347
 -1.5369 -1.5419 -1.5482 -1.5555 -1.5637 -1.5720 -1.5819 -1.5955 -1.6142 -1.6389
 -1.6694
 -2.3715 -2.3411 -2.3066 -2.2611 -2.2075 -2.1482 -2.0879 -2.0294 -1.9745 -1.9238
 -1.8787 -1.8397 -1.8072 -1.7789 -1.7508 -1.6767 -1.6092 -1.5622 -1.5379 -1.5329
 -1.5392 -1.5491 -1.5596 -1.5703 -1.5811 -1.5905 -1.6003 -1.6125 -1.6289 -1.6510
 -1.6795
 -2.2775 -2.2518 -2.2255 -2.1919 -2.1506 -2.1030 -2.0512 -1.9980 -1.9463 -1.8976
 -1.8526 -1.8120 -1.7755 -1.7436 -1.7156 -1.6539 -1.5985 -1.5552 -1.5311 -1.5265
 -1.5357 -1.5506 -1.5664 -1.5818 -1.5963 -1.6103 -1.6241 -1.6391 -1.6555 -1.6731
 -1.6919
 -2.1926 -2.1685 -2.1454 -2.1182 -2.0871 -2.0502 -2.0086 -1.9637 -1.9176 -1.8723
 -1.8296 -1.7904 -1.7545 -1.7219 -1.6924 -1.6319 -1.5834 -1.5458 -1.5228 -1.5172
 -1.5269 -1.5452 -1.5662 -1.5870 -1.6066 -1.6248 -1.6422 -1.6587 -1.6750 -1.6919
 -1.7098
 -2.1224 -2.0924 -2.0682 -2.0442 -2.0200 -1.9907 -1.9580 -1.9220 -1.8836 -1.8439
 -1.8048 -1.7680 -1.7341 -1.7031 -1.6746 -1.6143 -1.5680 -1.5342 -1.5133 -1.5070
 -1.5156 -1.5348 -1.5593 -1.5852 -1.6104 -1.6340 -1.6561 -1.6765 -1.6959 -1.7147
 -1.7338
 -2.0633 -2.0235 -1.9939 -1.9707 -1.9498 -1.9275 -1.9020 -1.8733 -1.8424 -1.8097
 -1.7761 -1.7429 -1.7115 -1.6826 -1.6562 -1.5993 -1.5545 -1.5223 -1.5031
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  G   
 -3.3255 -3.2556 -3.0919 -2.9143 -2.7389 -2.5879 -2.4757 -2.3802 -2.2904 -2.2050
 -2.1242 -2.0474 -1.9747 -1.9064 -1.8425 -1.7056 -1.6016 -1.5292 -1.4851
 -3.0552 -3.0467 -3.0200 -2.8862 -2.7269 -2.5745 -2.4485 -2.3484 -2.2583 -2.1748
 -2.0962 -2.0218 -1.9518 -1.8862 -1.8253 -1.6968 -1.6014 -1.5359 -1.4958 -1.4732
 -2.9375 -2.8367 -2.7921 -2.7894 -2.7036 -2.5680 -2.4361 -2.3269 -2.2357 -2.1536
 -2.0773 -2.0055 -1.9379 -1.8748 -1.8163 -1.6936 -1.6037 -1.5425 -1.5053 -1.4851
 -1.4748
 -2.8651 -2.7534 -2.6518 -2.5810 -2.5588 -2.5271 -2.4286 -2.3164 -2.2197 -2.1375
 -2.0633 -1.9938 -1.9286 -1.8677 -1.8114 -1.6932 -1.6070 -1.5487 -1.5135 -1.4954
 -1.4871 -1.4842
 -2.7977 -2.6983 -2.5935 -2.4951 -2.4144 -2.3614 -2.3381 -2.2927 -2.2091 -2.1245
 -2.0511 -1.9840 -1.9210 -1.8622 -1.8078 -1.6934 -1.6101 -1.5539 -1.5203 -1.5040
 -1.4979 -1.4969 -1.4990 -1.5034
 -2.7267 -2.6439 -2.5502 -2.4531 -2.3606 -2.2794 -2.2145 -2.1706 -2.1432 -2.1001
 -2.0372 -1.9736 -1.9131 -1.8565 -1.8039 -1.6930 -1.6119 -1.5573 -1.5250 -1.5102
 -1.5067 -1.5084 -1.5126 -1.5188 -1.5263 -1.5362 -1.5497 -1.5678 -1.5906 -1.6170
 -2.6507 -2.5834 -2.5048 -2.4185 -2.3302 -2.2460 -2.1695 -2.1024 -2.0482 -2.0104
 -1.9812 -1.9454 -1.8992 -1.8483 -1.7984 -1.6911 -1.6120 -1.5586 -1.5271 -1.5136
 -1.5126 -1.5176 -1.5248 -1.5333 -1.5430 -1.5531 -1.5651 -1.5806 -1.6009 -1.6267
 -1.6571
 -2.5722 -2.5161 -2.4517 -2.3791 -2.3009 -2.2214 -2.1451 -2.0745 -2.0111 -1.9562
 -1.9119 -1.8789 -1.8508 -1.8199 -1.7836 -1.6870 -1.6100 -1.5575 -1.5263 -1.5135
 -1.5145 -1.5231 -1.5342 -1.5461 -1.5583 -1.5710 -1.5834 -1.5973 -1.6148 -1.6377
 -1.6670
 -2.4959 -2.4445 -2.3906 -2.3304 -2.2640 -2.1939 -2.1232 -2.0547 -1.9908 -1.9323
 -1.8804 -1.8363 -1.8004 -1.7711 -1.7445 -1.6740 -1.6045 -1.5532 -1.5224 -1.5097
 -1.5119 -1.5238 -1.5394 -1.5557 -1.5717 -1.5874 -1.6032 -1.6202 -1.6386 -1.6582
 -1.6788
 -2.4275 -2.3770 -2.3268 -2.2758 -2.2202 -2.1606 -2.0984 -2.0358 -1.9749 -1.9174
