 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.0316 -1.0154 -0.9993 -0.9846 -0.9717 -0.9481 -0.9370 -0.9382 -0.9502
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.4070 -2.3500 -2.2042 -2.0459 -1.8901 -1.7578 -1.6625 -1.5832 -1.5092 -1.4387
 -1.3726 -1.3098 -1.2503 -1.1940 -1.1413 -1.0304 -0.9542 -0.9149 -0.9091
 -2.1547 -2.1563 -2.1407 -2.0251 -1.8861 -1.7539 -1.6469 -1.5643 -1.4908 -1.4231
 -1.3601 -1.3006 -1.2443 -1.1913 -1.1420 -1.0395 -0.9708 -0.9360 -0.9308 -0.9442
 -2.0436 -1.9596 -1.9276 -1.9352 -1.8666 -1.7519 -1.6407 -1.5505 -1.4769 -1.4112
 -1.3511 -1.2947 -1.2415 -1.1914 -1.1449 -1.0489 -0.9855 -0.9533 -0.9481 -0.9615
 -0.9842
 -1.9717 -1.8798 -1.7954 -1.7395 -1.7297 -1.7124 -1.6346 -1.5433 -1.4655 -1.4004
 -1.3426 -1.2889 -1.2386 -1.1913 -1.1474 -1.0568 -0.9972 -0.9670 -0.9618 -0.9751
 -0.9980 -1.0255
 -1.9009 -1.8233 -1.7380 -1.6574 -1.5930 -1.5551 -1.5459 -1.5181 -1.4552 -1.3894
 -1.3328 -1.2817 -1.2339 -1.1892 -1.1477 -1.0620 -1.0057 -0.9771 -0.9722 -0.9855
 -1.0091 -1.0371 -1.0679 -1.1009
 -1.8228 -1.7636 -1.6919 -1.6146 -1.5402 -1.4758 -1.4271 -1.3989 -1.3870 -1.3621
 -1.3180 -1.2714 -1.2266 -1.1844 -1.1452 -1.0641 -1.0108 -0.9837 -0.9792 -0.9927
 -1.0175 -1.0469 -1.0783 -1.1118 -1.1469 -1.1846 -1.2262 -1.2727 -1.3234 -1.3744
 -1.7370 -1.6941 -1.6396 -1.5754 -1.5069 -1.4408 -1.3813 -1.3308 -1.2928 -1.2705
 -1.2571 -1.2384 -1.2097 -1.1748 -1.1391 -1.0628 -1.0124 -0.9868 -0.9827 -0.9964
 -1.0225 -1.0541 -1.0873 -1.1217 -1.1575 -1.1942 -1.2331 -1.2756 -1.3230 -1.3750
 -1.4282
 -1.6473 -1.6150 -1.5758 -1.5274 -1.4716 -1.4121 -1.3539 -1.3004 -1.2534 -1.2145
 -1.1854 -1.1669 -1.1541 -1.1395 -1.1197 -1.0578 -1.0105 -0.9864 -0.9825 -0.9963
 -1.0235 -1.0577 -1.0937 -1.1302 -1.1670 -1.2047 -1.2428 -1.2828 -1.3262 -1.3744
 -1.4281
 -1.5592 -1.5308 -1.5014 -1.4666 -1.4249 -1.3774 -1.3268 -1.2765 -1.2295 -1.1872
 -1.1508 -1.1213 -1.0995 -1.0842 -1.0725 -1.0407 -1.0041 -0.9821 -0.9788 -0.9924
 -1.0202 -1.0570 -1.0967 -1.1365 -1.1758 -1.2150 -1.2547 -1.2959 -1.3388 -1.3830
 -1.4285
 -1.4787 -1.4499 -1.4231 -1.3969 -1.3669 -1.3322 -1.2928 -1.2506 -1.2081 -1.1676
 -1.1305 -1.0980 -1.0708 -1.0491 -1.0326 -1.0076 -0.9891 -0.9741 -0.9717 -0.9847
 -1.0120 -1.0502 -1.0934 -1.1372 -1.1802 -1.2221 -1.2636 -1.3048 -1.3463 -1.3887
 -1.4333
 -1.4119 -1.3737 -1.3465 -1.3232 -1.3000 -1.2750 -1.2469 -1.2152 -1.1810 -1.1459
 -1.1117 -1.0802 -1.0522 -1.0284 -1.0089 -0.9780 -0.9650 -0.9597 -0.9615 -0.9745
 -1.0007 -1.0388 -1.0843 -1.1322 -1.1794 -1.2252 -1.2697 -1.3132 -1.3559 -1.3987
 -1.4419
 -1.3600 -1.3108 -1.2772 -1.2520 -1.2305 -1.2104 -1.1900 -1.1679 -1.1435 -1.1166
 -1.0884 -1.0608 -1.0348 -1.0116 -0.9917 -0.9572 -0.9425 -0.9408 -0.9477
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.4611 -2.3408 -2.1698 -2.0087 -1.8566 -1.7265 -1.6324 -1.5580 -1.4907 -1.4234
 -1.3611 -1.3022 -1.2465 -1.1939 -1.1444 -1.0368 -0.9588 -0.9139 -0.9016
 -2.2314 -2.2491 -2.1534 -2.0025 -1.8576 -1.7245 -1.6219 -1.5429 -1.4745 -1.4096
 -1.3500 -1.2940 -1.2411 -1.1911 -1.1441 -1.0439 -0.9731 -0.9334 -0.9231 -0.9341
 -2.0786 -2.0168 -2.0300 -1.9811 -1.8566 -1.7306 -1.6186 -1.5322 -1.4623 -1.3989
 -1.3417 -1.2883 -1.2381 -1.1907 -1.1462 -1.0515 -0.9856 -0.9494 -0.9398 -0.9505
 -0.9728
 -2.0127 -1.9111 -1.8355 -1.8174 -1.8112 -1.7275 -1.6217 -1.5268 -1.4524 -1.3892
 -1.3336 -1.2826 -1.2349 -1.1899 -1.1477 -1.0580 -0.9958 -0.9620 -0.9531 -0.9634
 -0.9856 -1.0135
 -1.9545 -1.8608 -1.7652 -1.6860 -1.6388 -1.6297 -1.6011 -1.5252 -1.4458 -1.3802
 -1.3249 -1.2758 -1.2302 -1.1875 -1.1476 -1.0624 -1.0034 -0.9715 -0.9632 -0.9733
 -0.9958 -1.0241 -1.0554 -1.0892
 -1.8899 -1.8131 -1.7265 -1.6391 -1.5624 -1.5037 -1.4701 -1.4572 -1.4274 -1.3711
 -1.3151 -1.2671 -1.2234 -1.1828 -1.1450 -1.0643 -1.0082 -0.9779 -0.9703 -0.9804
 -1.0033 -1.0327 -1.0647 -1.0989 -1.1353 -1.1747 -1.2176 -1.2643 -1.3145 -1.3668
 -1.8166 -1.7563 -1.6857 -1.6079 -1.5298 -1.4589 -1.3993 -1.3543 -1.3274 -1.3127
 -1.2894 -1.2528 -1.2135 -1.1755 -1.1397 -1.0634 -1.0101 -0.9814 -0.9742 -0.9845
 -1.0079 -1.0388 -1.0725 -1.1076 -1.1442 -1.1828 -1.2235 -1.2671 -1.3147 -1.3672
 -1.4205
 -1.7383 -1.6894 -1.6341 -1.5711 -1.5029 -1.4344 -1.3704 -1.3146 -1.2686 -1.2335
 -1.2113 -1.1967 -1.1803 -1.1575 -1.1295 -1.0593 -1.0090 -0.9817 -0.9750 -0.9852
 -1.0090 -1.0415 -1.0777 -1.1148 -1.1527 -1.1915 -1.2310 -1.2725 -1.3172 -1.3663
 -1.4204
 -1.6610 -1.6160 -1.5709 -1.5216 -1.4669 -1.4082 -1.3490 -1.2926 -1.2423 -1.1988
 -1.1632 -1.1363 -1.1181 -1.1053 -1.0926 -1.0493 -1.0041 -0.9786 -0.9725 -0.9826
 -1.0066 -1.0407 -1.0797 -1.1200 -1.1603 -1.2006 -1.2416 -1.2832 -1.3262 -1.3720
 -1.4205
 -1.5903 -1.5444 -1.5032 -1.4625 -1.4197 -1.3733 -1.3239 -1.2734 -1.2249 -1.1803
 -1.1410 -1.1076 -1.0807 -1.0605 -1.0458 -1.0206 -0.9942 -0.9724 -0.9668 -0.9765
 -0.9999 -1.0346 -1.0762 -1.1201 -1.1638 -1.2068 -1.2495 -1.2920 -1.3348 -1.3787
 -1.4245
 -1.5316 -1.4785 -1.4366 -1.3989 -1.3626 -1.3261 -1.2876 -1.2467 -1.2049 -1.1637
 -1.1251 -1.0905 -1.0606 -1.0360 -1.0163 -0.9863 -0.9712 -0.9611 -0.9581 -0.9677
 -0.9903 -1.0246 -1.0677 -1.1149 -1.1625 -1.2091 -1.2547 -1.2993 -1.3434 -1.3875
 -1.4318
 -1.4888 -1.4237 -1.3760 -1.3370 -1.3023 -1.2705 -1.2399 -1.2084 -1.1756 -1.1416
 -1.1075 -1.0752 -1.0456 -1.0198 -0.9982 -0.9617 -0.9460 -0.9422 -0.9456
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.4771 -2.3065 -2.1289 -1.9723 -1.8320 -1.7056 -1.6112 -1.5359 -1.4719 -1.4078
 -1.3487 -1.2930 -1.2406 -1.1911 -1.1446 -1.0415 -0.9632 -0.9150 -0.8943
 -2.3316 -2.2856 -2.1341 -1.9721 -1.8300 -1.7029 -1.6025 -1.5244 -1.4573 -1.3953
 -1.3385 -1.2854 -1.2354 -1.1882 -1.1436 -1.0466 -0.9747 -0.9310 -0.9155 -0.9229
 -2.1151 -2.1107 -2.0993 -1.9759 -1.8333 -1.7068 -1.5993 -1.5152 -1.4465 -1.3852
 -1.3304 -1.2796 -1.2320 -1.1872 -1.1448 -1.0526 -0.9851 -0.9452 -0.9314 -0.9386
 -0.9596
 -2.0414 -1.9405 -1.9021 -1.9111 -1.8324 -1.7124 -1.6021 -1.5100 -1.4374 -1.3761
 -1.3226 -1.2738 -1.2284 -1.1858 -1.1456 -1.0579 -0.9937 -0.9564 -0.9439 -0.9509
 -0.9716 -0.9996
 -1.9955 -1.8867 -1.7882 -1.7263 -1.7165 -1.6927 -1.6052 -1.5111 -1.4315 -1.3682
 -1.3143 -1.2670 -1.2236 -1.1830 -1.1449 -1.0616 -1.0004 -0.9651 -0.9535 -0.9605
 -0.9810 -1.0091 -1.0410 -1.0757
 -1.9458 -1.8502 -1.7499 -1.6574 -1.5868 -1.5477 -1.5356 -1.4999 -1.4302 -1.3618
 -1.3059 -1.2590 -1.2170 -1.1783 -1.1421 -1.0632 -1.0048 -0.9712 -0.9604 -0.9675
 -0.9879 -1.0165 -1.0490 -1.0838 -1.1208 -1.1610 -1.2052 -1.2540 -1.3064 -1.3578
 -1.8879 -1.8078 -1.7201 -1.6296 -1.5453 -1.4749 -1.4227 -1.3919 -1.3756 -1.3460
 -1.2970 -1.2495 -1.2086 -1.1714 -1.1369 -1.0622 -1.0069 -0.9748 -0.9645 -0.9717
 -0.9922 -1.0216 -1.0554 -1.0912 -1.1288 -1.1684 -1.2102 -1.2552 -1.3046 -1.3580
 -1.4112
 -1.8238 -1.7552 -1.6821 -1.6039 -1.5242 -1.4485 -1.3826 -1.3287 -1.2881 -1.2619
 -1.2451 -1.2236 -1.1939 -1.1613 -1.1292 -1.0587 -1.0063 -0.9757 -0.9658 -0.9730
 -0.9935 -1.0237 -1.0594 -1.0971 -1.1359 -1.1758 -1.2175 -1.2607 -1.3066 -1.3564
 -1.4110
 -1.7595 -1.6963 -1.6323 -1.5670 -1.4986 -1.4295 -1.3631 -1.3033 -1.2524 -1.2106
 -1.1787 -1.1568 -1.1413 -1.1266 -1.1086 -1.0512 -1.0022 -0.9734 -0.9642 -0.9713
 -0.9919 -1.0230 -1.0607 -1.1011 -1.1422 -1.1836 -1.2259 -1.2691 -1.3136 -1.3603
 -1.4108
 -1.7006 -1.6361 -1.5774 -1.5205 -1.4634 -1.4048 -1.3457 -1.2883 -1.2355 -1.1890
 -1.1495 -1.1173 -1.0924 -1.0746 -1.0618 -1.0322 -0.9952 -0.9684 -0.9597 -0.9665
 -0.9867 -1.0179 -1.0572 -1.1005 -1.1447 -1.1886 -1.2325 -1.2764 -1.3208 -1.3663
 -1.4136
 -1.6520 -1.5817 -1.5225 -1.4686 -1.4180 -1.3689 -1.3195 -1.2697 -1.2210 -1.1751
 -1.1338 -1.0980 -1.0677 -1.0434 -1.0247 -0.9965 -0.9774 -0.9598 -0.9523 -0.9590
 -0.9786 -1.0095 -1.0496 -1.0953 -1.1428 -1.1900 -1.2367 -1.2826 -1.3281 -1.3737
 -1.4194
 -1.6179 -1.5364 -1.4726 -1.4176 -1.3685 -1.3239 -1.2821 -1.2409 -1.1998 -1.1593
 -1.1203 -1.0846 -1.0529 -1.0258 -1.0036 -0.9672 -0.9507 -0.9432 -0.9418
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.4489 -2.2585 -2.0836 -1.9357 -1.8042 -1.6854 -1.5939 -1.5161 -1.4520 -1.3923
 -1.3356 -1.2823 -1.2325 -1.1858 -1.1418 -1.0437 -0.9666 -0.9142 -0.8891
 -2.3155 -2.2761 -2.1009 -1.9392 -1.8007 -1.6803 -1.5843 -1.5062 -1.4401 -1.3805
 -1.3258 -1.2749 -1.2273 -1.1826 -1.1403 -1.0471 -0.9753 -0.9285 -0.9081 -0.9111
 -2.1796 -2.2046 -2.1077 -1.9526 -1.8073 -1.6812 -1.5797 -1.4975 -1.4303 -1.3707
 -1.3178 -1.2691 -1.2237 -1.1810 -1.1407 -1.0517 -0.9836 -0.9405 -0.9227 -0.9261
 -0.9450
 -2.0622 -1.9862 -2.0016 -1.9483 -1.8184 -1.6906 -1.5812 -1.4928 -1.4220 -1.3619
 -1.3100 -1.2632 -1.2198 -1.1792 -1.1409 -1.0561 -0.9908 -0.9502 -0.9341 -0.9378
 -0.9562 -0.9838
 -2.0230 -1.9045 -1.8184 -1.8007 -1.7913 -1.6977 -1.5886 -1.4932 -1.4166 -1.3546
 -1.3020 -1.2564 -1.2148 -1.1761 -1.1398 -1.0592 -0.9967 -0.9580 -0.9430 -0.9469
 -0.9649 -0.9922 -1.0244 -1.0596
 -1.9887 -1.8747 -1.7651 -1.6769 -1.6287 -1.6196 -1.5818 -1.4981 -1.4161 -1.3490
 -1.2942 -1.2486 -1.2082 -1.1712 -1.1367 -1.0605 -1.0010 -0.9637 -0.9495 -0.9537
 -0.9714 -0.9986 -1.0312 -1.0667 -1.1047 -1.1461 -1.1916 -1.2418 -1.2951 -1.3472
 -1.9470 -1.8463 -1.7426 -1.6433 -1.5584 -1.4973 -1.4636 -1.4469 -1.4090 -1.3467
 -1.2881 -1.2401 -1.2002 -1.1644 -1.1315 -1.0594 -1.0031 -0.9674 -0.9536 -0.9579
 -0.9755 -1.0029 -1.0363 -1.0726 -1.1110 -1.1517 -1.1950 -1.2417 -1.2926 -1.3468
 -1.4004
 -1.9009 -1.8097 -1.7179 -1.6256 -1.5369 -1.4585 -1.3954 -1.3491 -1.3200 -1.3006
 -1.2725 -1.2310 -1.1908 -1.1559 -1.1242 -1.0559 -1.0027 -0.9688 -0.9554 -0.9596
 -0.9771 -1.0048 -1.0393 -1.0771 -1.1167 -1.1576 -1.2006 -1.2456 -1.2932 -1.3445
 -1.3999
 -1.8519 -1.7657 -1.6830 -1.6011 -1.5200 -1.4422 -1.3717 -1.3119 -1.2637 -1.2269
 -1.2014 -1.1831 -1.1631 -1.1391 -1.1126 -1.0490 -0.9990 -0.9670 -0.9544 -0.9586
 -0.9763 -1.0045 -1.0401 -1.0801 -1.1217 -1.1640 -1.2075 -1.2519 -1.2981 -1.3469
 -1.3989
 -1.8074 -1.7213 -1.6428 -1.5686 -1.4968 -1.4267 -1.3594 -1.2970 -1.2424 -1.1964
 -1.1587 -1.1295 -1.1080 -1.0921 -1.0783 -1.0380 -0.9932 -0.9630 -0.9509 -0.9548
 -0.9722 -1.0005 -1.0371 -1.0790 -1.1231 -1.1677 -1.2126 -1.2580 -1.3040 -1.3515
 -1.4005
 -1.7713 -1.6802 -1.6016 -1.5303 -1.4644 -1.4022 -1.3423 -1.2846 -1.2307 -1.1820
 -1.1398 -1.1043 -1.0751 -1.0522 -1.0351 -1.0075 -0.9814 -0.9560 -0.9448 -0.9486
 -0.9655 -0.9935 -1.0305 -1.0740 -1.1207 -1.1682 -1.2156 -1.2627 -1.3097 -1.3571
 -1.4045
 -1.7473 -1.6469 -1.5641 -1.4918 -1.4273 -1.3691 -1.3156 -1.2649 -1.2164 -1.1704
 -1.1281 -1.0905 -1.0582 -1.0310 -1.0089 -0.9741 -0.9561 -0.9433 -0.9359
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.3991 -2.2094 -2.0440 -1.9054 -1.7754 -1.6610 -1.5749 -1.5012 -1.4351 -1.3767
 -1.3222 -1.2707 -1.2228 -1.1780 -1.1361 -1.0428 -0.9709 -0.9190 -0.8844
 -2.3679 -2.2438 -2.0644 -1.9083 -1.7754 -1.6572 -1.5668 -1.4901 -1.4236 -1.3656
 -1.3126 -1.2633 -1.2175 -1.1746 -1.1342 -1.0449 -0.9742 -0.9254 -0.9008 -0.8989
 -2.2774 -2.2408 -2.0881 -1.9242 -1.7819 -1.6596 -1.5602 -1.4810 -1.4147 -1.3559
 -1.3045 -1.2574 -1.2136 -1.1727 -1.1342 -1.0485 -0.9808 -0.9353 -0.9136 -0.9132
 -0.9293
 -2.1426 -2.0731 -2.0666 -1.9404 -1.7957 -1.6688 -1.5616 -1.4757 -1.4066 -1.3473
 -1.2968 -1.2513 -1.2096 -1.1706 -1.1339 -1.0521 -0.9869 -0.9435 -0.9237 -0.9240
 -0.9397 -0.9661
 -2.0385 -1.9226 -1.8780 -1.8894 -1.8039 -1.6806 -1.5692 -1.4759 -1.4012 -1.3405
 -1.2888 -1.2445 -1.2044 -1.1673 -1.1325 -1.0550 -0.9923 -0.9504 -0.9316 -0.9324
 -0.9478 -0.9736 -1.0059 -1.0416
 -2.0159 -1.8886 -1.7783 -1.7112 -1.7037 -1.6729 -1.5780 -1.4818 -1.4003 -1.3351
 -1.2813 -1.2368 -1.1978 -1.1623 -1.1293 -1.0560 -0.9964 -0.9558 -0.9376 -0.9387
 -0.9538 -0.9793 -1.0115 -1.0476 -1.0867 -1.1288 -1.1755 -1.2275 -1.2818 -1.3347
 -1.9924 -1.8715 -1.7552 -1.6528 -1.5773 -1.5393 -1.5257 -1.4804 -1.4044 -1.3333
 -1.2759 -1.2288 -1.1899 -1.1554 -1.1239 -1.0548 -0.9986 -0.9597 -0.9418 -0.9428
 -0.9579 -0.9831 -1.0156 -1.0522 -1.0913 -1.1329 -1.1777 -1.2261 -1.2784 -1.3336
 -1.3878
 -1.9637 -1.8512 -1.7414 -1.6375 -1.5442 -1.4690 -1.4161 -1.3852 -1.3643 -1.3271
 -1.2726 -1.2224 -1.1813 -1.1472 -1.1166 -1.0511 -0.9983 -0.9613 -0.9441 -0.9449
 -0.9597 -0.9851 -1.0179 -1.0555 -1.0955 -1.1373 -1.1814 -1.2276 -1.2770 -1.3304
 -1.3867
 -1.9329 -1.8244 -1.7216 -1.6240 -1.5321 -1.4489 -1.3783 -1.3224 -1.2811 -1.2529
 -1.2313 -1.2051 -1.1703 -1.1366 -1.1069 -1.0443 -0.9947 -0.9601 -0.9437 -0.9446
 -0.9596 -0.9852 -1.0188 -1.0576 -1.0991 -1.1421 -1.1866 -1.2326 -1.2804 -1.3309
 -1.3849
 -1.9045 -1.7970 -1.6976 -1.6056 -1.5197 -1.4396 -1.3664 -1.3021 -1.2486 -1.2053
 -1.1718 -1.1470 -1.1279 -1.1089 -1.0890 -1.0358 -0.9893 -0.9567 -0.9411 -0.9419
 -0.9566 -0.9823 -1.0163 -1.0562 -1.0996 -1.1444 -1.1901 -1.2367 -1.2843 -1.3335
 -1.3846
 -1.8789 -1.7707 -1.6720 -1.5820 -1.5003 -1.4256 -1.3564 -1.2928 -1.2358 -1.1865
 -1.1451 -1.1113 -1.0845 -1.0637 -1.0476 -1.0157 -0.9807 -0.9507 -0.9360 -0.9367
 -0.9510 -0.9765 -1.0108 -1.0516 -1.0967 -1.1438 -1.1916 -1.2397 -1.2883 -1.3374
 -1.3869
 -1.8560 -1.7454 -1.6463 -1.5575 -1.4767 -1.4046 -1.3399 -1.2807 -1.2262 -1.1765
 -1.1325 -1.0946 -1.0627 -1.0364 -0.9827 -0.9840 -0.9689 -0.9421 -0.9284
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.3461 -2.1598 -2.0044 -1.8769 -1.7486 -1.6400 -1.5536 -1.4830 -1.4179 -1.3615
 -1.3081 -1.2580 -1.2114 -1.1682 -1.1280 -1.0388 -0.9688 -0.9167 -0.8798
 -2.3900 -2.2004 -2.0256 -1.8768 -1.7507 -1.6368 -1.5458 -1.4729 -1.4067 -1.3506
 -1.2988 -1.2507 -1.2061 -1.1647 -1.1258 -1.0400 -0.9709 -0.9213 -0.8934 -0.8868
 -2.2543 -2.2327 -2.0515 -1.8942 -1.7579 -1.6393 -1.5415 -1.4644 -1.3989 -1.3411
 -1.2907 -1.2447 -1.2021 -1.1626 -1.1254 -1.0429 -0.9763 -0.9292 -0.9041 -0.8997
