 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  i   
 -3.0881 -2.9378 -2.7372 -2.5523 -2.3809 -2.2338 -2.1242 -2.0351 -1.9536 -1.8723
 -1.7971 -1.7263 -1.6595 -1.5965 -1.5370 -1.4063 -1.3084 -1.2495 -1.2285
 -2.8204 -2.8244 -2.7080 -2.5347 -2.3709 -2.2216 -2.1041 -2.0108 -1.9287 -1.8506
 -1.7789 -1.7116 -1.6481 -1.5881 -1.5315 -1.4092 -1.3200 -1.2675 -1.2488 -1.2540
 -2.6458 -2.5647 -2.5673 -2.5044 -2.3621 -2.2200 -2.0933 -1.9932 -1.9102 -1.8343
 -1.7656 -1.7015 -1.6412 -1.5842 -1.5304 -1.4144 -1.3313 -1.2829 -1.2650 -1.2695
 -1.2873
 -2.5725 -2.4453 -2.3533 -2.3244 -2.3085 -2.2107 -2.0903 -1.9820 -1.8952 -1.8202
 -1.7537 -1.6925 -1.6351 -1.5810 -1.5299 -1.4195 -1.3408 -1.2952 -1.2780 -1.2819
 -1.2992 -1.3233
 -2.5154 -2.3894 -2.2734 -2.1796 -2.1209 -2.1028 -2.0640 -1.9756 -1.8840 -1.8074
 -1.7416 -1.6827 -1.6280 -1.5765 -1.5280 -1.4229 -1.3479 -1.3046 -1.2880 -1.2917
 -1.3088 -1.3328 -1.3609 -1.3926
 -2.4603 -2.3428 -2.2301 -2.1254 -2.0354 -1.9653 -1.9218 -1.9003 -1.8612 -1.7945
 -1.7287 -1.6714 -1.6189 -1.5699 -1.5239 -1.4239 -1.3523 -1.3110 -1.2951 -1.2986
 -1.3161 -1.3408 -1.3690 -1.4001 -1.4344 -1.4726 -1.5151 -1.5620 -1.6130 -1.6663
 -2.4049 -2.2951 -2.1902 -2.0904 -1.9971 -1.9140 -1.8436 -1.7887 -1.7531 -1.7307
 -1.6995 -1.6544 -1.6067 -1.5606 -1.5169 -1.4221 -1.3538 -1.3143 -1.2989 -1.3026
 -1.3205 -1.3466 -1.3761 -1.4076 -1.4413 -1.4775 -1.5166 -1.5595 -1.6070 -1.6598
 -1.7134
 -2.3558 -2.2448 -2.1469 -2.0546 -1.9670 -1.8846 -1.8095 -1.7438 -1.6887 -1.6453
 -1.6156 -1.5940 -1.5704 -1.5404 -1.5049 -1.4170 -1.3522 -1.3144 -1.2996 -1.3032
 -1.3214 -1.3491 -1.3809 -1.4142 -1.4486 -1.4844 -1.5215 -1.5611 -1.6045 -1.6529
 -1.7068
 -2.3218 -2.1982 -2.0988 -2.0123 -1.9319 -1.8559 -1.7839 -1.7173 -1.6579 -1.6062
 -1.5629 -1.5288 -1.5036 -1.4841 -1.4650 -1.4056 -1.3464 -1.3108 -1.2968 -1.3003
 -1.3187 -1.3479 -1.3827 -1.4190 -1.4556 -1.4925 -1.5303 -1.5693 -1.6099 -1.6539
 -1.7014
 -2.3118 -2.1688 -2.0573 -1.9681 -1.8920 -1.8224 -1.7570 -1.6947 -1.6366 -1.5838
 -1.5369 -1.4964 -1.4627 -1.4357 -1.4146 -1.3747 -1.3357 -1.3040 -1.2907 -1.2939
 -1.3117 -1.3416 -1.3789 -1.4189 -1.4588 -1.4982 -1.5374 -1.5767 -1.6166 -1.6579
 -1.7015
 -2.3363 -2.1623 -2.0322 -1.9308 -1.8497 -1.7828 -1.7228 -1.6667 -1.6136 -1.5635
 -1.5173 -1.4759 -1.4394 -1.4083 -1.3823 -1.3381 -1.3114 -1.2919 -1.2814 -1.2846
 -1.3017 -1.3312 -1.3700 -1.4134 -1.4573 -1.5003 -1.5424 -1.5836 -1.6244 -1.6653
 -1.7068
 -2.4071 -2.1891 -2.0314 -1.9105 -1.8161 -1.7426 -1.6832 -1.6314 -1.5839 -1.5389
 -1.4964 -1.4569 -1.4210 -1.3892 -1.3617 -1.3115 -1.2848 -1.2720 -1.2681
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  i   
 -3.1126 -2.9055 -2.6968 -2.5166 -2.3581 -2.2152 -2.1056 -2.0157 -1.9378 -1.8597
 -1.7874 -1.7196 -1.6558 -1.5959 -1.5395 -1.4138 -1.3154 -1.2520 -1.2209
 -2.9353 -2.8689 -2.6911 -2.5057 -2.3451 -2.2025 -2.0877 -1.9956 -1.9149 -1.8396
 -1.7703 -1.7056 -1.6448 -1.5876 -1.5335 -1.4148 -1.3239 -1.2658 -1.2409 -1.2424
 -2.6889 -2.6697 -2.6455 -2.5021 -2.3405 -2.1985 -2.0771 -1.9796 -1.8979 -1.8238
 -1.7573 -1.6956 -1.6377 -1.5832 -1.5317 -1.4184 -1.3327 -1.2792 -1.2562 -1.2571
 -1.2737
 -2.6061 -2.4801 -2.4279 -2.4275 -2.3339 -2.1979 -2.0737 -1.9686 -1.8836 -1.8103
 -1.7455 -1.6864 -1.6313 -1.5794 -1.5304 -1.4222 -1.3405 -1.2901 -1.2685 -1.2690
 -1.2847 -1.3091
 -2.5621 -2.4197 -2.3011 -2.2257 -2.2064 -2.1725 -2.0715 -1.9644 -1.8730 -1.7984
 -1.7338 -1.6766 -1.6239 -1.5746 -1.5280 -1.4248 -1.3466 -1.2986 -1.2781 -1.2784
 -1.2935 -1.3174 -1.3461 -1.3787
 -2.5245 -2.3849 -2.2576 -2.1479 -2.0644 -2.0149 -1.9940 -1.9484 -1.8672 -1.7881
 -1.7221 -1.6657 -1.6149 -1.5678 -1.5235 -1.4254 -1.3506 -1.3046 -1.2850 -1.2853
 -1.3001 -1.3241 -1.3528 -1.3847 -1.4198 -1.4589 -1.5027 -1.5517 -1.6048 -1.6572
 -2.4889 -2.3536 -2.2291 -2.1157 -2.0163 -1.9338 -1.8710 -1.8309 -1.8063 -1.7680
 -1.7098 -1.6535 -1.6041 -1.5589 -1.5166 -1.4235 -1.3522 -1.3081 -1.2890 -1.2894
 -1.3042 -1.3288 -1.3585 -1.3908 -1.4254 -1.4629 -1.5033 -1.5477 -1.5968 -1.6503
 -1.7040
 -2.4611 -2.3216 -2.2012 -2.0915 -1.9919 -1.9022 -1.8250 -1.7610 -1.7113 -1.6770
 -1.6529 -1.6241 -1.5868 -1.5465 -1.5071 -1.4188 -1.3510 -1.3087 -1.2903 -1.2906
 -1.3054 -1.3307 -1.3620 -1.3959 -1.4313 -1.4683 -1.5076 -1.5490 -1.5937 -1.6428
 -1.6973
 -2.4502 -2.2973 -2.1700 -2.0636 -1.9678 -1.8806 -1.8012 -1.7309 -1.6707 -1.6205
 -1.5809 -1.5521 -1.5299 -1.5086 -1.4840 -1.4099 -1.3460 -1.3059 -1.2883 -1.2887
 -1.3035 -1.3296 -1.3629 -1.3994 -1.4369 -1.4749 -1.5142 -1.5547 -1.5970 -1.6421
 -1.6914
 -2.4645 -2.2868 -2.1470 -2.0352 -1.9416 -1.8582 -1.7823 -1.7126 -1.6500 -1.5950
 -1.5478 -1.5084 -1.4768 -1.4527 -1.4336 -1.3891 -1.3382 -1.3005 -1.2835 -1.2836
 -1.2980 -1.3243 -1.3592 -1.3986 -1.4390 -1.4794 -1.5199 -1.5607 -1.6022 -1.6451
 -1.6904
 -2.5117 -2.3025 -2.1414 -2.0141 -1.9138 -1.8315 -1.7591 -1.6933 -1.6328 -1.5777
 -1.5285 -1.4856 -1.4488 -1.4181 -1.3932 -1.3507 -1.3190 -1.2911 -1.2756 -1.2758
 -1.2896 -1.3156 -1.3513 -1.3931 -1.4369 -1.4806 -1.5237 -1.5663 -1.6085 -1.6511
 -1.6939
 -2.6046 -2.3503 -2.1604 -2.0118 -1.8950 -1.8042 -1.7312 -1.6683 -1.6118 -1.5598
 -1.5120 -1.4688 -1.4306 -1.3974 -1.3692 -1.3189 -1.2906 -1.2735 -1.2643
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  i   
 -3.0923 -2.8594 -2.6519 -2.4809 -2.3321 -2.1977 -2.0915 -1.9993 -1.9215 -1.8480
 -1.7780 -1.7122 -1.6508 -1.5933 -1.5392 -1.4188 -1.3218 -1.2525 -1.2158
 -2.9266 -2.8662 -2.6605 -2.4746 -2.3181 -2.1828 -2.0729 -1.9811 -1.9016 -1.8287
 -1.7613 -1.6986 -1.6399 -1.5848 -1.5329 -1.4181 -1.3272 -1.2647 -1.2335 -1.2301
 -2.7658 -2.7774 -2.6598 -2.4815 -2.3170 -2.1758 -2.0609 -1.9656 -1.8856 -1.8133
 -1.7484 -1.6884 -1.6325 -1.5800 -1.5304 -1.4204 -1.3338 -1.2758 -1.2475 -1.2443
 -1.2587
 -2.6330 -2.5339 -2.5387 -2.4713 -2.3227 -2.1788 -2.0559 -1.9550 -1.8720 -1.7998
 -1.7365 -1.6790 -1.6257 -1.5757 -1.5285 -1.4232 -1.3400 -1.2850 -1.2588 -1.2555
 -1.2689 -1.2928
 -2.5950 -2.4423 -2.3372 -2.3086 -2.2894 -2.1810 -2.0578 -1.9499 -1.8617 -1.7885
 -1.7248 -1.6691 -1.6180 -1.5704 -1.5256 -1.4253 -1.3453 -1.2925 -1.2676 -1.2644
 -1.2769 -1.3000 -1.3292 -1.3625
 -2.5740 -2.4134 -2.2768 -2.1722 -2.1123 -2.0943 -2.0460 -1.9499 -1.8564 -1.7786
 -1.7136 -1.6582 -1.6088 -1.5633 -1.5207 -1.4255 -1.3490 -1.2982 -1.2741 -1.2710
 -1.2831 -1.3057 -1.3345 -1.3672 -1.4033 -1.4436 -1.4888 -1.5394 -1.5934 -1.6463
 -2.5591 -2.3970 -2.2550 -2.1332 -2.0334 -1.9607 -1.9173 -1.8920 -1.8446 -1.7720
 -1.7039 -1.6468 -1.5982 -1.5544 -1.5138 -1.4234 -1.3506 -1.3017 -1.2782 -1.2752
 -1.2870 -1.3095 -1.3388 -1.3716 -1.4073 -1.4459 -1.4878 -1.5338 -1.5845 -1.6390
 -1.6929
 -2.5565 -2.3846 -2.2412 -2.1165 -2.0077 -1.9157 -1.8415 -1.7854 -1.7475 -1.7202
 -1.6841 -1.6344 -1.5861 -1.5435 -1.5045 -1.4187 -1.3496 -1.3028 -1.2799 -1.2768
 -1.2885 -1.3112 -1.3413 -1.3754 -1.4116 -1.4497 -1.4903 -1.5335 -1.5800 -1.6307
 -1.6859
 -2.5712 -2.3799 -2.2281 -2.1019 -1.9924 -1.8964 -1.8130 -1.7426 -1.6850 -1.6398
 -1.6067 -1.5816 -1.5549 -1.5239 -1.4905 -1.4103 -1.3449 -1.3005 -1.2786 -1.2757
 -1.2875 -1.3105 -1.3418 -1.3777 -1.4157 -1.4547 -1.4952 -1.5370 -1.5811 -1.6283
 -1.6793
 -2.6128 -2.3958 -2.2254 -2.0905 -1.9794 -1.8834 -1.7989 -1.7242 -1.6597 -1.6050
 -1.5595 -1.5232 -1.4952 -1.4730 -1.4532 -1.3976 -1.3382 -1.2959 -1.2748 -1.2717
 -1.2832 -1.3064 -1.3385 -1.3764 -1.4167 -1.4578 -1.4994 -1.5417 -1.5849 -1.6297
 -1.6769
 -2.6870 -2.4364 -2.2415 -2.0879 -1.9672 -1.8693 -1.7853 -1.7112 -1.6453 -1.5872
 -1.5369 -1.4942 -1.4585 -1.4293 -1.4063 -1.3646 -1.3252 -1.2882 -1.2682 -1.2651
 -1.2762 -1.2992 -1.3317 -1.3711 -1.4141 -1.4580 -1.5019 -1.5457 -1.5895 -1.6339
 -1.6784
 -2.8027 -2.5078 -2.2824 -2.1047 -1.9650 -1.8564 -1.7696 -1.6960 -1.6315 -1.5738
 -1.5223 -1.4772 -1.4381 -1.4048 -1.3769 -1.3282 -1.2978 -1.2745 -1.2587
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  i   
 -3.0493 -2.8162 -2.6177 -2.4556 -2.3074 -2.1765 -2.0756 -1.9881 -1.9085 -1.8366
 -1.7687 -1.7045 -1.6447 -1.5888 -1.5366 -1.4205 -1.3292 -1.2608 -1.2121
 -2.9938 -2.8403 -2.6287 -2.4479 -2.2968 -2.1632 -2.0589 -1.9688 -1.8892 -1.8181
 -1.7523 -1.6910 -1.6338 -1.5803 -1.5300 -1.4187 -1.3289 -1.2638 -1.2269 -1.2177
 -2.8800 -2.8247 -2.6456 -2.4568 -2.2951 -2.1577 -2.0450 -1.9530 -1.8742 -1.8027
 -1.7393 -1.6806 -1.6261 -1.5750 -1.5270 -1.4200 -1.3337 -1.2724 -1.2390 -1.2311
 -1.2426
 -2.7249 -2.6331 -2.6144 -2.4680 -2.3032 -2.1602 -2.0398 -1.9417 -1.8606 -1.7893
 -1.7273 -1.6710 -1.6190 -1.5703 -1.5246 -1.4222 -1.3389 -1.2801 -1.2488 -1.2414
 -1.2520 -1.2748
 -2.6131 -2.4655 -2.4055 -2.4077 -2.3069 -2.1669 -2.0416 -1.9363 -1.8501 -1.7783
 -1.7156 -1.6609 -1.6110 -1.5647 -1.5213 -1.4239 -1.3436 -1.2867 -1.2566 -1.2496
 -1.2594 -1.2810 -1.3103 -1.3441
 -2.6034 -2.4302 -2.2944 -2.2127 -2.1958 -2.1544 -2.0456 -1.9368 -1.8442 -1.7685
 -1.7044 -1.6499 -1.6017 -1.5574 -1.5162 -1.4240 -1.3471 -1.2919 -1.2627 -1.2558
 -1.2651 -1.2858 -1.3144 -1.3477 -1.3849 -1.4261 -1.4726 -1.5250 -1.5799 -1.6337
 -2.6091 -2.4247 -2.2705 -2.1465 -2.0570 -2.0087 -1.9863 -1.9307 -1.8434 -1.7621
 -1.6952 -1.6387 -1.5910 -1.5482 -1.5089 -1.4216 -1.3487 -1.2956 -1.2669 -1.2599
 -1.2689 -1.2892 -1.3175 -1.3507 -1.3871 -1.4267 -1.4702 -1.5179 -1.5701 -1.6256
 -1.6801
 -2.6313 -2.4311 -2.2674 -2.1310 -2.0186 -1.9301 -1.8665 -1.8266 -1.7974 -1.7513
 -1.6876 -1.6289 -1.5795 -1.5375 -1.4995 -1.4166 -1.3478 -1.2970 -1.2691 -1.2620
 -1.2707 -1.2909 -1.3194 -1.3531 -1.3898 -1.4289 -1.4707 -1.5152 -1.5635 -1.6163
 -1.6725
 -2.6642 -2.4495 -2.2718 -2.1275 -2.0070 -1.9061 -1.8229 -1.7566 -1.7063 -1.6699
 -1.6408 -1.6071 -1.5651 -1.5241 -1.4872 -1.4082 -1.3432 -1.2952 -1.2685 -1.2616
 -1.2704 -1.2908 -1.3198 -1.3545 -1.3924 -1.4322 -1.4737 -1.5173 -1.5631 -1.6120
 -1.6650
 -2.7390 -2.4910 -2.2903 -2.1323 -2.0050 -1.8987 -1.8086 -1.7322 -1.6688 -1.6169
 -1.5755 -1.5436 -1.5180 -1.4929 -1.4667 -1.3980 -1.3368 -1.2913 -1.2656 -1.2587
 -1.2672 -1.2877 -1.3171 -1.3529 -1.3924 -1.4337 -1.4761 -1.5197 -1.5646 -1.6114
 -1.6605
 -2.8374 -2.5572 -2.3295 -2.1492 -2.0082 -1.8957 -1.8019 -1.7218 -1.6531 -1.5943
 -1.5448 -1.5038 -1.4703 -1.4435 -1.4215 -1.3757 -1.3269 -1.2845 -1.2600 -1.2532
 -1.2614 -1.2817 -1.3114 -1.3481 -1.3893 -1.4327 -1.4771 -1.5219 -1.5673 -1.6135
 -1.6602
 -2.9591 -2.6480 -2.3901 -2.1860 -2.0235 -1.8972 -1.7972 -1.7144 -1.6438 -1.5824
 -1.5292 -1.4836 -1.4449 -1.4125 -1.3516 -1.3413 -1.3135 -1.2748 -1.2517
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  i   
 -3.0068 -2.7739 -2.5838 -2.4323 -2.2848 -2.1590 -2.0574 -1.9733 -1.8951 -1.8256
 -1.7590 -1.6961 -1.6374 -1.5828 -1.5320 -1.4192 -1.3293 -1.2602 -1.2092
 -3.0366 -2.8053 -2.5957 -2.4213 -2.2766 -2.1468 -2.0413 -1.9553 -1.8763 -1.8074
 -1.7429 -1.6827 -1.6265 -1.5742 -1.5250 -1.4165 -1.3284 -1.2622 -1.2208 -1.2056
 -2.8663 -2.8278 -2.6145 -2.4316 -2.2756 -2.1416 -2.0300 -1.9402 -1.8624 -1.7923
 -1.7299 -1.6722 -1.6187 -1.5686 -1.5217 -1.4173 -1.3320 -1.2687 -1.2307 -1.2177
 -1.2255
