 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F770W
 -0.3196 -0.4365 -0.6018 -0.6815 -0.7473 -0.8267 -0.9141 -1.0036 -1.0989 -1.1906
 -1.2797 -1.3659 -1.4498 -1.5307 -1.6103 -1.8014 -1.9894 -2.1729 -2.3416
 -0.4064 -0.4837 -0.5702 -0.6666 -0.7716 -0.8701 -0.9586 -1.0461 -1.1370 -1.2279
 -1.3169 -1.4036 -1.4879 -1.5698 -1.6496 -1.8421 -2.0284 -2.2072 -2.3769 -2.5376
 -0.4336 -0.5079 -0.5908 -0.6791 -0.7725 -0.8733 -0.9769 -1.0743 -1.1659 -1.2546
 -1.3424 -1.4288 -1.5133 -1.5955 -1.6756 -1.8674 -2.0512 -2.2289 -2.3986 -2.5597
 -2.7126
 -0.4678 -0.5370 -0.6158 -0.7005 -0.7890 -0.8808 -0.9760 -1.0755 -1.1754 -1.2711
 -1.3610 -1.4470 -1.5307 -1.6128 -1.6930 -1.8850 -2.0676 -2.2440 -2.4135 -2.5748
 -2.7278 -2.8735
 -0.5153 -0.5725 -0.6448 -0.7247 -0.8092 -0.8968 -0.9865 -1.0777 -1.1721 -1.2681
 -1.3633 -1.4550 -1.5420 -1.6247 -1.7046 -1.8966 -2.0789 -2.2546 -2.4236 -2.5851
 -2.7383 -2.8840 -3.0230 -3.1557
 -0.5749 -0.6210 -0.6805 -0.7534 -0.8328 -0.9159 -1.0016 -1.0886 -1.1768 -1.2664
 -1.3572 -1.4484 -1.5385 -1.6259 -1.7098 -1.9037 -2.0860 -2.2613 -2.4301 -2.5919
 -2.7454 -2.8914 -3.0305 -3.1635 -3.2910 -3.4137 -3.5324 -3.6476 -3.7599 -3.8696
 -0.6430 -0.6808 -0.7259 -0.7896 -0.8616 -0.9392 -1.0203 -1.1032 -1.1875 -1.2728
 -1.3584 -1.4445 -1.5309 -1.6173 -1.7025 -1.9049 -2.0891 -2.2642 -2.4335 -2.5958
 -2.7501 -2.8965 -3.0359 -3.1691 -3.2965 -3.4189 -3.5370 -3.6512 -3.7619 -3.8698
 -3.9760
 -0.7162 -0.7480 -0.7848 -0.8366 -0.8989 -0.9689 -1.0440 -1.1222 -1.2024 -1.2837
 -1.3657 -1.4478 -1.5298 -1.6120 -1.6943 -1.8966 -2.0865 -2.2634 -2.4336 -2.5971
 -2.7524 -2.8997 -3.0396 -3.1731 -3.3008 -3.4232 -3.5408 -3.6541 -3.7640 -3.8708
 -3.9750
 -0.7908 -0.8186 -0.8524 -0.8972 -0.9486 -1.0091 -1.0765 -1.1487 -1.2240 -1.3010
 -1.3792 -1.4579 -1.5366 -1.6151 -1.6937 -1.8897 -2.0801 -2.2601 -2.4320 -2.5979
 -2.7552 -2.9038 -3.0446 -3.1788 -3.3070 -3.4297 -3.5475 -3.6608 -3.7703 -3.8763
 -3.9791
 -0.8634 -0.8883 -0.9213 -0.9614 -1.0080 -1.0602 -1.1180 -1.1821 -1.2508 -1.3225
 -1.3960 -1.4707 -1.5460 -1.6213 -1.6966 -1.8844 -2.0705 -2.2505 -2.4233 -2.5910
 -2.7514 -2.9022 -3.0444 -3.1794 -3.3083 -3.4316 -3.5498 -3.6632 -3.7724 -3.8780
 -3.9821
 -0.9308 -0.9589 -0.9926 -1.0313 -1.0745 -1.1217 -1.1724 -1.2270 -1.2873 -1.3520
 -1.4199 -1.4897 -1.5607 -1.6324 -1.7044 -1.8845 -2.0642 -2.2415 -2.4138 -2.5812
 -2.7436 -2.8977 -3.0422 -3.1786 -3.3084 -3.4325 -3.5514 -3.6654 -3.7749 -3.8806
 -3.9826
 -0.9918 -1.0488 -1.0937 -1.1313 -1.1660 -1.2015 -1.2409 -1.2862 -1.3370 -1.3928
 -1.4528 -1.5164 -1.5822 -1.6493 -1.7174 -1.8895 -2.0623 -2.2344 -2.4047
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F770W
 -0.4059 -0.5015 -0.5825 -0.6440 -0.7111 -0.7908 -0.8842 -0.9840 -1.0831 -1.1788
 -1.2708 -1.3594 -1.4451 -1.5281 -1.6089 -1.8026 -1.9893 -2.1705 -2.3418
 -0.3957 -0.4691 -0.5627 -0.6652 -0.7498 -0.8304 -0.9192 -1.0161 -1.1149 -1.2118
 -1.3053 -1.3955 -1.4826 -1.5667 -1.6483 -1.8423 -2.0265 -2.2042 -2.3738 -2.5346
 -0.4095 -0.4803 -0.5616 -0.6528 -0.7568 -0.8586 -0.9496 -1.0405 -1.1362 -1.2327
 -1.3267 -1.4178 -1.5059 -1.5910 -1.6733 -1.8683 -2.0513 -2.2268 -2.3956 -2.5565
 -2.7093
 -0.4310 -0.5010 -0.5801 -0.6649 -0.7559 -0.8547 -0.9595 -1.0600 -1.1539 -1.2476
 -1.3408 -1.4319 -1.5204 -1.6061 -1.6891 -1.8853 -2.0683 -2.2425 -2.4103 -2.5711
 -2.7242 -2.8698
 -0.4591 -0.5257 -0.6023 -0.6850 -0.7717 -0.8623 -0.9572 -1.0563 -1.1579 -1.2566
 -1.3509 -1.4416 -1.5298 -1.6156 -1.6989 -1.8960 -2.0795 -2.2532 -2.4202 -2.5809
 -2.7341 -2.8800 -3.0191 -3.1527
 -0.4985 -0.5559 -0.6277 -0.7072 -0.7907 -0.8774 -0.9669 -1.0586 -1.1527 -1.2496
 -1.3476 -1.4432 -1.5345 -1.6214 -1.7049 -1.9025 -2.0866 -2.2602 -2.4267 -2.5872
 -2.7407 -2.8869 -3.0262 -3.1595 -3.2875 -3.4109 -3.5301 -3.6457 -3.7580 -3.8675
 -0.5462 -0.5954 -0.6588 -0.7325 -0.8123 -0.8954 -0.9810 -1.0685 -1.1575 -1.2479
 -1.3399 -1.4332 -1.5261 -1.6171 -1.7049 -1.9062 -2.0906 -2.2643 -2.4305 -2.5909
 -2.7448 -2.8916 -3.0313 -3.1647 -3.2924 -3.4151 -3.5336 -3.6483 -3.7597 -3.8682
 -3.9739
 -0.6036 -0.6471 -0.6990 -0.7641 -0.8379 -0.9167 -0.9984 -1.0820 -1.1672 -1.2534
 -1.3405 -1.4285 -1.5169 -1.6054 -1.6934 -1.9041 -2.0921 -2.2661 -2.4322 -2.5925
 -2.7470 -2.8944 -3.0347 -3.1685 -3.2964 -3.4191 -3.5371 -3.6511 -3.7614 -3.8686
 -3.9729
 -0.6676 -0.7074 -0.7509 -0.8057 -0.8712 -0.9440 -1.0212 -1.1009 -1.1823 -1.2649
 -1.3483 -1.4325 -1.5169 -1.6011 -1.6854 -1.8942 -2.0906 -2.2677 -2.4342 -2.5948
 -2.7498 -2.8982 -3.0393 -3.1738 -3.3022 -3.4252 -3.5434 -3.6574 -3.7674 -3.8738
 -3.9768
 -0.7343 -0.7721 -0.8114 -0.8579 -0.9130 -0.9773 -1.0481 -1.1228 -1.2001 -1.2788
 -1.3584 -1.4389 -1.5199 -1.6008 -1.6814 -1.8824 -2.0786 -2.2617 -2.4303 -2.5913
 -2.7472 -2.8967 -3.0389 -3.1742 -3.3033 -3.4268 -3.5453 -3.6592 -3.7689 -3.8750
 -3.9796
 -0.7982 -0.8402 -0.8794 -0.9204 -0.9663 -1.0208 -1.0832 -1.1514 -1.2235 -1.2978
 -1.3736 -1.4503 -1.5277 -1.6054 -1.6830 -1.8760 -2.0670 -2.2510 -2.4231 -2.5852
 -2.7419 -2.8930 -3.0367 -3.1731 -3.3032 -3.4274 -3.5466 -3.6610 -3.7710 -3.8771
 -3.9795
 -0.8570 -0.9119 -0.9551 -0.9933 -1.0319 -1.0763 -1.1291 -1.1889 -1.2543 -1.3232
 -1.3944 -1.4671 -1.5407 -1.6148 -1.6893 -1.8750 -2.0594 -2.2403 -2.4136
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F770W
 -0.4846 -0.5410 -0.5747 -0.6205 -0.6808 -0.7592 -0.8568 -0.9597 -1.0618 -1.1605
 -1.2551 -1.3460 -1.4336 -1.5183 -1.6004 -1.7966 -1.9832 -2.1631 -2.3356
 -0.4113 -0.5008 -0.5846 -0.6440 -0.7124 -0.7937 -0.8882 -0.9897 -1.0918 -1.1917
 -1.2880 -1.3809 -1.4703 -1.5565 -1.6399 -1.8375 -2.0227 -2.1991 -2.3686 -2.5299
 -0.4053 -0.4684 -0.5560 -0.6582 -0.7405 -0.8209 -0.9111 -1.0096 -1.1107 -1.2107
 -1.3078 -1.4017 -1.4923 -1.5797 -1.6642 -1.8634 -2.0486 -2.2234 -2.3909 -2.5516
 -2.7046
 -0.4181 -0.4803 -0.5553 -0.6422 -0.7438 -0.8445 -0.9340 -1.0257 -1.1235 -1.2226
 -1.3199 -1.4142 -1.5054 -1.5936 -1.6788 -1.8797 -2.0654 -2.2398 -2.4060 -2.5660
 -2.7191 -2.8649
 -0.4355 -0.4998 -0.5737 -0.6550 -0.7427 -0.8389 -0.9425 -1.0426 -1.1363 -1.2312
 -1.3275 -1.4218 -1.5133 -1.6019 -1.6876 -1.8896 -2.0762 -2.2506 -2.4162 -2.5755
 -2.7285 -2.8746 -3.0139 -3.1475
 -0.4579 -0.5215 -0.5949 -0.6751 -0.7592 -0.8473 -0.9402 -1.0383 -1.1396 -1.2383
 -1.3334 -1.4268 -1.5181 -1.6067 -1.6927 -1.8956 -2.0829 -2.2576 -2.4230 -2.5818
 -2.7347 -2.8810 -3.0205 -3.1540 -3.2825 -3.4064 -3.5263 -3.6424 -3.7550 -3.8643
 -0.4880 -0.5472 -0.6172 -0.6960 -0.7783 -0.8630 -0.9508 -1.0417 -1.1353 -1.2315
 -1.3291 -1.4261 -1.5197 -1.6093 -1.6955 -1.8990 -2.0869 -2.2620 -2.4275 -2.5858
 -2.7385 -2.8851 -3.0250 -3.1586 -3.2867 -3.4102 -3.5295 -3.6449 -3.7564 -3.8646
 -3.9705
 -0.5274 -0.5802 -0.6437 -0.7183 -0.7987 -0.8813 -0.9657 -1.0522 -1.1409 -1.2310
 -1.3224 -1.4159 -1.5100 -1.6028 -1.6929 -1.9006 -2.0890 -2.2646 -2.4302 -2.5883
 -2.7407 -2.8875 -3.0278 -3.1619 -3.2900 -3.4131 -3.5319 -3.6467 -3.7578 -3.8653
 -3.9695
 -0.5746 -0.6224 -0.6784 -0.7459 -0.8221 -0.9024 -0.9845 -1.0679 -1.1527 -1.2389
 -1.3260 -1.4142 -1.5033 -1.5929 -1.6822 -1.8984 -2.0920 -2.2681 -2.4340 -2.5921
 -2.7442 -2.8911 -3.0320 -3.1667 -3.2954 -3.4187 -3.5375 -3.6521 -3.7628 -3.8698
 -3.9734
 -0.6269 -0.6706 -0.7215 -0.7799 -0.8488 -0.9246 -1.0038 -1.0844 -1.1660 -1.2486
 -1.3321 -1.4164 -1.5014 -1.5867 -1.6720 -1.8837 -2.0862 -2.2670 -2.4333 -2.5913
 -2.7431 -2.8899 -3.0313 -3.1666 -3.2960 -3.4198 -3.5389 -3.6533 -3.7638 -3.8706
 -3.9738
 -0.6808 -0.7272 -0.7730 -0.8240 -0.8834 -0.9520 -1.0264 -1.1038 -1.1826 -1.2621
 -1.3422 -1.4231 -1.5045 -1.5864 -1.6684 -1.8717 -2.0718 -2.2607 -2.4308 -2.5892
 -2.7407 -2.8874 -3.0292 -3.1653 -3.2955 -3.4201 -3.5398 -3.6546 -3.7652 -3.8721
 -3.9752
 -0.7337 -0.7840 -0.8294 -0.8758 -0.9285 -0.9883 -1.0548 -1.1272 -1.2026 -1.2792
 -1.3564 -1.4340 -1.5121 -1.5907 -1.6696 -1.8655 -2.0590 -2.2476 -2.4240
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F770W
 -0.5211 -0.5512 -0.5751 -0.6140 -0.6678 -0.7450 -0.8420 -0.9458 -1.0491 -1.1489
