 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F480M
 -4.4522 -4.5852 -4.7072 -4.7615 -4.8265 -4.8931 -4.9542 -5.0143 -5.0808 -5.1615
 -5.2397 -5.3161 -5.3905 -5.4622 -5.5327 -5.6983 -5.8498 -5.9946 -6.1413
 -4.5192 -4.5841 -4.6564 -4.7393 -4.8305 -4.9109 -4.9804 -5.0476 -5.1148 -5.1916
 -5.2691 -5.3456 -5.4206 -5.4939 -5.5655 -5.7355 -5.8898 -6.0326 -6.1842 -6.3429
 -4.5391 -4.5979 -4.6634 -4.7357 -4.8145 -4.9008 -4.9877 -5.0644 -5.1361 -5.2087
 -5.2846 -5.3602 -5.4351 -5.5087 -5.5810 -5.7530 -5.9090 -6.0519 -6.2037 -6.3612
 -6.5128
 -4.5677 -4.6205 -4.6805 -4.7471 -4.8196 -4.8964 -4.9762 -5.0597 -5.1413 -5.2193
 -5.2945 -5.3685 -5.4419 -5.5149 -5.5872 -5.7613 -5.9208 -6.0687 -6.2179 -6.3744
 -6.5257 -6.6702
 -4.6081 -4.6522 -4.7054 -4.7661 -4.8334 -4.9053 -4.9795 -5.0556 -5.1352 -5.2163
 -5.2961 -5.3725 -5.4460 -5.5178 -5.5891 -5.7637 -5.9267 -6.0778 -6.2282 -6.3839
 -6.5351 -6.6795 -6.8175 -6.9497
 -4.6590 -4.6960 -4.7401 -4.7930 -4.8535 -4.9200 -4.9902 -5.0623 -5.1367 -5.2128
 -5.2904 -5.3679 -5.4438 -5.5174 -5.5891 -5.7629 -5.9281 -6.0826 -6.2349 -6.3904
 -6.5418 -6.6864 -6.8243 -6.9564 -7.0832 -7.2054 -7.3236 -7.4384 -7.5503 -7.6596
 -4.7174 -4.7500 -4.7861 -4.8308 -4.8826 -4.9420 -5.0066 -5.0744 -5.1455 -5.2179
 -5.2910 -5.3646 -5.4385 -5.5120 -5.5846 -5.7602 -5.9265 -6.0838 -6.2378 -6.3940
 -6.5462 -6.6913 -6.8295 -6.9616 -7.0881 -7.2098 -7.3272 -7.4408 -7.5511 -7.6586
 -7.7643
 -4.7807 -4.8108 -4.8428 -4.8804 -4.9241 -4.9742 -5.0311 -5.0929 -5.1596 -5.2287
 -5.2986 -5.3687 -5.4388 -5.5093 -5.5800 -5.7548 -5.9227 -6.0819 -6.2369 -6.3939
 -6.5480 -6.6943 -6.8332 -6.9656 -7.0922 -7.2137 -7.3305 -7.4432 -7.5524 -7.6587
 -7.7625
 -4.8459 -4.8749 -4.9059 -4.9427 -4.9784 -5.0207 -5.0685 -5.1221 -5.1823 -5.2468
 -5.3131 -5.3803 -5.4474 -5.5146 -5.5820 -5.7517 -5.9190 -6.0788 -6.2353 -6.3926
 -6.5489 -6.6976 -6.8378 -6.9711 -7.0983 -7.2201 -7.3370 -7.4496 -7.5584 -7.6638
 -7.7659
 -4.9104 -4.9390 -4.9704 -5.0043 -5.0404 -5.0785 -5.1189 -5.1638 -5.2144 -5.2721
 -5.3331 -5.3962 -5.4602 -5.5244 -5.5888 -5.7508 -5.9138 -6.0740 -6.2296 -6.3856
 -6.5425 -6.6940 -6.8367 -6.9715 -7.0996 -7.2219 -7.3392 -7.4518 -7.5603 -7.6651
 -7.7685
 -4.9716 -5.0038 -5.0373 -5.0720 -5.1077 -5.1442 -5.1815 -5.2198 -5.2614 -5.3096
 -5.3633 -5.4205 -5.4798 -5.5404 -5.6016 -5.7559 -5.9123 -6.0693 -6.2240 -6.3784
 -6.5339 -6.6866 -6.8322 -6.9695 -7.0992 -7.2227 -7.3407 -7.4539 -7.5626 -7.6674
 -7.7687
 -5.0284 -5.0833 -5.1273 -5.1637 -5.1956 -5.2256 -5.2558 -5.2879 -5.3231 -5.3624
 -5.4066 -5.4558 -5.5086 -5.5638 -5.6207 -5.7668 -5.9158 -6.0673 -6.2201
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F480M
 -4.5259 -4.6193 -4.6956 -4.7574 -4.8234 -4.8916 -4.9605 -5.0300 -5.0950 -5.1737
 -5.2542 -5.3329 -5.4093 -5.4831 -5.5547 -5.7236 -5.8779 -6.0207 -6.1602
 -4.5137 -4.5830 -4.6687 -4.7604 -4.8335 -4.9050 -4.9785 -5.0513 -5.1214 -5.2014
 -5.2828 -5.3626 -5.4400 -5.5151 -5.5878 -5.7594 -5.9149 -6.0549 -6.1901 -6.3401
 -4.5206 -4.5823 -4.6514 -4.7305 -4.8226 -4.9096 -4.9858 -5.0611 -5.1344 -5.2122
 -5.2933 -5.3735 -5.4518 -5.5278 -5.6016 -5.7759 -5.9338 -6.0748 -6.2109 -6.3593
 -6.5093
 -4.5362 -4.5933 -4.6566 -4.7265 -4.8038 -4.8894 -4.9803 -5.0641 -5.1409 -5.2160
 -5.2956 -5.3753 -5.4537 -5.5303 -5.6048 -5.7818 -5.9433 -6.0881 -6.2262 -6.3729
 -6.5220 -6.6663
 -4.5598 -4.6118 -4.6705 -4.7352 -4.8062 -4.8830 -4.9644 -5.0498 -5.1364 -5.2168
 -5.2953 -5.3736 -5.4513 -5.5278 -5.6026 -5.7815 -5.9466 -6.0963 -6.2372 -6.3828
 -6.5311 -6.6752 -6.8132 -6.9460
 -4.5937 -4.6383 -4.6912 -4.7508 -4.8168 -4.8883 -4.9642 -5.0427 -5.1235 -5.2059
 -5.2888 -5.3696 -5.4477 -5.5236 -5.5980 -5.7777 -5.9458 -6.1001 -6.2445 -6.3898
 -6.5375 -6.6816 -6.8197 -6.9519 -7.0791 -7.2018 -7.3206 -7.4359 -7.5479 -7.6570
 -4.6362 -4.6746 -4.7203 -4.7734 -4.8337 -4.9001 -4.9713 -5.0458 -5.1221 -5.1993
 -5.2781 -5.3586 -5.4385 -5.5165 -5.5921 -5.7722 -5.9421 -6.1002 -6.2483 -6.3941
 -6.5417 -6.6862 -6.8245 -6.9567 -7.0836 -7.2056 -7.3234 -7.4375 -7.5483 -7.6563
 -7.7617
 -4.6858 -4.7220 -4.7600 -4.8054 -4.8583 -4.9184 -4.9844 -5.0544 -5.1273 -5.2012
 -5.2758 -5.3518 -5.4286 -5.5055 -5.5816 -5.7650 -5.9366 -6.0974 -6.2485 -6.3956
 -6.5437 -6.6889 -6.8278 -6.9604 -7.0873 -7.2090 -7.3262 -7.4394 -7.5492 -7.6559
 -7.7599
 -4.7402 -4.7764 -4.8105 -4.8488 -4.8941 -4.9464 -5.0058 -5.0703 -5.1389 -5.2096
 -5.2814 -5.3539 -5.4270 -5.5004 -5.5741 -5.7565 -5.9311 -6.0943 -6.2478 -6.3964
 -6.5454 -6.6920 -6.8321 -6.9656 -7.0930 -7.2151 -7.3324 -7.4455 -7.5548 -7.6606
 -7.7630
 -4.7963 -4.8335 -4.8672 -4.9022 -4.9405 -4.9852 -5.0361 -5.0933 -5.1559 -5.2224
 -5.2907 -5.3601 -5.4301 -5.5004 -5.5707 -5.7473 -5.9210 -6.0865 -6.2421 -6.3916
 -6.5408 -6.6890 -6.8309 -6.9657 -7.0939 -7.2165 -7.3342 -7.4473 -7.5563 -7.6615
 -7.7653
 -4.8497 -4.8925 -4.9290 -4.9631 -4.9968 -5.0352 -5.0790 -5.1279 -5.1826 -5.2430
 -5.3068 -5.3725 -5.4392 -5.5065 -5.5739 -5.7432 -5.9125 -6.0776 -6.2349 -6.3851
 -6.5338 -6.6826 -6.8267 -6.9636 -7.0934 -7.2170 -7.3354 -7.4489 -7.5581 -7.6634
 -7.7651
 -4.9000 -4.9532 -4.9958 -5.0310 -5.0628 -5.0955 -5.1330 -5.1753 -5.2219 -5.2742
 -5.3317 -5.3924 -5.4551 -5.5188 -5.5832 -5.7451 -5.9081 -6.0700 -6.2273
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F480M
 -4.5832 -4.6451 -4.6999 -4.7624 -4.8265 -4.8937 -4.9667 -5.0390 -5.1044 -5.1812
 -5.2636 -5.3442 -5.4224 -5.4980 -5.5710 -5.7429 -5.9000 -6.0430 -6.1779
 -4.5257 -4.6158 -4.6960 -4.7610 -4.8332 -4.9076 -4.9834 -5.0593 -5.1294 -5.2097
 -5.2930 -5.3747 -5.4542 -5.5312 -5.6056 -5.7804 -5.9388 -6.0799 -6.2097 -6.3425
 -4.5165 -4.5800 -4.6615 -4.7545 -4.8299 -4.9072 -4.9870 -5.0661 -5.1412 -5.2191
 -5.3022 -5.3844 -5.4647 -5.5427 -5.6182 -5.7959 -5.9569 -6.0997 -6.2304 -6.3636
 -6.5056
 -4.5225 -4.5800 -4.6450 -4.7221 -4.8138 -4.9031 -4.9833 -5.0645 -5.1439 -5.2198
 -5.3016 -5.3837 -5.4643 -5.5430 -5.6194 -5.7996 -5.9638 -6.1106 -6.2447 -6.3785
 -6.5187 -6.6609
 -4.5350 -4.5903 -4.6502 -4.7175 -4.7943 -4.8801 -4.9725 -5.0595 -5.1407 -5.2187
 -5.2969 -5.3782 -5.4587 -5.5377 -5.6146 -5.7970 -5.9644 -6.1158 -6.2542 -6.3890
 -6.5282 -6.6695 -6.8072 -6.9400
 -4.5541 -4.6059 -4.6632 -4.7256 -4.7955 -4.8723 -4.9546 -5.0412 -5.1301 -5.2145
 -5.2923 -5.3714 -5.4511 -5.5299 -5.6071 -5.7910 -5.9612 -6.1170 -6.2599 -6.3965
 -6.5350 -6.6756 -6.8131 -6.9455 -7.0732 -7.1965 -7.3160 -7.4317 -7.5440 -7.6530
 -4.5812 -4.6276 -4.6807 -4.7397 -4.8045 -4.8757 -4.9522 -5.0321 -5.1142 -5.1984
 -5.2821 -5.3636 -5.4435 -5.5217 -5.5986 -5.7834 -5.9558 -6.1152 -6.2623 -6.4013
 -6.5397 -6.6799 -6.8174 -6.9498 -7.0769 -7.1996 -7.3182 -7.4330 -7.5441 -7.6520
 -7.7576
 -4.6158 -4.6573 -4.7044 -4.7585 -4.8192 -4.8857 -4.9573 -5.0327 -5.1104 -5.1894
 -5.2690 -5.3494 -5.4307 -5.5111 -5.5894 -5.7751 -5.9490 -6.1113 -6.2620 -6.4036
 -6.5425 -6.6824 -6.8202 -6.9528 -7.0800 -7.2023 -7.3202 -7.4342 -7.5445 -7.6516
 -7.7557
 -4.6560 -4.6953 -4.7372 -4.7851 -4.8402 -4.9020 -4.9691 -5.0401 -5.1141 -5.1897
 -5.2660 -5.3427 -5.4204 -5.4988 -5.5771 -5.7669 -5.9434 -6.1078 -6.2613 -6.4056
 -6.5456 -6.6858 -6.8241 -6.9574 -7.0851 -7.2076 -7.3255 -7.4393 -7.5492 -7.6556
 -7.7587
 -4.6994 -4.7381 -4.7779 -4.8199 -4.8686 -4.9241 -4.9856 -5.0517 -5.1215 -5.1936
 -5.2668 -5.3407 -5.4151 -5.4901 -5.5654 -5.7526 -5.9327 -6.1002 -6.2559 -6.4024
 -6.5434 -6.6839 -6.8228 -6.9571 -7.0856 -7.2086 -7.3268 -7.4404 -7.5501 -7.6561
 -7.7586
 -4.7432 -4.7871 -4.8254 -4.8639 -4.9065 -4.9553 -5.0101 -5.0703 -5.1349 -5.2029
