 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -3.8569 -3.7631 -3.9951 -3.9185 -3.6839 -3.3862 -3.0707 -2.8486 -2.6452 -2.4410
 -2.2564 -2.0869 -1.9290 -1.7802 -1.6396 -1.3446 -1.0580 -0.8128 -0.6664
 -3.8120 -3.5560 -3.3506 -3.2105 -3.1270 -3.0069 -2.8148 -2.6021 -2.4028 -2.2157
 -2.0417 -1.8810 -1.7335 -1.5977 -1.4720 -1.1950 -0.9664 -0.7893 -0.6604 -0.5652
 -3.5481 -3.2995 -3.0792 -2.8916 -2.7375 -2.6295 -2.5395 -2.4033 -2.2321 -2.0554
 -1.8934 -1.7443 -1.6072 -1.4817 -1.3669 -1.1207 -0.9240 -0.7715 -0.6585 -0.5732
 -0.5060
 -3.3338 -3.1085 -2.8987 -2.7095 -2.5413 -2.3920 -2.2658 -2.1686 -2.0672 -1.9355
 -1.7894 -1.6495 -1.5216 -1.4041 -1.2966 -1.0698 -0.8941 -0.7610 -0.6605 -0.5836
 -0.5217 -0.4700
 -3.1522 -2.9488 -2.7579 -2.5795 -2.4161 -2.2663 -2.1290 -2.0051 -1.9018 -1.8060
 -1.7018 -1.5834 -1.4640 -1.3527 -1.2511 -1.0364 -0.8734 -0.7530 -0.6635 -0.5947
 -0.5382 -0.4901 -0.4484 -0.4124
 -2.9994 -2.8107 -2.6372 -2.4734 -2.3201 -2.1773 -2.0445 -1.9211 -1.8081 -1.7053
 -1.6115 -1.5192 -1.4208 -1.3195 -1.2220 -1.0154 -0.8593 -0.7462 -0.6646 -0.6037
 -0.5533 -0.5098 -0.4715 -0.4372 -0.4052 -0.3770 -0.3549 -0.3402 -0.3344 -0.3380
 -2.8759 -2.6949 -2.5306 -2.3801 -2.2377 -2.1041 -1.9786 -1.8608 -1.7515 -1.6495
 -1.5538 -1.4637 -1.3770 -1.2902 -1.2027 -1.0031 -0.8498 -0.7388 -0.6622 -0.6079
 -0.5646 -0.5269 -0.4931 -0.4623 -0.4339 -0.4058 -0.3808 -0.3621 -0.3526 -0.3535
 -0.3631
 -2.7823 -2.6029 -2.4413 -2.2963 -2.1631 -2.0382 -1.9206 -1.8096 -1.7054 -1.6076
 -1.5156 -1.4281 -1.3438 -1.2625 -1.1831 -0.9970 -0.8448 -0.7335 -0.6573 -0.6065
 -0.5695 -0.5386 -0.5108 -0.4849 -0.4606 -0.4372 -0.4133 -0.3922 -0.3776 -0.3723
 -0.3783
 -2.7191 -2.5361 -2.3721 -2.2224 -2.0937 -1.9750 -1.8642 -1.7598 -1.6615 -1.5685
 -1.4805 -1.3971 -1.3171 -1.2395 -1.1639 -0.9886 -0.8414 -0.7295 -0.6510 -0.6004
 -0.5672 -0.5428 -0.5219 -0.5024 -0.4835 -0.4647 -0.4463 -0.4288 -0.4147 -0.4043
 -0.3973
 -2.6868 -2.4959 -2.3254 -2.1734 -2.0382 -1.9184 -1.8115 -1.7123 -1.6194 -1.5317
 -1.4483 -1.3688 -1.2930 -1.2193 -1.1478 -0.9816 -0.8390 -0.7275 -0.6470 -0.5939
 -0.5608 -0.5400 -0.5252 -0.5128 -0.5006 -0.4878 -0.4747 -0.4612 -0.4480 -0.4363
 -0.4255
 -2.6826 -2.4807 -2.3008 -2.1407 -1.9987 -1.8731 -1.7626 -1.6650 -1.5757 -1.4925
 -1.4141 -1.3392 -1.2674 -1.1984 -1.1317 -0.9739 -0.8356 -0.7251 -0.6437 -0.5879
 -0.5531 -0.5327 -0.5214 -0.5147 -0.5095 -0.5038 -0.4971 -0.4892 -0.4805 -0.4718
 -0.4641
 -2.6938 -2.4801 -2.2898 -2.1207 -1.9709 -1.8388 -1.7228 -1.6213 -1.5314 -1.4504
 -1.3759 -1.3059 -1.2389 -1.1741 -1.1115 -0.9640 -0.8311 -0.7220 -0.6400
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F547M
 -4.1927 -4.0793 -3.9209 -3.6447 -3.3396 -3.0546 -2.8111 -2.5994 -2.4022 -2.2154
 -2.0426 -1.8858 -1.7439 -1.6142 -1.4947 -1.2380 -1.0065 -0.8065 -0.6622
 -3.8055 -3.5678 -3.4298 -3.3397 -3.1434 -2.8851 -2.6394 -2.4274 -2.2364 -2.0570
 -1.8919 -1.7426 -1.6082 -1.4870 -1.3767 -1.1386 -0.9404 -0.7777 -0.6518 -0.5569
 -3.5840 -3.3234 -3.1070 -2.9419 -2.8458 -2.7290 -2.5265 -2.3122 -2.1233 -1.9521
 -1.7941 -1.6509 -1.5220 -1.4059 -1.3011 -1.0792 -0.9009 -0.7582 -0.6477 -0.5629
 -0.4958
 -3.4253 -3.1730 -2.9489 -2.7480 -2.5796 -2.4542 -2.3607 -2.2285 -2.0516 -1.8839
 -1.7314 -1.5937 -1.4694 -1.3571 -1.2556 -1.0427 -0.8761 -0.7464 -0.6474 -0.5711
 -0.5096 -0.4582
 -3.3032 -3.0622 -2.8440 -2.6483 -2.4724 -2.3121 -2.1730 -2.0595 -1.9614 -1.8362
 -1.6941 -1.5587 -1.4376 -1.3286 -1.2296 -1.0215 -0.8611 -0.7393 -0.6485 -0.5795
 -0.5237 -0.4763 -0.4352 -0.4004
 -3.2218 -2.9771 -2.7647 -2.5729 -2.4001 -2.2421 -2.0947 -1.9585 -1.8396 -1.7419
 -1.6459 -1.5357 -1.4204 -1.3122 -1.2150 -1.0100 -0.8521 -0.7342 -0.6488 -0.5863
 -0.5366 -0.4940 -0.4565 -0.4230 -0.3917 -0.3643 -0.3431 -0.3297 -0.3253 -0.3295
 -3.1606 -2.9150 -2.7045 -2.5146 -2.3440 -2.1900 -2.0480 -1.9145 -1.7895 -1.6765
 -1.5770 -1.4883 -1.3982 -1.3030 -1.2081 -1.0042 -0.8468 -0.7300 -0.6472 -0.5893
 -0.5458 -0.5091 -0.4764 -0.4466 -0.4192 -0.3926 -0.3692 -0.3520 -0.3432 -0.3442
 -0.3546
 -3.1267 -2.8763 -2.6636 -2.4719 -2.3006 -2.1471 -2.0089 -1.8811 -1.7611 -1.6482
 -1.5442 -1.4496 -1.3637 -1.2821 -1.1999 -1.0023 -0.8440 -0.7263 -0.6436 -0.5880
 -0.5498 -0.5194 -0.4925 -0.4678 -0.4445 -0.4201 -0.3969 -0.3781 -0.3661 -0.3629
 -0.3697
 -3.1251 -2.8633 -2.6413 -2.4446 -2.2689 -2.1127 -1.9741 -1.8488 -1.7336 -1.6255
 -1.5239 -1.4293 -1.3413 -1.2597 -1.1827 -1.0001 -0.8421 -0.7226 -0.6383 -0.5826
 -0.5472 -0.5227 -0.5025 -0.4840 -0.4661 -0.4485 -0.4316 -0.4171 -0.4051 -0.3955
 -0.3880
 -3.1584 -2.8781 -2.6440 -2.4402 -2.2571 -2.0944 -1.9506 -1.8235 -1.7096 -1.6050
 -1.5074 -1.4157 -1.3293 -1.2481 -1.1715 -0.9970 -0.8441 -0.7223 -0.6349 -0.5767
