 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -1.8781 -1.8315 -1.7934 -1.7612 -1.7333 -1.7092 -1.6884 -1.6720 -1.6613 -1.6576
 -1.6625
 -4.9735 -4.6158 -4.2986 -4.0260 -3.7955 -3.6014 -3.4371 -3.2944 -3.1710 -3.0674
 -2.9749 -2.8753 -2.7727 -2.6733 -2.5813 -2.3842 -2.2293 -2.1074 -2.0119 -1.9376
 -1.8807 -1.8373 -1.8035 -1.7757 -1.7519 -1.7312 -1.7135 -1.6986 -1.6871 -1.6807
 -1.6828
 -5.0746 -4.7038 -4.3734 -4.0814 -3.8307 -3.6184 -3.4383 -3.2834 -3.1471 -3.0260
 -2.9200 -2.8285 -2.7469 -2.6657 -2.5821 -2.3869 -2.2302 -2.1064 -2.0100 -1.9360
 -1.8804 -1.8395 -1.8095 -1.7865 -1.7676 -1.7513 -1.7372 -1.7250 -1.7151 -1.7083
 -1.7067
 -5.1948 -4.8093 -4.4713 -4.1668 -3.8968 -3.6645 -3.4674 -3.2991 -3.1534 -3.0245
 -2.9094 -2.8071 -2.7175 -2.6395 -2.5674 -2.3914 -2.2341 -2.1080 -2.0096 -1.9347
 -1.8791 -1.8394 -1.8121 -1.7933 -1.7795 -1.7683 -1.7589 -1.7506 -1.7436 -1.7385
 -1.7360
 -5.3336 -4.9258 -4.5797 -4.2691 -3.9876 -3.7373 -3.5210 -3.3363 -3.1780 -3.0401
 -2.9184 -2.8099 -2.7133 -2.6281 -2.5525 -2.3888 -2.2389 -2.1108 -2.0099 -1.9331
 -1.8766 -1.8368 -1.8109 -1.7952 -1.7858 -1.7799 -1.7758 -1.7725 -1.7698 -1.7679
 -1.7662
 -5.4943 -5.0550 -4.6946 -4.3789 -4.0925 -3.8322 -3.5994 -3.3966 -3.2223 -3.0720
 -2.9410 -2.8257 -2.7234 -2.6324 -2.5516 -2.3833 -2.2419 -2.1152 -2.0114
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5324 -5.1111 -4.7387 -4.4271 -4.1540 -3.9085 -3.7060 -3.5249 -3.3696 -3.2319
 -3.1021 -2.9811 -2.8694 -2.7664 -2.6717 -2.4674 -2.3015 -2.1627 -2.0419
 -5.2556 -5.0851 -4.7225 -4.3931 -4.1090 -3.8600 -3.6522 -3.4725 -3.3154 -3.1764
 -3.0472 -2.9275 -2.8168 -2.7149 -2.6216 -2.4237 -2.2663 -2.1367 -2.0261 -1.9302
 -5.0123 -4.9570 -4.7177 -4.3993 -4.1041 -3.8445 -3.6271 -3.4426 -3.2836 -3.1436
 -3.0153 -2.8966 -2.7868 -2.6857 -2.5931 -2.3979 -2.2447 -2.1203 -2.0159 -1.9265
 -1.8508
 -4.8361 -4.6232 -4.5654 -4.4002 -4.1240 -3.8593 -3.6277 -3.4326 -3.2680 -3.1254
 -2.9977 -2.8799 -2.7708 -2.6702 -2.5780 -2.3835 -2.2320 -2.1105 -2.0100 -1.9254
 -1.8544 -1.7951
 -4.8250 -4.5157 -4.3011 -4.2011 -4.1075 -3.8851 -3.6499 -3.4417 -3.2664 -3.1180
 -2.9891 -2.8719 -2.7635 -2.6634 -2.5712 -2.3764 -2.2252 -2.1050 -2.0070 -1.9259
 -1.8588 -1.8032 -1.7565 -1.7166
 -4.8733 -4.5223 -4.2428 -4.0325 -3.8922 -3.8052 -3.6675 -3.4678 -3.2807 -3.1215
 -2.9870 -2.8695 -2.7616 -2.6618 -2.5698 -2.3743 -2.2222 -2.1023 -2.0057 -1.9271
 -1.8632 -1.8111 -1.7679 -1.7312 -1.6999 -1.6738 -1.6528 -1.6373 -1.6287 -1.6280
 -4.9645 -4.5794 -4.2636 -4.0080 -3.8064 -3.6504 -3.5326 -3.4338 -3.2999 -3.1386
 -2.9934 -2.8714 -2.7633 -2.6638 -2.5720 -2.3755 -2.2219 -2.1013 -2.0052 -1.9283
 -1.8669 -1.8179 -1.7784 -1.7453 -1.7172 -1.6934 -1.6737 -1.6585 -1.6484 -1.6455
 -1.6506
 -5.0869 -4.6769 -4.3286 -4.0407 -3.8058 -3.6145 -3.4577 -3.3257 -3.2159 -3.1165
 -3.0030 -2.8787 -2.7682 -2.6686 -2.5767 -2.3793 -2.2237 -2.1016 -2.0051 -1.9290
 -1.8693 -1.8230 -1.7870 -1.7579 -1.7338 -1.7132 -1.6962 -1.6819 -1.6716 -1.6673
 -1.6700
 -5.2251 -4.7988 -4.4275 -4.1095 -3.8448 -3.6273 -3.4478 -3.2963 -3.1643 -3.0486
 -2.9482 -2.8566 -2.7639 -2.6714 -2.5812 -2.3834 -2.2258 -2.1016 -2.0040 -1.9279
 -1.8693 -1.8251 -1.7922 -1.7674 -1.7476 -1.7313 -1.7179 -1.7064 -1.6977 -1.6930
 -1.6929
 -5.3815 -4.9400 -4.5555 -4.2169 -3.9241 -3.6791 -3.4763 -3.3069 -3.1623 -3.0350
 -2.9216 -2.8213 -2.7327 -2.6538 -2.5775 -2.3906 -2.2314 -2.1046 -2.0048 -1.9275
 -1.8689 -1.8257 -1.7950 -1.7736 -1.7583 -1.7467 -1.7377 -1.7304 -1.7248 -1.7203
 -1.7205
 -5.5524 -5.0916 -4.6962 -4.3463 -4.0353 -3.7652 -3.5368 -3.3460 -3.1853 -3.0472
 -2.9257 -2.8175 -2.7209 -2.6358 -2.5606 -2.3929 -2.2380 -2.1089 -2.0065 -1.9272
 -1.8676 -1.8243 -1.7947 -1.7758 -1.7643 -1.7574 -1.7532 -1.7506 -1.7491 -1.7487
 -1.7485
 -5.7402 -5.2504 -4.8429 -4.4854 -4.1652 -3.8792 -3.6288 -3.4147 -3.2338 -3.0801
 -2.9478 -2.8318 -2.7290 -2.6375 -2.5563 -2.3880 -2.2437 -2.1147 -2.0095
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.4023 -4.9911 -4.6462 -4.3603 -4.0986 -3.8647 -3.6723 -3.4977 -3.3398 -3.2035
 -3.0761 -2.9573 -2.8476 -2.7464 -2.6533 -2.4516 -2.2849 -2.1471 -2.0342
 -5.3118 -5.0136 -4.6519 -4.3381 -4.0684 -3.8268 -3.6285 -3.4509 -3.2927 -3.1555
 -3.0283 -2.9104 -2.8016 -2.7013 -2.6090 -2.4122 -2.2551 -2.1269 -2.0187 -1.9243
 -5.1513 -4.9992 -4.6821 -4.3566 -4.0696 -3.8181 -3.6055 -3.4252 -3.2664 -3.1273
 -3.0008 -2.8837 -2.7756 -2.6758 -2.5841 -2.3891 -2.2355 -2.1118 -2.0086 -1.9201
 -1.8443
 -4.9467 -4.7508 -4.6591 -4.3891 -4.0968 -3.8353 -3.6079 -3.4169 -3.2542 -3.1121
 -2.9858 -2.8694 -2.7619 -2.6625 -2.5709 -2.3763 -2.2241 -2.1027 -2.0027 -1.9182
 -1.8465 -1.7862
 -4.8273 -4.5369 -4.3923 -4.3341 -4.1261 -3.8673 -3.6313 -3.4265 -3.2539 -3.1068
 -2.9789 -2.8629 -2.7557 -2.6567 -2.5653 -2.3703 -2.2179 -2.0976 -1.9996 -1.9179
 -1.8496 -1.7927 -1.7451 -1.7045
 -4.8860 -4.5264 -4.2591 -4.0874 -4.0066 -3.8826 -3.6649 -3.4531 -3.2679 -3.1115
 -2.9781 -2.8615 -2.7545 -2.6558 -2.5645 -2.3687 -2.2154 -2.0951 -1.9982 -1.9187
 -1.8531 -1.7992 -1.7546 -1.7171 -1.6854 -1.6591 -1.6384 -1.6236 -1.6158 -1.6158
 -5.0031 -4.5902 -4.2674 -4.0188 -3.8380 -3.7169 -3.6250 -3.4799 -3.2967 -3.1284
 -2.9856 -2.8642 -2.7569 -2.6582 -2.5670 -2.3704 -2.2156 -2.0944 -1.9979 -1.9197
 -1.8562 -1.8049 -1.7634 -1.7292 -1.7004 -1.6764 -1.6568 -1.6423 -1.6336 -1.6316
 -1.6373
 -5.1662 -4.7088 -4.3380 -4.0433 -3.8116 -3.6325 -3.4925 -3.3815 -3.2792 -3.1504
 -3.0043 -2.8734 -2.7626 -2.6636 -2.5721 -2.3747 -2.2181 -2.0952 -1.9981 -1.9205
 -1.8584 -1.8094 -1.7708 -1.7400 -1.7147 -1.6939 -1.6771 -1.6641 -1.6553 -1.6516
 -1.6552
 -5.3519 -4.8639 -4.4553 -4.1184 -3.8471 -3.6310 -3.4582 -3.3153 -3.1931 -3.0873
 -2.9880 -2.8810 -2.7697 -2.6694 -2.5777 -2.3796 -2.2210 -2.0961 -1.9977 -1.9199
 -1.8588 -1.8114 -1.7754 -1.7480 -1.7267 -1.7098 -1.6964 -1.6861 -1.6786 -1.6752
 -1.6768
 -5.5472 -5.0449 -4.6124 -4.2430 -3.9335 -3.6815 -3.4785 -3.3128 -3.1730 -3.0505
 -2.9417 -2.8449 -2.7554 -2.6686 -2.5839 -2.3883 -2.2278 -2.1002 -1.9995 -1.9204
 -1.8592 -1.8126 -1.7784 -1.7539 -1.7363 -1.7235 -1.7141 -1.7074 -1.7030 -1.7010
 -1.7022
 -5.7505 -5.2359 -4.7874 -4.3987 -4.0614 -3.7757 -3.5400 -3.3476 -3.1887 -3.0534
 -2.9345 -2.8284 -2.7334 -2.6484 -2.5721 -2.3953 -2.2360 -2.1059 -2.0025 -1.9212
 -1.8589 -1.8123 -1.7789 -1.7564 -1.7419 -1.7331 -1.7282 -1.7258 -1.7252 -1.7263
 -1.7280
 -5.9619 -5.4369 -4.9685 -4.5686 -4.2149 -3.9065 -3.6413 -3.4194 -3.2358 -3.0824
 -2.9517 -2.8373 -2.7354 -2.6443 -2.5423 -2.4006 -2.2456 -2.1132 -2.0067
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.3283 -4.9259 -4.5934 -4.3240 -4.0649 -3.8390 -3.6452 -3.4741 -3.3174 -3.1834
 -3.0575 -2.9403 -2.8320 -2.7324 -2.6405 -2.4407 -2.2753 -2.1385 -2.0264
 -5.3642 -4.9618 -4.6035 -4.3000 -4.0409 -3.8062 -3.6070 -3.4338 -3.2757 -3.1407
 -3.0150 -2.8986 -2.7911 -2.6921 -2.6008 -2.4047 -2.2471 -2.1188 -2.0115 -1.9184
 -5.1265 -4.9984 -4.6385 -4.3221 -4.0443 -3.7994 -3.5897 -3.4122 -3.2533 -3.1160
 -2.9907 -2.8749 -2.7681 -2.6694 -2.5785 -2.3838 -2.2290 -2.1046 -2.0018 -1.9139
