 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -2.1618 -2.1204 -2.3085 -2.2849 -2.1653 -1.9928 -1.8000 -1.6727 -1.5618 -1.4452
 -1.3340 -1.2291 -1.1329 -1.0479 -0.9743 -0.8207 -0.7323 -0.6696 -0.6463
 -2.1585 -2.0357 -1.9347 -1.8725 -1.8489 -1.7988 -1.6978 -1.5824 -1.4752 -1.3728
 -1.2740 -1.1813 -1.0967 -1.0209 -0.9537 -0.8205 -0.7331 -0.6849 -0.6632 -0.6575
 -2.0167 -1.9010 -1.7905 -1.6933 -1.6169 -1.5750 -1.5492 -1.4943 -1.4119 -1.3198
 -1.2315 -1.1479 -1.0710 -1.0020 -0.9408 -0.8197 -0.7409 -0.6987 -0.6805 -0.6759
 -0.6802
 -1.8942 -1.7966 -1.6955 -1.5969 -1.5077 -1.4322 -1.3759 -1.3435 -1.3129 -1.2620
 -1.1934 -1.1207 -1.0519 -0.9892 -0.9331 -0.8212 -0.7481 -0.7103 -0.6953 -0.6923
 -0.6966 -0.7066
 -1.7767 -1.6994 -1.6151 -1.5264 -1.4393 -1.3596 -1.2906 -1.2332 -1.1931 -1.1618
 -1.1278 -1.0822 -1.0292 -0.9754 -0.9250 -0.8217 -0.7529 -0.7183 -0.7064 -0.7061
 -0.7115 -0.7214 -0.7355 -0.7537
 -1.6631 -1.6005 -1.5345 -1.4613 -1.3840 -1.3074 -1.2374 -1.1761 -1.1243 -1.0818
 -1.0477 -1.0175 -0.9844 -0.9473 -0.9087 -0.8184 -0.7536 -0.7212 -0.7121 -0.7159
 -0.7241 -0.7354 -0.7497 -0.7670 -0.7873 -0.8112 -0.8393 -0.8721 -0.9098 -0.9526
 -1.5565 -1.5026 -1.4501 -1.3914 -1.3280 -1.2609 -1.1945 -1.1334 -1.0809 -1.0360
 -0.9970 -0.9631 -0.9335 -0.9054 -0.8768 -0.8072 -0.7493 -0.7169 -0.7110 -0.7196
 -0.7325 -0.7470 -0.7631 -0.7811 -0.8009 -0.8214 -0.8447 -0.8730 -0.9082 -0.9505
 -0.9958
 -1.4599 -1.4099 -1.3638 -1.3157 -1.2648 -1.2105 -1.1530 -1.0957 -1.0437 -0.9992
 -0.9612 -0.9275 -0.8967 -0.8690 -0.8434 -0.7861 -0.7391 -0.7092 -0.7036 -0.7158
 -0.7345 -0.7540 -0.7737 -0.7939 -0.8150 -0.8369 -0.8591 -0.8836 -0.9130 -0.9492
 -0.9933
 -1.3764 -1.3270 -1.2816 -1.2371 -1.1946 -1.1508 -1.1048 -1.0562 -1.0079 -0.9641
