 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140W
  1.0225  0.9082  0.8227  0.8191  0.8114  0.8252  0.8644  0.8795  0.8902  0.8999
  0.8997  0.8887  0.8712  0.8494  0.8235  0.7489  0.6370  0.5037  0.3960
  0.9684  0.9291  0.8967  0.8678  0.8465  0.8465  0.8546  0.8626  0.8701  0.8734
  0.8688  0.8569  0.8393  0.8169  0.7903  0.7081  0.6086  0.4993  0.3866  0.2732
  0.9990  0.9569  0.9214  0.8924  0.8693  0.8506  0.8449  0.8503  0.8551  0.8550
  0.8485  0.8350  0.8159  0.7925  0.7653  0.6839  0.5878  0.4818  0.3717  0.2611
  0.1510
  1.0275  0.9845  0.9460  0.9127  0.8848  0.8622  0.8450  0.8350  0.8357  0.8378
  0.8322  0.8183  0.7982  0.7736  0.7456  0.6638  0.5698  0.4667  0.3591  0.2507
  0.1429  0.0359
  1.0504  1.0097  0.9704  0.9344  0.9022  0.8741  0.8502  0.8310  0.8183  0.8117
  0.8083  0.7996  0.7828  0.7589  0.7303  0.6474  0.5543  0.4537  0.3485  0.2417
  0.1356  0.0306 -0.0734 -0.1767
  1.0657  1.0287  0.9917  0.9553  0.9209  0.8891  0.8603  0.8346  0.8126  0.7951
  0.7815  0.7707  0.7581  0.7399  0.7154  0.6341  0.5413  0.4425  0.3395  0.2342
  0.1292  0.0255 -0.0769 -0.1781 -0.2790 -0.3796 -0.4796 -0.5787 -0.6766 -0.7733
  1.0721  1.0396  1.0071  0.9721  0.9380  0.9047  0.8730  0.8433  0.8157  0.7912
  0.7692  0.7492  0.7314  0.7136  0.6927  0.6211  0.5304  0.4331  0.3317  0.2279
  0.1237  0.0207 -0.0806 -0.1805 -0.2790 -0.3761 -0.4725 -0.5689 -0.6659 -0.7631
 -0.8576
  1.0682  1.0409  1.0129  0.9818  0.9497  0.9176  0.8854  0.8537  0.8230  0.7941
  0.7669  0.7411  0.7165  0.6931  0.6701  0.6039  0.5196  0.4246  0.3250  0.2228
  0.1195  0.0168 -0.0842 -0.1832 -0.2806 -0.3765 -0.4710 -0.5646 -0.6582 -0.7522
 -0.8470
  1.0526  1.0312  1.0077  0.9820  0.9528  0.9230  0.8926  0.8615  0.8299  0.7989
  0.7689  0.7397  0.7109  0.6828  0.6555  0.5862  0.5065  0.4155  0.3178  0.2172
  0.1150  0.0127 -0.0885 -0.1877 -0.2848 -0.3798 -0.4733 -0.5655 -0.6571 -0.7482
 -0.8388
  1.0240  1.0089  0.9906  0.9694  0.9457  0.9198  0.8921  0.8635  0.8335  0.8028
  0.7718  0.7410  0.7102  0.6797  0.6493  0.5735  0.4947  0.4071  0.3123  0.2135
  0.1129  0.0117 -0.0892 -0.1888 -0.2862 -0.3811 -0.4740 -0.5649 -0.6545 -0.7431
 -0.8324
  0.9822  0.9736  0.9612  0.9456  0.9269  0.9057  0.8820  0.8563  0.8292  0.8009
  0.7713  0.7408  0.7098  0.6782  0.6462  0.5658  0.4846  0.3993  0.3071  0.2102
  0.1110  0.0110 -0.0890 -0.1884 -0.2863 -0.3818 -0.4749 -0.5656 -0.6543 -0.7415
 -0.8277
  0.9311  0.9279  0.9209  0.9105  0.8970  0.8805  0.8613  0.8397  0.8159  0.7905
  0.7635  0.7353  0.7059  0.6753  0.6436  0.5613  0.4773  0.3918  0.3020
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F140W
  0.8489  0.7972  0.7810  0.7896  0.8022  0.8181  0.8339  0.8463  0.8566  0.8636
  0.8644  0.8577  0.8442  0.8254  0.8022  0.7306  0.6347  0.5203  0.4064
  0.8914  0.8551  0.8183  0.7925  0.7986  0.8092  0.8190  0.8282  0.8365  0.8419
  0.8409  0.8327  0.8180  0.7982  0.7743  0.7002  0.6084  0.5034  0.3918  0.2786
  0.9285  0.8891  0.8583  0.8335  0.8091  0.8048  0.8127  0.8179  0.8221  0.8254
  0.8234  0.8143  0.7988  0.7781  0.7536  0.6786  0.5884  0.4865  0.3778  0.2673
  0.1569
  0.9669  0.9234  0.8872  0.8589  0.8370  0.8194  0.8080  0.8105  0.8131  0.8136
  0.8105  0.8010  0.7851  0.7638  0.7385  0.6623  0.5724  0.4727  0.3663  0.2578
  0.1497  0.0422
  1.0051  0.9593  0.9189  0.8843  0.8560  0.8340  0.8163  0.8045  0.8006  0.8023
  0.8003  0.7912  0.7752  0.7537  0.7278  0.6502  0.5600  0.4616  0.3571  0.2501
  0.1433  0.0377 -0.0669 -0.1711
  1.0362  0.9947  0.9519  0.9135  0.8794  0.8502  0.8263  0.8075  0.7927  0.7837
  0.7816  0.7776  0.7658  0.7459  0.7202  0.6414  0.5506  0.4527  0.3497  0.2438
  0.1380  0.0334 -0.0696 -0.1716 -0.2727 -0.3731 -0.4731 -0.5730 -0.6726 -0.7698
  1.0668  1.0268  0.9838  0.9436  0.9063  0.8719  0.8415  0.8155  0.7936  0.7758
  0.7623  0.7528  0.7442  0.7308  0.7106  0.6349  0.5436  0.4458  0.3437  0.2390
  0.1336  0.0296 -0.0726 -0.1732 -0.2724 -0.3707 -0.4684 -0.5655 -0.6621 -0.7583
 -0.8541
  1.0896  1.0527  1.0116  0.9716  0.9332  0.8966  0.8618  0.8300  0.8016  0.7768
  0.7557  0.7375  0.7210  0.7059  0.6894  0.6266  0.5379  0.4404  0.3390  0.2353
  0.1305  0.0266 -0.0753 -0.1753 -0.2733 -0.3696 -0.4647 -0.5593 -0.6537 -0.7484
 -0.8435
  1.1023  1.0697  1.0323  0.9942  0.9566  0.9197  0.8835  0.8484  0.8152  0.7848
  0.7575  0.7331  0.7103  0.6884  0.6675  0.6096  0.5299  0.4346  0.3341  0.2312
  0.1272  0.0233 -0.0789 -0.1790 -0.2768 -0.3726 -0.4669 -0.5603 -0.6527 -0.7444
 -0.8351
  1.1031  1.0756  1.0429  1.0093  0.9741  0.9386  0.9030  0.8675  0.8321  0.7980
  0.7658  0.7361  0.7085  0.6819  0.6559  0.5921  0.5183  0.4292  0.3308  0.2292
  0.1263  0.0232 -0.0790 -0.1795 -0.2776 -0.3733 -0.4670 -0.5587 -0.6491 -0.7384
 -0.8284
  1.0913  1.0699  1.0427  1.0141  0.9826  0.9501  0.9165  0.8822  0.8473  0.8122
  0.7776  0.7440  0.7123  0.6819  0.6523  0.5800  0.5059  0.4216  0.3271  0.2274
  0.1258  0.0237 -0.0779 -0.1785 -0.2772 -0.3735 -0.4673 -0.5588 -0.6483 -0.7363
 -0.8231
  1.0700  1.0526  1.0317  1.0078  0.9813  0.9524  0.9217  0.8897  0.8566  0.8227
  0.7882  0.7534  0.7191  0.6857  0.6533  0.5742  0.4958  0.4133  0.3227
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F140W
  0.7553  0.7486  0.7614  0.7733  0.7922  0.8098  0.8179  0.8236  0.8293  0.8340
  0.8342  0.8291  0.8180  0.8015  0.7804  0.7127  0.6280  0.5275  0.4152
  0.8251  0.7749  0.7568  0.7699  0.7807  0.7922  0.8013  0.8063  0.8112  0.8150
  0.8142  0.8078  0.7956  0.7779  0.7560  0.6874  0.6038  0.5066  0.3988  0.2864
  0.8635  0.8323  0.7994  0.7715  0.7790  0.7874  0.7926  0.7959  0.7985  0.8009
  0.7994  0.7924  0.7797  0.7616  0.7390  0.6693  0.5855  0.4902  0.3856  0.2761
  0.1655
  0.9011  0.8652  0.8378  0.8154  0.7916  0.7856  0.7913  0.7920  0.7907  0.7905
  0.7884  0.7812  0.7685  0.7503  0.7275  0.6567  0.5723  0.4777  0.3751  0.2679
  0.1594  0.0513
  0.9431  0.9006  0.8666  0.8403  0.8205  0.8035  0.7903  0.7897  0.7885  0.7841
  0.7803  0.7730  0.7605  0.7426  0.7198  0.6482  0.5629  0.4685  0.3671  0.2614
  0.1544  0.0480 -0.0574 -0.1620
  0.9880  0.9402  0.9001  0.8667  0.8402  0.8192  0.8021  0.7885  0.7810  0.7789
  0.7744  0.7667  0.7545  0.7371  0.7146  0.6426  0.5565  0.4618  0.3611  0.2564
  0.1504  0.0449 -0.0590 -0.1619 -0.2638 -0.3651 -0.4660 -0.5670 -0.6673 -0.7640
  1.0327  0.9822  0.9374  0.8984  0.8646  0.8359  0.8126  0.7937  0.7779  0.7660
  0.7601  0.7567  0.7482  0.7326  0.7110  0.6391  0.5523  0.4571  0.3567  0.2528
  0.1474  0.0425 -0.0607 -0.1623 -0.2626 -0.3617 -0.4601 -0.5581 -0.6561 -0.7537
 -0.8483
  1.0736  1.0236  0.9763  0.9334  0.8948  0.8602  0.8296  0.8036  0.7815  0.7627
  0.7468  0.7360  0.7287  0.7193  0.7038  0.6369  0.5497  0.4540  0.3537  0.2504
  0.1455  0.0408 -0.0622 -0.1632 -0.2624 -0.3601 -0.4565 -0.5521 -0.6473 -0.7424
 -0.8377
  1.1080  1.0604  1.0134  0.9688  0.9272  0.8887  0.8530  0.8207  0.7919  0.7668
  0.7447  0.7255  0.7097  0.6959  0.6824  0.6301  0.5471  0.4511  0.3506  0.2477
  0.1434  0.0387 -0.0646 -0.1659 -0.2648 -0.3617 -0.4572 -0.5517 -0.6452 -0.7377
 -0.8292
  1.1335  1.0900  1.0461  1.0022  0.9598  0.9192  0.8806  0.8441  0.8098  0.7786
  0.7505  0.7253  0.7029  0.6824  0.6628  0.6127  0.5421  0.4500  0.3500  0.2476
  0.1440  0.0398 -0.0636 -0.1653 -0.2646 -0.3614 -0.4562 -0.5492 -0.6406 -0.7310
 -0.8207
  1.1488  1.1110  1.0710  1.0299  0.9887  0.9481  0.9084  0.8700  0.8326  0.7969
  0.7634  0.7326  0.7045  0.6787  0.6542  0.5944  0.5292  0.4463  0.3495  0.2480
  0.1451  0.0416 -0.0615 -0.1634 -0.2633 -0.3606 -0.4556 -0.5483 -0.6389 -0.7280
 -0.8158
  1.1548  1.1219  1.0864  1.0493  1.0110  0.9722  0.9332  0.8945  0.8561  0.8184
  0.7817  0.7463  0.7131  0.6822  0.6533  0.5837  0.5150  0.4379  0.3474
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F140W
  0.7385  0.7477  0.7599  0.7701  0.7869  0.8052  0.8133  0.8162  0.8180  0.8217
  0.8210  0.8157  0.8052  0.7896  0.7693  0.7039  0.6230  0.5276  0.4190
  0.7880  0.7443  0.7547  0.7668  0.7754  0.7878  0.7956  0.7989  0.8008  0.8038
  0.8023  0.7960  0.7845  0.7679  0.7468  0.6802  0.5997  0.5069  0.4024  0.2912
  0.8388  0.8055  0.7637  0.7641  0.7752  0.7805  0.7859  0.7882  0.7889  0.7906
  0.7885  0.7818  0.7700  0.7530  0.7315  0.6637  0.5828  0.4910  0.3894  0.2814
  0.1709
  0.8732  0.8429  0.8177  0.7888  0.7742  0.7820  0.7841  0.7836  0.7817  0.7808
  0.7783  0.7714  0.7596  0.7427  0.7212  0.6527  0.5709  0.4793  0.3794  0.2736
  0.1654  0.0570
  0.9129  0.8750  0.8463  0.8239  0.8046  0.7866  0.7844  0.7847  0.7797  0.7746
  0.7706  0.7635  0.7520  0.7355  0.7142  0.6455  0.5629  0.4710  0.3719  0.2677
  0.1611  0.0544 -0.0514 -0.1565
  0.9580  0.9128  0.8766  0.8478  0.8250  0.8074  0.7921  0.7819  0.7793  0.7732
  0.7655  0.7576  0.7462  0.7303  0.7095  0.6410  0.5577  0.4653  0.3664  0.2632
  0.1577  0.0522 -0.0523 -0.1556 -0.2581 -0.3601 -0.4619 -0.5630 -0.6629 -0.7601
  1.0058  0.9555  0.9126  0.8768  0.8468  0.8224  0.8026  0.7863  0.7730  0.7652
  0.7600  0.7527  0.7416  0.7262  0.7062  0.6383  0.5545  0.4615  0.3627  0.2601
  0.1554  0.0505 -0.0532 -0.1553 -0.2562 -0.3561 -0.4551 -0.5537 -0.6520 -0.7497
 -0.8431
  1.0525  1.0003  0.9528  0.9111  0.8750  0.8434  0.8164  0.7938  0.7745  0.7581
  0.7451  0.7372  0.7311  0.7203  0.7029  0.6369  0.5528  0.4594  0.3604  0.2582
  0.1541  0.0496 -0.0538 -0.1554 -0.2552 -0.3536 -0.4508 -0.5471 -0.6428 -0.7383
 -0.8337
  1.0951  1.0435  0.9942  0.9487  0.9077  0.8707  0.8374  0.8080  0.7823  0.7599
  0.7400  0.7228  0.7102  0.7002  0.6886  0.6346  0.5515  0.4575  0.3582  0.2562
  0.1525  0.0481 -0.0556 -0.1573 -0.2569 -0.3545 -0.4507 -0.5455 -0.6392 -0.7323
 -0.8250
  1.1310  1.0824  1.0340  0.9873  0.9434  0.9026  0.8648  0.8299  0.7979  0.7693
  0.7437  0.7204  0.7000  0.6824  0.6665  0.6218  0.5504  0.4578  0.3585  0.2567
  0.1536  0.0496 -0.0540 -0.1562 -0.2560 -0.3535 -0.4490 -0.5427 -0.6349 -0.7259
 -0.8162
  1.1584  1.1139  1.0684  1.0230  0.9786  0.9359  0.8952  0.8568  0.8203  0.7862
  0.7548  0.7261  0.6999  0.6763  0.6544  0.6019  0.5403  0.4570  0.3594  0.2580
  0.1553  0.0520 -0.0513 -0.1537 -0.2541 -0.3522 -0.4478 -0.5411 -0.6325 -0.7223
 -0.8107
  1.1769  1.1369  1.0951  1.0524  1.0096  0.9673  0.9258  0.8855  0.8464  0.8088
  0.7729  0.7390  0.7075  0.6785  0.6516  0.5881  0.5249  0.4501  0.3593
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F140W
  0.7379  0.7515  0.7606  0.7683  0.7800  0.7966  0.8053  0.8092  0.8090  0.8113
  0.8094  0.8035  0.7932  0.7781  0.7586  0.6952  0.6169  0.5254  0.4224
  0.7475  0.7419  0.7563  0.7648  0.7708  0.7808  0.7879  0.7910  0.7924  0.7942
  0.7918  0.7852  0.7740  0.7581  0.7379  0.6730  0.5948  0.5059  0.4055  0.2963
  0.8175  0.7688  0.7510  0.7644  0.7713  0.7747  0.7787  0.7804  0.7806  0.7815
  0.7788  0.7718  0.7604  0.7443  0.7238  0.6581  0.5793  0.4909  0.3928  0.2869
  0.1770
  0.8511  0.8245  0.7926  0.7646  0.7726  0.7773  0.7769  0.7758  0.7737  0.7720
