 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F606W
 -2.9021 -2.8319 -3.0219 -2.9540 -2.7750 -2.5305 -2.2639 -2.0894 -1.9367 -1.7800
 -1.6331 -1.4974 -1.3721 -1.2572 -1.1511 -0.9284 -0.7333 -0.5602 -0.4708
 -2.9010 -2.6921 -2.5206 -2.4051 -2.3416 -2.2481 -2.0953 -1.9292 -1.7776 -1.6354
 -1.5006 -1.3749 -1.2592 -1.1534 -1.0562 -0.8470 -0.6820 -0.5602 -0.4752 -0.4149
 -2.7169 -2.5134 -2.3255 -2.1635 -2.0344 -1.9518 -1.8899 -1.7922 -1.6650 -1.5312
 -1.4066 -1.2905 -1.1833 -1.0854 -0.9962 -0.8073 -0.6621 -0.5559 -0.4811 -0.4270
 -0.3865
 -2.5671 -2.3857 -2.2056 -2.0381 -1.8907 -1.7666 -1.6695 -1.6022 -1.5353 -1.4438
 -1.3358 -1.2287 -1.1295 -1.0385 -0.9553 -0.7803 -0.6485 -0.5547 -0.4883 -0.4398
 -0.4025 -0.3732
 -2.4309 -2.2770 -2.1158 -1.9563 -1.8077 -1.6759 -1.5628 -1.4673 -1.3937 -1.3294
 -1.2593 -1.1758 -1.0878 -1.0036 -0.9261 -0.7617 -0.6386 -0.5533 -0.4946 -0.4519
 -0.4184 -0.3915 -0.3696 -0.3525
 -2.3046 -2.1724 -2.0355 -1.8916 -1.7502 -1.6182 -1.5013 -1.4001 -1.3134 -1.2391
 -1.1740 -1.1113 -1.0436 -0.9720 -0.9015 -0.7476 -0.6304 -0.5502 -0.4973 -0.4612
 -0.4327 -0.4091 -0.3897 -0.3735 -0.3595 -0.3490 -0.3434 -0.3440 -0.3517 -0.3669
 -2.1902 -2.0726 -1.9551 -1.8304 -1.7017 -1.5759 -1.4588 -1.3548 -1.2658 -1.1887
 -1.1197 -1.0562 -0.9961 -0.9365 -0.8759 -0.7344 -0.6224 -0.5437 -0.4952 -0.4652
 -0.4429 -0.4243 -0.4085 -0.3949 -0.3833 -0.3719 -0.3631 -0.3598 -0.3646 -0.3783
 -0.3986
 -2.0895 -1.9808 -1.8746 -1.7656 -1.6529 -1.5381 -1.4259 -1.3215 -1.2298 -1.1512
 -1.0826 -1.0200 -0.9607 -0.9042 -0.8494 -0.7208 -0.6142 -0.5367 -0.4889 -0.4627
 -0.4467 -0.4344 -0.4237 -0.4142 -0.4058 -0.3982 -0.3901 -0.3843 -0.3841 -0.3921
 -0.4099
 -2.0045 -1.9002 -1.7989 -1.6954 -1.5973 -1.4959 -1.3934 -1.2931 -1.2004 -1.1190
 -1.0493 -0.9882 -0.9318 -0.8778 -0.8255 -0.7052 -0.6047 -0.5293 -0.4801 -0.4548
 -0.4432 -0.4373 -0.4330 -0.4292 -0.4254 -0.4215 -0.4179 -0.4149 -0.4149 -0.4181
 -0.4243
 -1.9370 -1.8339 -1.7337 -1.6362 -1.5412 -1.4487 -1.3577 -1.2661 -1.1769 -1.0942
 -1.0216 -0.9593 -0.9046 -0.8532 -0.8040 -0.6915 -0.5954 -0.5220 -0.4721 -0.4451
 -0.4344 -0.4327 -0.4346 -0.4373 -0.4395 -0.4408 -0.4416 -0.4419 -0.4425 -0.4442
 -0.4469
 -1.8837 -1.7775 -1.6763 -1.5797 -1.4875 -1.3991 -1.3145 -1.2326 -1.1511 -1.0719
 -0.9983 -0.9333 -0.8774 -0.8283 -0.7830 -0.6778 -0.5859 -0.5144 -0.4649 -0.4358
 -0.4239 -0.4231 -0.4289 -0.4374 -0.4461 -0.4537 -0.4602 -0.4654 -0.4697 -0.4739
 -0.4790
 -1.8248 -1.7030 -1.5978 -1.5051 -1.4210 -1.3422 -1.2660 -1.1907 -1.1167 -1.0449
