 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -0.6575 -0.6663 -0.6807 -0.6970 -0.7130 -0.7277 -0.7411 -0.7532 -0.7644 -0.7755
 -0.7874
 -2.0242 -1.8837 -1.7618 -1.6546 -1.5582 -1.4696 -1.3861 -1.3060 -1.2298 -1.1583
 -1.0921 -1.0323 -0.9810 -0.9385 -0.9026 -0.8261 -0.7578 -0.7034 -0.6673
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.3228 -3.2432 -3.1186 -2.8846 -2.6220 -2.3770 -2.1765 -2.0147 -1.8706 -1.7357
 -1.6087 -1.4910 -1.3830 -1.2843 -1.1944 -1.0078 -0.8572 -0.7351 -0.6621
 -3.0332 -2.8402 -2.7308 -2.6631 -2.5006 -2.2827 -2.0785 -1.9119 -1.7713 -1.6428
 -1.5229 -1.4125 -1.3120 -1.2211 -1.1390 -0.9668 -0.8338 -0.7361 -0.6692 -0.6248
 -2.8784 -2.6624 -2.4788 -2.3399 -2.2655 -2.1769 -2.0156 -1.8455 -1.7023 -1.5793
 -1.4658 -1.3619 -1.2676 -1.1825 -1.1058 -0.9461 -0.8246 -0.7369 -0.6778 -0.6381
 -0.6109
 -2.7710 -2.5630 -2.3694 -2.1940 -2.0494 -1.9478 -1.8814 -1.7876 -1.6563 -1.5341
 -1.4252 -1.3269 -1.2379 -1.1577 -1.0854 -0.9348 -0.8207 -0.7395 -0.6860 -0.6506
 -0.6260 -0.6087
 -2.6855 -2.4928 -2.3055 -2.1309 -1.9735 -1.8347 -1.7219 -1.6383 -1.5742 -1.4917
 -1.3946 -1.2998 -1.2149 -1.1391 -1.0707 -0.9277 -0.8188 -0.7419 -0.6926 -0.6615
 -0.6401 -0.6246 -0.6141 -0.6091
 -2.6189 -2.4357 -2.2594 -2.0897 -1.9318 -1.7886 -1.6610 -1.5511 -1.4625 -1.3973
 -1.3389 -1.2701 -1.1947 -1.1220 -1.0568 -0.9210 -0.8164 -0.7422 -0.6959 -0.6692
 -0.6520 -0.6396 -0.6310 -0.6256 -0.6221 -0.6222 -0.6277 -0.6402 -0.6601 -0.6856
 -2.5574 -2.3852 -2.2209 -2.0593 -1.9051 -1.7623 -1.6328 -1.5177 -1.4176 -1.3343
 -1.2671 -1.2122 -1.1583 -1.1002 -1.0411 -0.9123 -0.8120 -0.7398 -0.6952 -0.6720
 -0.6599 -0.6521 -0.6467 -0.6434 -0.6422 -0.6420 -0.6447 -0.6525 -0.6673 -0.6900
 -0.7203
 -2.5065 -2.3394 -2.1865 -2.0337 -1.8855 -1.7451 -1.6160 -1.4993 -1.3961 -1.3068
 -1.2316 -1.1686 -1.1147 -1.0656 -1.0169 -0.8997 -0.8048 -0.7344 -0.6904 -0.6693
 -0.6621 -0.6598 -0.6591 -0.6595 -0.6608 -0.6612 -0.6628 -0.6683 -0.6797 -0.6986
 -0.7261
 -2.4725 -2.3035 -2.1538 -2.0092 -1.8675 -1.7312 -1.6036 -1.4864 -1.3813 -1.2890
 -1.2101 -1.1437 -1.0863 -1.0353 -0.9889 -0.8827 -0.7931 -0.7258 -0.6821 -0.6614
 -0.6575 -0.6610 -0.6663 -0.6717 -0.6771 -0.6826 -0.6886 -0.6967 -0.7072 -0.7197
 -0.7341
 -2.4631 -2.2834 -2.1295 -1.9893 -1.8541 -1.7229 -1.5974 -1.4806 -1.3742 -1.2790
 -1.1964 -1.1266 -1.0674 -1.0156 -0.9686 -0.8663 -0.7812 -0.7163 -0.6729 -0.6510
 -0.6476 -0.6548 -0.6660 -0.6776 -0.6885 -0.6986 -0.7083 -0.7176 -0.7273 -0.7383
 -0.7503
 -2.4840 -2.2802 -2.1156 -1.9741 -1.8432 -1.7164 -1.5945 -1.4786 -1.3714 -1.2743
 -1.1879 -1.1135 -1.0509 -0.9979 -0.9512 -0.8509 -0.7688 -0.7059 -0.6633 -0.6402
 -0.6353 -0.6435 -0.6584 -0.6758 -0.6929 -0.7088 -0.7236 -0.7371 -0.7499 -0.7626
 -0.7761
 -2.5303 -2.2939 -2.1120 -1.9635 -1.8340 -1.7115 -1.5933 -1.4799 -1.3724 -1.2734
 -1.1843 -1.1057 -1.0380 -0.9813 -0.9333 -0.8359 -0.7566 -0.6954 -0.6535
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.5284 -3.3507 -3.0523 -2.7472 -2.4576 -2.2136 -2.0343 -1.8863 -1.7531 -1.6305
 -1.5150 -1.4070 -1.3070 -1.2150 -1.1311 -0.9555 -0.8205 -0.7174 -0.6434
 -3.1200 -3.0376 -2.9356 -2.6904 -2.4215 -2.1738 -1.9741 -1.8195 -1.6865 -1.5670
 -1.4555 -1.3518 -1.2565 -1.1696 -1.0910 -0.9288 -0.8062 -0.7146 -0.6492 -0.6049
 -2.9603 -2.7480 -2.6268 -2.5654 -2.3913 -2.1609 -1.9493 -1.7795 -1.6433 -1.5257
 -1.4176 -1.3178 -1.2264 -1.1436 -1.0689 -0.9156 -0.8004 -0.7155 -0.6559 -0.6161
 -0.5895
 -2.8869 -2.6503 -2.4496 -2.3000 -2.2180 -2.1232 -1.9459 -1.7654 -1.6172 -1.4975
 -1.3919 -1.2953 -1.2072 -1.1276 -1.0561 -0.9095 -0.7992 -0.7185 -0.6627 -0.6264
 -0.6025 -0.5862
 -2.8414 -2.6078 -2.3935 -2.2047 -2.0476 -1.9306 -1.8546 -1.7516 -1.6091 -1.4788
 -1.3729 -1.2785 -1.1930 -1.1161 -1.0472 -0.9061 -0.7997 -0.7217 -0.6686 -0.6351
 -0.6141 -0.6000 -0.5907 -0.5847
 -2.8117 -2.5845 -2.3708 -2.1750 -1.9988 -1.8459 -1.7199 -1.6242 -1.5517 -1.4623
 -1.3590 -1.2648 -1.1807 -1.1059 -1.0392 -0.9029 -0.7998 -0.7238 -0.6725 -0.6413
 -0.6236 -0.6126 -0.6054 -0.6015 -0.5997 -0.6016 -0.6093 -0.6245 -0.6467 -0.6716
 -2.7952 -2.5730 -2.3624 -2.1667 -1.9879 -1.8274 -1.6847 -1.5602 -1.4573 -1.3785
 -1.3131 -1.2443 -1.1690 -1.0958 -1.0303 -0.8981 -0.7980 -0.7238 -0.6737 -0.6442
 -0.6296 -0.6226 -0.6187 -0.6171 -0.6177 -0.6193 -0.6240 -0.6342 -0.6519 -0.6773
 -0.7064
 -2.7877 -2.5712 -2.3636 -2.1686 -1.9893 -1.8260 -1.6790 -1.5473 -1.4315 -1.3324
 -1.2512 -1.1882 -1.1335 -1.0774 -1.0192 -0.8908 -0.7937 -0.7211 -0.6717 -0.6432
 -0.6312 -0.6283 -0.6290 -0.6311 -0.6343 -0.6387 -0.6434 -0.6507 -0.6633 -0.6834
 -0.7122
 -2.7946 -2.5744 -2.3712 -2.1774 -1.9966 -1.8320 -1.6831 -1.5485 -1.4279 -1.3214
 -1.2298 -1.1539 -1.0925 -1.0409 -0.9934 -0.8789 -0.7853 -0.7147 -0.6660 -0.6379
 -0.6274 -0.6285 -0.6343 -0.6414 -0.6487 -0.6563 -0.6646 -0.6751 -0.6878 -0.7026
 -0.7193
 -2.8249 -2.5948 -2.3870 -2.1971 -2.0163 -1.8486 -1.6968 -1.5599 -1.4367 -1.3260
 -1.2286 -1.1452 -1.0759 -1.0183 -0.9689 -0.8643 -0.7746 -0.7064 -0.6583 -0.6298
 -0.6192 -0.6225 -0.6331 -0.6459 -0.6585 -0.6706 -0.6825 -0.6941 -0.7063 -0.7197
 -0.7361
 -2.8907 -2.6186 -2.4076 -2.2203 -2.0437 -1.8750 -1.7189 -1.5780 -1.4517 -1.3381
 -1.2364 -1.1474 -1.0716 -1.0084 -0.9551 -0.8488 -0.7633 -0.6957 -0.6486 -0.6197
 -0.6083 -0.6119 -0.6255 -0.6434 -0.6619 -0.6795 -0.6964 -0.7121 -0.7272 -0.7423
 -0.7581
 -3.0036 -2.6763 -2.4397 -2.2474 -2.0716 -1.9065 -1.7510 -1.6052 -1.4736 -1.3559
 -1.2506 -1.1570 -1.0752 -1.0058 -0.9478 -0.8365 -0.7519 -0.6853 -0.6379
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -3.5712 -3.3154 -2.9847 -2.6786 -2.3946 -2.1536 -1.9751 -1.8322 -1.7063 -1.5877
 -1.4770 -1.3732 -1.2766 -1.1874 -1.1056 -0.9331 -0.8020 -0.7035 -0.6309
 -3.2147 -3.1576 -2.9386 -2.6477 -2.3733 -2.1241 -1.9295 -1.7786 -1.6511 -1.5349
 -1.4271 -1.3267 -1.2337 -1.1484 -1.0708 -0.9099 -0.7897 -0.7007 -0.6365 -0.5922
 -2.9914 -2.8186 -2.7650 -2.6194 -2.3691 -2.1269 -1.9141 -1.7485 -1.6161 -1.5009
 -1.3957 -1.2983 -1.2085 -1.1265 -1.0521 -0.8991 -0.7853 -0.7019 -0.6426 -0.6023
 -0.5759
 -2.9260 -2.6814 -2.4992 -2.4053 -2.3256 -2.1340 -1.9234 -1.7402 -1.5961 -1.4782
 -1.3746 -1.2796 -1.1925 -1.1132 -1.0415 -0.8944 -0.7851 -0.7051 -0.6489 -0.6116
 -0.5877 -0.5719
 -2.9000 -2.6455 -2.4216 -2.2397 -2.1081 -2.0294 -1.9200 -1.7513 -1.5922 -1.4640
 -1.3594 -1.2659 -1.1808 -1.1037 -1.0343 -0.8922 -0.7863 -0.7086 -0.6546 -0.6195
 -0.5981 -0.5844 -0.5757 -0.5705
 -2.8933 -2.6384 -2.4065 -2.2010 -2.0263 -1.8822 -1.7741 -1.6948 -1.5918 -1.4623
 -1.3489 -1.2550 -1.1711 -1.0956 -1.0280 -0.8900 -0.7871 -0.7112 -0.6587 -0.6253
 -0.6063 -0.5955 -0.5890 -0.5859 -0.5861 -0.5902 -0.5991 -0.6139 -0.6354 -0.6621
 -2.9017 -2.6472 -2.4125 -2.2005 -2.0122 -1.8479 -1.7063 -1.5875 -1.4957 -1.4212
 -1.3366 -1.2464 -1.1625 -1.0876 -1.0212 -0.8866 -0.7863 -0.7120 -0.6604 -0.6284
 -0.6116 -0.6040 -0.6008 -0.6001 -0.6017 -0.6058 -0.6128 -0.6241 -0.6415 -0.6675
 -0.6974
 -2.9195 -2.6685 -2.4321 -2.2159 -2.0218 -1.8495 -1.6972 -1.5633 -1.4473 -1.3502
 -1.2729 -1.2085 -1.1449 -1.0783 -1.0136 -0.8812 -0.7833 -0.7103 -0.6595 -0.6282
 -0.6129 -0.6086 -0.6096 -0.6126 -0.6169 -0.6226 -0.6289 -0.6379 -0.6520 -0.6731
 -0.7024
 -2.9508 -2.6953 -2.4604 -2.2412 -2.0419 -1.8642 -1.7063 -1.5657 -1.4412 -1.3320
 -1.2387 -1.1616 -1.1003 -1.0472 -0.9954 -0.8720 -0.7765 -0.7050 -0.6549 -0.6240
 -0.6099 -0.6085 -0.6138 -0.6216 -0.6300 -0.6388 -0.6485 -0.6592 -0.6717 -0.6883
 -0.7092
 -3.0028 -2.7332 -2.4991 -2.2806 -2.0770 -1.8928 -1.7293 -1.5839 -1.4541 -1.3386
 -1.2372 -1.1502 -1.0780 -1.0190 -0.9689 -0.8604 -0.7676 -0.6979 -0.6482 -0.6171
 -0.6031 -0.6031 -0.6123 -0.6252 -0.6387 -0.6520 -0.6652 -0.6783 -0.6919 -0.7070
 -0.7248
 -3.0887 -2.7840 -2.5423 -2.3255 -2.1229 -1.9339 -1.7631 -1.6116 -1.4769 -1.3566
 -1.2495 -1.1557 -1.0755 -1.0090 -0.9536 -0.8453 -0.7573 -0.6881 -0.6392 -0.6080
 -0.5934 -0.5936 -0.6050 -0.6224 -0.6414 -0.6601 -0.6780 -0.6951 -0.7116 -0.7283
 -0.7453
 -3.2275 -2.8602 -2.5949 -2.3739 -2.1731 -1.9846 -1.8091 -1.6500 -1.5086 -1.3829
 -1.2708 -1.1714 -1.0845 -1.0106 -0.9489 -0.8333 -0.7470 -0.6780 -0.6287
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.5948 -3.2541 -2.9171 -2.6188 -2.3516 -2.1144 -1.9342 -1.7888 -1.6656 -1.5510
 -1.4442 -1.3441 -1.2505 -1.1638 -1.0838 -0.9132 -0.7834 -0.6862 -0.6163
 -3.3518 -3.2005 -2.9054 -2.6026 -2.3324 -2.0903 -1.8975 -1.7466 -1.6196 -1.5067
 -1.4020 -1.3045 -1.2138 -1.1301 -1.0532 -0.8926 -0.7725 -0.6849 -0.6218 -0.5776
 -3.0320 -2.9478 -2.8579 -2.6082 -2.3374 -2.0947 -1.8866 -1.7231 -1.5913 -1.4782
 -1.3755 -1.2804 -1.1923 -1.1112 -1.0371 -0.8831 -0.7690 -0.6862 -0.6274 -0.5867
 -0.5601
 -2.9504 -2.7152 -2.5910 -2.5355 -2.3501 -2.1134 -1.8987 -1.7182 -1.5758 -1.4596
 -1.3578 -1.2645 -1.1786 -1.0998 -1.0280 -0.8793 -0.7692 -0.6895 -0.6333 -0.5951
 -0.5707 -0.5553
 -2.9401 -2.6687 -2.4480 -2.2950 -2.2162 -2.1123 -1.9213 -1.7330 -1.5745 -1.4488
 -1.3453 -1.2530 -1.1687 -1.0918 -1.0219 -0.8777 -0.7709 -0.6931 -0.6388 -0.6024
 -0.5799 -0.5665 -0.5584 -0.5544
 -2.9564 -2.6743 -2.4277 -2.2213 -2.0590 -1.9424 -1.8613 -1.7450 -1.5900 -1.4494
 -1.3372 -1.2442 -1.1606 -1.0850 -1.0166 -0.8762 -0.7722 -0.6960 -0.6429 -0.6080
 -0.5872 -0.5760 -0.5701 -0.5677 -0.5681 -0.5728 -0.5834 -0.6012 -0.6253 -0.6510
 -2.9920 -2.7030 -2.4451 -2.2200 -2.0283 -1.8687 -1.7373 -1.6358 -1.5536 -1.4540
 -1.3375 -1.2379 -1.1538 -1.0786 -1.0111 -0.8736 -0.7721 -0.6974 -0.6450 -0.6111
 -0.5919 -0.5832 -0.5802 -0.5803 -0.5829 -0.5883 -0.5964 -0.6092 -0.6289 -0.6558
 -0.6853
 -3.0386 -2.7485 -2.4827 -2.2463 -2.0405 -1.8632 -1.7114 -1.5806 -1.4704 -1.3816
 -1.3062 -1.2270 -1.1474 -1.0724 -1.0052 -0.8695 -0.7699 -0.6965 -0.6447 -0.6113
 -0.5934 -0.5870 -0.5875 -0.5911 -0.5965 -0.6034 -0.6127 -0.6242 -0.6394 -0.6607
 -0.6907
 -3.0987 -2.8027 -2.5328 -2.2880 -2.0713 -1.8828 -1.7192 -1.5767 -1.4522 -1.3441
 -1.2527 -1.1773 -1.1141 -1.0547 -0.9951 -0.8624 -0.7644 -0.6922 -0.6410 -0.6081
 -0.5910 -0.5867 -0.5908 -0.5988 -0.6081 -0.6181 -0.6293 -0.6417 -0.6560 -0.6735
 -0.6969
 -3.1776 -2.8663 -2.5957 -2.3477 -2.1219 -1.9223 -1.7487 -1.5971 -1.4640 -1.3468
 -1.2444 -1.1564 -1.0828 -1.0230 -0.9713 -0.8539 -0.7576 -0.6864 -0.6354 -0.6024
 -0.5855 -0.5822 -0.5891 -0.6015 -0.6156 -0.6299 -0.6445 -0.6592 -0.6746 -0.6915
 -0.7111
 -3.2853 -2.9425 -2.6640 -2.4153 -2.1864 -1.9780 -1.7935 -1.6324 -1.4913 -1.3668
 -1.2569 -1.1608 -1.0783 -1.0093 -0.9523 -0.8407 -0.7487 -0.6781 -0.6275 -0.5943
 -0.5771 -0.5740 -0.5826 -0.5985 -0.6176 -0.6369 -0.6560 -0.6745 -0.6927 -0.7111
 -0.7296
 -3.4430 -3.0406 -2.7402 -2.4863 -2.2569 -2.0459 -1.8533 -1.6818 -1.5313 -1.3991
 -1.2823 -1.1792 -1.0893 -1.0124 -0.9481 -0.8288 -0.7401 -0.6686 -0.6178
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.5960 -3.2197 -2.8773 -2.5824 -2.3201 -2.0877 -1.9071 -1.7555 -1.6308 -1.5204
 -1.4163 -1.3188 -1.2280 -1.1436 -1.0653 -0.8963 -0.7660 -0.6701 -0.6008
 -3.3514 -3.2074 -2.8770 -2.5696 -2.2992 -2.0625 -1.8732 -1.7201 -1.5932 -1.4824
 -1.3800 -1.2847 -1.1962 -1.1140 -1.0381 -0.8771 -0.7557 -0.6677 -0.6052 -0.5613
 -3.1333 -3.0918 -2.8778 -2.5856 -2.3098 -2.0646 -1.8629 -1.7007 -1.5697 -1.4582
 -1.3572 -1.2640 -1.1775 -1.0975 -1.0238 -0.8685 -0.7524 -0.6689 -0.6103 -0.5695
 -0.5425
 -2.9734 -2.7821 -2.7354 -2.5888 -2.3359 -2.0903 -1.8750 -1.6983 -1.5577 -1.4425
 -1.3420 -1.2503 -1.1656 -1.0875 -1.0158 -0.8651 -0.7527 -0.6720 -0.6157 -0.5770
 -0.5519 -0.5365
 -2.9630 -2.6856 -2.4897 -2.4013 -2.3208 -2.1193 -1.9038 -1.7138 -1.5584 -1.4340
 -1.3315 -1.2404 -1.1570 -1.0805 -1.0104 -0.8638 -0.7544 -0.6756 -0.6208 -0.5836
 -0.5600 -0.5462 -0.5387 -0.5353
 -2.9986 -2.6925 -2.4400 -2.2468 -2.1189 -2.0432 -1.9219 -1.7425 -1.5751 -1.4362
 -1.3252 -1.2329 -1.1500 -1.0745 -1.0057 -0.8627 -0.7560 -0.6788 -0.6249 -0.5888
 -0.5665 -0.5544 -0.5488 -0.5472 -0.5489 -0.5551 -0.5672 -0.5862 -0.6114 -0.6378
 -3.0613 -2.7374 -2.4604 -2.2295 -2.0440 -1.9004 -1.7944 -1.7090 -1.5932 -1.4525
 -1.3275 -1.2280 -1.1442 -1.0690 -1.0010 -0.8605 -0.7563 -0.6805 -0.6272 -0.5920
 -0.5708 -0.5604 -0.5572 -0.5579 -0.5614 -0.5679 -0.5778 -0.5927 -0.6140 -0.6419
 -0.6718
 -3.1431 -2.8077 -2.5129 -2.2605 -2.0488 -1.8733 -1.7288 -1.6088 -1.5120 -1.4279
 -1.3332 -1.2293 -1.1405 -1.0643 -0.9962 -0.8572 -0.7548 -0.6803 -0.6274 -0.5927
 -0.5725 -0.5638 -0.5633 -0.5671 -0.5732 -0.5813 -0.5920 -0.6051 -0.6223 -0.6458
 -0.6767
 -3.2346 -2.8901 -2.5853 -2.3161 -2.0850 -1.8902 -1.7262 -1.5869 -1.4667 -1.3639
 -1.2778 -1.2025 -1.1283 -1.0572 -0.9900 -0.8513 -0.7503 -0.6768 -0.6246 -0.5902
 -0.5709 -0.5638 -0.5659 -0.5734 -0.5832 -0.5942 -0.6067 -0.6203 -0.6365 -0.6567
 -0.6820
 -3.3449 -2.9850 -2.6743 -2.3962 -2.1491 -1.9366 -1.7564 -1.6029 -1.4705 -1.3549
 -1.2540 -1.1675 -1.0940 -1.0319 -0.9754 -0.8455 -0.7450 -0.6721 -0.6200 -0.5856
 -0.5665 -0.5603 -0.5645 -0.5754 -0.5895 -0.6045 -0.6202 -0.6365 -0.6537 -0.6720
 -0.6945
 -3.4804 -3.0912 -2.7700 -2.4872 -2.2322 -2.0055 -1.8091 -1.6412 -1.4971 -1.3717
 -1.2618 -1.1657 -1.0826 -1.0121 -0.9536 -0.8356 -0.7379 -0.6653 -0.6133 -0.5786
 -0.5593 -0.5535 -0.5589 -0.5725 -0.5907 -0.6103 -0.6303 -0.6501 -0.6700 -0.6904
 -0.7107
 -3.6583 -3.2144 -2.8733 -2.5830 -2.3243 -2.0906 -1.8819 -1.6995 -1.5422 -1.4060
 -1.2871 -1.1831 -1.0922 -1.0137 -0.9474 -0.8240 -0.7308 -0.6569 -0.6048
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.4869 -3.1182 -2.7986 -2.5256 -2.2721 -2.0501 -1.8783 -1.7317 -1.6042 -1.4947
 -1.3928 -1.2974 -1.2088 -1.1262 -1.0496 -0.8824 -0.7516 -0.6535 -0.5835
 -3.4099 -3.1484 -2.8176 -2.5226 -2.2638 -2.0326 -1.8516 -1.6998 -1.5715 -1.4619
 -1.3610 -1.2675 -1.1807 -1.1001 -1.0252 -0.8642 -0.7403 -0.6502 -0.5871 -0.5431
 -3.2657 -3.1361 -2.8500 -2.5500 -2.2797 -2.0401 -1.8418 -1.6831 -1.5519 -1.4408
 -1.3411 -1.2493 -1.1642 -1.0853 -1.0123 -0.8559 -0.7368 -0.6510 -0.5915 -0.5505
 -0.5231
 -3.0782 -2.9032 -2.8266 -2.5825 -2.3132 -2.0685 -1.8551 -1.6814 -1.5423 -1.4273
 -1.3278 -1.2372 -1.1537 -1.0764 -1.0050 -0.8526 -0.7368 -0.6536 -0.5962 -0.5571
 -0.5313 -0.5157
 -2.9662 -2.7046 -2.5753 -2.5283 -2.3416 -2.1045 -1.8861 -1.6973 -1.5438 -1.4206
 -1.3188 -1.2285 -1.1459 -1.0700 -1.0001 -0.8514 -0.7384 -0.6570 -0.6008 -0.5630
 -0.5384 -0.5240 -0.5169 -0.5140
 -3.0133 -2.6962 -2.4536 -2.2971 -2.2272 -2.1185 -1.9213 -1.7282 -1.5604 -1.4236
 -1.3136 -1.2219 -1.1396 -1.0646 -0.9958 -0.8504 -0.7400 -0.6601 -0.6047 -0.5678
 -0.5442 -0.5310 -0.5254 -0.5245 -0.5274 -0.5344 -0.5477 -0.5688 -0.5949 -0.6225
 -3.1019 -2.7495 -2.4634 -2.2375 -2.0716 -1.9621 -1.8821 -1.7542 -1.5902 -1.4405
 -1.3170 -1.2181 -1.1346 -1.0595 -0.9914 -0.8485 -0.7406 -0.6621 -0.6073 -0.5709
 -0.5483 -0.5364 -0.5325 -0.5335 -0.5377 -0.5452 -0.5567 -0.5734 -0.5965 -0.6255
 -0.6563
 -3.2192 -2.8409 -2.5233 -2.2624 -2.0524 -1.8878 -1.7597 -1.6603 -1.5717 -1.4603
 -1.3334 -1.2213 -1.1318 -1.0556 -0.9871 -0.8454 -0.7395 -0.6624 -0.6082 -0.5721
 -0.5502 -0.5396 -0.5375 -0.5410 -0.5476 -0.5567 -0.5685 -0.5832 -0.6026 -0.6283
 -0.6603
 -3.3487 -2.9534 -2.6143 -2.3260 -2.0868 -1.8919 -1.7336 -1.6025 -1.4920 -1.3989
 -1.3142 -1.2246 -1.1317 -1.0519 -0.9822 -0.8402 -0.7355 -0.6597 -0.6061 -0.5703
 -0.5493 -0.5400 -0.5398 -0.5461 -0.5559 -0.5676 -0.5811 -0.5968 -0.6148 -0.6368
 -0.6645
 -3.4868 -3.0826 -2.7297 -2.4232 -2.1594 -1.9389 -1.7572 -1.6062 -1.4783 -1.3673
 -1.2708 -1.1874 -1.1127 -1.0425 -0.9773 -0.8361 -0.7313 -0.6559 -0.6025 -0.5667
 -0.5459 -0.5374 -0.5389 -0.5477 -0.5609 -0.5761 -0.5926 -0.6103 -0.6294 -0.6505
 -0.6746
 -3.6477 -3.2231 -2.8550 -2.5381 -2.2591 -2.0171 -1.8126 -1.6420 -1.4985 -1.3754
 -1.2678 -1.1735 -1.0913 -1.0199 -0.9588 -0.8299 -0.7259 -0.6503 -0.5968 -0.5607
 -0.5397 -0.5317 -0.5342 -0.5451 -0.5615 -0.5807 -0.6011 -0.6220 -0.6436 -0.6660
 -0.6887
 -3.8316 -3.3748 -2.9881 -2.6603 -2.3723 -2.1182 -1.8954 -1.7048 -1.5438 -1.4069
 -1.2889 -1.1858 -1.0955 -1.0166 -0.9267 -0.8216 -0.7193 -0.6429 -0.5890
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.4278 -3.0613 -2.7517 -2.4935 -2.2416 -2.0272 -1.8541 -1.7100 -1.5827 -1.4746
 -1.3735 -1.2794 -1.1922 -1.1113 -1.0361 -0.8708 -0.7397 -0.6394 -0.5655
 -3.4625 -3.1041 -2.7755 -2.4884 -2.2384 -2.0131 -1.8307 -1.6826 -1.5538 -1.4453
 -1.3452 -1.2528 -1.1672 -1.0878 -1.0138 -0.8533 -0.7269 -0.6334 -0.5682 -0.5234
 -3.2431 -3.1388 -2.8131 -2.5202 -2.2567 -2.0217 -1.8252 -1.6687 -1.5370 -1.4268
 -1.3276 -1.2365 -1.1525 -1.0745 -1.0021 -0.8453 -0.7229 -0.6335 -0.5717 -0.5299
 -0.5021
