 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F200W
 -2.2069 -2.1897 -2.1198 -2.0559 -2.0308 -2.0025 -1.9354 -1.8607 -1.8231 -1.8311
 -1.8663 -1.9220 -1.9854 -2.0495 -2.1187 -2.2943 -2.4665 -2.6329 -2.7939
 -2.1549 -2.1670 -2.1568 -2.1336 -2.0992 -2.0550 -2.0073 -1.9639 -1.9320 -1.9162
 -1.9211 -1.9507 -2.0031 -2.0682 -2.1372 -2.3101 -2.4789 -2.6428 -2.8019 -2.9564
 -2.1285 -2.1512 -2.1706 -2.1745 -2.1510 -2.1126 -2.0761 -2.0430 -2.0130 -1.9892
 -1.9801 -1.9920 -2.0303 -2.0899 -2.1567 -2.3265 -2.4920 -2.6529 -2.8097 -2.9618
 -3.1091
 -2.1277 -2.1423 -2.1612 -2.1786 -2.1862 -2.1753 -2.1418 -2.0980 -2.0661 -2.0501
 -2.0433 -2.0459 -2.0670 -2.1146 -2.1772 -2.3435 -2.5058 -2.6632 -2.8174 -2.9674
 -3.1125 -3.2532
 -2.1607 -2.1604 -2.1688 -2.1820 -2.1954 -2.2019 -2.1955 -2.1745 -2.1428 -2.1128
 -2.1001 -2.1039 -2.1163 -2.1478 -2.2010 -2.3611 -2.5208 -2.6745 -2.8251 -2.9730
 -3.1165 -3.2553 -3.3897 -3.5203
 -2.2341 -2.2132 -2.2046 -2.2054 -2.2123 -2.2208 -2.2256 -2.2215 -2.2087 -2.1920
 -2.1771 -2.1723 -2.1802 -2.1986 -2.2365 -2.3804 -2.5367 -2.6873 -2.8336 -2.9785
 -3.1206 -3.2582 -3.3911 -3.5198 -3.6448 -3.7664 -3.8851 -4.0013 -4.1147 -4.2236
 -2.3491 -2.3054 -2.2752 -2.2577 -2.2508 -2.2516 -2.2559 -2.2588 -2.2567 -2.2502
 -2.2444 -2.2437 -2.2511 -2.2641 -2.2900 -2.4067 -2.5540 -2.7014 -2.8439 -2.9846
 -3.1245 -3.2611 -3.3931 -3.5206 -3.6441 -3.7639 -3.8807 -3.9946 -4.1060 -4.2151
 -4.3203
 -2.4983 -2.4353 -2.3835 -2.3442 -2.3186 -2.3049 -2.3003 -2.3007 -2.3019 -2.3014
 -2.2997 -2.3013 -2.3102 -2.3261 -2.3472 -2.4442 -2.5753 -2.7169 -2.8558 -2.9922
 -3.1285 -3.2636 -3.3952 -3.5221 -3.6447 -3.7633 -3.8785 -3.9906 -4.1000 -4.2071
 -4.3123
 -2.6660 -2.5916 -2.5241 -2.4649 -2.4187 -2.3863 -2.3670 -2.3578 -2.3552 -2.3551
 -2.3554 -2.3570 -2.3633 -2.3774 -2.3975 -2.4845 -2.6030 -2.7359 -2.8708 -3.0035
 -3.1358 -3.2684 -3.3992 -3.5262 -3.6488 -3.7670 -3.8814 -3.9924 -4.1003 -4.2056
 -4.3088
 -2.8391 -2.7626 -2.6872 -2.6144 -2.5501 -2.4988 -2.4612 -2.4373 -2.4243 -2.4188
