 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  v   
-10.9544-10.6421-10.6773-10.3204-10.2598 -9.9262 -9.1719 -8.7167 -8.3346 -7.9438
 -7.5572 -7.1813 -6.8202 -6.4705 -6.1281 -5.2939 -4.3612 -3.4352 -2.9078
-10.5564 -9.9690 -9.5589 -9.3022 -9.1464 -8.9646 -8.6908 -8.3270 -7.9246 -7.5254
 -7.1229 -6.7309 -6.3573 -6.0015 -5.6580 -4.8183 -3.9980 -3.3236 -2.8458 -2.4979
-10.0890 -9.4768 -9.0102 -8.6677 -8.4096 -8.2251 -8.0730 -7.8689 -7.5782 -7.2186
 -6.8161 -6.4023 -6.0087 -5.6415 -5.2981 -4.5093 -3.7795 -3.1712 -2.7398 -2.4303
 -2.1948
 -9.7744 -9.1636 -8.6657 -8.2809 -7.9755 -7.7083 -7.4701 -7.2764 -7.0887 -6.8499
 -6.5334 -6.1531 -5.7518 -5.3726 -5.0270 -4.2764 -3.6203 -3.0776 -2.6688 -2.3878
 -2.1766 -2.0084
 -9.5682 -8.9625 -8.4485 -8.0297 -7.6944 -7.4056 -7.1282 -6.8554 -6.6124 -6.3900
 -6.1632 -5.8886 -5.5594 -5.2004 -4.8527 -4.1225 -3.5178 -3.0128 -2.6276 -2.3648
 -2.1711 -2.0187 -1.8929 -1.7857
 -9.4490 -8.8499 -8.3256 -7.8791 -7.5113 -7.2038 -6.9228 -6.6396 -6.3516 -6.0730
 -5.8201 -5.5825 -5.3307 -5.0505 -4.7502 -4.0408 -3.4660 -2.9857 -2.6125 -2.3565
 -2.1738 -2.0334 -1.9189 -1.8219 -1.7360 -1.6596 -1.5919 -1.5324 -1.4806 -1.4360
 -9.4036 -8.8133 -8.2829 -7.8156 -7.4131 -7.0769 -6.7841 -6.5080 -6.2252 -5.9322
 -5.6443 -5.3764 -5.1293 -4.8893 -4.6418 -4.0098 -3.4540 -2.9892 -2.6208 -2.3609
 -2.1808 -2.0484 -1.9435 -1.8558 -1.7803 -1.7137 -1.6547 -1.6027 -1.5571 -1.5179
 -1.4869
 -9.4189 -8.8396 -8.3095 -7.8311 -7.4005 -7.0254 -6.7043 -6.4212 -6.1498 -5.8703
 -5.5814 -5.2964 -5.0284 -4.7823 -4.5508 -3.9882 -3.4631 -3.0155 -2.6477 -2.3775
 -2.1913 -2.0609 -1.9629 -1.8837 -1.8171 -1.7592 -1.7072 -1.6613 -1.6221 -1.5903
 -1.5660
 -9.4819 -8.9152 -8.3912 -7.9099 -7.4609 -7.0557 -6.6970 -6.3833 -6.1033 -5.8351
 -5.5615 -5.2809 -5.0048 -4.7448 -4.5046 -3.9665 -3.4729 -3.0404 -2.6815 -2.4020
 -2.2046 -2.0692 -1.9738 -1.9017 -1.8434 -1.7943 -1.7520 -1.7151 -1.6831 -1.6555
 -1.6320
 -9.5794 -9.0270 -8.5126 -8.0329 -7.5851 -7.1665 -6.7780 -6.4287 -6.1162 -5.8355
 -5.5699 -5.3039 -5.0340 -4.7736 -4.5265 -3.9694 -3.4930 -3.0731 -2.7204 -2.4371
 -2.2272 -2.0807 -1.9805 -1.9106 -1.8587 -1.8175 -1.7837 -1.7551 -1.7304 -1.7091
 -1.6892
 -9.6968 -9.1655 -8.6652 -8.1934 -7.7477 -7.3260 -6.9267 -6.5508 -6.2066 -5.8928
 -5.6095 -5.3443 -5.0841 -4.8245 -4.5700 -3.9984 -3.5200 -3.1070 -2.7573 -2.4732
 -2.2547 -2.0967 -1.9867 -1.9122 -1.8617 -1.8263 -1.8000 -1.7795 -1.7630 -1.7496
 -1.7388
 -9.8169 -9.3356 -8.8632 -8.4027 -7.9570 -7.5284 -7.1186 -6.7294 -6.3631 -6.0219
 -5.7076 -5.4200 -5.1525 -4.8953 -4.6430 -4.0533 -3.5578 -3.1444 -2.7964
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  v   
-11.4269-11.1023-10.7849-10.3945 -9.9775 -9.4574 -8.8657 -8.3884 -8.0019 -7.6489
 -7.3050 -6.9724 -6.6526 -6.3420 -6.0380 -5.2925 -4.5031 -3.7036 -3.0999
-10.5418-10.0206 -9.7515 -9.6003 -9.3754 -9.0603 -8.6223 -8.1195 -7.6930 -7.3137
 -6.9456 -6.5908 -6.2525 -5.9306 -5.6213 -4.8845 -4.1677 -3.4970 -2.9678 -2.5867
