 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F410M
  0.6647  0.5149  0.4418  0.4145  0.3608  0.2905  0.2119  0.1386  0.0562 -0.0259
 -0.1077 -0.1882 -0.2680 -0.3473 -0.4256 -0.6177 -0.8008 -0.9710 -1.1399
  0.5752  0.5099  0.4402  0.3652  0.2877  0.2240  0.1628  0.0936  0.0177 -0.0613
 -0.1410 -0.2207 -0.2998 -0.3781 -0.4555 -0.6447 -0.8272 -1.0017 -1.1684 -1.3273
  0.5318  0.4706  0.4037  0.3332  0.2607  0.1846  0.1122  0.0482 -0.0190 -0.0913
 -0.1673 -0.2448 -0.3226 -0.4000 -0.4767 -0.6639 -0.8447 -1.0184 -1.1849 -1.3435
 -1.4948
  0.4854  0.4292  0.3669  0.2994  0.2287  0.1567  0.0840  0.0105 -0.0589 -0.1257
 -0.1945 -0.2667 -0.3411 -0.4167 -0.4922 -0.6778 -0.8572 -1.0305 -1.1968 -1.3554
 -1.5064 -1.6507
  0.4309  0.3834  0.3270  0.2645  0.1974  0.1274  0.0563 -0.0145 -0.0864 -0.1573
 -0.2255 -0.2927 -0.3612 -0.4321 -0.5050 -0.6876 -0.8656 -1.0386 -1.2051 -1.3639
 -1.5150 -1.6590 -1.7969 -1.9294
  0.3686  0.3285  0.2810  0.2251  0.1634  0.0976  0.0290 -0.0403 -0.1098 -0.1795
 -0.2489 -0.3172 -0.3843 -0.4514 -0.5195 -0.6954 -0.8710 -1.0430 -1.2097 -1.3696
 -1.5211 -1.6652 -1.8029 -1.9350 -2.0622 -2.1850 -2.3040 -2.4196 -2.5321 -2.6419
  0.3008  0.2656  0.2265  0.1783  0.1236  0.0635 -0.0004 -0.0666 -0.1342 -0.2020
 -0.2694 -0.3364 -0.4031 -0.4695 -0.5358 -0.7039 -0.8749 -1.0441 -1.2108 -1.3721
 -1.5250 -1.6696 -1.8074 -1.9393 -2.0660 -2.1881 -2.3061 -2.4204 -2.5316 -2.6400
 -2.7462
  0.2293  0.1971  0.1626  0.1215  0.0749  0.0221 -0.0356 -0.0969 -0.1607 -0.2259
 -0.2915 -0.3566 -0.4211 -0.4858 -0.5505 -0.7139 -0.8793 -1.0447 -1.2091 -1.3710
 -1.5260 -1.6722 -1.8106 -1.9427 -2.0692 -2.1908 -2.3080 -2.4215 -2.5316 -2.6388
 -2.7434
  0.1565  0.1257  0.0927  0.0534  0.0148 -0.0302 -0.0805 -0.1353 -0.1938 -0.2548
 -0.3172 -0.3802 -0.4429 -0.5052 -0.5676 -0.7255 -0.8863 -1.0476 -1.2088 -1.3694
 -1.5260 -1.6748 -1.8149 -1.9478 -2.0747 -2.1963 -2.3134 -2.4265 -2.5360 -2.6422
 -2.7453
  0.0842  0.0540  0.0209 -0.0148 -0.0527 -0.0927 -0.1352 -0.1825 -0.2340 -0.2891
 -0.3466 -0.4060 -0.4661 -0.5261 -0.5861 -0.7374 -0.8921 -1.0492 -1.2065 -1.3638
 -1.5196 -1.6704 -1.8131 -1.9478 -2.0757 -2.1977 -2.3149 -2.4276 -2.5365 -2.6419
 -2.7462
  0.0146 -0.0187 -0.0533 -0.0890 -0.1258 -0.1634 -0.2018 -0.2416 -0.2855 -0.3332
 -0.3844 -0.4384 -0.4942 -0.5512 -0.6087 -0.7532 -0.9007 -1.0522 -1.2055 -1.3592
 -1.5123 -1.6628 -1.8077 -1.9451 -2.0749 -2.1982 -2.3160 -2.4290 -2.5378 -2.6429
 -2.7446
 -0.0509 -0.1034 -0.1465 -0.1830 -0.2159 -0.2474 -0.2794 -0.3134 -0.3501 -0.3899
 -0.4333 -0.4803 -0.5301 -0.5820 -0.6356 -0.7730 -0.9134 -1.0579 -1.2065
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F410M
  0.6548  0.5774  0.5215  0.4666  0.3975  0.3196  0.2362  0.1509  0.0660 -0.0187
 -0.1023 -0.1845 -0.2653 -0.3448 -0.4233 -0.6148 -0.7988 -0.9738 -1.1417
  0.6266  0.5623  0.4884  0.4148  0.3555  0.2849  0.2051  0.1212  0.0363 -0.0486
 -0.1325 -0.2152 -0.2963 -0.3759 -0.4541 -0.6434 -0.8250 -0.9992 -1.1654 -1.3241
  0.5912  0.5282  0.4608  0.3898  0.3115  0.2419  0.1741  0.0969  0.0146 -0.0693
 -0.1529 -0.2356 -0.3169 -0.3966 -0.4749 -0.6637 -0.8437 -1.0163 -1.1818 -1.3401
 -1.4913
  0.5535  0.4933  0.4276  0.3588  0.2870  0.2113  0.1344  0.0645 -0.0077 -0.0867
 -0.1682 -0.2499 -0.3308 -0.4104 -0.4886 -0.6775 -0.8569 -1.0286 -1.1935 -1.3516
 -1.5026 -1.6469
