 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
 -3.4230 -3.4778 -3.5259 -3.5703 -3.6099 -3.6364 -3.5913 -3.5735 -3.5561 -3.5517
 -3.5675 -3.6133 -3.6599 -3.7238 -3.7933 -3.9741 -4.1466 -4.3281 -4.4996
 -3.3215 -3.3814 -3.4412 -3.5008 -3.5534 -3.5914 -3.6147 -3.6247 -3.6236 -3.6145
 -3.6121 -3.6328 -3.6819 -3.7466 -3.8165 -3.9933 -4.1687 -4.3403 -4.5050 -4.6626
 -3.3173 -3.3677 -3.4200 -3.4730 -3.5244 -3.5718 -3.6114 -3.6389 -3.6571 -3.6685
 -3.6702 -3.6758 -3.7093 -3.7679 -3.8353 -4.0100 -4.1834 -4.3541 -4.5184 -4.6753
 -4.8255
 -3.3316 -3.3737 -3.4186 -3.4656 -3.5135 -3.5596 -3.6009 -3.6363 -3.6655 -3.6897
 -3.7126 -3.7248 -3.7451 -3.7917 -3.8538 -4.0240 -4.1950 -4.3645 -4.5286 -4.6851
 -4.8345 -4.9779
 -3.3676 -3.3997 -3.4356 -3.4752 -3.5179 -3.5619 -3.6044 -3.6427 -3.6762 -3.7067
 -3.7361 -3.7640 -3.7862 -3.8238 -3.8763 -4.0375 -4.2050 -4.3720 -4.5358 -4.6925
 -4.8417 -4.9843 -5.1213 -5.2535
 -3.4256 -3.4470 -3.4722 -3.5022 -3.5374 -3.5765 -3.6173 -3.6573 -3.6945 -3.7285
 -3.7615 -3.7956 -3.8241 -3.8601 -3.9072 -4.0531 -4.2147 -4.3778 -4.5403 -4.6974
 -4.8470 -4.9895 -5.1259 -5.2570 -5.3838 -5.5066 -5.6259 -5.7418 -5.8545 -5.9643
 -3.5011 -3.5157 -3.5299 -3.5488 -3.5740 -3.6054 -3.6413 -3.6793 -3.7176 -3.7543
 -3.7895 -3.8252 -3.8594 -3.8951 -3.9394 -4.0738 -4.2262 -4.3837 -4.5428 -4.6997
 -4.8502 -4.9933 -5.1296 -5.2603 -5.3861 -5.5076 -5.6253 -5.7396 -5.8511 -5.9599
 -6.0660
 -3.5928 -3.6010 -3.6081 -3.6168 -3.6306 -3.6518 -3.6795 -3.7122 -3.7479 -3.7843
