 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F277W
 -3.1855 -3.2092 -3.2357 -3.2634 -3.2998 -3.3230 -3.2366 -3.1837 -3.1258 -3.0839
 -3.0682 -3.1012 -3.1271 -3.1812 -3.2467 -3.4172 -3.5818 -3.7733 -3.9463
 -3.0460 -3.0822 -3.1217 -3.1641 -3.2000 -3.2215 -3.2267 -3.2149 -3.1868 -3.1450
 -3.1093 -3.1040 -3.1391 -3.1976 -3.2638 -3.4334 -3.6042 -3.7739 -3.9377 -4.0948
 -3.0294 -3.0520 -3.0804 -3.1133 -3.1473 -3.1781 -3.1999 -3.2094 -3.2088 -3.1990
 -3.1734 -3.1506 -3.1661 -3.2173 -3.2811 -3.4494 -3.6180 -3.7866 -3.9498 -4.1059
 -4.2556
 -3.0387 -3.0511 -3.0696 -3.0937 -3.1219 -3.1506 -3.1748 -3.1923 -3.2025 -3.2087
 -3.2147 -3.2045 -3.2047 -3.2412 -3.2989 -3.4634 -3.6296 -3.7963 -3.9591 -4.1148
 -4.2636 -4.4065
 -3.0760 -3.0769 -3.0846 -3.0992 -3.1200 -3.1452 -3.1706 -3.1919 -3.2078 -3.2204
 -3.2330 -3.2451 -3.2491 -3.2755 -3.3222 -3.4774 -3.6404 -3.8039 -3.9658 -4.1215
 -4.2699 -4.4121 -4.5487 -4.6807
 -3.1411 -3.1298 -3.1247 -3.1277 -3.1393 -3.1580 -3.1809 -3.2043 -3.2251 -3.2425
 -3.2594 -3.2790 -3.2913 -3.3156 -3.3558 -3.4941 -3.6517 -3.8108 -3.9703 -4.1260
 -4.2747 -4.4166 -4.5526 -4.6836 -4.8104 -4.9334 -5.0528 -5.1689 -5.2817 -5.3915
 -3.2275 -3.2092 -3.1913 -3.1809 -3.1803 -3.1896 -3.2063 -3.2274 -3.2498 -3.2710
 -3.2910 -3.3125 -3.3326 -3.3561 -3.3926 -3.5171 -3.6650 -3.8186 -3.9739 -4.1282
 -4.2775 -4.4199 -4.5558 -4.6862 -4.8118 -4.9333 -5.0511 -5.1658 -5.2775 -5.3865
 -5.4926
 -3.3335 -3.3086 -3.2833 -3.2609 -3.2463 -3.2430 -3.2497 -3.2645 -3.2842 -3.3057
 -3.3275 -3.3498 -3.3725 -3.3962 -3.4294 -3.5432 -3.6814 -3.8284 -3.9781 -4.1290
 -4.2779 -4.4212 -4.5578 -4.6883 -4.8135 -4.9342 -5.0509 -5.1642 -5.2743 -5.3819
 -5.4871
 -3.4497 -3.4226 -3.3943 -3.3650 -3.3386 -3.3214 -3.3153 -3.3197 -3.3323 -3.3501
 -3.3706 -3.3924 -3.4149 -3.4386 -3.4681 -3.5712 -3.7004 -3.8416 -3.9862 -4.1326
 -4.2791 -4.4228 -4.5607 -4.6921 -4.8177 -4.9382 -5.0546 -5.1673 -5.2767 -5.3828
 -5.4859
 -3.5762 -3.5512 -3.5168 -3.4852 -3.4535 -3.4252 -3.4057 -3.3971 -3.3985 -3.4081
 -3.4233 -3.4421 -3.4629 -3.4853 -3.5107 -3.6002 -3.7186 -3.8529 -3.9932 -4.1351
 -4.2776 -4.4194 -4.5577 -4.6905 -4.8171 -4.9381 -5.0544 -5.1665 -5.2773 -5.3825
 -5.4840
 -3.7130 -3.6944 -3.6508 -3.6119 -3.5821 -3.5500 -3.5208 -3.4993 -3.4876 -3.4853
 -3.4911 -3.5031 -3.5194 -3.5384 -3.5599 -3.6342 -3.7398 -3.8652 -4.0005 -4.1389
 -4.2778 -4.4163 -4.5532 -4.6865 -4.8144 -4.9366 -5.0536 -5.1659 -5.2741 -5.3788
 -5.4802
 -3.8600 -3.8522 -3.7963 -3.7432 -3.7158 -3.6856 -3.6535 -3.6239 -3.6006 -3.5853
 -3.5786 -3.5800 -3.5879 -3.6008 -3.6157 -3.6732 -3.7640 -3.8785 -4.0081
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F277W
 -3.1981 -3.2148 -3.2281 -3.2360 -3.2410 -3.2370 -3.1928 -3.1572 -3.1194 -3.0878
 -3.0744 -3.0965 -3.1352 -3.1935 -3.2594 -3.4280 -3.5909 -3.7627 -3.9277
 -3.1061 -3.1510 -3.1974 -3.2344 -3.2586 -3.2673 -3.2583 -3.2323 -3.1952 -3.1553
 -3.1243 -3.1208 -3.1545 -3.2115 -3.2768 -3.4453 -3.6089 -3.7726 -3.9356 -4.0929
 -3.0523 -3.0873 -3.1298 -3.1755 -3.2197 -3.2526 -3.2700 -3.2708 -3.2545 -3.2220
 -3.1851 -3.1613 -3.1762 -3.2263 -3.2900 -3.4585 -3.6228 -3.7856 -3.9475 -4.1035
 -4.2532
 -3.0287 -3.0550 -3.0886 -3.1271 -3.1670 -3.2034 -3.2332 -3.2518 -3.2584 -3.2556
 -3.2380 -3.2135 -3.2070 -3.2422 -3.2984 -3.4683 -3.6334 -3.7955 -3.9567 -4.1121
 -4.2609 -4.4039
 -3.0299 -3.0479 -3.0726 -3.1029 -3.1372 -3.1715 -3.2018 -3.2246 -3.2406 -3.2501
 -3.2567 -3.2527 -3.2468 -3.2655 -3.3139 -3.4759 -3.6413 -3.8029 -3.9632 -4.1185
 -4.2670 -4.4092 -4.5460 -4.6781
 -3.0543 -3.0630 -3.0784 -3.0999 -3.1264 -3.1567 -3.1872 -3.2139 -3.2343 -3.2499
 -3.2638 -3.2764 -3.2805 -3.2965 -3.3339 -3.4832 -3.6476 -3.8085 -3.9675 -4.1227
 -4.2714 -4.4134 -4.5495 -4.6807 -4.8074 -4.9304 -5.0500 -5.1665 -5.2799 -5.3895
 -3.1027 -3.1012 -3.1058 -3.1171 -3.1347 -3.1581 -3.1852 -3.2132 -3.2385 -3.2594
 -3.2781 -3.2977 -3.3129 -3.3306 -3.3640 -3.4941 -3.6538 -3.8132 -3.9702 -4.1247
 -4.2740 -4.4164 -4.5524 -4.6830 -4.8088 -4.9306 -5.0487 -5.1636 -5.2755 -5.3846
 -5.4907
 -3.1724 -3.1629 -3.1572 -3.1565 -3.1632 -3.1774 -3.1982 -3.2230 -3.2494 -3.2745
 -3.2973 -3.3200 -3.3409 -3.3648 -3.3971 -3.5148 -3.6624 -3.8183 -3.9727 -4.1251
 -4.2742 -4.4176 -4.5542 -4.6848 -4.8102 -4.9311 -5.0483 -5.1619 -5.2723 -5.3799
 -5.4852
 -3.2589 -3.2446 -3.2309 -3.2196 -3.2145 -3.2176 -3.2291 -3.2475 -3.2707 -3.2961
 -3.3215 -3.3466 -3.3711 -3.3968 -3.4291 -3.5407 -3.6782 -3.8274 -3.9783 -4.1277
 -4.2752 -4.4190 -4.5569 -4.6884 -4.8141 -4.9349 -5.0515 -5.1643 -5.2737 -5.3801
 -5.4839
 -3.3548 -3.3402 -3.3230 -3.3049 -3.2898 -3.2812 -3.2813 -3.2900 -3.3062 -3.3277
 -3.3521 -3.3772 -3.4030 -3.4299 -3.4606 -3.5650 -3.6945 -3.8365 -3.9829 -4.1286
 -4.2731 -4.4155 -4.5539 -4.6867 -4.8134 -4.9346 -5.0511 -5.1634 -5.2721 -5.3775
 -5.4820
 -3.4564 -3.4428 -3.4273 -3.4070 -3.3862 -3.3681 -3.3572 -3.3548 -3.3611 -3.3748
 -3.3943 -3.4170 -3.4419 -3.4682 -3.4969 -3.5909 -3.7122 -3.8474 -3.9887 -4.1310
 -4.2722 -4.4120 -4.5493 -4.6827 -4.8107 -4.9330 -5.0501 -5.1627 -5.2712 -5.3761
 -5.4778
 -3.5582 -3.5497 -3.5363 -3.5185 -3.4971 -3.4749 -3.4556 -3.4430 -3.4386 -3.4421
 -3.4531 -3.4699 -3.4871 -3.5121 -3.5380 -3.6184 -3.7313 -3.8601 -3.9957
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F277W
 -3.1939 -3.2028 -3.2038 -3.1948 -3.1749 -3.1492 -3.1233 -3.1010 -3.0824 -3.0688
 -3.0702 -3.0970 -3.1469 -3.2088 -3.2749 -3.4412 -3.6018 -3.7601 -3.9171
 -3.1775 -3.2032 -3.2203 -3.2282 -3.2261 -3.2137 -3.1944 -3.1743 -3.1529 -3.1308
 -3.1168 -3.1269 -3.1676 -3.2268 -3.2924 -3.4593 -3.6198 -3.7744 -3.9324 -4.0890
 -3.1029 -3.1446 -3.1886 -3.2244 -3.2477 -3.2568 -3.2518 -3.2380 -3.2191 -3.1951
 -3.1712 -3.1622 -3.1862 -3.2388 -3.3029 -3.4707 -3.6327 -3.7878 -3.9444 -4.0996
 -4.2494
 -3.0469 -3.0796 -3.1214 -3.1668 -3.2105 -3.2469 -3.2682 -3.2742 -3.2675 -3.2519
 -3.2299 -3.2092 -3.2113 -3.2502 -3.3099 -3.4773 -3.6413 -3.7978 -3.9536 -4.1078
 -4.2566 -4.3998
 -3.0211 -3.0457 -3.0795 -3.1201 -3.1629 -3.2033 -3.2373 -3.2614 -3.2738 -3.2759
