 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F210M
 -2.0488 -2.0616 -2.0599 -2.0475 -2.0208 -1.9864 -1.8815 -1.8638 -1.8659 -1.8907
 -1.9361 -1.9971 -2.0661 -2.1400 -2.2140 -2.3979 -2.5710 -2.7318 -2.8920
 -2.0040 -2.0394 -2.0502 -2.0389 -2.0057 -1.9736 -1.9509 -1.9374 -1.9344 -1.9449
 -1.9750 -2.0258 -2.0903 -2.1599 -2.2304 -2.4046 -2.5747 -2.7403 -2.9008 -3.0561
 -2.0588 -2.0676 -2.0813 -2.0918 -2.0887 -2.0650 -2.0271 -1.9993 -1.9916 -2.0018
 -2.0239 -2.0612 -2.1170 -2.1831 -2.2518 -2.4223 -2.5881 -2.7507 -2.9092 -3.0623
 -3.2103
 -2.1268 -2.1186 -2.1216 -2.1304 -2.1383 -2.1375 -2.1234 -2.0984 -2.0735 -2.0662
 -2.0804 -2.1078 -2.1508 -2.2092 -2.2745 -2.4410 -2.6026 -2.7609 -2.9169 -3.0683
 -3.2144 -3.3557
 -2.2305 -2.1992 -2.1842 -2.1816 -2.1860 -2.1912 -2.1911 -2.1827 -2.1701 -2.1593
 -2.1584 -2.1737 -2.2020 -2.2459 -2.3018 -2.4608 -2.6186 -2.7719 -2.9242 -3.0739
 -3.2186 -3.3582 -3.4931 -3.6240
 -2.3707 -2.3140 -2.2756 -2.2544 -2.2469 -2.2475 -2.2505 -2.2505 -2.2462 -2.2416
 -2.2424 -2.2519 -2.2704 -2.3015 -2.3445 -2.4836 -2.6361 -2.7848 -2.9321 -3.0790
 -3.2226 -3.3611 -3.4946 -3.6237 -3.7495 -3.8720 -3.9913 -4.1072 -4.2198 -4.3291
 -2.5361 -2.4622 -2.3990 -2.3548 -2.3288 -2.3173 -2.3147 -2.3155 -2.3156 -2.3140
 -2.3143 -2.3219 -2.3380 -2.3625 -2.3969 -2.5146 -2.6558 -2.7996 -2.9416 -3.0842
 -3.2260 -3.3638 -3.4966 -3.6245 -3.7482 -3.8682 -3.9850 -4.0991 -4.2108 -4.3201
 -4.4257
 -2.7236 -2.6341 -2.5532 -2.4863 -2.4377 -2.4079 -2.3925 -2.3869 -2.3860 -2.3858
 -2.3857 -2.3887 -2.3991 -2.4184 -2.4474 -2.5503 -2.6788 -2.8161 -2.9532 -3.0907
 -3.2291 -3.3659 -3.4983 -3.6258 -3.7486 -3.8674 -3.9826 -4.0947 -4.2042 -4.3115
 -4.4169
 -2.9162 -2.8186 -2.7288 -2.6461 -2.5763 -2.5248 -2.4913 -2.4726 -2.4640 -2.4609
 -2.4600 -2.4604 -2.4643 -2.4752 -2.4962 -2.5860 -2.7044 -2.8350 -2.9681 -3.1012
 -3.2354 -3.3699 -3.5019 -3.6296 -3.7523 -3.8706 -3.9850 -4.0961 -4.2043 -4.3097
 -4.4124
 -3.1139 -3.0157 -2.9155 -2.8251 -2.7420 -2.6710 -2.6169 -2.5799 -2.5573 -2.5453
 -2.5397 -2.5375 -2.5372 -2.5406 -2.5510 -2.6200 -2.7277 -2.8516 -2.9809 -3.1107
 -3.2407 -3.3715 -3.5017 -3.6291 -3.7522 -3.8705 -3.9845 -4.0947 -4.2039 -4.3078
 -4.4084
