 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F125W
  0.9802  1.3023  1.8284  1.9571  1.5152  1.2813  1.8923  2.2976  2.3416  2.2139
  2.1656  2.1384  1.9587  1.7200  1.5248  1.4235
  1.4913  1.5927  1.8058  1.8473  1.6642  1.5269  1.7379  1.8931  1.9309  1.9046
  1.8896  1.8604  1.7586  1.6276  1.5169  1.4189  1.3318  1.2522  1.1452
  1.7593  1.7454  1.7742  1.7681  1.7234  1.6553  1.6540  1.6655  1.6799  1.6877
  1.6814  1.6543  1.6047  1.5454  1.4932  1.4010  1.3062  1.2229  1.1302  1.0374
  0.9533
  1.7842  1.7604  1.7336  1.7195  1.6929  1.6664  1.6406  1.6147  1.5884  1.5634
  1.5411  1.5201  1.4971  1.4734  1.4537  1.3698  1.2870  1.2003  1.1123  1.0232
  0.9342  0.8460  0.7579
  1.8049  1.7772  1.7484  1.7248  1.6977  1.6702  1.6419  1.6128  1.5826  1.5522
  1.5238  1.4980  1.4734  1.4495  1.4253  1.3519  1.2685  1.1815  1.0936  1.0060
  0.9190  0.8328  0.7472  0.6615  0.5750
  1.8012  1.7748  1.7478  1.7213  1.6953  1.6687  1.6406  1.6109  1.5800  1.5482
  1.5162  1.4854  1.4569  1.4297  1.4040  1.3353  1.2537  1.1671  1.0791  0.9919
  0.9058  0.8208  0.7368  0.6534  0.5702  0.4863
  1.7730  1.7532  1.7318  1.7090  1.6857  1.6619  1.6367  1.6090  1.5787  1.5467
  1.5139  1.4809  1.4487  1.4182  1.3898  1.3200  1.2426  1.1571  1.0688  0.9809
  0.8946  0.8100  0.7267  0.6446  0.5633  0.4822  0.4008  0.3172  0.2310  0.1455
  1.7204  1.7124  1.7004  1.6848  1.6669  1.6476  1.6269  1.6034  1.5764  1.5461
  1.5137  1.4803  1.4467  1.4138  1.3825  1.3094  1.2339  1.1508  1.0630  0.9740
  0.8864  0.8009  0.7174  0.6356  0.5553  0.4759  0.3971  0.3175  0.2355  0.1508
  0.0662
  1.6395  1.6480  1.6498  1.6455  1.6366  1.6242  1.6092  1.5914  1.5699  1.5438
  1.5139  1.4812  1.4475  1.4136  1.3806  1.3033  1.2277  1.1470  1.0606  0.9714
  0.8822  0.7949  0.7100  0.6275  0.5471  0.4683  0.3904  0.3133  0.2354  0.1553
  0.0718
  1.5390  1.5626  1.5783  1.5869  1.5904  1.5882  1.5816  1.5709  1.5561  1.5364
  1.5113  1.4816  1.4489  1.4150  1.3813  1.3002  1.2237  1.1442  1.0594  0.9709
  0.8809  0.7915  0.7044  0.6201  0.5384  0.4591  0.3814  0.3049  0.2289  0.1520
  0.0739
  1.4258  1.4599  1.4884  1.5118  1.5286  1.5394  1.5437  1.5423  1.5353  1.5230
  1.5036  1.4783  1.4491  1.4177  1.3853  1.3030  1.2221  1.1433  1.0603  0.9734
  0.8839  0.7936  0.7045  0.6178  0.5341  0.4532  0.3747  0.2982  0.2230  0.1484
  0.0727
  1.2833  1.3399  1.3854  1.4208  1.4507  1.4746  1.4916  1.5017  1.5050  1.5002
  1.4880  1.4697  1.4465  1.4192  1.3888  1.3055  1.2217  1.1430  1.0614  0.9759
  0.8878  0.7980  0.7080  0.6193  0.5332  0.4500  0.3697  0.2920  0.2164  0.1422
  0.0687
  1.1116  1.2027  1.2693  1.3139  1.3567  1.3938  1.4247  1.4471  1.4619  1.4682
  1.4665  1.4573  1.4412  1.4195  1.3917  1.3076  1.2225  1.1433  1.0627
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F125W
  1.7549  1.7561  1.7516  1.7351  1.6949  1.6504  1.6672  1.6515  1.6261  1.6133
  1.6216  1.6328  1.6116  1.5637  1.5231  1.4580
  1.7365  1.7285  1.7179  1.7004  1.6683  1.6299  1.6221  1.6043  1.5839  1.5686
  1.5615  1.5555  1.5373  1.5083  1.4811  1.4212  1.3414  1.2531  1.1616
  1.7284  1.7122  1.6958  1.6765  1.6497  1.6164  1.5929  1.5720  1.5529  1.5351
  1.5178  1.5007  1.4832  1.4651  1.4460  1.3894  1.3122  1.2258  1.1363  1.0453
  0.9539
  1.7306  1.7072  1.6853  1.6634  1.6390  1.6099  1.5796  1.5546  1.5334  1.5127
  1.4906  1.4684  1.4494  1.4341  1.4178  1.3626  1.2878  1.2029  1.1148  1.0261
  0.9374  0.8488  0.7605
  1.7431  1.7135  1.6864  1.6611  1.6363  1.6104  1.5822  1.5522  1.5252  1.5015
  1.4798  1.4586  1.4358  1.4153  1.3965  1.3408  1.2682  1.1844  1.0972  1.0098
  0.9229  0.8366  0.7506  0.6644  0.5774
  1.7659  1.7311  1.6991  1.6696  1.6416  1.6140  1.5860  1.5569  1.5272  1.4986
  1.4728  1.4502  1.4272  1.4041  1.3823  1.3241  1.2531  1.1704  1.0834  0.9963
  0.9102  0.8251  0.7408  0.6570  0.5732  0.4890
  1.7907  1.7539  1.7185  1.6856  1.6544  1.6243  1.5946  1.5646  1.5342  1.5040
  1.4750  1.4481  1.4233  1.3977  1.3739  1.3123  1.2421  1.1609  1.0737  0.9859
  0.8995  0.8147  0.7311  0.6486  0.5668  0.4852  0.4032  0.3193  0.2329  0.1473
  1.8072  1.7736  1.7389  1.7044  1.6714  1.6393  1.6078  1.5763  1.5448  1.5131
  1.4820  1.4522  1.4241  1.3965  1.3701  1.3053  1.2347  1.1550  1.0682  0.9794
  0.8917  0.8060  0.7222  0.6400  0.5592  0.4792  0.3994  0.3195  0.2375  0.1526
  0.0680
  1.7991  1.7787  1.7521  1.7201  1.6876  1.6552  1.6230  1.5908  1.5581  1.5253
  1.4927  1.4605  1.4295  1.3997  1.3706  1.3018  1.2302  1.1520  1.0677  0.9770
  0.8896  0.8001  0.7150  0.6321  0.5512  0.4719  0.3935  0.3145  0.2347  0.1544
  0.0735
  1.7975  1.7763  1.7520  1.7250  1.6969  1.6668  1.6358  1.6041  1.5715  1.5384
  1.5048  1.4711  1.4380  1.4057  1.3742  1.3005  1.2275  1.1497  1.0655  0.9767
  0.8863  0.7967  0.7094  0.6247  0.5426  0.4628  0.3847  0.3077  0.2313  0.1545
  0.0757
  1.7469  1.7504  1.7390  1.7143  1.6939  1.6698  1.6426  1.6135  1.5828  1.5506
  1.5174  1.4834  1.4491  1.4150  1.3814  1.3025  1.2272  1.1496  1.0667  0.9794
  0.8894  0.7988  0.7093  0.6223  0.5383  0.4570  0.3781  0.3011  0.2255  0.1506
  0.0747
  1.6916  1.7009  1.7024  1.6971  1.6851  1.6670  1.6447  1.6142  1.5874  1.5583
  1.5271  1.4942  1.4600  1.4253  1.3905  1.3065  1.2281  1.1500  1.0682  0.9822
  0.8934  0.8031  0.7127  0.6237  0.5372  0.4538  0.3731  0.2950  0.2190  0.1445
  0.0707
  1.6316  1.6278  1.6424  1.6735  1.6704  1.6585  1.6314  1.6133  1.5911  1.5576
  1.5306  1.5007  1.4685  1.4345  1.4015  1.3125  1.2302  1.1509  1.0700
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F125W
  1.8520  1.8030  1.7233  1.6834  1.6911  1.6746  1.6053  1.5354  1.5013  1.4992
  1.5071  1.5177  1.5233  1.5153  1.5049  1.4549
  1.7928  1.7622  1.7140  1.6811  1.6649  1.6384  1.5921  1.5465  1.5154  1.4985
  1.4887  1.4837  1.4802  1.4722  1.4614  1.4141  1.3417  1.2549  1.1659
  1.7518  1.7316  1.7034  1.6757  1.6462  1.6145  1.5820  1.5507  1.5218  1.4964
