 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F098M
 -0.3571  0.2433  1.1728  1.5681  1.0365 -0.1623  0.4763  1.4662  2.0437  2.0561
  2.0648  1.9907  1.5953  1.1289  0.8204  0.7655
  0.2325  0.4671  0.8812  1.0636  0.8766  0.3302  0.5826  0.9978  1.2867  1.3674
  1.4120  1.3838  1.2044  0.9853  0.8350  0.7868  0.7553  0.7214  0.6231
  0.6408  0.6729  0.7744  0.8298  0.8184  0.6697  0.7067  0.7883  0.8767  0.9495
  0.9886  0.9836  0.9342  0.8700  0.8216  0.7816  0.7282  0.6888  0.6264  0.5672
  0.5337
  0.8678  0.8607  0.8524  0.8667  0.8618  0.8562  0.8486  0.8377  0.8139  0.8022
  0.7945  0.7902  0.7846  0.7828  0.7802  0.7499  0.7147  0.6689  0.6171  0.5618
  0.5066  0.4525  0.4006
  0.9775  0.9527  0.9295  0.9170  0.9013  0.8876  0.8747  0.8615  0.8469  0.8313
  0.8168  0.8046  0.7932  0.7837  0.7758  0.7427  0.6972  0.6470  0.5943  0.5402
  0.4859  0.4322  0.3802  0.3292  0.2782
  1.0683  1.0324  0.9992  0.9698  0.9446  0.9228  0.9037  0.8864  0.8699  0.8535
  0.8368  0.8202  0.8049  0.7895  0.7764  0.7395  0.6883  0.6335  0.5782  0.5232
  0.4685  0.4144  0.3617  0.3103  0.2603  0.2107
  1.1402  1.0998  1.0615  1.0251  0.9916  0.9618  0.9356  0.9124  0.8912  0.8716
  0.8530  0.8348  0.8169  0.7986  0.7820  0.7403  0.6880  0.6284  0.5688  0.5108
  0.4544  0.3991  0.3452  0.2929  0.2423  0.1929  0.1441  0.0925  0.0362 -0.0223
  1.1931  1.1549  1.1164  1.0777  1.0399  1.0041  0.9714  0.9419  0.9153  0.8911
  0.8689  0.8482  0.8285  0.8093  0.7904  0.7448  0.6930  0.6316  0.5675  0.5048
  0.4449  0.3872  0.3312  0.2771  0.2250  0.1747  0.1263  0.0772  0.0245 -0.0331
 -0.0934
  1.2218  1.1914  1.1580  1.1220  1.0845  1.0466  1.0096  0.9749  0.9431  0.9139
  0.8874  0.8632  0.8407  0.8197  0.7998  0.7514  0.7000  0.6402  0.5739  0.5067
  0.4419  0.3800  0.3209  0.2642  0.2097  0.1574  0.1067  0.0579  0.0083 -0.0450
 -0.1039
  1.2293  1.2077  1.1817  1.1518  1.1189  1.0832  1.0459  1.0087  0.9729  0.9395
  0.9088  0.8807  0.8549  0.8311  0.8093  0.7589  0.7073  0.6496  0.5843  0.5148
  0.4454  0.3784  0.3148  0.2542  0.1965  0.1413  0.0883  0.0370 -0.0133 -0.0647
 -0.1176
  1.2162  1.2038  1.1872  1.1669  1.1416  1.1121  1.0786  1.0424  1.0050  0.9686
  0.9342  0.9021  0.8725  0.8455  0.8211  0.7671  0.7153  0.6590  0.5961  0.5277
  0.4564  0.3853  0.3167  0.2514  0.1894  0.1305  0.0742  0.0202 -0.0321 -0.0834
 -0.1346
  1.1780  1.1797  1.1750  1.1646  1.1491  1.1282  1.1016  1.0702  1.0351  0.9986
  0.9621  0.9267  0.8933  0.8626  0.8351  0.7758  0.7224  0.6675  0.6067  0.5402
  0.4698  0.3974  0.3253  0.2554  0.1886  0.1253  0.0649  0.0072 -0.0481 -0.1018
 -0.1546
  1.1146  1.1354  1.1451  1.1449  1.1414  1.1315  1.1121  1.0881  1.0586  1.0261
  0.9914  0.9547  0.9161  0.8824  0.8511  0.7849  0.7286  0.6751  0.6161
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F098M
  0.9976  1.0018  0.9884  0.9483  0.8731  0.6982  0.7347  0.7864  0.8259  0.8529
  0.9007  0.9379  0.9097  0.8520  0.8201  0.8302
  0.9412  0.9436  0.9353  0.9100  0.8613  0.7549  0.7495  0.7575  0.7668  0.7757
  0.7953  0.8130  0.8074  0.7906  0.7833  0.7942  0.7698  0.7266  0.6749
  0.9079  0.9062  0.8996  0.8840  0.8547  0.7977  0.7689  0.7496  0.7380  0.7325
  0.7317  0.7344  0.7395  0.7462  0.7536  0.7638  0.7391  0.6958  0.6447  0.5901
  0.5348
  0.8977  0.8896  0.8813  0.8703  0.8532  0.8266  0.7929  0.7625  0.7394  0.7234
  0.7100  0.7023  0.7060  0.7188  0.7310  0.7390  0.7142  0.6705  0.6194  0.5655
  0.5110  0.4571  0.4040
  0.9106  0.8938  0.8804  0.8689  0.8568  0.8416  0.8215  0.7964  0.7710  0.7483
  0.7301  0.7166  0.7068  0.7084  0.7155  0.7198  0.6951  0.6507  0.5991  0.5454
  0.4911  0.4374  0.3848  0.3333  0.2818
  0.9466  0.9188  0.8969  0.8798  0.8655  0.8518  0.8368  0.8194  0.7995  0.7784
  0.7592  0.7433  0.7274  0.7158  0.7120  0.7077  0.6828  0.6372  0.5838  0.5291
  0.4744  0.4202  0.3672  0.3154  0.2648  0.2148
  1.0008  0.9628  0.9309  0.9057  0.8855  0.8686  0.8531  0.8375  0.8208  0.8034
  0.7862  0.7701  0.7553  0.7383  0.7267  0.7053  0.6776  0.6312  0.5748  0.5173
  0.4609  0.4055  0.3512  0.2984  0.2472  0.1972  0.1477  0.0956  0.0389 -0.0196
  1.0649  1.0202  0.9804  0.9464  0.9186  0.8958  0.8763  0.8586  0.8417  0.8247
  0.8079  0.7920  0.7773  0.7613  0.7467  0.7147  0.6799  0.6323  0.5733  0.5117
  0.4518  0.3939  0.3376  0.2830  0.2304  0.1794  0.1294  0.0799  0.0274 -0.0304
 -0.0909
  1.0860  1.0688  1.0394  0.9991  0.9641  0.9341  0.9089  0.8868  0.8667  0.8479
  0.8299  0.8125  0.7962  0.7807  0.7647  0.7285  0.6884  0.6395  0.5790  0.5135
  0.4513  0.3869  0.3275  0.2703  0.2152  0.1624  0.1111  0.0592  0.0064 -0.0472
 -0.1014
  1.2001  1.1326  1.0857  1.0575  1.0180  0.9821  0.9506  0.9228  0.8980  0.8755
  0.8546  0.8348  0.8160  0.7983  0.7807  0.7417  0.6992  0.6489  0.5885  0.5210
  0.4521  0.3852  0.3213  0.2604  0.2021  0.1464  0.0928  0.0410 -0.0098 -0.0610
 -0.1151
  1.2482  1.1904  1.1470  1.1167  1.0756  1.0368  1.0004  0.9671  0.9369  0.9094
  0.8842  0.8608  0.8389  0.8182  0.7983  0.7541  0.7102  0.6595  0.6002  0.5334
  0.4626  0.3917  0.3230  0.2574  0.1950  0.1356  0.0788  0.0242 -0.0285 -0.0803
 -0.1320
  1.2879  1.2422  1.2000  1.1607  1.1207  1.0807  1.0420  1.0168  0.9818  0.9493
  0.9192  0.8912  0.8653  0.8410  0.8181  0.7662  0.7204  0.6694  0.6111  0.5458
  0.4757  0.4034  0.3311  0.2610  0.1940  0.1302  0.0694  0.0112 -0.0445 -0.0986
 -0.1518
  1.3191  1.2881  1.2445  1.1896  1.1533  1.1138  1.0974  1.0592  1.0222  0.9933
  0.9588  0.9262  0.8956  0.8671  0.8401  0.7780  0.7298  0.6786  0.6212
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F098M
  1.1507  1.0643  0.9228  0.8283  0.8148  0.8133  0.7522  0.6627  0.6137  0.6276
  0.6655  0.7114  0.7490  0.7730  0.7956  0.8246
  1.0644  1.0206  0.9430  0.8800  0.8455  0.8139  0.7608  0.7010  0.6623  0.6542
  0.6639  0.6859  0.7125  0.7361  0.7570  0.7832  0.7688  0.7289  0.6843
  0.9984  0.9816  0.9472  0.9084  0.8663  0.8209  0.7751  0.7336  0.7007  0.6785
  0.6689  0.6724  0.6876  0.7077  0.7259  0.7486  0.7363  0.6981  0.6502  0.5969
  0.5390
  0.9527  0.9473  0.9354  0.9135  0.8772  0.8343  0.7951  0.7605  0.7289  0.7005
  0.6805  0.6709  0.6743  0.6878  0.7023  0.7208  0.7094  0.6727  0.6234  0.5700
  0.5158  0.4617  0.4084
  0.9273  0.9177  0.9076  0.8953  0.8782  0.8541  0.8208  0.7817  0.7469  0.7202
  0.6987  0.6814  0.6726  0.6764  0.6862  0.6998  0.6881  0.6527  0.6038  0.5505
  0.4963  0.4425  0.3897  0.3385  0.2871
  0.9280  0.9100  0.8949  0.8820  0.8692  0.8541  0.8351  0.8115  0.7828  0.7517
  0.7250  0.7038  0.6855  0.6766  0.6787  0.6859  0.6732  0.6385  0.5890  0.5349
  0.4802  0.4258  0.3725  0.3203  0.2692  0.2187
  0.9532  0.9249  0.9015  0.8833  0.8686  0.8553  0.8412  0.8248  0.8060  0.7849
  0.7619  0.7392  0.7178  0.6981  0.6868  0.6798  0.6649  0.6306  0.5801  0.5238
  0.4673  0.4115  0.3570  0.3037  0.2520  0.2015  0.1514  0.0987  0.0418 -0.0168
  0.9990  0.9605  0.9278  0.9016  0.8813  0.8651  0.8508  0.8368  0.8215  0.8050
  0.7878  0.7700  0.7521  0.7318  0.7140  0.6855  0.6636  0.6289  0.5778  0.5185
  0.4587  0.4004  0.3438  0.2888  0.2356  0.1841  0.1335  0.0834  0.0304 -0.0277
 -0.0882
  1.0590  1.0132  0.9720  0.9371  0.9091  0.8869  0.8690  0.8534  0.8384  0.8230
  0.8074  0.7916  0.7760  0.7598  0.7418  0.7046  0.6708  0.6330  0.5816  0.5199
  0.4559  0.3937  0.3340  0.2763  0.2208  0.1674  0.1156  0.0648  0.0139 -0.0394
 -0.0989
  1.1252  1.0757  1.0292  0.9873  0.9516  0.9222  0.8982  0.8782  0.8605  0.8438
  0.8274  0.8111  0.7953  0.7798  0.7632  0.7246  0.6848  0.6417  0.5894  0.5264
  0.4589  0.3920  0.3279  0.2666  0.2079  0.1517  0.0975  0.0451 -0.0063 -0.0579
 -0.1124
  1.1905  1.1419  1.0939  1.0483  1.0068  0.9707  0.9397  0.9137  0.8911  0.8708
  0.8518  0.8335  0.8159  0.7988  0.7818  0.7416  0.7001  0.6536  0.6003  0.5378
  0.4688  0.3983  0.3295  0.2637  0.2009  0.1411  0.0837  0.0286 -0.0247 -0.0770
 -0.1291
  1.2536  1.2068  1.1596  1.1138  1.0700  1.0291  0.9922  0.9598  0.9313  0.9058
  0.8826  0.8608  0.8401  0.8203  0.8012  0.7564  0.7137  0.6658  0.6115  0.5498
  0.4814  0.4095  0.3374  0.2671  0.1998  0.1357  0.0744  0.0158 -0.0406 -0.0951
 -0.1488
  1.3144  1.2704  1.2222  1.1785  1.1349  1.0924  1.0520  1.0145  0.9803  0.9492
  0.9208  0.8944  0.8695  0.8460  0.8214  0.7690  0.7256  0.6783  0.6230
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F098M
  0.9545  0.9070  0.8559  0.8072  0.7612  0.7187  0.6832  0.6582  0.6458  0.6480
  0.6635  0.6883  0.7166  0.7435  0.7655  0.8026
  1.0335  0.9901  0.9378  0.8812  0.8242  0.7707  0.7240  0.6869  0.6614  0.6490
  0.6505  0.6644  0.6866  0.7102  0.7304  0.7624  0.7623  0.7310  0.6826
  1.0602  1.0295  0.9848  0.9310  0.8735  0.8169  0.7647  0.7199  0.6848  0.6608
  0.6498  0.6521  0.6659  0.6848  0.7024  0.7292  0.7280  0.6996  0.6534  0.6006
  0.5456
  1.0346  1.0252  0.9969  0.9566  0.9091  0.8574  0.8053  0.7572  0.7160  0.6834
  0.6614  0.6514  0.6545  0.6673  0.6815  0.7030  0.7002  0.6737  0.6293  0.5772
  0.5235  0.4692  0.4149
  0.9895  0.9922  0.9793  0.9528  0.9168  0.8749  0.8303  0.7861  0.7460  0.7107
  0.6825  0.6626  0.6538  0.6578  0.6677  0.6838  0.6789  0.6533  0.6103  0.5586
  0.5046  0.4506  0.3973  0.3454  0.2933
  0.9583  0.9532  0.9449  0.9293  0.9069  0.8789  0.8467  0.8113  0.7735  0.7360
  0.7058  0.6819  0.6649  0.6576  0.6612  0.6713  0.6641  0.6384  0.5961  0.5441
  0.4893  0.4346  0.3808  0.3280  0.2761  0.2248
  0.9506  0.9381  0.9251  0.9121  0.8983  0.8819  0.8618  0.8377  0.8095  0.7763
  0.7420  0.7121  0.6872  0.6699  0.6633  0.6652  0.6553  0.6290  0.5868  0.5338
  0.4774  0.4211  0.3660  0.3121  0.2596  0.2082  0.1571  0.1036  0.0463 -0.0122
  0.9654  0.9436  0.9235  0.9055  0.8899  0.8755  0.8606  0.8437  0.8245  0.8034
  0.7802  0.7544  0.7279  0.7025  0.6829  0.6655  0.6522  0.6249  0.5826  0.5284
  0.4695  0.4107  0.3534  0.2977  0.2438  0.1914  0.1399  0.0889  0.0352 -0.0232
 -0.0837
  1.0007  0.9690  0.9404  0.9156  0.8948  0.8777  0.8631  0.8491  0.8342  0.8180
  0.8010  0.7831  0.7639  0.7420  0.7191  0.6787  0.6548  0.6257  0.5833  0.5284
  0.4667  0.4045  0.3441  0.2858  0.2296  0.1754  0.1226  0.0709  0.0192 -0.0348
 -0.0945
  1.0535  1.0133  0.9758  0.9427  0.9152  0.8926  0.8745  0.8592  0.8452  0.8310
  0.8162  0.8010  0.7856  0.7693  0.7503  0.7051  0.6662  0.6310  0.5877  0.5326
  0.4688  0.4028  0.3384  0.2765  0.2172  0.1602  0.1052  0.0518 -0.0005 -0.0530
 -0.1081
  1.1174  1.0717  1.0274  0.9871  0.9520  0.9226  0.8986  0.8791  0.8626  0.8475
  0.8327  0.8178  0.8029  0.7879  0.7720  0.7295  0.6858  0.6424  0.5963  0.5414
  0.4772  0.4085  0.3400  0.2738  0.2105  0.1500  0.0919  0.0359 -0.0184 -0.0716
 -0.1246
  1.1861  1.1390  1.0908  1.0453  1.0040  0.9677  0.9369  0.9113  0.8898  0.8712
  0.8541  0.8377  0.8214  0.8054  0.7895  0.7484  0.7048  0.6575  0.6074  0.5520
  0.4885  0.4190  0.3476  0.2772  0.2096  0.1449  0.0828  0.0234 -0.0338 -0.0893
 -0.1437
  1.2584  1.2093  1.1608  1.1131  1.0677  1.0260  0.9889  0.9566  0.9288  0.9048
  0.8834  0.8636  0.8446  0.8261  0.8028  0.7618  0.7232  0.6763  0.6210
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F098M
  0.8762  0.8441  0.8077  0.7699  0.7316  0.6973  0.6703  0.6517  0.6411  0.6415
  0.6541  0.6747  0.6995  0.7238  0.7458  0.7824
  0.9638  0.9271  0.8838  0.8373  0.7900  0.7454  0.7067  0.6758  0.6529  0.6407
  0.6413  0.6537  0.6736  0.6947  0.7136  0.7443  0.7509  0.7322  0.6908
  1.0262  0.9923  0.9484  0.8985  0.8462  0.7948  0.7476  0.7072  0.6743  0.6513
  0.6406  0.6432  0.6562  0.6732  0.6891  0.7143  0.7177  0.6990  0.6603  0.6103
  0.5561
  1.0634  1.0397  1.0015  0.9535  0.9001  0.8454  0.7930  0.7459  0.7053  0.6733
  0.6520  0.6432  0.6473  0.6593  0.6723  0.6924  0.6925  0.6733  0.6365  0.5878
  0.5346  0.4810  0.4271
  1.0497  1.0455  1.0301  0.9922  0.9450  0.8918  0.8381  0.7876  0.7423  0.7037
  0.6739  0.6545  0.6475  0.6522  0.6616  0.6770  0.6742  0.6540  0.6180  0.5702
  0.5170  0.4628  0.4090  0.3563  0.3032
