 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.0641 -4.0365 -3.8482 -3.5689 -3.2962 -3.0523 -2.8354 -2.6595 -2.5199 -2.4051
 -2.3064 -2.2166 -2.1342 -2.0580 -1.9874 -1.8348 -1.7155 -1.6282 -1.5681 -1.5277
 -1.5010 -1.4847
 -3.9608 -3.7499 -3.7101 -3.5796 -3.3367 -3.0918 -2.8704 -2.6790 -2.5245 -2.4007
 -2.2991 -2.2094 -2.1276 -2.0525 -1.9831 -1.8337 -1.7169 -1.6312 -1.5721 -1.5328
 -1.5072 -1.4919 -1.4845 -1.4829
 -3.9972 -3.6901 -3.4797 -3.3965 -3.3251 -3.1281 -2.9120 -2.7149 -2.5445 -2.4065
 -2.2960 -2.2045 -2.1226 -2.0481 -1.9796 -1.8330 -1.7186 -1.6343 -1.5758 -1.5371
 -1.5124 -1.4980 -1.4917 -1.4910 -1.4940 -1.5023 -1.5174 -1.5390 -1.5655 -1.5940
 -4.0908 -3.7339 -3.4553 -3.2498 -3.1263 -3.0609 -2.9368 -2.7540 -2.5795 -2.4269
 -2.3019 -2.2027 -2.1191 -2.0443 -1.9761 -1.8316 -1.7196 -1.6367 -1.5787 -1.5403
 -1.5163 -1.5029 -1.4977 -1.4985 -1.5030 -1.5105 -1.5225 -1.5408 -1.5660 -1.5956
 -1.6272
 -4.2225 -3.8278 -3.5079 -3.2526 -3.0557 -2.9140 -2.8174 -2.7334 -2.6091 -2.4596
 -2.3227 -2.2089 -2.1185 -2.0418 -1.9731 -1.8294 -1.7193 -1.6377 -1.5802 -1.5420
 -1.5185 -1.5061 -1.5022 -1.5047 -1.5111 -1.5204 -1.5328 -1.5491 -1.5704 -1.5972
 -1.6299
 -4.3736 -3.9532 -3.6012 -3.3110 -3.0758 -2.8897 -2.7445 -2.6296 -2.5361 -2.4469
 -2.3423 -2.2267 -2.1234 -2.0407 -1.9700 -1.8253 -1.7162 -1.6360 -1.5793 -1.5412
 -1.5182 -1.5068 -1.5044 -1.5088 -1.5177 -1.5293 -1.5433 -1.5598 -1.5792 -1.6031
 -1.6330
 -4.5339 -4.0990 -3.7262 -3.4097 -3.1445 -2.9271 -2.7514 -2.6087 -2.4899 -2.3878
 -2.2986 -2.2156 -2.1311 -2.0455 -1.9713 -1.8231 -1.7134 -1.6337 -1.5771 -1.5390
 -1.5160 -1.5052 -1.5040 -1.5102 -1.5216 -1.5361 -1.5527 -1.5710 -1.5914 -1.6146
 -1.6404
 -4.7200 -4.2636 -3.8697 -3.5322 -3.2452 -3.0019 -2.8000 -2.6340 -2.4962 -2.3788
 -2.2763 -2.1859 -2.1058 -2.0329 -1.9649 -1.8213 -1.7102 -1.6299 -1.5732 -1.5346
 -1.5113 -1.5007 -1.5003 -1.5081 -1.5218 -1.5394 -1.5594 -1.5807 -1.6033 -1.6272
 -1.6526
 -4.9318 -4.4471 -4.0136 -3.6659 -3.3649 -3.1039 -2.8800 -2.6915 -2.5342 -2.4017
 -2.2877 -2.1880 -2.0997 -2.0216 -1.9508 -1.8199 -1.7066 -1.6246 -1.5676
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  r   
 -4.3326 -4.0023 -3.7134 -3.4620 -3.2032 -2.9922 -2.8231 -2.6808 -2.5579 -2.4485
 -2.3483 -2.2556 -2.1699 -2.0904 -2.0165 -1.8541 -1.7178 -1.6149 -1.5411
 -4.4177 -4.0569 -3.7406 -3.4646 -3.2125 -2.9853 -2.8039 -2.6575 -2.5303 -2.4221
 -2.3230 -2.2316 -2.1474 -2.0692 -1.9966 -1.8376 -1.7095 -1.6119 -1.5427 -1.4960
 -4.4213 -4.1160 -3.7926 -3.4981 -3.2422 -3.0019 -2.8028 -2.6464 -2.5145 -2.4055
 -2.3072 -2.2170 -2.1340 -2.0572 -1.9857 -1.8298 -1.7050 -1.6111 -1.5452 -1.5010
 -1.4722
 -4.1151 -4.1052 -3.8409 -3.5479 -3.2767 -3.0364 -2.8214 -2.6487 -2.5104 -2.3953
 -2.2969 -2.2075 -2.1254 -2.0498 -1.9796 -1.8265 -1.7043 -1.6125 -1.5486 -1.5059
 -1.4782 -1.4614
 -3.9756 -3.8642 -3.8092 -3.5859 -3.3235 -3.0772 -2.8580 -2.6676 -2.5150 -2.3917
 -2.2905 -2.2009 -2.1194 -2.0446 -1.9755 -1.8253 -1.7054 -1.6151 -1.5522 -1.5105
 -1.4838 -1.4676 -1.4598 -1.4585
 -3.9870 -3.6992 -3.5555 -3.5213 -3.3510 -3.1211 -2.9003 -2.7025 -2.5342 -2.3979
 -2.2878 -2.1966 -2.1148 -2.0404 -1.9721 -1.8246 -1.7069 -1.6180 -1.5557 -1.5145
 -1.4885 -1.4732 -1.4661 -1.4654 -1.4694 -1.4778 -1.4935 -1.5175 -1.5447 -1.5747
 -4.0838 -3.7230 -3.4585 -3.2927 -3.2324 -3.1324 -2.9405 -2.7450 -2.5690 -2.4168
 -2.2939 -2.1951 -2.1117 -2.0370 -1.9688 -1.8232 -1.7079 -1.6205 -1.5587 -1.5177
 -1.4922 -1.4777 -1.4715 -1.4718 -1.4765 -1.4850 -1.4980 -1.5170 -1.5440 -1.5744
 -1.6075
 -4.2413 -3.8186 -3.4965 -3.2507 -3.0774 -2.9759 -2.9052 -2.7756 -2.6086 -2.4512
 -2.3136 -2.2012 -2.1113 -2.0347 -1.9659 -1.8210 -1.7075 -1.6217 -1.5605 -1.5196
 -1.4945 -1.4808 -1.4756 -1.4771 -1.4831 -1.4925 -1.5054 -1.5221 -1.5448 -1.5747
 -1.6084
 -4.4232 -3.9634 -3.5916 -3.2992 -3.0706 -2.8988 -2.7753 -2.6854 -2.5977 -2.4789
 -2.3435 -2.2191 -2.1163 -2.0338 -1.9629 -1.8169 -1.7046 -1.6203 -1.5600 -1.5193
 -1.4945 -1.4815 -1.4775 -1.4805 -1.4883 -1.4996 -1.5137 -1.5310 -1.5519 -1.5777
 -1.6101
 -4.6579 -4.1502 -3.7343 -3.4012 -3.1328 -2.9196 -2.7530 -2.6228 -2.5179 -2.4278
 -2.3393 -2.2415 -2.1365 -2.0419 -1.9653 -1.8149 -1.7020 -1.6183 -1.5585 -1.5179
 -1.4929 -1.4803 -1.4772 -1.4815 -1.4912 -1.5047 -1.5212 -1.5399 -1.5613 -1.5848
 -1.6150
 -4.9694 -4.3790 -3.9065 -3.5403 -3.2384 -2.9910 -2.7913 -2.6310 -2.5011 -2.3920
 -2.2968 -2.2113 -2.1304 -2.0500 -1.9706 -1.8148 -1.6993 -1.6150 -1.5552 -1.5144
 -1.4890 -1.4765 -1.4740 -1.4796 -1.4911 -1.5070 -1.5262 -1.5475 -1.5708 -1.5961
 -1.6240
 -5.3578 -4.6498 -4.0905 -3.7037 -3.3744 -3.0994 -2.8703 -2.6824 -2.5287 -2.4013
 -2.2928 -2.1977 -2.1127 -2.0359 -1.9788 -1.8166 -1.6965 -1.6104 -1.5501
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  r   
 -4.2695 -3.9548 -3.6784 -3.4367 -3.1790 -2.9799 -2.8163 -2.6735 -2.5481 -2.4370
 -2.3371 -2.2449 -2.1597 -2.0807 -2.0074 -1.8466 -1.7100 -1.6052 -1.5260
 -4.3594 -4.0106 -3.7064 -3.4426 -3.1924 -2.9723 -2.7956 -2.6480 -2.5218 -2.4122
 -2.3139 -2.2229 -2.1390 -2.0614 -1.9893 -1.8310 -1.7014 -1.6004 -1.5266 -1.4767
 -4.4268 -4.0838 -3.7608 -3.4738 -3.2247 -2.9879 -2.7942 -2.6394 -2.5069 -2.3979
 -2.2995 -2.2094 -2.1267 -2.0503 -1.9793 -1.8236 -1.6966 -1.5985 -1.5282 -1.4807
 -1.4502
 -4.3318 -4.1243 -3.8223 -3.5263 -3.2603 -3.0248 -2.8115 -2.6414 -2.5045 -2.3887
 -2.2902 -2.2007 -2.1187 -2.0433 -1.9734 -1.8203 -1.6956 -1.5994 -1.5308 -1.4847
 -1.4553 -1.4376
 -4.0309 -4.0028 -3.8441 -3.5779 -3.3087 -3.0655 -2.8470 -2.6595 -2.5087 -2.3857
 -2.2844 -2.1947 -2.1132 -2.0385 -1.9696 -1.8190 -1.6965 -1.6017 -1.5340 -1.4888
 -1.4601 -1.4429 -1.4346 -1.4334
 -3.9783 -3.7344 -3.6864 -3.5811 -3.3520 -3.1112 -2.8911 -2.6940 -2.5267 -2.3920
 -2.2822 -2.1908 -2.1090 -2.0346 -1.9663 -1.8182 -1.6978 -1.6045 -1.5373 -1.4926
 -1.4644 -1.4479 -1.4400 -1.4390 -1.4434 -1.4529 -1.4697 -1.4947 -1.5222 -1.5536
 -4.0622 -3.7131 -3.4786 -3.3865 -3.3302 -3.1464 -2.9348 -2.7368 -2.5604 -2.4098
 -2.2882 -2.1897 -2.1062 -2.0313 -1.9632 -1.8167 -1.6987 -1.6069 -1.5403 -1.4957
 -1.4679 -1.4520 -1.4448 -1.4444 -1.4491 -1.4580 -1.4714 -1.4920 -1.5203 -1.5514
 -1.5859
 -4.2325 -3.7968 -3.4847 -3.2594 -3.1294 -3.0739 -2.9571 -2.7781 -2.6020 -2.4433
 -2.3066 -2.1955 -2.1059 -2.0293 -1.9603 -1.8145 -1.6983 -1.6082 -1.5423 -1.4978
 -1.4702 -1.4549 -1.4485 -1.4489 -1.4544 -1.4638 -1.4764 -1.4941 -1.5186 -1.5502
 -1.5847
 -4.4299 -3.9493 -3.5712 -3.2855 -3.0712 -2.9241 -2.8360 -2.7586 -2.6318 -2.4796
 -2.3365 -2.2123 -2.1104 -2.0282 -1.9573 -1.8102 -1.6952 -1.6067 -1.5420 -1.4978
 -1.4703 -1.4556 -1.4501 -1.4517 -1.4585 -1.4692 -1.4834 -1.5009 -1.5227 -1.5503
 -1.5848
 -4.7333 -4.1672 -3.7207 -3.3820 -3.1180 -2.9147 -2.7631 -2.6527 -2.5669 -2.4783
 -2.3679 -2.2453 -2.1315 -2.0365 -1.9597 -1.8082 -1.6925 -1.6048 -1.5409 -1.4968
 -1.4691 -1.4545 -1.4498 -1.4524 -1.4607 -1.4731 -1.4889 -1.5076 -1.5296 -1.5554
 -1.5859
 -5.1383 -4.4505 -3.9192 -3.5289 -3.2206 -2.9756 -2.7828 -2.6324 -2.5144 -2.4172
 -2.3306 -2.2445 -2.1529 -2.0568 -1.9691 -1.8084 -1.6900 -1.6018 -1.5381 -1.4939
 -1.4660 -1.4512 -1.4468 -1.4505 -1.4601 -1.4744 -1.4924 -1.5132 -1.5366 -1.5629
 -1.5923
 -5.6450 -4.7992 -4.1482 -3.7172 -3.3655 -3.0834 -2.8551 -2.6718 -2.5248 -2.4053
 -2.3045 -2.2155 -2.1339 -2.0559 -1.9855 -1.8108 -1.6877 -1.5977 -1.5336
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.2030 -3.9256 -3.6641 -3.4172 -3.1681 -2.9533 -2.7762 -2.6292 -2.5058 -2.4004
 -2.3083 -2.2254 -2.1483 -2.0740 -2.0012 -1.8407 -1.7039 -1.5921 -1.5125
 -4.3266 -3.9753 -3.6785 -3.4309 -3.1811 -2.9656 -2.7917 -2.6445 -2.5174 -2.4077
 -2.3082 -2.2171 -2.1334 -2.0561 -1.9844 -1.8264 -1.6956 -1.5899 -1.5129 -1.4593
 -4.4161 -4.0501 -3.7323 -3.4581 -3.2141 -2.9793 -2.7900 -2.6357 -2.5035 -2.3939
 -2.2950 -2.2047 -2.1219 -2.0457 -1.9750 -1.8194 -1.6909 -1.5891 -1.5141 -1.4624
 -1.4294
 -4.4041 -4.1185 -3.7996 -3.5066 -3.2520 -3.0159 -2.8050 -2.6375 -2.5013 -2.3854
 -2.2864 -2.1966 -2.1145 -2.0392 -1.9694 -1.8163 -1.6898 -1.5897 -1.5161 -1.4657
 -1.4335 -1.4144
 -4.1607 -4.0887 -3.8498 -3.5650 -3.2956 -3.0610 -2.8403 -2.6541 -2.5052 -2.3820
 -2.2810 -2.1911 -2.1093 -2.0345 -1.9656 -1.8149 -1.6905 -1.5917 -1.5189 -1.4692
 -1.4375 -1.4188 -1.4097 -1.4083
 -3.9827 -3.8275 -3.7943 -3.5991 -3.3461 -3.1022 -2.8867 -2.6872 -2.5223 -2.3890
 -2.2791 -2.1876 -2.1055 -2.0308 -1.9624 -1.8138 -1.6916 -1.5942 -1.5220 -1.4726
 -1.4413 -1.4230 -1.4141 -1.4126 -1.4168 -1.4276 -1.4460 -1.4709 -1.4987 -1.5313
 -4.0379 -3.7119 -3.5359 -3.5078 -3.3655 -3.1467 -2.9288 -2.7324 -2.5546 -2.4056
 -2.2854 -2.1867 -2.1030 -2.0279 -1.9594 -1.8123 -1.6923 -1.5965 -1.5249 -1.4756
 -1.4445 -1.4266 -1.4181 -1.4169 -1.4215 -1.4308 -1.4453 -1.4671 -1.4956 -1.5270
 -1.5628
 -4.1962 -3.7726 -3.4788 -3.2899 -3.2270 -3.1466 -2.9670 -2.7749 -2.5973 -2.4380
 -2.3024 -2.1925 -2.1028 -2.0259 -1.9567 -1.8099 -1.6917 -1.5977 -1.5270 -1.4778
 -1.4467 -1.4292 -1.4213 -1.4206 -1.4256 -1.4350 -1.4487 -1.4670 -1.4921 -1.5243
 -1.5594
 -4.4009 -3.9187 -3.5473 -3.2757 -3.0848 -2.9803 -2.9205 -2.7992 -2.6352 -2.4751
 -2.3304 -2.2081 -2.1070 -2.0248 -1.9537 -1.8056 -1.6884 -1.5962 -1.5267 -1.4780
 -1.4470 -1.4298 -1.4227 -1.4229 -1.4287 -1.4389 -1.4530 -1.4709 -1.4932 -1.5220
 -1.5578
 -4.7566 -4.1542 -3.6928 -3.3584 -3.1051 -2.9175 -2.7898 -2.7081 -2.6275 -2.5092
 -2.3715 -2.2410 -2.1270 -2.0326 -1.9559 -1.8034 -1.6856 -1.5942 -1.5258 -1.4774
 -1.4462 -1.4290 -1.4223 -1.4233 -1.4302 -1.4416 -1.4569 -1.4754 -1.4974 -1.5240
 -1.5560
 -5.2392 -4.4791 -3.9068 -3.5036 -3.1978 -2.9606 -2.7787 -2.6428 -2.5421 -2.4592
 -2.3724 -2.2708 -2.1596 -2.0544 -1.9658 -1.8035 -1.6829 -1.5910 -1.5230 -1.4749
 -1.4435 -1.4261 -1.4196 -1.4214 -1.4294 -1.4422 -1.4591 -1.4791 -1.5023 -1.5289
 -1.5593
 -5.8487 -4.8934 -4.1893 -3.7033 -3.3436 -3.0617 -2.8388 -2.6633 -2.5260 -2.4173
 -2.3266 -2.2440 -2.1615 -2.0757 -1.9834 -1.8059 -1.6803 -1.5866 -1.5183
