 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -1.0724 -1.0744 -1.0750 -1.0743 -1.0726 -1.0698 -1.0659 -1.0602 -1.0526 -1.0420
 -1.0294 -1.0156 -1.0017 -0.9885 -0.9764 -0.9532 -0.9421 -0.9430 -0.9572 -0.9871
 -1.0277 -1.0718 -1.1156 -1.1577 -1.1980 -1.2371 -1.2757 -1.3141 -1.3530 -1.3933
 -1.4359
 -0.9930 -0.9919 -0.9910 -0.9904 -0.9899 -0.9896 -0.9895 -0.9894 -0.9887 -0.9866
 -0.9821 -0.9758 -0.9681 -0.9599 -0.9519 -0.9350 -0.9257 -0.9285 -0.9441 -0.9724
 -1.0122 -1.0581 -1.1059 -1.1530 -1.1982 -1.2413 -1.2828 -1.3231 -1.3627 -1.4024
 -1.4432
 -0.9266 -0.9097 -0.9018 -0.9004 -0.9031 -0.9079 -0.9133 -0.9180 -0.9219 -0.9250
 -0.9273 -0.9286 -0.9282 -0.9262 -0.9233 -0.9159 -0.9109 -0.9147 -0.9310
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  i   
 -2.2965 -2.3010 -2.2695 -2.1586 -2.0220 -1.8894 -1.7756 -1.6784 -1.5881 -1.5014
 -1.4184 -1.3391 -1.2640 -1.1937 -1.1296 -0.9965 -0.9242 -0.9068 -0.9050
 -2.1080 -2.0382 -2.0166 -2.0201 -1.9565 -1.8474 -1.7371 -1.6415 -1.5557 -1.4745
 -1.3972 -1.3233 -1.2533 -1.1884 -1.1295 -1.0153 -0.9481 -0.9220 -0.9240 -0.9408
 -1.9905 -1.9091 -1.8389 -1.7927 -1.7878 -1.7722 -1.7012 -1.6122 -1.5302 -1.4545
 -1.3825 -1.3137 -1.2485 -1.1879 -1.1333 -1.0280 -0.9659 -0.9407 -0.9428 -0.9591
 -0.9833
 -1.8896 -1.8185 -1.7455 -1.6761 -1.6219 -1.5938 -1.5885 -1.5630 -1.5028 -1.4347
 -1.3687 -1.3050 -1.2442 -1.1877 -1.1366 -1.0385 -0.9804 -0.9558 -0.9577 -0.9742
 -0.9977 -1.0261
 -1.7904 -1.7349 -1.6721 -1.6076 -1.5473 -1.4937 -1.4526 -1.4293 -1.4195 -1.3932
 -1.3468 -1.2923 -1.2372 -1.1849 -1.1371 -1.0453 -0.9906 -0.9668 -0.9687 -0.9860
 -1.0100 -1.0379 -1.0694 -1.1056
 -1.6917 -1.6479 -1.5996 -1.5450 -1.4890 -1.4360 -1.3870 -1.3437 -1.3110 -1.2924
 -1.2776 -1.2537 -1.2183 -1.1758 -1.1330 -1.0474 -0.9959 -0.9730 -0.9752 -0.9940
 -1.0198 -1.0485 -1.0797 -1.1137 -1.1503 -1.1903 -1.2345 -1.2837 -1.3377 -1.3940
 -1.5879 -1.5557 -1.5202 -1.4792 -1.4330 -1.3855 -1.3398 -1.2968 -1.2569 -1.2223
 -1.1956 -1.1772 -1.1608 -1.1403 -1.1145 -1.0442 -0.9964 -0.9744 -0.9766 -0.9971
 -1.0260 -1.0571 -1.0894 -1.1232 -1.1590 -1.1968 -1.2375 -1.2819 -1.3310 -1.3850
 -1.4436
 -1.4878 -1.4600 -1.4351 -1.4048 -1.3710 -1.3329 -1.2936 -1.2552 -1.2185 -1.1833
 -1.1509 -1.1228 -1.1010 -1.0845 -1.0697 -1.0299 -0.9914 -0.9712 -0.9731 -0.9946
 -1.0269 -1.0618 -1.0968 -1.1321 -1.1681 -1.2043 -1.2422 -1.2831 -1.3283 -1.3788
 -1.4351
 -1.3970 -1.3685 -1.3468 -1.3241 -1.2991 -1.2721 -1.2421 -1.2104 -1.1790 -1.1483
 -1.1184 -1.0901 -1.0645 -1.0433 -1.0271 -0.9994 -0.9779 -0.9634 -0.9657 -0.9871
 -1.0219 -1.0614 -1.1006 -1.1391 -1.1770 -1.2150 -1.2536 -1.2943 -1.3372 -1.3821
 -1.4287
 -1.3211 -1.2888 -1.2647 -1.2424 -1.2231 -1.2031 -1.1824 -1.1597 -1.1354 -1.1106
 -1.0860 -1.0618 -1.0386 -1.0173 -0.9992 -0.9704 -0.9564 -0.9505 -0.9550 -0.9755
 -1.0107 -1.0535 -1.0976 -1.1405 -1.1819 -1.2221 -1.2621 -1.3019 -1.3423 -1.3840
 -1.4282
 -1.2670 -1.2225 -1.1911 -1.1660 -1.1483 -1.1311 -1.1154 -1.1001 -1.0840 -1.0664
 -1.0480 -1.0296 -1.0113 -0.9936 -0.9773 -0.9479 -0.9349 -0.9338 -0.9422 -0.9624
 -0.9965 -1.0402 -1.0878 -1.1355 -1.1815 -1.2256 -1.2684 -1.3100 -1.3510 -1.3922
 -1.4343
 -1.2345 -1.1696 -1.1260 -1.0962 -1.0758 -1.0605 -1.0474 -1.0355 -1.0249 -1.0144
 -1.0029 -0.9908 -0.9785 -0.9660 -0.9539 -0.9292 -0.9167 -0.9168 -0.9280
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.4857 -2.4204 -2.2657 -2.1019 -1.9466 -1.8161 -1.7196 -1.6355 -1.5548 -1.4777
 -1.4053 -1.3366 -1.2712 -1.2092 -1.1507 -1.0258 -0.9388 -0.8947 -0.8885
 -2.2139 -2.2117 -2.1927 -2.0723 -1.9312 -1.8008 -1.6956 -1.6106 -1.5317 -1.4582
 -1.3896 -1.3246 -1.2629 -1.2044 -1.1495 -1.0340 -0.9558 -0.9164 -0.9102 -0.9247
 -2.0916 -2.0031 -1.9688 -1.9750 -1.9045 -1.7893 -1.6797 -1.5902 -1.5136 -1.4430
 -1.3780 -1.3166 -1.2584 -1.2032 -1.1514 -1.0430 -0.9708 -0.9342 -0.9277 -0.9413
 -0.9656
 -2.0114 -1.9141 -1.8277 -1.7709 -1.7606 -1.7430 -1.6652 -1.5747 -1.4970 -1.4288
 -1.3669 -1.3089 -1.2540 -1.2019 -1.1530 -1.0506 -0.9829 -0.9484 -0.9415 -0.9545
 -0.9781 -1.0075
 -1.9357 -1.8495 -1.7613 -1.6805 -1.6164 -1.5789 -1.5699 -1.5424 -1.4798 -1.4137
 -1.3543 -1.2996 -1.2478 -1.1986 -1.1525 -1.0556 -0.9916 -0.9589 -0.9520 -0.9646
 -0.9884 -1.0174 -1.0502 -1.0865
 -1.8575 -1.7844 -1.7071 -1.6287 -1.5550 -1.4919 -1.4444 -1.4167 -1.4052 -1.3805
 -1.3356 -1.2866 -1.2385 -1.1925 -1.1490 -1.0574 -0.9968 -0.9657 -0.9592 -0.9717
 -0.9963 -1.0261 -1.0586 -1.0941 -1.1323 -1.1741 -1.2203 -1.2717 -1.3274 -1.3832
 -1.7770 -1.7142 -1.6490 -1.5812 -1.5126 -1.4480 -1.3906 -1.3419 -1.3048 -1.2828
 -1.2693 -1.2494 -1.2188 -1.1811 -1.1418 -1.0558 -0.9984 -0.9690 -0.9628 -0.9754
 -1.0010 -1.0325 -1.0662 -1.1017 -1.1392 -1.1786 -1.2210 -1.2676 -1.3192 -1.3755
 -1.4328
 -1.7001 -1.6402 -1.5841 -1.5274 -1.4690 -1.4100 -1.3540 -1.3031 -1.2584 -1.2206
 -1.1918 -1.1725 -1.1581 -1.1418 -1.1199 -1.0502 -0.9964 -0.9686 -0.9626 -0.9752
 -1.0017 -1.0357 -1.0717 -1.1087 -1.1464 -1.1856 -1.2260 -1.2689 -1.3156 -1.3672
 -1.4244
 -1.6333 -1.5684 -1.5146 -1.4653 -1.4167 -1.3673 -1.3176 -1.2698 -1.2259 -1.1862
 -1.1512 -1.1218 -1.0986 -1.0816 -1.0680 -1.0315 -0.9896 -0.9643 -0.9589 -0.9712
 -0.9983 -1.0346 -1.0741 -1.1139 -1.1536 -1.1935 -1.2343 -1.2772 -1.3221 -1.3689
 -1.4173
 -1.5836 -1.5095 -1.4494 -1.4008 -1.3579 -1.3170 -1.2760 -1.2348 -1.1950 -1.1578
 -1.1236 -1.0928 -1.0656 -1.0425 -1.0242 -0.9954 -0.9738 -0.9561 -0.9518 -0.9635
 -0.9899 -1.0275 -1.0704 -1.1142 -1.1571 -1.1992 -1.2411 -1.2831 -1.3256 -1.3695
 -1.4159
 -1.5585 -1.4658 -1.3961 -1.3414 -1.2971 -1.2598 -1.2258 -1.1924 -1.1592 -1.1267
 -1.0959 -1.0676 -1.0415 -1.0179 -0.9973 -0.9630 -0.9480 -0.9411 -0.9414 -0.9531
 -0.9784 -1.0159 -1.0611 -1.1087 -1.1558 -1.2015 -1.2461 -1.2896 -1.3327 -1.3761
 -1.4201
 -1.5619 -1.4467 -1.3611 -1.2951 -1.2438 -1.2034 -1.1704 -1.1420 -1.1155 -1.0893
 -1.0636 -1.0393 -1.0166 -0.9956 -0.9764 -0.9402 -0.9237 -0.9210 -0.9270
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  i   
 -2.5443 -2.4123 -2.2311 -2.0656 -1.9152 -1.7882 -1.6932 -1.6139 -1.5400 -1.4658
 -1.3971 -1.3323 -1.2709 -1.2129 -1.1580 -1.0373 -0.9473 -0.8952 -0.8813
 -2.2953 -2.3089 -2.2066 -2.0499 -1.9041 -1.7747 -1.6743 -1.5928 -1.5190 -1.4480
 -1.3826 -1.3212 -1.2630 -1.2079 -1.1558 -1.0429 -0.9613 -0.9151 -0.9029 -0.9146
 -2.1302 -2.0637 -2.0745 -2.0222 -1.8948 -1.7695 -1.6609 -1.5754 -1.5023 -1.4338
 -1.3715 -1.3132 -1.2581 -1.2059 -1.1565 -1.0498 -0.9738 -0.9315 -0.9197 -0.9304
 -0.9542
 -2.0565 -1.9488 -1.8706 -1.8510 -1.8436 -1.7586 -1.6537 -1.5612 -1.4870 -1.4205
 -1.3607 -1.3054 -1.2533 -1.2038 -1.1571 -1.0557 -0.9840 -0.9445 -0.9331 -0.9429
 -0.9659 -0.9957
 -1.9942 -1.8910 -1.7921 -1.7118 -1.6641 -1.6547 -1.6260 -1.5507 -1.4727 -1.4071
 -1.3488 -1.2962 -1.2468 -1.2001 -1.1559 -1.0597 -0.9916 -0.9542 -0.9433 -0.9525
 -0.9752 -1.0045 -1.0379 -1.0751
 -1.9308 -1.8383 -1.7455 -1.6566 -1.5800 -1.5218 -1.4886 -1.4761 -1.4468 -1.3913
 -1.3351 -1.2847 -1.2380 -1.1939 -1.1522 -1.0611 -0.9963 -0.9609 -0.9506 -0.9595
 -0.9821 -1.0119 -1.0451 -1.0813 -1.1208 -1.1642 -1.2118 -1.2635 -1.3188 -1.3759
 -1.8652 -1.7819 -1.6993 -1.6174 -1.5389 -1.4689 -1.4106 -1.3667 -1.3405 -1.3264
 -1.3037 -1.2666 -1.2254 -1.1847 -1.1455 -1.0596 -0.9981 -0.9645 -0.9546 -0.9635
 -0.9863 -1.0172 -1.0514 -1.0877 -1.1262 -1.1673 -1.2114 -1.2592 -1.3112 -1.3680
 -1.4251
 -1.8033 -1.7218 -1.6475 -1.5751 -1.5038 -1.4355 -1.3731 -1.3194 -1.2751 -1.2412
 -1.2195 -1.2051 -1.1879 -1.1637 -1.1334 -1.0549 -0.9969 -0.9649 -0.9556 -0.9643
 -0.9872 -1.0194 -1.0557 -1.0933 -1.1322 -1.1725 -1.2143 -1.2587 -1.3067 -1.3593
 -1.4169
 -1.7524 -1.6640 -1.5904 -1.5250 -1.4624 -1.4015 -1.3428 -1.2885 -1.2407 -1.1995
 -1.1653 -1.1391 -1.1204 -1.1064 -1.0924 -1.0438 -0.9916 -0.9618 -0.9531 -0.9617
 -0.9848 -1.0183 -1.0572 -1.0975 -1.1382 -1.1793 -1.2214 -1.2647 -1.3097 -1.3579
 -1.4095
 -1.7191 -1.6194 -1.5385 -1.4723 -1.4151 -1.3617 -1.3102 -1.2605 -1.2142 -1.1725
 -1.1358 -1.1042 -1.0779 -1.0569 -1.0409 -1.0119 -0.9813 -0.9555 -0.9475 -0.9557
 -0.9780 -1.0121 -1.0533 -1.0970 -1.1407 -1.1839 -1.2271 -1.2703 -1.3143 -1.3596
 -1.4072
 -1.7101 -1.5922 -1.4998 -1.4254 -1.3650 -1.3151 -1.2701 -1.2270 -1.1857 -1.1468
 -1.1113 -1.0797 -1.0518 -1.0277 -1.0073 -0.9740 -0.9563 -0.9438 -0.9387 -0.9468
 -0.9683 -1.0019 -1.0446 -1.0915 -1.1389 -1.1854 -1.2310 -1.2758 -1.3203 -1.3649
 -1.4101
 -1.7319 -1.5887 -1.4795 -1.3924 -1.3226 -1.2679 -1.2241 -1.1860 -1.1507 -1.1169
 -1.0849 -1.0556 -1.0292 -1.0056 -0.9848 -0.9466 -0.9288 -0.9237 -0.9259
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  i   
 -2.5653 -2.3795 -2.1914 -2.0314 -1.8938 -1.7712 -1.6762 -1.5960 -1.5254 -1.4542
 -1.3884 -1.3266 -1.2684 -1.2136 -1.1619 -1.0467 -0.9566 -0.9001 -0.8748
 -2.4025 -2.3493 -2.1883 -2.0207 -1.8790 -1.7567 -1.6589 -1.5784 -1.5057 -1.4374
 -1.3745 -1.3158 -1.2605 -1.2083 -1.1589 -1.0501 -0.9670 -0.9150 -0.8960 -0.9037
 -2.1709 -2.1624 -2.1473 -2.0178 -1.8724 -1.7483 -1.6453 -1.5624 -1.4902 -1.4235
 -1.3634 -1.3076 -1.2551 -1.2056 -1.1586 -1.0550 -0.9769 -0.9293 -0.9120 -0.9187
 -0.9413
 -2.0894 -1.9820 -1.9407 -1.9476 -1.8655 -1.7443 -1.6366 -1.5482 -1.4756 -1.4106
 -1.3526 -1.2994 -1.2497 -1.2028 -1.1583 -1.0596 -0.9852 -0.9407 -0.9246 -0.9306
 -0.9520 -0.9820
 -2.0397 -1.9208 -1.8186 -1.7549 -1.7438 -1.7187 -1.6308 -1.5385 -1.4617 -1.3981
 -1.3410 -1.2901 -1.2429 -1.1985 -1.1564 -1.0627 -0.9917 -0.9495 -0.9343 -0.9400
 -0.9605 -0.9897 -1.0237 -1.0617
 -1.9922 -1.8796 -1.7728 -1.6784 -1.6070 -1.5675 -1.5551 -1.5196 -1.4510 -1.3846
 -1.3285 -1.2790 -1.2341 -1.1921 -1.1523 -1.0637 -0.9960 -0.9557 -0.9414 -0.9469
 -0.9668 -0.9958 -1.0295 -1.0665 -1.1069 -1.1513 -1.2001 -1.2537 -1.3109 -1.3672
 -1.9442 -1.8383 -1.7376 -1.6426 -1.5577 -1.4875 -1.4357 -1.4053 -1.3896 -1.3609
 -1.3131 -1.2657 -1.2229 -1.1832 -1.1457 -1.0621 -0.9978 -0.9594 -0.9456 -0.9511
 -0.9707 -1.0001 -1.0344 -1.0714 -1.1109 -1.1533 -1.1987 -1.2479 -1.3015 -1.3590
 -1.4163
 -1.9003 -1.7944 -1.6999 -1.6114 -1.5287 -1.4529 -1.3880 -1.3353 -1.2959 -1.2706
 -1.2547 -1.2341 -1.2042 -1.1702 -1.1360 -1.0577 -0.9969 -0.9604 -0.9471 -0.9523
 -0.9719 -1.0017 -1.0374 -1.0757 -1.1155 -1.1570 -1.2010 -1.2471 -1.2963 -1.3497
 -1.4077
 -1.8677 -1.7546 -1.6579 -1.5745 -1.4977 -1.4261 -1.3600 -1.3017 -1.2527 -1.2128
 -1.1822 -1.1613 -1.1462 -1.1310 -1.1121 -1.0491 -0.9925 -0.9580 -0.9455 -0.9508
 -0.9703 -1.0007 -1.0381 -1.0787 -1.1202 -1.1624 -1.2059 -1.2507 -1.2974 -1.3467
 -1.4000
 -1.8532 -1.7262 -1.6219 -1.5360 -1.4628 -1.3967 -1.3353 -1.2782 -1.2273 -1.1832
 -1.1460 -1.1155 -1.0916 -1.0739 -1.0604 -1.0277 -0.9851 -0.9530 -0.9412 -0.9461
 -0.9651 -0.9955 -1.0343 -1.0775 -1.1217 -1.1658 -1.2102 -1.2549 -1.3005 -1.3474
 -1.3965
 -1.8623 -1.7167 -1.5992 -1.5031 -1.4259 -1.3619 -1.3052 -1.2530 -1.2046 -1.1607
 -1.1220 -1.0888 -1.0607 -1.0374 -1.0185 -0.9878 -0.9656 -0.9442 -0.9339 -0.9388
 -0.9570 -0.9871 -1.0266 -1.0719 -1.1192 -1.1664 -1.2130 -1.2591 -1.3050 -1.3513
 -1.3978
 -1.9017 -1.7301 -1.5952 -1.4852 -1.3964 -1.3264 -1.2702 -1.2216 -1.1778 -1.1372
 -1.1000 -1.0670 -1.0383 -1.0135 -0.9923 -0.9547 -0.9360 -0.9266 -0.9232
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  i   
 -2.5422 -2.3333 -2.1476 -1.9976 -1.8698 -1.7554 -1.6634 -1.5807 -1.5098 -1.4429
 -1.3793 -1.3196 -1.2639 -1.2117 -1.1625 -1.0529 -0.9648 -0.9024 -0.8713
 -2.3917 -2.3435 -2.1565 -1.9897 -1.8532 -1.7383 -1.6451 -1.5645 -1.4928 -1.4266
 -1.3656 -1.3088 -1.2558 -1.2059 -1.1588 -1.0545 -0.9720 -0.9159 -0.8901 -0.8923
 -2.2421 -2.2627 -2.1582 -1.9955 -1.8484 -1.7264 -1.6299 -1.5488 -1.4781 -1.4128
 -1.3543 -1.3003 -1.2499 -1.2025 -1.1577 -1.0579 -0.9795 -0.9276 -0.9046 -0.9068
 -0.9270
 -2.1149 -2.0322 -2.0447 -1.9869 -1.8521 -1.7242 -1.6191 -1.5349 -1.4640 -1.4000
 -1.3434 -1.2919 -1.2441 -1.1991 -1.1566 -1.0615 -0.9862 -0.9372 -0.9161 -0.9180
 -0.9369 -0.9664
 -2.0718 -1.9427 -1.8524 -1.8324 -1.8206 -1.7241 -1.6155 -1.5239 -1.4506 -1.3880
 -1.3318 -1.2824 -1.2369 -1.1944 -1.1543 -1.0639 -0.9917 -0.9449 -0.9250 -0.9269
 -0.9446 -0.9730 -1.0075 -1.0462
 -2.0400 -1.9080 -1.7918 -1.7012 -1.6514 -1.6410 -1.6020 -1.5187 -1.4394 -1.3750
 -1.3197 -1.2713 -1.2279 -1.1877 -1.1498 -1.0645 -0.9957 -0.9507 -0.9316 -0.9335
 -0.9505 -0.9781 -1.0119 -1.0497 -1.0910 -1.1365 -1.1867 -1.2419 -1.3001 -1.3569
 -2.0103 -1.8808 -1.7637 -1.6602 -1.5741 -1.5123 -1.4781 -1.4612 -1.4239 -1.3631
 -1.3069 -1.2588 -1.2168 -1.1787 -1.1430 -1.0627 -0.9975 -0.9544 -0.9359 -0.9378
 -0.9543 -0.9815 -1.0154 -1.0530 -1.0935 -1.1370 -1.1839 -1.2347 -1.2899 -1.3482
 -1.4058
 -1.9879 -1.8544 -1.7393 -1.6366 -1.5447 -1.4661 -1.4033 -1.3574 -1.3287 -1.3100
 -1.2832 -1.2434 -1.2034 -1.1672 -1.1335 -1.0583 -0.9968 -0.9557 -0.9378 -0.9395
 -0.9558 -0.9830 -1.0174 -1.0559 -1.0965 -1.1391 -1.1844 -1.2323 -1.2833 -1.3381
 -1.3969
 -1.9761 -1.8325 -1.7135 -1.6121 -1.5225 -1.4422 -1.3718 -1.3128 -1.2658 -1.2302
 -1.2058 -1.1887 -1.1700 -1.1462 -1.1189 -1.0501 -0.9926 -0.9539 -0.9370 -0.9386
 -0.9549 -0.9823 -1.0177 -1.0577 -1.0997 -1.1429 -1.1877 -1.2339 -1.2822 -1.3335
 -1.3884
 -1.9830 -1.8249 -1.6950 -1.5887 -1.4997 -1.4218 -1.3521 -1.2900 -1.2368 -1.1925
 -1.1567 -1.1290 -1.1089 -1.0937 -1.0800 -1.0371 -0.9862 -0.9498 -0.9336 -0.9351
 -0.9510 -0.9783 -1.0144 -1.0560 -1.1001 -1.1449 -1.1904 -1.2366 -1.2838 -1.3327
 -1.3836
 -2.0131 -1.8351 -1.6903 -1.5720 -1.4768 -1.3986 -1.3311 -1.2709 -1.2171 -1.1701
 -1.1301 -1.0968 -1.0696 -1.0481 -1.0315 -1.0027 -0.9732 -0.9427 -0.9276 -0.9290
 -0.9444 -0.9714 -1.0077 -1.0507 -1.0972 -1.1445 -1.1919 -1.2392 -1.2867 -1.3348
 -1.3830
 -2.0712 -1.8678 -1.7042 -1.5703 -1.4619 -1.3760 -1.3071 -1.2487 -1.1972 -1.1510
 -1.1102 -1.0750 -1.0453 -1.0203 -0.9997 -0.9647 -0.9447 -0.9292 -0.9187
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.4974 -2.2889 -2.1133 -1.9730 -1.8469 -1.7358 -1.6487 -1.5702 -1.4974 -1.4319
 -1.3702 -1.3120 -1.2579 -1.2074 -1.1603 -1.0555 -0.9734 -0.9124 -0.8696
 -2.4519 -2.3148 -2.1233 -1.9628 -1.8326 -1.7199 -1.6318 -1.5527 -1.4805 -1.4160
 -1.3565 -1.3010 -1.2495 -1.2013 -1.1559 -1.0557 -0.9750 -0.9169 -0.8854 -0.8812
 -2.3480 -2.3045 -2.1410 -1.9692 -1.8262 -1.7089 -1.6148 -1.5365 -1.4666 -1.4020
 -1.3449 -1.2922 -1.2432 -1.1974 -1.1542 -1.0581 -0.9806 -0.9260 -0.8978 -0.8948
 -0.9117
 -2.2014 -2.1249 -2.1143 -1.9804 -1.8308 -1.7052 -1.6036 -1.5220 -1.4526 -1.3892
 -1.3337 -1.2834 -1.2370 -1.1935 -1.1526 -1.0609 -0.9861 -0.9339 -0.9077 -0.9052
 -0.9209 -0.9491
 -2.0905 -1.9648 -1.9162 -1.9249 -1.8343 -1.7079 -1.5986 -1.5104 -1.4391 -1.3776
 -1.3221 -1.2737 -1.2295 -1.1885 -1.1499 -1.0630 -0.9911 -0.9406 -0.9156 -0.9133
 -0.9280 -0.9548 -0.9893 -1.0285
 -2.0699 -1.9255 -1.8088 -1.7388 -1.7291 -1.6956 -1.5987 -1.5042 -1.4271 -1.3649
 -1.3102 -1.2626 -1.2204 -1.1815 -1.1451 -1.0633 -0.9948 -0.9459 -0.9217 -0.9194
 -0.9334 -0.9591 -0.9926 -1.0310 -1.0733 -1.1196 -1.1712 -1.2282 -1.2872 -1.3448
 -2.0590 -1.9090 -1.7800 -1.6733 -1.5959 -1.5564 -1.5414 -1.4953 -1.4203 -1.3526
 -1.2980 -1.2504 -1.2093 -1.1723 -1.1380 -1.0613 -0.9967 -0.9497 -0.9260 -0.9236
 -0.9371 -0.9620 -0.9950 -1.0329 -1.0741 -1.1186 -1.1671 -1.2196 -1.2761 -1.3354
 -1.3935
 -2.0576 -1.8997 -1.7660 -1.6521 -1.5559 -1.4795 -1.4260 -1.3947 -1.3738 -1.3373
 -1.2849 -1.2376 -1.1965 -1.1610 -1.1285 -1.0566 -0.9960 -0.9514 -0.9283 -0.9257
 -0.9389 -0.9635 -0.9963 -1.0344 -1.0755 -1.1191 -1.1655 -1.2147 -1.2675 -1.3243
 -1.3840
 -2.0663 -1.8978 -1.7559 -1.6380 -1.5379 -1.4523 -1.3813 -1.3256 -1.2848 -1.2572
 -1.2365 -1.2117 -1.1791 -1.1460 -1.1155 -1.0484 -0.9918 -0.9500 -0.9281 -0.9256
 -0.9388 -0.9634 -0.9965 -1.0353 -1.0773 -1.1212 -1.1670 -1.2148 -1.2648 -1.3179
 -1.3746
 -2.0989 -1.9116 -1.7561 -1.6293 -1.5254 -1.4377 -1.3623 -1.2981 -1.2453 -1.2033
 -1.1709 -1.1474 -1.1297 -1.1124 -1.0931 -1.0379 -0.9857 -0.9466 -0.9257 -0.9232
 -0.9359 -0.9604 -0.9938 -1.0334 -1.0767 -1.1217 -1.1680 -1.2155 -1.2643 -1.3150
 -1.3679
 -2.1467 -1.9422 -1.7709 -1.6297 -1.5162 -1.4247 -1.3481 -1.2820 -1.2251 -1.1770
 -1.1373 -1.1053 -1.0802 -1.0611 -1.0461 -1.0144 -0.9760 -0.9403 -0.9207 -0.9182
 -0.9306 -0.9548 -0.9882 -1.0286 -1.0733 -1.1202 -1.1680 -1.2164 -1.2653 -1.3152
 -1.3655
 -2.2098 -1.9895 -1.8006 -1.6451 -1.5168 -1.4151 -1.3341 -1.2671 -1.2097 -1.1598
 -1.1170 -1.0811 -1.0515 -1.0273 -0.9745 -0.9779 -0.9627 -0.9311 -0.9131
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  i   
 -2.4516 -2.2454 -2.0797 -1.9505 -1.8259 -1.7199 -1.6317 -1.5561 -1.4844 -1.4211
 -1.3605 -1.3034 -1.2503 -1.2012 -1.1555 -1.0546 -0.9746 -0.9137 -0.8690
 -2.4853 -2.2767 -2.0890 -1.9363 -1.8133 -1.7045 -1.6152 -1.5396 -1.4677 -1.4052
 -1.3468 -1.2923 -1.2417 -1.1947 -1.1507 -1.0537 -0.9753 -0.9169 -0.8813 -0.8708
 -2.3314 -2.3023 -2.1067 -1.9427 -1.8066 -1.6934 -1.6005 -1.5240 -1.4548 -1.3913
 -1.3351 -1.2832 -1.2352 -1.1904 -1.1485 -1.0554 -0.9796 -0.9238 -0.8914 -0.8830
 -0.8958
