 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_RP 
  0.1691  0.2195  0.2774  0.3349  0.3876  0.4907  0.5522  0.5772  0.5788  0.5681
 -0.1147 -0.0211  0.0504  0.0964  0.1126  0.1148  0.1236  0.1399  0.1591  0.1798
  0.2059  0.2408  0.2870  0.3376  0.3853  0.4795  0.5363  0.5591  0.5593  0.5477
  0.5293
 -0.1041 -0.0136  0.0632  0.1252  0.1705  0.1982  0.2052  0.1995  0.2009  0.2164
  0.2390  0.2649  0.2982  0.3401  0.3820  0.4694  0.5226  0.5442  0.5431  0.5307
  0.5125  0.4901
 -0.0792 -0.0002  0.0703  0.1321  0.1843  0.2254  0.2546  0.2719  0.2759  0.2735
  0.2792  0.2940  0.3165  0.3476  0.3837  0.4627  0.5128  0.5334  0.5308  0.5168
  0.4977  0.4753  0.4499  0.4217
 -0.0322  0.0309  0.0894  0.1435  0.1931  0.2372  0.2741  0.3026  0.3231  0.3362
  0.3420  0.3466  0.3543  0.3698  0.3935  0.4610  0.5079  0.5278  0.5238  0.5069
  0.4856  0.4619  0.4362  0.4083  0.3785  0.3465  0.3113  0.2717  0.2254  0.1770
  0.0372  0.0836  0.1273  0.1695  0.2108  0.2509  0.2883  0.3210  0.3477  0.3689
  0.3855  0.3978  0.4054  0.4127  0.4245  0.4673  0.5086  0.5277  0.5230  0.5028
  0.4775  0.4511  0.4237  0.3951  0.3653  0.3342  0.3010  0.2650  0.2245  0.1767
  0.1262
  0.1242  0.1556  0.1848  0.2137  0.2436  0.2751  0.3074  0.3390  0.3676  0.3918
  0.4121  0.4291  0.4424  0.4530  0.4623  0.4887  0.5162  0.5328  0.5280  0.5055
  0.4755  0.4447  0.4141  0.3834  0.3525  0.3210  0.2883  0.2542  0.2177  0.1759
  0.1264
  0.2226  0.2423  0.2594  0.2760  0.2938  0.3144  0.3381  0.3639  0.3899  0.4143
  0.4354  0.4533  0.4685  0.4813  0.4925  0.5155  0.5327  0.5427  0.5373  0.5140
  0.4803  0.4441  0.4087  0.3744  0.3409  0.3077  0.2743  0.2404  0.2052  0.1675
  0.1247
  0.3242  0.3359  0.3442  0.3512  0.3587  0.3686  0.3821  0.3992  0.4189  0.4397
  0.4596  0.4770  0.4917  0.5042  0.5152  0.5381  0.5518  0.5562  0.5492  0.5267
  0.4918  0.4516  0.4110  0.3717  0.3341  0.2978  0.2623  0.2273  0.1920  0.1558
  0.1178
  0.4242  0.4312  0.4349  0.4352  0.4349  0.4359  0.4398  0.4475  0.4586  0.4727
  0.4883  0.5034  0.5169  0.5279  0.5373  0.5568  0.5693  0.5709  0.5618  0.5402
  0.5062  0.4646  0.4202  0.3759  0.3333  0.2927  0.2536  0.2159  0.1791  0.1424
  0.1050
  0.5186  0.5238  0.5251  0.5229  0.5181  0.5127  0.5089  0.5081  0.5105  0.5162
  0.5247  0.5349  0.5429  0.5530  0.5588  0.5716  0.5852  0.5868  0.5751
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.3997 -0.3308 -0.2778 -0.2354 -0.1980 -0.1593 -0.1140 -0.0593  0.0006  0.0635
  0.1299  0.1983  0.2661  0.3280  0.3834  0.4947  0.5679  0.6050  0.6107
 -0.3050 -0.2258 -0.1649 -0.1185 -0.0813 -0.0486 -0.0153  0.0227  0.0645  0.1098
  0.1600  0.2158  0.2747  0.3308  0.3817  0.4834  0.5499  0.5828  0.5886  0.5787
 -0.2187 -0.1309 -0.0780 -0.0375 -0.0003  0.0316  0.0600  0.0886  0.1190  0.1516
  0.1882  0.2309  0.2803  0.3308  0.3777  0.4719  0.5335  0.5646  0.5701  0.5600
  0.5418
 -0.2017 -0.0905 -0.0038  0.0574  0.0919  0.1044  0.1169  0.1373  0.1624  0.1893
  0.2178  0.2495  0.2877  0.3314  0.3744  0.4621  0.5199  0.5496  0.5551  0.5446
  0.5263  0.5034
 -0.1996 -0.0867  0.0086  0.0855  0.1447  0.1848  0.2057  0.2119  0.2122  0.2234
  0.2451  0.2715  0.3009  0.3359  0.3740  0.4555  0.5099  0.5383  0.5435  0.5324
  0.5131  0.4899  0.4638  0.4346
 -0.1893 -0.0833  0.0097  0.0889  0.1545  0.2069  0.2468  0.2751  0.2912  0.2942
  0.2944  0.3030  0.3215  0.3475  0.3787  0.4530  0.5042  0.5312  0.5360  0.5237
  0.5026  0.4779  0.4512  0.4224  0.3914  0.3586  0.3222  0.2804  0.2333  0.1853
 -0.1594 -0.0663  0.0182  0.0926  0.1572  0.2127  0.2591  0.2967  0.3259  0.3474
  0.3601  0.3646  0.3679  0.3770  0.3943  0.4553  0.5030  0.5286  0.5329  0.5195
  0.4957  0.4685  0.4400  0.4103  0.3794  0.3469  0.3122  0.2748  0.2330  0.1846
  0.1341
 -0.1061 -0.0286  0.0432  0.1082  0.1664  0.2187  0.2653  0.3064  0.3413  0.3700
  0.3933  0.4108  0.4214  0.4271  0.4336  0.4658  0.5063  0.5303  0.5343  0.5203
  0.4940  0.4631  0.4315  0.3997  0.3676  0.3348  0.3007  0.2650  0.2271  0.1842
  0.1341
 -0.0314  0.0310  0.0889  0.1420  0.1905  0.2354  0.2774  0.3166  0.3525  0.3844
  0.4118  0.4346  0.4530  0.4663  0.4754  0.4941  0.5168  0.5364  0.5398  0.5258
  0.4977  0.4629  0.4270  0.3917  0.3570  0.3225  0.2877  0.2523  0.2156  0.1757
  0.1326
  0.0542  0.1045  0.1507  0.1923  0.2304  0.2659  0.3001  0.3337  0.3663  0.3973
  0.4257  0.4506  0.4719  0.4892  0.5029  0.5244  0.5377  0.5474  0.5488  0.5353
  0.5073  0.4699  0.4296  0.3896  0.3510  0.3136  0.2767  0.2402  0.2035  0.1657
  0.1263
  0.1427  0.1855  0.2235  0.2565  0.2854  0.3117  0.3371  0.3629  0.3892  0.4159
  0.4419  0.4663  0.4880  0.5065  0.5219  0.5480  0.5604  0.5641  0.5607  0.5469
  0.5199  0.4820  0.4386  0.3940  0.3507  0.3090  0.2688  0.2298  0.1915  0.1534
  0.1146
  0.2295  0.2676  0.3004  0.3282  0.3510  0.3700  0.3876  0.4053  0.4240  0.4440
  0.4649  0.4859  0.5063  0.5247  0.5324  0.5649  0.5849  0.5865  0.5755
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.7307 -0.6461 -0.5750 -0.5102 -0.4467 -0.3736 -0.2799 -0.1654 -0.0563  0.0417
  0.1285  0.2054  0.2740  0.3338  0.3863  0.4917  0.5660  0.6098  0.6240
 -0.5936 -0.5011 -0.4270 -0.3646 -0.3074 -0.2480 -0.1742 -0.0880 -0.0037  0.0752
  0.1487  0.2169  0.2792  0.3349  0.3840  0.4821  0.5500  0.5895  0.6023  0.5956
 -0.4947 -0.3957 -0.3162 -0.2516 -0.1966 -0.1454 -0.0888 -0.0235  0.0423  0.1057
  0.1666  0.2256  0.2822  0.3343  0.3808  0.4731  0.5361  0.5727  0.5850  0.5787
  0.5609
 -0.3845 -0.2840 -0.2154 -0.1598 -0.1084 -0.0613 -0.0151  0.0350  0.0867  0.1376
  0.1873  0.2366  0.2861  0.3341  0.3780  0.4655  0.5249  0.5593  0.5711  0.5650
  0.5473  0.5237
 -0.3458 -0.2155 -0.1157 -0.0436  0.0037  0.0316  0.0564  0.0894  0.1286  0.1700
  0.2114  0.2524  0.2939  0.3362  0.3771  0.4603  0.5166  0.5491  0.5603  0.5542
  0.5362  0.5122  0.4848  0.4543
 -0.3381 -0.2032 -0.0896  0.0025  0.0739  0.1265  0.1627  0.1841  0.1957  0.2121
  0.2388  0.2719  0.3070  0.3428  0.3793  0.4579  0.5113  0.5422  0.5526  0.5462
  0.5276  0.5025  0.4744  0.4440  0.4112  0.3758  0.3373  0.2937  0.2453  0.1972
 -0.3352 -0.2015 -0.0849  0.0140  0.0950  0.1599  0.2108  0.2501  0.2787  0.2956
  0.3031  0.3119  0.3298  0.3561  0.3864  0.4586  0.5092  0.5385  0.5482  0.5414
  0.5220  0.4952  0.4654  0.4340  0.4012  0.3665  0.3297  0.2899  0.2459  0.1966
  0.1462
 -0.3209 -0.1955 -0.0827  0.0160  0.0999  0.1697  0.2273  0.2742  0.3124  0.3427
  0.3654  0.3791  0.3858  0.3935  0.4072  0.4630  0.5104  0.5380  0.5473  0.5401
  0.5200  0.4913  0.4590  0.4255  0.3913  0.3564  0.3199  0.2819  0.2414  0.1968
  0.1461
 -0.2853 -0.1725 -0.0688  0.0241  0.1052  0.1746  0.2339  0.2843  0.3270  0.3630
  0.3930  0.4173  0.4353  0.4463  0.4534  0.4781  0.5159  0.5413  0.5498  0.5425
  0.5219  0.4913  0.4559  0.4191  0.3825  0.3459  0.3087  0.2710  0.2318  0.1898
  0.1450
 -0.2309 -0.1327 -0.0397  0.0439  0.1185  0.1839  0.2406  0.2903  0.3340  0.3725
  0.4061  0.4348  0.4589  0.4780  0.4919  0.5106  0.5286  0.5481  0.5556  0.5486
  0.5282  0.4968  0.4586  0.4181  0.3779  0.3384  0.2993  0.2606  0.2215  0.1814
  0.1392
 -0.1641 -0.0774  0.0052  0.0797  0.1462  0.2048  0.2562  0.3020  0.3432  0.3807
  0.4149  0.4454  0.4722  0.4949  0.5135  0.5413  0.5532  0.5609  0.5646  0.5575
  0.5378  0.5064  0.4666  0.4226  0.3783  0.3350  0.2928  0.2517  0.2112  0.1707
  0.1297
 -0.0919 -0.0145  0.0593  0.1269  0.1869  0.2389  0.2841  0.3242  0.3606  0.3944
  0.4260  0.4555  0.4826  0.5066  0.5182  0.5702  0.5897  0.5797  0.5768
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.9475 -0.8572 -0.7772 -0.6996 -0.6195 -0.5227 -0.3950 -0.2380 -0.0935  0.0277
  0.1272  0.2093  0.2783  0.3378  0.3895  0.4921  0.5656  0.6119  0.6314
 -0.7842 -0.6864 -0.6051 -0.5331 -0.4634 -0.3860 -0.2843 -0.1634 -0.0476  0.0542
  0.1423  0.2178  0.2828  0.3387  0.3874  0.4837  0.5515  0.5926  0.6097  0.6056
 -0.6669 -0.5596 -0.4727 -0.4001 -0.3357 -0.2718 -0.1942 -0.1010 -0.0082  0.0773
  0.1544  0.2233  0.2845  0.3381  0.3847  0.4762  0.5393  0.5777  0.5930  0.5893
  0.5726
 -0.5533 -0.4545 -0.3683 -0.2946 -0.2311 -0.1733 -0.1130 -0.0418  0.0322  0.1029
  0.1689  0.2300  0.2864  0.3373  0.3822  0.4699  0.5295  0.5654  0.5796  0.5761
  0.5598  0.5362
 -0.4739 -0.3511 -0.2388 -0.1772 -0.1310 -0.0862 -0.0380  0.0162  0.0745  0.1325
  0.1880  0.2407  0.2909  0.3381  0.3810  0.4654  0.5221  0.5560  0.5692  0.5657
  0.5495  0.5258  0.4980  0.4668
 -0.4317 -0.2815 -0.1662 -0.0764 -0.0092  0.0381  0.0686  0.0939  0.1261  0.1668
  0.2116  0.2565  0.3001  0.3422  0.3821  0.4631  0.5173  0.5495  0.5618  0.5579
  0.5416  0.5172  0.4888  0.4577  0.4240  0.3877  0.3477  0.3027  0.2535  0.2050
 -0.4164 -0.2702 -0.1451 -0.0412  0.0423  0.1078  0.1586  0.1975  0.2247  0.2418
  0.2583  0.2828  0.3154  0.3510  0.3866  0.4632  0.5151  0.5457  0.5573  0.5530
  0.5363  0.5110  0.4811  0.4490  0.4152  0.3794  0.3411  0.3001  0.2548  0.2047
  0.1544
 -0.4137 -0.2692 -0.1421 -0.0327  0.0590  0.1340  0.1944  0.2433  0.2830  0.3143
  0.3364  0.3493  0.3597  0.3756  0.3989  0.4663  0.5158  0.5448  0.5559  0.5514
  0.5342  0.5077  0.4758  0.4417  0.4066  0.3704  0.3328  0.2933  0.2514  0.2054
  0.1542
 -0.3983 -0.2613 -0.1384 -0.0295  0.0642  0.1431  0.2087  0.2630  0.3082  0.3459
  0.3772  0.4019  0.4192  0.4299  0.4387  0.4755  0.5201  0.5472  0.5575  0.5528
  0.5352  0.5076  0.4734  0.4365  0.3989  0.3611  0.3227  0.2835  0.2429  0.2001
  0.1535
 -0.3651 -0.2414 -0.1259 -0.0225  0.0688  0.1474  0.2139  0.2706  0.3187  0.3599
  0.3951  0.4251  0.4501  0.4695  0.4831  0.5035  0.5286  0.5527  0.5621  0.5575
  0.5401  0.5120  0.4760  0.4360  0.3951  0.3547  0.3144  0.2743  0.2338  0.1922
  0.1487
 -0.3152 -0.2039 -0.0995 -0.0028  0.0827  0.1575  0.2220  0.2775  0.3256  0.3677
  0.4048  0.4372  0.4654  0.4893  0.5087  0.5370  0.5505  0.5626  0.5698  0.5650
  0.5480  0.5200  0.4830  0.4404  0.3960  0.3520  0.3088  0.2665  0.2247  0.1827
  0.1403
 -0.2549 -0.1556 -0.0604  0.0291  0.1088  0.1785  0.2387  0.2909  0.3364  0.3767
  0.4131  0.4458  0.4751  0.5009  0.5155  0.5760  0.5858  0.5769  0.5806
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.1871 -1.0977 -1.0133 -0.9254 -0.8269 -0.7009 -0.5305 -0.3208 -0.1339  0.0131
  0.1249  0.2128  0.2837  0.3430  0.3937  0.4944  0.5666  0.6145  0.6378
 -0.9969 -0.8990 -0.8142 -0.7344 -0.6512 -0.5520 -0.4162 -0.2517 -0.0968  0.0323
  0.1358  0.2190  0.2871  0.3439  0.3925  0.4874  0.5546  0.5977  0.6174  0.6166
 -0.8559 -0.7460 -0.6553 -0.5768 -0.5032 -0.4242 -0.3214 -0.1933 -0.0659  0.0470
  0.1421  0.2214  0.2874  0.3429  0.3902  0.4812  0.5444  0.5841  0.6017  0.6008
  0.5858
 -0.7460 -0.6292 -0.5316 -0.4496 -0.3781 -0.3103 -0.2333 -0.1354 -0.0322  0.0643
  0.1497  0.2235  0.2871  0.3414  0.3877  0.4760  0.5360  0.5732  0.5893  0.5882
  0.5738  0.5506
 -0.6004 -0.4941 -0.4125 -0.3404 -0.2733 -0.2105 -0.1481 -0.0744  0.0072  0.0875
  0.1618  0.2287  0.2883  0.3407  0.3860  0.4721  0.5295  0.5647  0.5797  0.5783
  0.5641  0.5412  0.5131  0.4814
 -0.5237 -0.3845 -0.2761 -0.1956 -0.1385 -0.0965 -0.0563 -0.0067  0.0535  0.1177
  0.1803  0.2389  0.2929  0.3420  0.3858  0.4699  0.5251  0.5586  0.5727  0.5708
  0.5567  0.5337  0.5053  0.4736  0.4390  0.4014  0.3599  0.3136  0.2634  0.2144
 -0.5009 -0.3482 -0.2207 -0.1175 -0.0368  0.0253  0.0727  0.1089  0.1393  0.1716
  0.2111  0.2564  0.3027  0.3470  0.3880  0.4696  0.5229  0.5548  0.5683  0.5661
  0.5517  0.5283  0.4989  0.4663  0.4316  0.3946  0.3551  0.3124  0.2654  0.2144
  0.1640
 -0.4980 -0.3408 -0.2050 -0.0900  0.0045  0.0806  0.1417  0.1918  0.2333  0.2660
  0.2893  0.3082  0.3307  0.3605  0.3945  0.4716  0.5233  0.5536  0.5665  0.5641
  0.5494  0.5254  0.4947  0.4604  0.4245  0.3871  0.3480  0.3070  0.2634  0.2160
  0.1639
 -0.4963 -0.3399 -0.2026 -0.0830  0.0187  0.1034  0.1728  0.2298  0.2774  0.3177
  0.3512  0.3769  0.3945  0.4077  0.4226  0.4773  0.5268  0.5556  0.5675  0.5649
  0.5498  0.5249  0.4927  0.4562  0.4180  0.3791  0.3394  0.2986  0.2564  0.2119
  0.1638
 -0.4843 -0.3369 -0.2019 -0.0829  0.0212  0.1097  0.1839  0.2457  0.2974  0.3411
  0.3785  0.4104  0.4365  0.4564  0.4702  0.4969  0.5328  0.5600  0.5712  0.5685
  0.5535  0.5282  0.4948  0.4561  0.4152  0.3739  0.3325  0.2909  0.2488  0.2055
  0.1604
 -0.4556 -0.3189 -0.1932 -0.0771  0.0249  0.1136  0.1892  0.2530  0.3069  0.3528
  0.3925  0.4268  0.4564  0.4815  0.5017  0.5314  0.5493  0.5679  0.5777  0.5748
  0.5601  0.5347  0.5006  0.4602  0.4165  0.3721  0.3280  0.2844  0.2410  0.1975
  0.1534
 -0.4117 -0.2878 -0.1706 -0.0621  0.0369  0.1230  0.1973  0.2606  0.3145  0.3608
  0.4011  0.4365  0.4676  0.4948  0.5171  0.5808  0.5763  0.5793  0.5870
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.4311 -1.3523 -1.2732 -1.1827 -1.0688 -0.9108 -0.6896 -0.4165 -0.1835 -0.0104
  0.1154  0.2099  0.2838  0.3438  0.3946  0.4939  0.5656  0.6147  0.6416
 -1.2197 -1.1302 -1.0494 -0.9672 -0.8728 -0.7500 -0.5747 -0.3572 -0.1562  0.0030
  0.1227  0.2142  0.2863  0.3447  0.3937  0.4881  0.5552  0.5999  0.6227  0.6257
 -1.0545 -0.9505 -0.8626 -0.7829 -0.7021 -0.6070 -0.4755 -0.3054 -0.1352  0.0096
  0.1242  0.2140  0.2854  0.3435  0.3917  0.4831  0.5466  0.5879  0.6081  0.6101
  0.5977
 -0.9297 -0.8114 -0.7128 -0.6289 -0.5528 -0.4753 -0.3794 -0.2499 -0.1103  0.0178
  0.1252  0.2124  0.2832  0.3412  0.3893  0.4789  0.5395  0.5783  0.5966  0.5980
  0.5860  0.5642
 -0.8007 -0.6910 -0.5917 -0.5044 -0.4273 -0.3562 -0.2824 -0.1873 -0.0765  0.0326
  0.1297  0.2122  0.2814  0.3391  0.3872  0.4757  0.5339  0.5706  0.5878  0.5884
  0.5766  0.5554  0.5278  0.4961
 -0.6489 -0.5249 -0.4337 -0.3658 -0.3068 -0.2479 -0.1865 -0.1167 -0.0324  0.0568
  0.1411  0.2163  0.2818  0.3381  0.3858  0.4737  0.5300  0.5649  0.5812  0.5814
  0.5695  0.5484  0.5208  0.4891  0.4543  0.4160  0.3736  0.3260  0.2751  0.2256
 -0.5924 -0.4412 -0.3188 -0.2240 -0.1523 -0.0988 -0.0576 -0.0176  0.0330  0.0953
  0.1622  0.2269  0.2863  0.3394  0.3860  0.4733  0.5282  0.5613  0.5768  0.5767
  0.5645  0.5432  0.5153  0.4830  0.4480  0.4105  0.3702  0.3263  0.2779  0.2261
  0.1753
 -0.5777 -0.4150 -0.2767 -0.1621 -0.0703  0.0026  0.0609  0.1092  0.1508  0.1869
  0.2210  0.2583  0.3010  0.3458  0.3888  0.4744  0.5285  0.5601  0.5747  0.5744
  0.5619  0.5402  0.5115  0.4782  0.4422  0.4043  0.3643  0.3223  0.2774  0.2285
  0.1756
 -0.5777 -0.4110 -0.2653 -0.1405 -0.0359  0.0499  0.1197  0.1776  0.2274  0.2710
  0.3072  0.3350  0.3567  0.3783  0.4044  0.4784  0.5317  0.5620  0.5753  0.5746
  0.5617  0.5392  0.5095  0.4747  0.4369  0.3977  0.3572  0.3153  0.2718  0.2259
  0.1764
 -0.5825 -0.4164 -0.2684 -0.1389 -0.0273  0.0669  0.1450  0.2098  0.2640  0.3107
  0.3513  0.3859  0.4137  0.4344  0.4502  0.4898  0.5365  0.5660  0.5785  0.5776
  0.5646  0.5416  0.5110  0.4747  0.4350  0.3938  0.3517  0.3091  0.2657  0.2210
  0.1743
 -0.5758 -0.4167 -0.2719 -0.1414 -0.0274  0.0710  0.1543  0.2238  0.2821  0.3313
  0.3736  0.4103  0.4421  0.4686  0.4897  0.5222  0.5477  0.5729  0.5845  0.5831
  0.5701  0.5470  0.5156  0.4781  0.4365  0.3928  0.3484  0.3040  0.2595  0.2146
  0.1688
 -0.5529 -0.4050 -0.2667 -0.1406 -0.0264  0.0729  0.1583  0.2306  0.2912  0.3424
  0.3862  0.4241  0.4571  0.4859  0.5229  0.5756  0.5653  0.5827  0.5933
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.6490 -1.5894 -1.5257 -1.4431 -1.3202 -1.1207 -0.8355 -0.4966 -0.2229 -0.0236
  0.1160  0.2173  0.2945  0.3567  0.4076  0.5057  0.5754  0.6235  0.6520
 -1.4288 -1.3564 -1.2882 -1.2119 -1.1108 -0.9626 -0.7368 -0.4565 -0.2068 -0.0170
  0.1193  0.2194  0.2958  0.3566  0.4065  0.5006  0.5667  0.6115  0.6358  0.6413
 -1.2466 -1.1569 -1.0797 -1.0050 -0.9204 -0.8083 -0.6412 -0.4190 -0.1997 -0.0199
  0.1151  0.2158  0.2930  0.3541  0.4040  0.4964  0.5598  0.6016  0.6233  0.6271
  0.6164
 -1.1041 -0.9953 -0.9044 -0.8249 -0.7478 -0.6604 -0.5412 -0.3727 -0.1883 -0.0232
  0.1085  0.2096  0.2880  0.3502  0.4007  0.4925  0.5537  0.5935  0.6135  0.6164
  0.6057  0.5848
 -0.9586 -0.8667 -0.7638 -0.6755 -0.5972 -0.5209 -0.4338 -0.3122 -0.1649 -0.0203
  0.1038  0.2034  0.2825  0.3457  0.3971  0.4891  0.5486  0.5867  0.6057  0.6080
  0.5974  0.5770  0.5493  0.5166
 -0.8118 -0.7129 -0.6277 -0.5467 -0.4697 -0.3967 -0.3242 -0.2376 -0.1263 -0.0061
  0.1053  0.2001  0.2780  0.3416  0.3938  0.4867  0.5449  0.5814  0.5997  0.6017
  0.5910  0.5709  0.5436  0.5113  0.4752  0.4358  0.3914  0.3414  0.2893  0.2385
 -0.6939 -0.5554 -0.4494 -0.3712 -0.3125 -0.2621 -0.2098 -0.1488 -0.0706  0.0223
  0.1165  0.2025  0.2765  0.3389  0.3913  0.4852  0.5427  0.5777  0.5953  0.5973
  0.5865  0.5664  0.5391  0.5066  0.4707  0.4322  0.3902  0.3439  0.2931  0.2400
  0.1881
 -0.6555 -0.4950 -0.3615 -0.2546 -0.1716 -0.1069 -0.0555 -0.0120  0.0331  0.0869
  0.1495  0.2163  0.2809  0.3393  0.3903  0.4850  0.5425  0.5761  0.5928  0.5947
  0.5839  0.5635  0.5360  0.5030  0.4665  0.4275  0.3860  0.3420  0.2950  0.2436
  0.1893
 -0.6483 -0.4779 -0.3303 -0.2060 -0.1040 -0.0220  0.0445  0.1006  0.1509  0.1974
  0.2394  0.2772  0.3144  0.3540  0.3956  0.4868  0.5447  0.5773  0.5927  0.5942
  0.5833  0.5624  0.5342  0.5004  0.4628  0.4228  0.3809  0.3373  0.2916  0.2433
  0.1913
 -0.6591 -0.4828 -0.3282 -0.1940 -0.0799  0.0151  0.0933  0.1581  0.2138  0.2638
  0.3091  0.3481  0.3799  0.4055  0.4285  0.4912  0.5479  0.5804  0.5950  0.5960
  0.5851  0.5640  0.5352  0.5006  0.4618  0.4204  0.3773  0.3331  0.2876  0.2404
  0.1915
 -0.6686 -0.4943 -0.3360 -0.1974 -0.0764  0.0270  0.1139  0.1863  0.2470  0.2990
  0.3449  0.3856  0.4210  0.4503  0.4738  0.5155  0.5543  0.5858  0.5998  0.6004
  0.5895  0.5683  0.5390  0.5036  0.4636  0.4204  0.3755  0.3297  0.2834  0.2363
  0.1881
 -0.6672 -0.4999 -0.3450 -0.2048 -0.0805  0.0276  0.1201  0.1980  0.2633  0.3183
  0.3653  0.4063  0.4423  0.4737  0.5315  0.5597  0.5639  0.5935  0.6071
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.8232 -1.7895 -1.7514 -1.6292 -1.4270 -1.1697 -0.8778 -0.5687 -0.2715 -0.0482
  0.1071  0.2171  0.2993  0.3634  0.4167  0.5152  0.5840  0.6307  0.6612
 -1.6059 -1.5582 -1.5128 -1.4543 -1.3584 -1.1839 -0.9096 -0.5607 -0.2677 -0.0478
  0.1072  0.2173  0.2992  0.3630  0.4147  0.5101  0.5759  0.6209  0.6469  0.6548
 -1.4163 -1.3492 -1.2919 -1.2323 -1.1533 -1.0294 -0.8264 -0.5454 -0.2741 -0.0589
  0.0978  0.2108  0.2946  0.3595  0.4116  0.5061  0.5699  0.6127  0.6364  0.6425
  0.6346
 -1.2610 -1.1713 -1.0972 -1.0307 -0.9599 -0.8671 -0.7253 -0.5129 -0.2783 -0.0731
  0.0841  0.2005  0.2872  0.3541  0.4073  0.5021  0.5646  0.6057  0.6279  0.6330
