 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.8231 -1.8178 -1.8089 -1.7988 -1.7872 -1.7748 -1.7299 -1.7305 -1.7412 -1.7629
 -1.7951 -1.8202 -1.8683 -1.9184 -1.9698 -2.1017 -2.2402 -2.3767 -2.5099
 -1.8249 -1.8432 -1.8422 -1.8239 -1.7951 -1.7758 -1.7693 -1.7716 -1.7811 -1.7979
 -1.8246 -1.8618 -1.9059 -1.9533 -2.0021 -2.1278 -2.2578 -2.3903 -2.5216 -2.6502
 -1.8585 -1.8678 -1.8770 -1.8819 -1.8779 -1.8607 -1.8352 -1.8199 -1.8211 -1.8361
 -1.8592 -1.8908 -1.9319 -1.9783 -2.0266 -2.1499 -2.2759 -2.4050 -2.5339 -2.6602
 -2.7832
 -1.8880 -1.8930 -1.9012 -1.9104 -1.9175 -1.9194 -1.9144 -1.9019 -1.8883 -1.8866
 -1.9004 -1.9250 -1.9596 -2.0029 -2.0499 -2.1714 -2.2939 -2.4188 -2.5451 -2.6694
 -2.7904 -2.9083
 -1.9284 -1.9265 -1.9297 -1.9367 -1.9456 -1.9540 -1.9594 -1.9612 -1.9604 -1.9584
 -1.9612 -1.9747 -1.9982 -2.0322 -2.0740 -2.1919 -2.3118 -2.4324 -2.5552 -2.6777
 -2.7973 -2.9136 -3.0266 -3.1367
 -1.9808 -1.9715 -1.9676 -1.9690 -1.9749 -1.9837 -1.9929 -2.0008 -2.0073 -2.0137
 -2.0217 -2.0330 -2.0496 -2.0744 -2.1072 -2.2125 -2.3293 -2.4464 -2.5651 -2.6851
 -2.8035 -2.9188 -3.0307 -3.1395 -3.2460 -3.3503 -3.4528 -3.5533 -3.6521 -3.7492
 -2.0433 -2.0281 -2.0167 -2.0111 -2.0113 -2.0165 -2.0251 -2.0350 -2.0447 -2.0544
 -2.0653 -2.0796 -2.0974 -2.1192 -2.1465 -2.2371 -2.3464 -2.4602 -2.5752 -2.6920
 -2.8088 -2.9235 -3.0348 -3.1427 -3.2476 -3.3495 -3.4491 -3.5474 -3.6452 -3.7424
 -3.8371
 -2.1153 -2.0947 -2.0774 -2.0646 -2.0578 -2.0573 -2.0617 -2.0700 -2.0803 -2.0912
 -2.1029 -2.1168 -2.1345 -2.1562 -2.1822 -2.2641 -2.3645 -2.4738 -2.5853 -2.6987
 -2.8133 -2.9271 -3.0383 -3.1460 -3.2503 -3.3515 -3.4498 -3.5460 -3.6411 -3.7357
 -3.8303
 -2.1947 -2.1695 -2.1480 -2.1298 -2.1161 -2.1084 -2.1068 -2.1106 -2.1184 -2.1286
 -2.1401 -2.1531 -2.1687 -2.1881 -2.2123 -2.2898 -2.3838 -2.4881 -2.5967 -2.7072
 -2.8190 -2.9315 -3.0426 -3.1507 -3.2552 -3.3563 -3.4545 -3.5505 -3.6445 -3.7365
 -3.8268
 -2.2813 -2.2525 -2.2267 -2.2043 -2.1855 -2.1713 -2.1627 -2.1601 -2.1628 -2.1697
 -2.1794 -2.1910 -2.2045 -2.2207 -2.2408 -2.3118 -2.4006 -2.5002 -2.6058 -2.7138
 -2.8229 -2.9330 -3.0430 -3.1512 -3.2562 -3.3577 -3.4560 -3.5511 -3.6466 -3.7371
 -3.8245
 -2.3754 -2.3437 -2.3135 -2.2860 -2.2644 -2.2455 -2.2308 -2.2211 -2.2171 -2.2183
 -2.2237 -2.2324 -2.2435 -2.2568 -2.2729 -2.3327 -2.4169 -2.5116 -2.6140 -2.7198
 -2.8270 -2.9349 -3.0428 -3.1502 -3.2555 -3.3578 -3.4567 -3.5522 -3.6448 -3.7348
 -3.8228
 -2.4768 -2.4431 -2.4084 -2.3744 -2.3506 -2.3288 -2.3097 -2.2943 -2.2834 -2.2775
 -2.2766 -2.2802 -2.2873 -2.2972 -2.3086 -2.3525 -2.4327 -2.5223 -2.6213
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F150W2
 -1.7854 -1.7766 -1.7653 -1.7537 -1.7433 -1.7354 -1.7203 -1.7249 -1.7382 -1.7611
 -1.7939 -1.8295 -1.8759 -1.9246 -1.9748 -2.1036 -2.2371 -2.3716 -2.5056
 -1.8209 -1.8166 -1.7975 -1.7833 -1.7748 -1.7686 -1.7652 -1.7664 -1.7749 -1.7924
 -1.8200 -1.8578 -1.9026 -1.9507 -2.0002 -2.1269 -2.2561 -2.3875 -2.5185 -2.6470
 -1.8347 -1.8502 -1.8598 -1.8573 -1.8367 -1.8131 -1.8025 -1.8033 -1.8113 -1.8256
 -1.8480 -1.8804 -1.9226 -1.9701 -2.0196 -2.1457 -2.2729 -2.4016 -2.5304 -2.6567
 -2.7798
 -1.8441 -1.8605 -1.8773 -1.8907 -1.8972 -1.8939 -1.8768 -1.8548 -1.8470 -1.8566
 -1.8771 -1.9051 -1.9423 -1.9877 -2.0363 -2.1623 -2.2881 -2.4142 -2.5408 -2.6653
 -2.7865 -2.9046
 -1.8613 -1.8732 -1.8884 -1.9045 -1.9190 -1.9294 -1.9341 -1.9322 -1.9219 -1.9113
 -1.9153 -1.9344 -1.9650 -2.0054 -2.0524 -2.1770 -2.3018 -2.4257 -2.5499 -2.6729
 -2.7929 -2.9094 -3.0227 -3.1333
 -1.8902 -1.8954 -1.9053 -1.9185 -1.9335 -1.9483 -1.9610 -1.9706 -1.9775 -1.9812
 -1.9814 -1.9865 -2.0028 -2.0314 -2.0705 -2.1904 -2.3142 -2.4365 -2.5583 -2.6795
 -2.7985 -2.9142 -3.0263 -3.1355 -3.2418 -3.3459 -3.4482 -3.5493 -3.6497 -3.7469
 -1.9315 -1.9294 -1.9324 -1.9400 -1.9514 -1.9654 -1.9804 -1.9949 -2.0081 -2.0206
 -2.0332 -2.0449 -2.0573 -2.0756 -2.1033 -2.2049 -2.3257 -2.4465 -2.5661 -2.6853
 -2.8032 -2.9184 -3.0300 -3.1383 -3.2435 -3.3460 -3.4464 -3.5450 -3.6426 -3.7400
 -3.8347
 -1.9830 -1.9748 -1.9711 -1.9719 -1.9776 -1.9876 -2.0010 -2.0162 -2.0321 -2.0479
