 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F115W
  0.9706  0.8988  0.7269  0.6904  0.6946  0.7362  0.8171  0.8593  0.8963  0.9306
  0.9529  0.9672  0.9779  0.9844  0.9866  0.9727  0.9323  0.8601  0.7600
  0.9334  0.9158  0.8976  0.8682  0.8248  0.8056  0.8219  0.8522  0.8837  0.9094
  0.9279  0.9404  0.9482  0.9519  0.9517  0.9319  0.8836  0.8152  0.7393  0.6614
  0.9915  0.9718  0.9573  0.9445  0.9294  0.9019  0.8718  0.8650  0.8786  0.8978
  0.9117  0.9207  0.9257  0.9272  0.9253  0.9042  0.8581  0.7918  0.7170  0.6405
  0.5640
  1.0483  1.0222  1.0039  0.9902  0.9788  0.9679  0.9526  0.9280  0.9083  0.9032
  0.9063  0.9102  0.9118  0.9108  0.9070  0.8836  0.8384  0.7738  0.6996  0.6237
  0.5482  0.4732
  1.1080  1.0734  1.0486  1.0303  1.0157  1.0033  0.9917  0.9789  0.9610  0.9414
  0.9249  0.9147  0.9082  0.9028  0.8964  0.8697  0.8244  0.7606  0.6867  0.6103
  0.5348  0.4604  0.3868  0.3136
  1.1691  1.1283  1.0954  1.0706  1.0511  1.0346  1.0198  1.0057  0.9916  0.9762
  0.9578  0.9387  0.9222  0.9082  0.8954  0.8622  0.8160  0.7528  0.6788  0.6008
  0.5241  0.4491  0.3755  0.3030  0.2311  0.1591  0.0865  0.0127 -0.0626 -0.1396
  1.2286  1.1846  1.1458  1.1139  1.0883  1.0668  1.0478  1.0301  1.0130  0.9967
  0.9799  0.9618  0.9429  0.9243  0.9065  0.8620  0.8127  0.7507  0.6760  0.5960
  0.5168  0.4400  0.3654  0.2925  0.2210  0.1514  0.0820  0.0113 -0.0623 -0.1389
 -0.2158
  1.2833  1.2388  1.1976  1.1609  1.1291  1.1017  1.0779  1.0562  1.0356  1.0160
  0.9970  0.9781  0.9591  0.9397  0.9201  0.8694  0.8143  0.7516  0.6775  0.5961
  0.5140  0.4343  0.3576  0.2833  0.2110  0.1405  0.0718  0.0035 -0.0663 -0.1387
 -0.2147
  1.3302  1.2873  1.2466  1.2092  1.1727  1.1403  1.1112  1.0849  1.0604  1.0374
  1.0154  0.9939  0.9728  0.9521  0.9316  0.8780  0.8193  0.7544  0.6811  0.5994
  0.5150  0.4320  0.3521  0.2752  0.2011  0.1293  0.0593 -0.0093 -0.0780 -0.1472
 -0.2167
  1.3662  1.3268  1.2887  1.2519  1.2162  1.1816  1.1484  1.1177  1.0889  1.0622
  1.0368  1.0124  0.9887  0.9657  0.9431  0.8864  0.8261  0.7598  0.6869  0.6063
  0.5213  0.4359  0.3527  0.2726  0.1957  0.1218  0.0502 -0.0192 -0.0872 -0.1544
 -0.2222
  1.3883  1.3551  1.3216  1.2881  1.2544  1.2206  1.1869  1.1534  1.1211  1.0905
  1.0615  1.0338  1.0072  0.9813  0.9561  0.8947  0.8326  0.7656  0.6925  0.6134
  0.5293  0.4433  0.3579  0.2746  0.1944  0.1174  0.0434 -0.0280 -0.0971 -0.1646
 -0.2312
  1.3944  1.3749  1.3501  1.3214  1.2899  1.2567  1.2227  1.1885  1.1547  1.1216
  1.0894  1.0584  1.0285  0.9998  0.9719  0.9045  0.8390  0.7713  0.6983
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F115W
  0.7410  0.6782  0.6472  0.6712  0.7136  0.7609  0.8052  0.8440  0.8804  0.9124
  0.9362  0.9519  0.9613  0.9660  0.9666  0.9515  0.9144  0.8543  0.7716
  0.8284  0.8123  0.7734  0.7242  0.7250  0.7565  0.7938  0.8294  0.8631  0.8920
  0.9126  0.9255  0.9324  0.9349  0.9339  0.9167  0.8789  0.8195  0.7464  0.6691
  0.8864  0.8777  0.8690  0.8512  0.8107  0.7830  0.7958  0.8230  0.8517  0.8777
  0.8963  0.9072  0.9123  0.9131  0.9104  0.8908  0.8531  0.7962  0.7251  0.6491
  0.5725
  0.9408  0.9272  0.9200  0.9161  0.9072  0.8852  0.8524  0.8387  0.8505  0.8703
  0.8865  0.8958  0.8994  0.8987  0.8946  0.8725  0.8339  0.7783  0.7088  0.6335
  0.5576  0.4822
  0.9982  0.9755  0.9629  0.9551  0.9486  0.9422  0.9318  0.9133  0.8895  0.8810
  0.8855  0.8911  0.8928  0.8906  0.8853  0.8605  0.8207  0.7656  0.6969  0.6215
  0.5454  0.4703  0.3960  0.3213
  1.0576  1.0280  1.0065  0.9932  0.9835  0.9753  0.9682  0.9609  0.9492  0.9310
