 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -2.1962 -2.0670 -1.9572 -1.8615
 -6.8728 -6.5068 -6.1669 -5.8656 -5.6035 -5.3752 -5.1754 -5.0022 -4.8458 -4.6482
 -4.4213 -4.2014 -3.9921 -3.7975 -3.6203 -3.2510 -2.9606 -2.7240 -2.5246 -2.3527
 -2.2067 -2.0852 -1.9825 -1.8928 -1.8125 -1.7394 -1.6716 -1.6075 -1.5506 -1.5154
 -6.8101 -6.4632 -6.1304 -5.8238 -5.5515 -5.3131 -5.0971 -4.8943 -4.7071 -4.5411
 -4.3799 -4.1976 -4.0006 -3.8068 -3.6253 -3.2432 -2.9475 -2.7130 -2.5202 -2.3569
 -2.2188 -2.1042 -2.0083 -1.9252 -1.8504 -1.7820 -1.7192 -1.6616 -1.6086 -1.5633
 -1.5381
 -6.7519 -6.4283 -6.1086 -5.8042 -5.5250 -5.2766 -5.0562 -4.8528 -4.6583 -4.4723
 -4.3000 -4.1410 -3.9826 -3.8147 -3.6420 -3.2514 -2.9463 -2.7098 -2.5199 -2.3624
 -2.2306 -2.1219 -2.0322 -1.9558 -1.8876 -1.8252 -1.7665 -1.7124 -1.6641 -1.6228
 -1.5890
 -6.6997 -6.3920 -6.0899 -5.7940 -5.5134 -5.2576 -5.0294 -4.8245 -4.6335 -4.4489
 -4.2700 -4.0997 -3.9392 -3.7878 -3.6387 -3.2687 -2.9530 -2.7108 -2.5210 -2.3668
 -2.2393 -2.1352 -2.0511 -1.9812 -1.9201 -1.8645 -1.8131 -1.7660 -1.7229 -1.6835
 -1.6475
 -6.6572 -6.3612 -6.0734 -5.7927 -5.5184 -5.2591 -5.0226 -4.8106 -4.6191 -4.4396
 -4.2657 -4.0957 -3.9306 -3.7733 -3.6261 -3.2863 -2.9750 -2.7223 -2.5285 -2.3745
 -2.2490 -2.1473 -2.0666 -2.0021 -1.9479 -1.8996 -1.8554 -1.8139 -1.7752 -1.7396
 -1.7079
 -6.6263 -6.3197 -6.0471 -5.7842 -5.5252 -5.2715 -5.0313 -4.8109 -4.6125 -4.4320
 -4.2630 -4.0994 -3.9384 -3.7805 -3.6292 -3.2933 -2.9983 -2.7421 -2.5404 -2.3836
 -2.2581 -2.1571 -2.0779 -2.0167 -1.9682 -1.9271 -1.8906 -1.8565 -1.8244 -1.7944
 -1.7668
 -6.6108 -6.2866 -6.0123 -5.7626 -5.5189 -5.2798 -5.0473 -4.8244 -4.6183 -4.4311
 -4.2604 -4.1008 -3.9466 -3.7949 -3.6454 -3.3034 -3.0147 -2.7646 -2.5570
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  B   
 -8.1775 -7.7626 -7.2664 -6.7995 -6.3679 -5.9964 -5.6995 -5.4397 -5.1986 -4.9709
 -4.7570 -4.5563 -4.3705 -4.1998 -4.0421 -3.6867 -3.3571 -3.0373 -2.7335
 -7.5667 -7.4368 -7.1145 -6.6906 -6.2737 -5.8836 -5.5598 -5.2853 -5.0365 -4.8048
 -4.5869 -4.3829 -4.1947 -4.0228 -3.8658 -3.5214 -3.2149 -2.9280 -2.6608 -2.4228
 -7.1989 -6.9130 -6.8025 -6.5840 -6.2203 -5.8446 -5.4934 -5.1975 -4.9400 -4.7041
 -4.4832 -4.2758 -4.0840 -3.9089 -3.7498 -3.4081 -3.1149 -2.8502 -2.6092 -2.3933
 -2.2093
 -7.0684 -6.6794 -6.3993 -6.2468 -6.1121 -5.8222 -5.4853 -5.1671 -4.8938 -4.6514
 -4.4281 -4.2178 -4.0220 -3.8424 -3.6795 -3.3344 -3.0477 -2.7972 -2.5747 -2.3765
 -2.2056 -2.0621
 -7.0016 -6.5968 -6.2524 -5.9830 -5.7860 -5.6513 -5.4624 -5.1781 -4.8907 -4.6353
 -4.4080 -4.1953 -3.9957 -3.8114 -3.6434 -3.2902 -3.0046 -2.7626 -2.5529 -2.3686
 -2.2089 -2.0742 -1.9603 -1.8617
 -6.9637 -6.5631 -6.2014 -5.8914 -5.6359 -5.4225 -5.2478 -5.0976 -4.8974 -4.6492
 -4.4133 -4.1984 -3.9957 -3.8066 -3.6330 -3.2682 -2.9793 -2.7414 -2.5403 -2.3666
 -2.2167 -2.0898 -1.9829 -1.8904 -1.8084 -1.7338 -1.6646 -1.6019 -1.5481 -1.5094
 -6.9431 -6.5535 -6.1891 -5.8621 -5.5802 -5.3398 -5.1282 -4.9365 -4.7687 -4.6104
 -4.4220 -4.2159 -4.0140 -3.8219 -3.6429 -3.2639 -2.9677 -2.7301 -2.5340 -2.3683
 -2.2266 -2.1067 -2.0064 -1.9204 -1.8442 -1.7752 -1.7129 -1.6553 -1.6016 -1.5560
 -1.5305
 -6.9278 -6.5571 -6.1977 -5.8641 -5.5660 -5.3079 -5.0833 -4.8798 -4.6892 -4.5119
 -4.3511 -4.1950 -4.0254 -3.8454 -3.6673 -3.2746 -2.9678 -2.7267 -2.5328 -2.3720
 -2.2366 -2.1229 -2.0285 -1.9489 -1.8792 -1.8162 -1.7576 -1.7039 -1.6561 -1.6148
 -1.5805
 -6.9156 -6.5598 -6.2130 -5.8806 -5.5740 -5.3013 -5.0633 -4.8532 -4.6601 -4.4762
 -4.3013 -4.1384 -3.9857 -3.8354 -3.6797 -3.2952 -2.9758 -2.7281 -2.5333 -2.3752
 -2.2442 -2.1355 -2.0464 -1.9729 -1.9100 -1.8537 -1.8024 -1.7550 -1.7116 -1.6729
 -1.6388
 -6.9068 -6.5631 -6.2337 -5.9111 -5.6032 -5.3205 -5.0688 -4.8475 -4.6503 -4.4677
 -4.2929 -4.1247 -3.9644 -3.8123 -3.6681 -3.3208 -2.9991 -2.7405 -2.5411 -2.3825
 -2.2534 -2.1475 -2.0620 -1.9934 -1.9367 -1.8874 -1.8430 -1.8020 -1.7640 -1.7293
 -1.6983
 -6.9045 -6.5577 -6.2443 -5.9387 -5.6403 -5.3557 -5.0938 -4.8597 -4.6525 -4.4663
 -4.2937 -4.1283 -3.9679 -3.8125 -3.6638 -3.3300 -3.0272 -2.7620 -2.5540 -2.3920
 -2.2624 -2.1575 -2.0738 -2.0084 -1.9568 -1.9142 -1.8771 -1.8432 -1.8117 -1.7826
 -1.7554
 -6.9169 -6.5498 -6.2397 -5.9517 -5.6703 -5.3949 -5.1322 -4.8891 -4.6700 -4.4744
 -4.2981 -4.1347 -3.9783 -3.8259 -3.6768 -3.3368 -3.0466 -2.7889 -2.5729
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  B   
 -8.1291 -7.6108 -7.0934 -6.6373 -6.2380 -5.8830 -5.5907 -5.3313 -5.0975 -4.8801
 -4.6760 -4.4847 -4.3069 -4.1432 -3.9924 -3.6560 -3.3488 -3.0515 -2.7608
 -7.7055 -7.4574 -7.0260 -6.5719 -6.1592 -5.7869 -5.4737 -5.2043 -4.9604 -4.7391
 -4.5310 -4.3363 -4.1557 -3.9902 -3.8387 -3.5089 -3.2179 -2.9451 -2.6878 -2.4525
 -7.2173 -7.0545 -6.9006 -6.5431 -6.1391 -5.7603 -5.4218 -5.1352 -4.8834 -4.6564
 -4.4452 -4.2472 -4.0631 -3.8940 -3.7397 -3.4091 -3.1267 -2.8701 -2.6344 -2.4201
 -2.2322
 -7.0726 -6.7033 -6.5030 -6.3996 -6.1293 -5.7727 -5.4264 -5.1158 -4.8505 -4.6164
 -4.4022 -4.2010 -4.0131 -3.8396 -3.6811 -3.3444 -3.0650 -2.8186 -2.5978 -2.3999
 -2.2254 -2.0765
 -7.0343 -6.6114 -6.2762 -6.0481 -5.9191 -5.7511 -5.4544 -5.1411 -4.8555 -4.6091
 -4.3899 -4.1859 -3.9944 -3.8163 -3.6526 -3.3060 -3.0252 -2.7844 -2.5739 -2.3886
 -2.2256 -2.0855 -1.9666 -1.8645
 -7.0339 -6.5997 -6.2210 -5.9134 -5.6774 -5.5016 -5.3624 -5.1610 -4.8928 -4.6310
 -4.4006 -4.1933 -3.9986 -3.8162 -3.6471 -3.2879 -3.0017 -2.7631 -2.5595 -2.3835
 -2.2303 -2.0982 -1.9861 -1.8899 -1.8054 -1.7296 -1.6604 -1.5959 -1.5390 -1.5030
 -7.0568 -6.6222 -6.2273 -5.8854 -5.6008 -5.3694 -5.1733 -5.0071 -4.8530 -4.6587
 -4.4308 -4.2173 -4.0200 -3.8339 -3.6598 -3.2862 -2.9914 -2.7517 -2.5519 -2.3826
 -2.2373 -2.1126 -2.0069 -1.9169 -1.8385 -1.7684 -1.7049 -1.6470 -1.5938 -1.5481
 -1.5219
 -7.0873 -6.6640 -6.2646 -5.9035 -5.5908 -5.3281 -5.1067 -4.9097 -4.7304 -4.5687
 -4.4126 -4.2368 -4.0497 -3.8644 -3.6873 -3.2992 -2.9926 -2.7485 -2.5498 -2.3847
 -2.2453 -2.1269 -2.0271 -1.9431 -1.8708 -1.8067 -1.7490 -1.6968 -1.6490 -1.6057
 -1.5709
 -7.1202 -6.7062 -6.3140 -5.9456 -5.6148 -5.3282 -5.0846 -4.8745 -4.6841 -4.5057
 -4.3393 -4.1854 -4.0358 -3.8790 -3.7151 -3.3222 -3.0022 -2.7504 -2.5502 -2.3870
 -2.2516 -2.1382 -2.0437 -1.9654 -1.8995 -1.8418 -1.7902 -1.7433 -1.7005 -1.6620
 -1.6287
 -7.1522 -6.7544 -6.3737 -6.0078 -5.6676 -5.3630 -5.0984 -4.8709 -4.6720 -4.4901
 -4.3180 -4.1547 -4.0016 -3.8564 -3.7145 -3.3556 -3.0266 -2.7640 -2.5586 -2.3944
 -2.2603 -2.1498 -2.0590 -1.9854 -1.9251 -1.8739 -1.8290 -1.7882 -1.7508 -1.7171
 -1.6870
 -7.1830 -6.7883 -6.4248 -6.0724 -5.7340 -5.4201 -5.1386 -4.8924 -4.6786 -4.4897
 -4.3166 -4.1525 -3.9954 -3.8455 -3.7022 -3.3711 -3.0592 -2.7867 -2.5727 -2.4045
 -2.2695 -2.1598 -2.0712 -2.0007 -1.9450 -1.8999 -1.8617 -1.8278 -1.7968 -1.7686
 -1.7418
 -7.2240 -6.8125 -6.4578 -6.1236 -5.7990 -5.4878 -5.1981 -4.9368 -4.7063 -4.5042
 -4.3244 -4.1596 -4.0036 -3.8534 -3.7080 -3.3747 -3.0828 -2.8172 -2.5935
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  B   
 -8.0077 -7.4433 -6.9295 -6.4972 -6.1238 -5.7910 -5.5089 -5.2476 -5.0141 -4.8085
 -4.6131 -4.4298 -4.2593 -4.1019 -3.9566 -3.6350 -3.3456 -3.0661 -2.7914
 -7.6330 -7.4046 -6.9183 -6.4587 -6.0562 -5.7042 -5.4057 -5.1396 -4.9003 -4.6883
 -4.4892 -4.3028 -4.1297 -3.9700 -3.8234 -3.5050 -3.2266 -2.9655 -2.7168 -2.4850
 -7.3078 -7.2078 -6.8986 -6.4742 -6.0581 -5.6817 -5.3612 -5.0832 -4.8377 -4.6194
 -4.4172 -4.2278 -4.0514 -3.8883 -3.7386 -3.4172 -3.1438 -2.8945 -2.6628 -2.4502
 -2.2599
 -7.0732 -6.7706 -6.6731 -6.4568 -6.0904 -5.7142 -5.3695 -5.0714 -4.8144 -4.5877
 -4.3822 -4.1898 -4.0098 -3.8426 -3.6887 -3.3600 -3.0872 -2.8450 -2.6252 -2.4269
 -2.2499 -2.0959
 -7.0453 -6.6194 -6.3225 -6.1791 -6.0480 -5.7523 -5.4165 -5.1001 -4.8244 -4.5855
 -4.3743 -4.1788 -3.9952 -3.8239 -3.6652 -3.3259 -3.0499 -2.8114 -2.5999 -2.4124
 -2.2466 -2.1017 -1.9772 -1.8708
 -7.0778 -6.6144 -6.2312 -5.9450 -5.7556 -5.6322 -5.4397 -5.1540 -4.8670 -4.6105
 -4.3875 -4.1880 -4.0012 -3.8259 -3.6623 -3.3102 -3.0276 -2.7899 -2.5838 -2.4044
 -2.2479 -2.1112 -1.9934 -1.8925 -1.8054 -1.7280 -1.6567 -1.5897 -1.5329 -1.4965
 -7.1434 -6.6634 -6.2437 -5.8953 -5.6230 -5.4147 -5.2534 -5.1085 -4.9078 -4.6598
 -4.4222 -4.2132 -4.0231 -3.8442 -3.6763 -3.3103 -3.0180 -2.7781 -2.5750 -2.4013
 -2.2520 -2.1225 -2.0112 -1.9162 -1.8343 -1.7621 -1.6983 -1.6398 -1.5850 -1.5396
 -1.5130
 -7.2266 -6.7429 -6.3040 -5.9217 -5.6037 -5.3451 -5.1353 -4.9550 -4.7964 -4.6422
 -4.4588 -4.2523 -4.0577 -3.8759 -3.7041 -3.3248 -3.0201 -2.7748 -2.5721 -2.4019
 -2.2576 -2.1345 -2.0290 -1.9397 -1.8636 -1.7973 -1.7388 -1.6852 -1.6370 -1.5952
 -1.5604
 -7.3076 -6.8321 -6.3874 -5.9848 -5.6346 -5.3407 -5.0990 -4.8952 -4.7133 -4.5460
 -4.3915 -4.2408 -4.0786 -3.9089 -3.7391 -3.3492 -3.0310 -2.7773 -2.5723 -2.4034
 -2.2625 -2.1440 -2.0439 -1.9601 -1.8899 -1.8297 -1.7772 -1.7300 -1.6876 -1.6500
 -1.6170
 -7.3872 -6.9248 -6.4871 -6.0778 -5.7073 -5.3852 -5.1128 -4.8848 -4.6894 -4.5124
 -4.3468 -4.1915 -4.0459 -3.9045 -3.7596 -3.3880 -3.0569 -2.7921 -2.5812 -2.4108
 -2.2709 -2.1549 -2.0586 -1.9792 -1.9142 -1.8600 -1.8136 -1.7726 -1.7358 -1.7022
 -1.6737
 -7.4595 -7.0054 -6.5820 -6.1792 -5.8020 -5.4614 -5.1636 -4.9094 -4.6936 -4.5064
 -4.3364 -4.1765 -4.0251 -3.8822 -3.7454 -3.4149 -3.0928 -2.8160 -2.5965 -2.4218
 -2.2805 -2.1651 -2.0710 -1.9948 -1.9339 -1.8851 -1.8448 -1.8103 -1.7796 -1.7522
 -1.7262
 -7.5347 -7.0693 -6.6591 -6.2718 -5.9022 -5.5562 -5.2422 -4.9656 -4.7269 -4.5217
 -4.3420 -4.1792 -4.0262 -3.8805 -3.7410 -3.4181 -3.1224 -2.8489 -2.6190
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  B   
 -7.8507 -7.2793 -6.7866 -6.3808 -6.0210 -5.7042 -5.4372 -5.1880 -4.9564 -4.7570
 -4.5692 -4.3926 -4.2285 -4.0762 -3.9356 -3.6249 -3.3411 -3.0744 -2.8229
 -7.7021 -7.3127 -6.8073 -6.3572 -5.9722 -5.6337 -5.3518 -5.0939 -4.8586 -4.6539
 -4.4624 -4.2832 -4.1164 -3.9621 -3.8197 -3.5101 -3.2415 -2.9902 -2.7491 -2.5205
 -7.4764 -7.2663 -6.8492 -6.3971 -5.9839 -5.6206 -5.3125 -5.0460 -4.8063 -4.5949
 -4.4006 -4.2187 -4.0490 -3.8916 -3.7463 -3.4325 -3.1665 -2.9236 -2.6957 -2.4841
 -2.2923
 -7.2046 -6.9229 -6.7892 -6.4403 -6.0373 -5.6586 -5.3229 -5.0368 -4.7882 -4.5680
 -4.3703 -4.1857 -4.0129 -3.8518 -3.7026 -3.3812 -3.1142 -2.8764 -2.6578 -2.4584
 -2.2792 -2.1207
 -7.0415 -6.6385 -6.4302 -6.3398 -6.0730 -5.7193 -5.3746 -5.0651 -4.7990 -4.5677
 -4.3640 -4.1761 -4.0000 -3.8351 -3.6816 -3.3499 -3.0788 -2.8435 -2.6317 -2.4414
 -2.2725 -2.1231 -1.9932 -1.8821
 -7.0927 -6.6154 -6.2463 -6.0106 -5.8958 -5.7304 -5.4356 -5.1256 -4.8400 -4.5927
 -4.3769 -4.1849 -4.0055 -3.8370 -3.6792 -3.3355 -3.0570 -2.8216 -2.6144 -2.4311
 -2.2704 -2.1293 -2.0060 -1.8996 -1.8074 -1.7271 -1.6534 -1.5839 -1.5270 -1.4900
 -7.1932 -6.6794 -6.2467 -5.9061 -5.6621 -5.4999 -5.3725 -5.1709 -4.9045 -4.6428
 -4.4115 -4.2093 -4.0263 -3.8543 -3.6925 -3.3361 -3.0475 -2.8090 -2.6042 -2.4259
 -2.2715 -2.1374 -2.0206 -1.9198 -1.8332 -1.7579 -1.6904 -1.6297 -1.5757 -1.5306
 -1.5036
 -7.3252 -6.7895 -6.3203 -5.9255 -5.6099 -5.3692 -5.1832 -5.0321 -4.8850 -4.6929
 -4.4664 -4.2506 -4.0600 -3.8849 -3.7194 -3.3509 -3.0500 -2.8052 -2.6001 -2.4248
 -2.2749 -2.1464 -2.0356 -1.9404 -1.8593 -1.7896 -1.7290 -1.6758 -1.6275 -1.5835
 -1.5489
 -7.4742 -6.9203 -6.4317 -6.0023 -5.6402 -5.3472 -5.1152 -4.9246 -4.7583 -4.6074
 -4.4569 -4.2866 -4.1004 -3.9227 -3.7547 -3.3759 -3.0617 -2.8079 -2.5996 -2.4253
 -2.2783 -2.1539 -2.0483 -1.9586 -1.8829 -1.8190 -1.7642 -1.7163 -1.6739 -1.6365
 -1.6038
 -7.6036 -7.0622 -6.5696 -6.1214 -5.7268 -5.3929 -5.1194 -4.8970 -4.7096 -4.5417
 -4.3862 -4.2404 -4.0976 -3.9485 -3.7943 -3.4160 -3.0889 -2.8237 -2.6090 -2.4327
 -2.2861 -2.1639 -2.0618 -1.9765 -1.9057 -1.8471 -1.7981 -1.7560 -1.7191 -1.6867
 -1.6588
 -7.7179 -7.1949 -6.7095 -6.2585 -5.8465 -5.4834 -5.1740 -4.9170 -4.7043 -4.5223
 -4.3584 -4.2054 -4.0613 -3.9253 -3.7925 -3.4554 -3.1267 -2.8490 -2.6256 -2.4445
 -2.2963 -2.1743 -2.0740 -1.9918 -1.9250 -1.8712 -1.8277 -1.7915 -1.7604 -1.7336
 -1.7088
 -7.8171 -7.3183 -6.8317 -6.3931 -5.9801 -5.6027 -5.2674 -4.9793 -4.7367 -4.5323
 -4.3563 -4.1979 -4.0500 -3.9103 -3.7493 -3.4941 -3.1751 -2.8838 -2.6494
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  B   
 -7.7030 -7.1346 -6.6674 -6.2915 -5.9437 -5.6435 -5.3809 -5.1411 -4.9157 -4.7233
 -4.5414 -4.3707 -4.2118 -4.0645 -3.9279 -3.6256 -3.3512 -3.0954 -2.8561
 -7.7449 -7.2070 -6.7031 -6.2699 -5.9053 -5.5828 -5.3066 -5.0595 -4.8296 -4.6325
 -4.4476 -4.2747 -4.1138 -3.9645 -3.8260 -3.5238 -3.2627 -3.0195 -2.7852 -2.5599
 -7.4251 -7.2551 -6.7661 -6.3219 -5.9214 -5.5726 -5.2754 -5.0183 -4.7837 -4.5803
 -4.3928 -4.2177 -4.0543 -3.9023 -3.7612 -3.4545 -3.1945 -2.9574 -2.7334 -2.5227
 -2.3296
