 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  I   
 -1.0467 -0.9830 -0.9658 -0.9732 -0.9156 -0.8143 -0.7121 -0.6243 -0.5463 -0.4726
 -0.4024 -0.3355 -0.2724 -0.2142 -0.1616 -0.0606 -0.0030  0.0160  0.0085 -0.0126
 -0.9388 -0.8637 -0.7989 -0.7578 -0.7572 -0.7464 -0.6822 -0.6003 -0.5255 -0.4570
 -0.3918 -0.3297 -0.2711 -0.2170 -0.1684 -0.0754 -0.0220 -0.0035 -0.0108 -0.0316
 -0.0595
 -0.8455 -0.7806 -0.7130 -0.6490 -0.6000 -0.5767 -0.5759 -0.5556 -0.5016 -0.4404
 -0.3809 -0.3237 -0.2693 -0.2190 -0.1737 -0.0873 -0.0373 -0.0191 -0.0261 -0.0469
 -0.0743 -0.1060
 -0.7525 -0.7033 -0.6457 -0.5861 -0.5309 -0.4824 -0.4463 -0.4277 -0.4223 -0.4015
 -0.3614 -0.3131 -0.2642 -0.2177 -0.1755 -0.0949 -0.0481 -0.0304 -0.0372 -0.0588
 -0.0867 -0.1181 -0.1528 -0.1917
 -0.6589 -0.6217 -0.5786 -0.5287 -0.4773 -0.4290 -0.3849 -0.3465 -0.3185 -0.3047
 -0.2950 -0.2766 -0.2469 -0.2100 -0.1725 -0.0978 -0.0539 -0.0369 -0.0438 -0.0668
 -0.0964 -0.1288 -0.1634 -0.2006 -0.2400 -0.2825 -0.3288 -0.3796 -0.4348 -0.4921
 -0.5586 -0.5342 -0.5042 -0.4677 -0.4258 -0.3826 -0.3414 -0.3029 -0.2677 -0.2380
 -0.2163 -0.2029 -0.1914 -0.1759 -0.1551 -0.0952 -0.0548 -0.0385 -0.0454 -0.0700
 -0.1025 -0.1371 -0.1728 -0.2101 -0.2491 -0.2899 -0.3333 -0.3803 -0.4313 -0.4868
 -0.5465
 -0.4599 -0.4422 -0.4235 -0.3981 -0.3684 -0.3342 -0.2989 -0.2647 -0.2322 -0.2015
 -0.1739 -0.1508 -0.1338 -0.1219 -0.1115 -0.0815 -0.0503 -0.0356 -0.0422 -0.0676
 -0.1034 -0.1416 -0.1799 -0.2185 -0.2579 -0.2975 -0.3386 -0.3825 -0.4304 -0.4831
 -0.5411
 -0.3665 -0.3516 -0.3384 -0.3217 -0.3012 -0.2779 -0.2515 -0.2235 -0.1959 -0.1692
 -0.1437 -0.1200 -0.0990 -0.0823 -0.0701 -0.0513 -0.0372 -0.0282 -0.0351 -0.0604
 -0.0986 -0.1413 -0.1836 -0.2252 -0.2662 -0.3074 -0.3493 -0.3932 -0.4392 -0.4870
 -0.5364
 -0.2823 -0.2680 -0.2563 -0.2428 -0.2291 -0.2134 -0.1962 -0.1768 -0.1559 -0.1346
 -0.1137 -0.0936 -0.0745 -0.0573 -0.0431 -0.0227 -0.0158 -0.0155 -0.0247 -0.0490
 -0.0877 -0.1334 -0.1804 -0.2262 -0.2705 -0.3138 -0.3568 -0.3997 -0.4433 -0.4883
 -0.5358
 -0.2118 -0.1927 -0.1791 -0.1663 -0.1563 -0.1447 -0.1333 -0.1214 -0.1085 -0.0939
 -0.0788 -0.0638 -0.0491 -0.0350 -0.0222 -0.0008  0.0055  0.0010 -0.0120 -0.0362
 -0.0736 -0.1204 -0.1707 -0.2211 -0.2698 -0.3166 -0.3622 -0.4067 -0.4506 -0.4949
 -0.5401
 -0.1549 -0.1255 -0.1068 -0.0934 -0.0836 -0.0757 -0.0680 -0.0603 -0.0531 -0.0456
 -0.0371 -0.0280 -0.0186 -0.0093 -0.0002  0.0173  0.0235  0.0178  0.0020
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  I   
 -1.4030 -1.3438 -1.1968 -1.0415 -0.8953 -0.7739 -0.6861 -0.6107 -0.5386 -0.4697
 -0.4047 -0.3429 -0.2841 -0.2284 -0.1761 -0.0658  0.0088  0.0438  0.0438
 -1.1473 -1.1489 -1.1338 -1.0200 -0.8867 -0.7648 -0.6681 -0.5914 -0.5209 -0.4552
 -0.3937 -0.3355 -0.2801 -0.2278 -0.1790 -0.0773 -0.0103  0.0209  0.0212  0.0024
 -1.0345 -0.9518 -0.9215 -0.9310 -0.8663 -0.7586 -0.6570 -0.5754 -0.5065 -0.4436
 -0.3853 -0.3305 -0.2784 -0.2292 -0.1833 -0.0883 -0.0265  0.0024  0.0033 -0.0147
 -0.0426
 -0.9612 -0.8704 -0.7891 -0.7369 -0.7306 -0.7177 -0.6467 -0.5635 -0.4929 -0.4320
 -0.3767 -0.3250 -0.2760 -0.2297 -0.1865 -0.0971 -0.0393 -0.0121 -0.0107 -0.0281
 -0.0555 -0.0882
 -0.8903 -0.8116 -0.7291 -0.6532 -0.5941 -0.5614 -0.5569 -0.5348 -0.4786 -0.4189
 -0.3661 -0.3174 -0.2714 -0.2279 -0.1873 -0.1029 -0.0485 -0.0228 -0.0213 -0.0383
 -0.0660 -0.0984 -0.1343 -0.1733
 -0.8152 -0.7509 -0.6799 -0.6066 -0.5379 -0.4799 -0.4375 -0.4147 -0.4077 -0.3881
 -0.3491 -0.3061 -0.2636 -0.2231 -0.1849 -0.1054 -0.0540 -0.0298 -0.0285 -0.0454
 -0.0738 -0.1071 -0.1430 -0.1815 -0.2225 -0.2667 -0.3150 -0.3679 -0.4247 -0.4815
 -0.7357 -0.6837 -0.6258 -0.5635 -0.4998 -0.4400 -0.3875 -0.3438 -0.3116 -0.2941
 -0.2851 -0.2705 -0.2452 -0.2129 -0.1788 -0.1044 -0.0560 -0.0332 -0.0322 -0.0491
 -0.0784 -0.1134 -0.1505 -0.1892 -0.2299 -0.2723 -0.3175 -0.3663 -0.4198 -0.4775
 -0.5361
 -0.6565 -0.6108 -0.5639 -0.5135 -0.4601 -0.4058 -0.3544 -0.3081 -0.2681 -0.2350
 -0.2107 -0.1961 -0.1864 -0.1750 -0.1579 -0.0996 -0.0545 -0.0332 -0.0323 -0.0490
 -0.0792 -0.1164 -0.1557 -0.1959 -0.2369 -0.2793 -0.3229 -0.3687 -0.4180 -0.4718
 -0.5307
 -0.5824 -0.5373 -0.4958 -0.4544 -0.4114 -0.3667 -0.3214 -0.2780 -0.2384 -0.2031
 -0.1726 -0.1477 -0.1292 -0.1167 -0.1076 -0.0817 -0.0484 -0.0293 -0.0289 -0.0454
 -0.0759 -0.1155 -0.1580 -0.2008 -0.2436 -0.2866 -0.3306 -0.3766 -0.4246 -0.4743
 -0.5255
 -0.5181 -0.4707 -0.4288 -0.3913 -0.3555 -0.3198 -0.2833 -0.2461 -0.2104 -0.1773
 -0.1473 -0.1207 -0.0979 -0.0793 -0.0653 -0.0462 -0.0330 -0.0216 -0.0221 -0.0379
 -0.0677 -0.1085 -0.1543 -0.2008 -0.2465 -0.2915 -0.3365 -0.3815 -0.4272 -0.4743
 -0.5238
 -0.4680 -0.4136 -0.3686 -0.3299 -0.2959 -0.2654 -0.2363 -0.2071 -0.1777 -0.1490
 -0.1221 -0.0976 -0.0755 -0.0561 -0.0396 -0.0146 -0.0074 -0.0069 -0.0121 -0.0279
 -0.0566 -0.0971 -0.1450 -0.1953 -0.2449 -0.2933 -0.3406 -0.3869 -0.4330 -0.4793
 -0.5264
 -0.4344 -0.3702 -0.3192 -0.2762 -0.2401 -0.2096 -0.1833 -0.1598 -0.1373 -0.1148
 -0.0926 -0.0719 -0.0528 -0.0355 -0.0200  0.0074  0.0165  0.0129  0.0019
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  I   
 -1.4574 -1.3330 -1.1605 -1.0037 -0.8623 -0.7444 -0.6583 -0.5878 -0.5226 -0.4569
 -0.3958 -0.3380 -0.2832 -0.2314 -0.1825 -0.0760  0.0012  0.0433  0.0505
 -1.2241 -1.2410 -1.1443 -0.9951 -0.8574 -0.7367 -0.6449 -0.5719 -0.5066 -0.4437
 -0.3857 -0.3310 -0.2792 -0.2302 -0.1839 -0.0848 -0.0149  0.0222  0.0281  0.0119
 -1.0698 -1.0083 -1.0220 -0.9743 -0.8537 -0.7362 -0.6358 -0.5585 -0.4934 -0.4327
 -0.3775 -0.3258 -0.2769 -0.2306 -0.1869 -0.0935 -0.0287  0.0052  0.0109 -0.0043
 -0.0318
 -1.0030 -0.9018 -0.8283 -0.8123 -0.8086 -0.7301 -0.6325 -0.5477 -0.4809 -0.4219
 -0.3690 -0.3200 -0.2738 -0.2302 -0.1889 -0.1006 -0.0396 -0.0081 -0.0026 -0.0170
 -0.0438 -0.0768
 -0.9451 -0.8498 -0.7566 -0.6811 -0.6379 -0.6326 -0.6090 -0.5405 -0.4693 -0.4105
 -0.3591 -0.3126 -0.2689 -0.2278 -0.1889 -0.1054 -0.0476 -0.0180 -0.0129 -0.0267
 -0.0533 -0.0860 -0.1224 -0.1622
 -0.8838 -0.8013 -0.7152 -0.6315 -0.5598 -0.5066 -0.4782 -0.4703 -0.4465 -0.3969
 -0.3470 -0.3027 -0.2615 -0.2228 -0.1863 -0.1075 -0.0527 -0.0247 -0.0201 -0.0336
 -0.0602 -0.0935 -0.1300 -0.1692 -0.2114 -0.2571 -0.3066 -0.3599 -0.4164 -0.4744
 -0.8177 -0.7471 -0.6728 -0.5968 -0.5233 -0.4583 -0.4050 -0.3661 -0.3447 -0.3352
 -0.3173 -0.2860 -0.2503 -0.2148 -0.1808 -0.1067 -0.0549 -0.0285 -0.0242 -0.0377
 -0.0644 -0.0987 -0.1362 -0.1757 -0.2173 -0.2613 -0.3080 -0.3581 -0.4120 -0.4702
 -0.5285
 -0.7512 -0.6869 -0.6232 -0.5579 -0.4922 -0.4287 -0.3711 -0.3222 -0.2828 -0.2535
 -0.2363 -0.2264 -0.2142 -0.1950 -0.1697 -0.1028 -0.0542 -0.0292 -0.0254 -0.0385
 -0.0652 -0.1008 -0.1402 -0.1811 -0.2231 -0.2666 -0.3115 -0.3588 -0.4094 -0.4641
 -0.5234
 -0.6897 -0.6253 -0.5665 -0.5101 -0.4540 -0.3982 -0.3441 -0.2944 -0.2512 -0.2146
 -0.1849 -0.1630 -0.1489 -0.1395 -0.1300 -0.0926 -0.0496 -0.0266 -0.0233 -0.0363
 -0.0630 -0.0997 -0.1416 -0.1850 -0.2287 -0.2728 -0.3181 -0.3646 -0.4127 -0.4638
 -0.5179
 -0.6380 -0.5708 -0.5110 -0.4578 -0.4088 -0.3613 -0.3147 -0.2693 -0.2274 -0.1900
 -0.1576 -0.1303 -0.1083 -0.0917 -0.0801 -0.0615 -0.0399 -0.0208 -0.0180 -0.0305
 -0.0565 -0.0936 -0.1377 -0.1842 -0.2307 -0.2768 -0.3229 -0.3692 -0.4163 -0.4647
 -0.5154
 -0.5997 -0.5259 -0.4627 -0.4074 -0.3591 -0.3168 -0.2773 -0.2388 -0.2017 -0.1669
 -0.1354 -0.1078 -0.0840 -0.0641 -0.0480 -0.0245 -0.0153 -0.0096 -0.0097 -0.0220
 -0.0471 -0.0838 -0.1291 -0.1786 -0.2286 -0.2777 -0.3260 -0.3736 -0.4209 -0.4686
 -0.5167
 -0.5790 -0.4941 -0.4248 -0.3647 -0.3129 -0.2697 -0.2332 -0.2004 -0.1695 -0.1397
 -0.1116 -0.0861 -0.0634 -0.0437 -0.0268  0.0020  0.0118  0.0101  0.0026
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  I   
 -1.4737 -1.2974 -1.1186 -0.9676 -0.8387 -0.7252 -0.6392 -0.5681 -0.5062 -0.4438
 -0.3858 -0.3313 -0.2798 -0.2313 -0.1855 -0.0841 -0.0068  0.0393  0.0566
 -1.3253 -1.2768 -1.1228 -0.9632 -0.8298 -0.7161 -0.6270 -0.5552 -0.4913 -0.4313
 -0.3760 -0.3243 -0.2755 -0.2294 -0.1858 -0.0905 -0.0195  0.0227  0.0347  0.0223
 -1.1066 -1.1016 -1.0897 -0.9663 -0.8283 -0.7122 -0.6175 -0.5428 -0.4790 -0.4205
 -0.3677 -0.3186 -0.2724 -0.2288 -0.1875 -0.0971 -0.0305  0.0078  0.0184  0.0068
 -0.0194
 -1.0323 -0.9312 -0.8936 -0.9034 -0.8267 -0.7126 -0.6125 -0.5319 -0.4671 -0.4100
 -0.3591 -0.3124 -0.2688 -0.2276 -0.1885 -0.1027 -0.0396 -0.0039  0.0057 -0.0053
 -0.0305 -0.0636
 -0.9870 -0.8763 -0.7796 -0.7201 -0.7125 -0.6919 -0.6106 -0.5255 -0.4559 -0.3994
 -0.3494 -0.3048 -0.2635 -0.2246 -0.1878 -0.1066 -0.0465 -0.0128 -0.0040 -0.0146
 -0.0392 -0.0718 -0.1087 -0.1492
 -0.9411 -0.8393 -0.7394 -0.6501 -0.5834 -0.5483 -0.5402 -0.5101 -0.4480 -0.3880
 -0.3385 -0.2953 -0.2561 -0.2194 -0.1848 -0.1083 -0.0511 -0.0191 -0.0110 -0.0214
 -0.0454 -0.0780 -0.1150 -0.1549 -0.1979 -0.2444 -0.2951 -0.3503 -0.4087 -0.4659
 -0.8909 -0.7996 -0.7080 -0.6192 -0.5393 -0.4739 -0.4271 -0.4015 -0.3904 -0.3670
 -0.3249 -0.2834 -0.2462 -0.2117 -0.1792 -0.1074 -0.0534 -0.0230 -0.0153 -0.0256
 -0.0493 -0.0822 -0.1198 -0.1600 -0.2025 -0.2477 -0.2957 -0.3471 -0.4026 -0.4615
 -0.5201
 -0.8397 -0.7543 -0.6720 -0.5914 -0.5143 -0.4435 -0.3834 -0.3357 -0.3012 -0.2805
 -0.2691 -0.2534 -0.2289 -0.2000 -0.1707 -0.1039 -0.0531 -0.0243 -0.0169 -0.0269
 -0.0504 -0.0837 -0.1226 -0.1640 -0.2070 -0.2516 -0.2986 -0.3476 -0.3993 -0.4548
 -0.5145
 -0.7930 -0.7076 -0.6291 -0.5562 -0.4864 -0.4202 -0.3589 -0.3054 -0.2612 -0.2259
 -0.1998 -0.1832 -0.1726 -0.1622 -0.1480 -0.0963 -0.0494 -0.0224 -0.0157 -0.0256
 -0.0490 -0.0827 -0.1233 -0.1668 -0.2112 -0.2565 -0.3031 -0.3511 -0.4008 -0.4529
 -0.5087
 -0.7556 -0.6669 -0.5876 -0.5169 -0.4531 -0.3934 -0.3372 -0.2849 -0.2384 -0.1988
 -0.1660 -0.1397 -0.1202 -0.1068 -0.0977 -0.0757 -0.0427 -0.0180 -0.0117 -0.0212
 -0.0440 -0.0777 -0.1195 -0.1654 -0.2123 -0.2593 -0.3066 -0.3543 -0.4029 -0.4529
 -0.5051
 -0.7311 -0.6357 -0.5524 -0.4788 -0.4154 -0.3601 -0.3095 -0.2622 -0.2183 -0.1787
 -0.1442 -0.1152 -0.0911 -0.0720 -0.0574 -0.0368 -0.0238 -0.0098 -0.0050 -0.0143
 -0.0363 -0.0695 -0.1118 -0.1598 -0.2096 -0.2593 -0.3086 -0.3574 -0.4062 -0.4554
 -0.5048
 -0.7236 -0.6167 -0.5272 -0.4486 -0.3806 -0.3237 -0.2757 -0.2331 -0.1940 -0.1577
 -0.1246 -0.0955 -0.0707 -0.0498 -0.0326 -0.0048  0.0053  0.0073  0.0052
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  I   
 -1.4454 -1.2478 -1.0725 -0.9315 -0.8122 -0.7066 -0.6237 -0.5503 -0.4886 -0.4305
 -0.3749 -0.3227 -0.2739 -0.2282 -0.1851 -0.0893 -0.0137  0.0375  0.0601
 -1.3095 -1.2660 -1.0874 -0.9292 -0.8012 -0.6948 -0.6103 -0.5386 -0.4759 -0.4183
 -0.3651 -0.3155 -0.2692 -0.2256 -0.1844 -0.0936 -0.0231  0.0226  0.0405  0.0331
 -1.1720 -1.1955 -1.0959 -0.9403 -0.8011 -0.6873 -0.5991 -0.5264 -0.4642 -0.4074
 -0.3565 -0.3095 -0.2655 -0.2242 -0.1851 -0.0985 -0.0317  0.0102  0.0257  0.0183
 -0.0057
 -1.0540 -0.9766 -0.9916 -0.9379 -0.8096 -0.6892 -0.5920 -0.5157 -0.4528 -0.3969
 -0.3477 -0.3029 -0.2613 -0.2223 -0.1853 -0.1030 -0.0391  0.0004  0.0142  0.0069
 -0.0160 -0.0487
 -1.0155 -0.8946 -0.8093 -0.7924 -0.7841 -0.6936 -0.5920 -0.5078 -0.4419 -0.3868
 -0.3380 -0.2951 -0.2557 -0.2188 -0.1840 -0.1062 -0.0451 -0.0075  0.0053 -0.0019
 -0.0239 -0.0557 -0.0931 -0.1342
 -0.9849 -0.8645 -0.7551 -0.6694 -0.6236 -0.6168 -0.5828 -0.5059 -0.4335 -0.3760
 -0.3275 -0.2856 -0.2481 -0.2133 -0.1806 -0.1074 -0.0494 -0.0133 -0.0012 -0.0084
 -0.0297 -0.0609 -0.0980 -0.1386 -0.1825 -0.2302 -0.2823 -0.3389 -0.3982 -0.4559
 -0.9518 -0.8388 -0.7312 -0.6337 -0.5525 -0.4953 -0.4656 -0.4531 -0.4211 -0.3665
 -0.3164 -0.2746 -0.2384 -0.2056 -0.1749 -0.1064 -0.0516 -0.0172 -0.0055 -0.0126
 -0.0334 -0.0643 -0.1015 -0.1423 -0.1857 -0.2319 -0.2813 -0.3343 -0.3912 -0.4510
 -0.5098
 -0.9196 -0.8099 -0.7083 -0.6138 -0.5277 -0.4539 -0.3959 -0.3548 -0.3309 -0.3169
 -0.2950 -0.2606 -0.2263 -0.1954 -0.1666 -0.1028 -0.0515 -0.0189 -0.0075 -0.0143
 -0.0348 -0.0656 -0.1034 -0.1449 -0.1886 -0.2343 -0.2825 -0.3332 -0.3867 -0.4436
 -0.5040
 -0.8897 -0.7797 -0.6806 -0.5908 -0.5086 -0.4339 -0.3683 -0.3141 -0.2719 -0.2410
 -0.2212 -0.2085 -0.1945 -0.1757 -0.1533 -0.0957 -0.0481 -0.0176 -0.0070 -0.0137
 -0.0341 -0.0650 -0.1036 -0.1466 -0.1915 -0.2377 -0.2856 -0.3349 -0.3861 -0.4402
 -0.4975
 -0.8688 -0.7556 -0.6546 -0.5657 -0.4870 -0.4160 -0.3517 -0.2944 -0.2458 -0.2061
 -0.1748 -0.1514 -0.1354 -0.1248 -0.1155 -0.0837 -0.0425 -0.0141 -0.0040 -0.0104
 -0.0303 -0.0611 -0.1002 -0.1447 -0.1915 -0.2391 -0.2875 -0.3367 -0.3869 -0.4391
 -0.4927
 -0.8603 -0.7397 -0.6345 -0.5420 -0.4624 -0.3938 -0.3328 -0.2779 -0.2287 -0.1861
 -0.1504 -0.1214 -0.0983 -0.0809 -0.0686 -0.0502 -0.0303 -0.0076  0.0014 -0.0048
 -0.0241 -0.0545 -0.0937 -0.1394 -0.1883 -0.2382 -0.2882 -0.3382 -0.3885 -0.4394
 -0.4905
 -0.8675 -0.7357 -0.6235 -0.5253 -0.4406 -0.3694 -0.3096 -0.2575 -0.2110 -0.1694
 -0.1328 -0.1017 -0.0759 -0.0550 -0.0384 -0.0133 -0.0024  0.0051  0.0097
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  I   
 -1.3961 -1.2001 -1.0354 -0.9045 -0.7871 -0.6851 -0.6069 -0.5375 -0.4740 -0.4173
 -0.3638 -0.3132 -0.2663 -0.2224 -0.1816 -0.0909 -0.0211  0.0290  0.0622
 -1.3632 -1.2328 -1.0507 -0.8994 -0.7778 -0.6739 -0.5943 -0.5241 -0.4612 -0.4053
 -0.3537 -0.3057 -0.2610 -0.2193 -0.1800 -0.0934 -0.0248  0.0226  0.0455  0.0438
 -1.2711 -1.2314 -1.0742 -0.9105 -0.7758 -0.6669 -0.5812 -0.5113 -0.4500 -0.3941
 -0.3447 -0.2991 -0.2568 -0.2173 -0.1800 -0.0971 -0.0314  0.0128  0.0329  0.0299
  0.0089
 -1.1350 -1.0634 -1.0555 -0.9270 -0.7846 -0.6669 -0.5733 -0.4998 -0.4385 -0.3835
 -0.3356 -0.2922 -0.2522 -0.2148 -0.1796 -0.1008 -0.0375  0.0047  0.0229  0.0195
 -0.0005 -0.0320
 -1.0311 -0.9129 -0.8680 -0.8791 -0.7933 -0.6736 -0.5717 -0.4912 -0.4275 -0.3736
 -0.3258 -0.2842 -0.2462 -0.2110 -0.1779 -0.1035 -0.0428 -0.0021  0.0152  0.0115
 -0.0077 -0.0381 -0.0756 -0.1172
 -1.0119 -0.8789 -0.7685 -0.7026 -0.6959 -0.6664 -0.5757 -0.4881 -0.4182 -0.3630
 -0.3155 -0.2747 -0.2385 -0.2052 -0.1742 -0.1045 -0.0469 -0.0075  0.0092  0.0056
 -0.0131 -0.0425 -0.0793 -0.1206 -0.1654 -0.2139 -0.2672 -0.3255 -0.3857 -0.4442
 -0.9970 -0.8642 -0.7445 -0.6436 -0.5707 -0.5351 -0.5240 -0.4830 -0.4143 -0.3531
 -0.3050 -0.2639 -0.2288 -0.1973 -0.1682 -0.1033 -0.0492 -0.0115  0.0049  0.0015
 -0.0166 -0.0454 -0.0818 -0.1228 -0.1670 -0.2142 -0.2651 -0.3197 -0.3779 -0.4386
 -0.4979
 -0.9835 -0.8517 -0.7322 -0.6265 -0.5359 -0.4643 -0.4152 -0.3883 -0.3719 -0.3408
 -0.2941 -0.2526 -0.2174 -0.1873 -0.1598 -0.0994 -0.0491 -0.0134  0.0024 -0.0006
 -0.0183 -0.0468 -0.0830 -0.1242 -0.1684 -0.2150 -0.2643 -0.3161 -0.3713 -0.4302
 -0.4916
 -0.9753 -0.8397 -0.7198 -0.6141 -0.5214 -0.4414 -0.3752 -0.3242 -0.2880 -0.2650
 -0.2490 -0.2290 -0.2016 -0.1738 -0.1482 -0.0923 -0.0458 -0.0126  0.0023 -0.0007
 -0.0183 -0.0467 -0.0831 -0.1249 -0.1699 -0.2167 -0.2656 -0.3164 -0.3693 -0.4251
 -0.4842
 -0.9733 -0.8336 -0.7107 -0.6030 -0.5101 -0.4296 -0.3596 -0.3001 -0.2520 -0.2145
 -0.1868 -0.1676 -0.1542 -0.1416 -0.1271 -0.0829 -0.0406 -0.0098  0.0043  0.0015
 -0.0156 -0.0438 -0.0803 -0.1228 -0.1689 -0.2167 -0.2658 -0.3162 -0.3681 -0.4217
 -0.4775
 -0.9765 -0.8339 -0.7072 -0.5949 -0.4986 -0.4173 -0.3476 -0.2868 -0.2346 -0.1910
 -0.1557 -0.1280 -0.1071 -0.0921 -0.0815 -0.0604 -0.0317 -0.0043  0.0087  0.0060
 -0.0106 -0.0384 -0.0749 -0.1180 -0.1653 -0.2147 -0.2651 -0.3161 -0.3679 -0.4205
 -0.4737
 -0.9849 -0.8406 -0.7089 -0.5931 -0.4909 -0.4051 -0.3339 -0.2736 -0.2215 -0.1762
 -0.1377 -0.1060 -0.0804 -0.0602 -0.0114 -0.0248 -0.0191  0.0039  0.0155
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  I   
 -1.3446 -1.1526 -0.9986 -0.8789 -0.7635 -0.6666 -0.5876 -0.5210 -0.4588 -0.4041
 -0.3518 -0.3026 -0.2568 -0.2145 -0.1754 -0.0889 -0.0214  0.0285  0.0634
 -1.3873 -1.1896 -1.0126 -0.8697 -0.7555 -0.6556 -0.5752 -0.5083 -0.4459 -0.3919
 -0.3415 -0.2946 -0.2512 -0.2109 -0.1731 -0.0902 -0.0240  0.0237  0.0501  0.0539
 -1.2487 -1.2228 -1.0356 -0.8802 -0.7528 -0.6482 -0.5639 -0.4959 -0.4354 -0.3806
 -0.3323 -0.2877 -0.2466 -0.2083 -0.1724 -0.0931 -0.0291  0.0161  0.0398  0.0415
  0.0243
 -1.1287 -1.1562 -1.0612 -0.9019 -0.7591 -0.6469 -0.5562 -0.4844 -0.4243 -0.3698
 -0.3230 -0.2805 -0.2416 -0.2055 -0.1716 -0.0961 -0.0343  0.0095  0.0316  0.0324
  0.0157 -0.0139
