 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  R   
 -1.1144 -1.0573 -1.0086 -0.9660 -0.9278 -0.8477 -0.7835 -0.7354 -0.7053 -0.6950
 -0.7020 -0.7187 -0.7385 -0.7582 -0.7768 -0.7944 -0.8116 -0.8283 -0.8454 -0.8636
 -0.8830
 -1.9805 -1.8496 -1.7448 -1.6550 -1.5717 -1.4875 -1.4036 -1.3208 -1.2416 -1.1672
 -1.0994 -1.0400 -0.9895 -0.9466 -0.9089 -0.8299 -0.7681 -0.7229 -0.6945 -0.6832
 -0.6889 -0.7066 -0.7302 -0.7554 -0.7799 -0.8029 -0.8246 -0.8450 -0.8646 -0.8841
 -0.9044
 -1.9922 -1.8300 -1.7092 -1.6147 -1.5340 -1.4564 -1.3787 -1.3012 -1.2254 -1.1532
 -1.0862 -1.0255 -0.9725 -0.9276 -0.8896 -0.8135 -0.7539 -0.7102 -0.6831
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.1088 -2.9795 -2.7398 -2.4884 -2.2447 -2.0366 -1.8822 -1.7542 -1.6385 -1.5317
 -1.4312 -1.3363 -1.2471 -1.1638 -1.0867 -0.9244 -0.8035 -0.7183 -0.6641
 -2.7597 -2.7097 -2.6404 -2.4423 -2.2181 -2.0076 -1.8354 -1.7016 -1.5862 -1.4826
 -1.3859 -1.2951 -1.2102 -1.1315 -1.0592 -0.9090 -0.7992 -0.7232 -0.6749 -0.6470
 -2.6165 -2.4524 -2.3636 -2.3269 -2.1894 -1.9968 -1.8158 -1.6690 -1.5510 -1.4492
 -1.3560 -1.2692 -1.1882 -1.1134 -1.0449 -0.9032 -0.8002 -0.7294 -0.6849 -0.6599
 -0.6471
 -2.5419 -2.3594 -2.2002 -2.0828 -2.0252 -1.9560 -1.8101 -1.6561 -1.5282 -1.4249
 -1.3342 -1.2507 -1.1733 -1.1019 -1.0367 -0.9017 -0.8034 -0.7359 -0.6939 -0.6712
 -0.6601 -0.6558
 -2.4854 -2.3102 -2.1420 -1.9901 -1.8635 -1.7719 -1.7168 -1.6372 -1.5184 -1.4071
 -1.3164 -1.2354 -1.1610 -1.0927 -1.0303 -0.9011 -0.8066 -0.7415 -0.7013 -0.6804
 -0.6715 -0.6687 -0.6702 -0.6748
 -2.4360 -2.2723 -2.1099 -1.9548 -1.8121 -1.6872 -1.5850 -1.5098 -1.4557 -1.3859
 -1.3006 -1.2211 -1.1489 -1.0833 -1.0234 -0.8995 -0.8083 -0.7451 -0.7062 -0.6870
 -0.6806 -0.6803 -0.6833 -0.6894 -0.6975 -0.7092 -0.7262 -0.7501 -0.7803 -0.8124
 -2.3908 -2.2378 -2.0846 -1.9351 -1.7929 -1.6624 -1.5453 -1.4432 -1.3598 -1.2979
 -1.2483 -1.1950 -1.1340 -1.0720 -1.0146 -0.8956 -0.8076 -0.7460 -0.7081 -0.6901
 -0.6863 -0.6894 -0.6952 -0.7031 -0.7129 -0.7237 -0.7375 -0.7564 -0.7822 -0.8150
 -0.8506
 -2.3493 -2.2046 -2.0606 -1.9186 -1.7815 -1.6518 -1.5323 -1.4242 -1.3289 -1.2476
 -1.1818 -1.1323 -1.0903 -1.0467 -0.9996 -0.8886 -0.8039 -0.7440 -0.7065 -0.6893
 -0.6875 -0.6944 -0.7042 -0.7153 -0.7271 -0.7402 -0.7536 -0.7695 -0.7901 -0.8176
 -0.8531
 -2.3180 -2.1719 -2.0355 -1.9009 -1.7694 -1.6441 -1.5263 -1.4173 -1.3186 -1.2309
 -1.1554 -1.0930 -1.0434 -1.0025 -0.9654 -0.8743 -0.7958 -0.7380 -0.7013 -0.6842
 -0.6837 -0.6941 -0.7088 -0.7243 -0.7397 -0.7553 -0.7716 -0.7899 -0.8104 -0.8328
 -0.8569
 -2.3066 -2.1523 -2.0132 -1.8855 -1.7601 -1.6389 -1.5243 -1.4171 -1.3181 -1.2279
 -1.1478 -1.0791 -1.0219 -0.9747 -0.9347 -0.8529 -0.7832 -0.7294 -0.6935 -0.6759
 -0.6753 -0.6877 -0.7068 -0.7275 -0.7479 -0.7674 -0.7868 -0.8058 -0.8252 -0.8459
 -0.8693
 -2.3299 -2.1390 -1.9956 -1.8701 -1.7510 -1.6346 -1.5228 -1.4176 -1.3200 -1.2297
 -1.1475 -1.0748 -1.0125 -0.9606 -0.9170 -0.8321 -0.7673 -0.7171 -0.6832 -0.6654
 -0.6639 -0.6765 -0.6985 -0.7241 -0.7499 -0.7746 -0.7983 -0.8209 -0.8428 -0.8646
 -0.8872
 -2.3974 -2.1596 -1.9914 -1.8592 -1.7407 -1.6295 -1.5227 -1.4193 -1.3226 -1.2330
 -1.1505 -1.0757 -1.0097 -0.9532 -0.9059 -0.8165 -0.7518 -0.7035 -0.6711
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  R   
 -3.1607 -2.9577 -2.6874 -2.4338 -2.1949 -1.9886 -1.8348 -1.7114 -1.6023 -1.4987
 -1.4025 -1.3117 -1.2263 -1.1464 -1.0719 -0.9125 -0.7925 -0.7080 -0.6527
 -2.8503 -2.8222 -2.6497 -2.4091 -2.1790 -1.9668 -1.7992 -1.6686 -1.5580 -1.4570
 -1.3638 -1.2764 -1.1945 -1.1181 -1.0474 -0.8986 -0.7887 -0.7123 -0.6632 -0.6347
 -2.6516 -2.5203 -2.4911 -2.3804 -2.1736 -1.9691 -1.7866 -1.6434 -1.5287 -1.4288
 -1.3382 -1.2541 -1.1755 -1.1024 -1.0349 -0.8935 -0.7898 -0.7183 -0.6727 -0.6466
 -0.6337
 -2.5840 -2.3923 -2.2481 -2.1806 -2.1263 -1.9706 -1.7926 -1.6350 -1.5105 -1.4084
 -1.3195 -1.2380 -1.1624 -1.0923 -1.0277 -0.8924 -0.7931 -0.7246 -0.6812 -0.6569
 -0.6457 -0.6419
 -2.5446 -2.3495 -2.1711 -2.0242 -1.9207 -1.8648 -1.7813 -1.6409 -1.5047 -1.3943
 -1.3045 -1.2247 -1.1515 -1.0841 -1.0222 -0.8922 -0.7964 -0.7302 -0.6883 -0.6654
 -0.6559 -0.6535 -0.6557 -0.6612
 -2.5147 -2.3263 -2.1463 -1.9812 -1.8386 -1.7217 -1.6369 -1.5781 -1.4973 -1.3891
 -1.2924 -1.2127 -1.1411 -1.0758 -1.0162 -0.8911 -0.7986 -0.7341 -0.6934 -0.6716
 -0.6638 -0.6637 -0.6675 -0.6743 -0.6842 -0.6979 -0.7161 -0.7399 -0.7695 -0.8034
 -2.4897 -2.3097 -2.1348 -1.9693 -1.8174 -1.6827 -1.5664 -1.4699 -1.3975 -1.3409
 -1.2746 -1.2006 -1.1303 -1.0666 -1.0088 -0.8882 -0.7986 -0.7357 -0.6958 -0.6750
 -0.6688 -0.6714 -0.6779 -0.6866 -0.6974 -0.7106 -0.7266 -0.7466 -0.7722 -0.8056
 -0.8419
 -2.4685 -2.2955 -2.1273 -1.9659 -1.8143 -1.6753 -1.5502 -1.4398 -1.3446 -1.2658
 -1.2048 -1.1553 -1.1062 -1.0530 -0.9991 -0.8827 -0.7961 -0.7346 -0.6953 -0.6750
 -0.6700 -0.6753 -0.6855 -0.6973 -0.7103 -0.7245 -0.7394 -0.7569 -0.7791 -0.8077
 -0.8438
 -2.4572 -2.2817 -2.1194 -1.9633 -1.8147 -1.6765 -1.5495 -1.4343 -1.3317 -1.2418
 -1.1653 -1.1029 -1.0545 -1.0136 -0.9734 -0.8725 -0.7895 -0.7298 -0.6912 -0.6711
 -0.6670 -0.6748 -0.6889 -0.7051 -0.7216 -0.7385 -0.7561 -0.7747 -0.7950 -0.8191
 -0.8472
 -2.4644 -2.2769 -2.1154 -1.9643 -1.8196 -1.6833 -1.5571 -1.4410 -1.3354 -1.2405
 -1.1570 -1.0855 -1.0264 -0.9788 -0.9391 -0.8544 -0.7798 -0.7227 -0.6846 -0.6642
 -0.6600 -0.6691 -0.6867 -0.7075 -0.7287 -0.7495 -0.7701 -0.7905 -0.8115 -0.8337
 -0.8586
 -2.5047 -2.2860 -2.1162 -1.9661 -1.8257 -1.6922 -1.5670 -1.4513 -1.3452 -1.2482
 -1.1607 -1.0838 -1.0179 -0.9633 -0.9183 -0.8323 -0.7649 -0.7119 -0.6753 -0.6548
 -0.6500 -0.6591 -0.6788 -0.7038 -0.7301 -0.7558 -0.7807 -0.8045 -0.8278 -0.8512
 -0.8750
 -2.5952 -2.3226 -2.1292 -1.9723 -1.8326 -1.7022 -1.5790 -1.4637 -1.3575 -1.2599
 -1.1707 -1.0903 -1.0195 -0.9591 -0.9087 -0.8156 -0.7492 -0.6985 -0.6636
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  R   
 -3.1850 -2.9104 -2.6326 -2.3850 -2.1609 -1.9581 -1.8026 -1.6769 -1.5703 -1.4700
 -1.3769 -1.2896 -1.2074 -1.1303 -1.0583 -0.9017 -0.7817 -0.6959 -0.6398
 -2.9764 -2.8659 -2.6243 -2.3715 -2.1449 -1.9393 -1.7734 -1.6428 -1.5324 -1.4341
 -1.3434 -1.2589 -1.1796 -1.1054 -1.0363 -0.8885 -0.7776 -0.7002 -0.6501 -0.6207
 -2.6931 -2.6387 -2.5781 -2.3737 -2.1467 -1.9416 -1.7636 -1.6224 -1.5079 -1.4096
 -1.3211 -1.2392 -1.1627 -1.0914 -1.0250 -0.8837 -0.7785 -0.7057 -0.6589 -0.6316
 -0.6184
 -2.6123 -2.4263 -2.3327 -2.3002 -2.1520 -1.9537 -1.7713 -1.6161 -1.4930 -1.3922
 -1.3047 -1.2248 -1.1509 -1.0822 -1.0184 -0.8827 -0.7815 -0.7116 -0.6670 -0.6412
 -0.6292 -0.6257
 -2.5872 -2.3753 -2.1976 -2.0758 -2.0204 -1.9435 -1.7857 -1.6254 -1.4891 -1.3807
 -1.2916 -1.2129 -1.1410 -1.0746 -1.0132 -0.8826 -0.7848 -0.7170 -0.6738 -0.6491
 -0.6383 -0.6361 -0.6389 -0.6456
 -2.5775 -2.3644 -2.1695 -2.0017 -1.8697 -1.7781 -1.7192 -1.6281 -1.4983 -1.3780
 -1.2816 -1.2024 -1.1316 -1.0670 -1.0076 -0.8818 -0.7872 -0.7210 -0.6788 -0.6551
 -0.6454 -0.6448 -0.6491 -0.6567 -0.6670 -0.6814 -0.7012 -0.7277 -0.7598 -0.7926
 -2.5756 -2.3660 -2.1693 -1.9904 -1.8339 -1.7026 -1.5959 -1.5160 -1.4538 -1.3750
 -1.2779 -1.1933 -1.1223 -1.0587 -1.0009 -0.8793 -0.7877 -0.7231 -0.6815 -0.6585
 -0.6498 -0.6512 -0.6579 -0.6674 -0.6792 -0.6937 -0.7108 -0.7323 -0.7602 -0.7944
 -0.8303
 -2.5780 -2.3729 -2.1789 -1.9982 -1.8345 -1.6895 -1.5642 -1.4566 -1.3671 -1.2967
 -1.2386 -1.1764 -1.1117 -1.0496 -0.9930 -0.8747 -0.7859 -0.7227 -0.6817 -0.6590
 -0.6511 -0.6544 -0.6641 -0.6766 -0.6906 -0.7061 -0.7238 -0.7436 -0.7669 -0.7958
 -0.8325
 -2.5906 -2.3830 -2.1903 -2.0113 -1.8459 -1.6964 -1.5630 -1.4453 -1.3425 -1.2538
 -1.1798 -1.1200 -1.0708 -1.0250 -0.9781 -0.8666 -0.7805 -0.7189 -0.6784 -0.6560
 -0.6489 -0.6538 -0.6666 -0.6830 -0.7005 -0.7185 -0.7376 -0.7578 -0.7798 -0.8049
 -0.8353
 -2.6209 -2.3986 -2.2068 -2.0304 -1.8658 -1.7145 -1.5777 -1.4548 -1.3455 -1.2487
 -1.1645 -1.0926 -1.0330 -0.9856 -0.9456 -0.8537 -0.7731 -0.7130 -0.6730 -0.6504
 -0.6432 -0.6489 -0.6642 -0.6846 -0.7064 -0.7282 -0.7501 -0.7721 -0.7947 -0.8188
 -0.8454
 -2.6805 -2.4292 -2.2283 -2.0512 -1.8885 -1.7376 -1.5990 -1.4734 -1.3603 -1.2587
 -1.1684 -1.0895 -1.0218 -0.9656 -0.9198 -0.8323 -0.7606 -0.7041 -0.6649 -0.6422
 -0.6346 -0.6404 -0.6571 -0.6808 -0.7071 -0.7335 -0.7594 -0.7847 -0.8096 -0.8347
 -0.8599
 -2.7886 -2.4847 -2.2612 -2.0764 -1.9124 -1.7626 -1.6241 -1.4969 -1.3814 -1.2769
 -1.1826 -1.0986 -1.0250 -0.9620 -0.9097 -0.8141 -0.7457 -0.6919 -0.6544
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  R   
 -3.1768 -2.8725 -2.5926 -2.3507 -2.1329 -1.9358 -1.7810 -1.6500 -1.5420 -1.4455
 -1.3546 -1.2695 -1.1900 -1.1154 -1.0455 -0.8918 -0.7715 -0.6846 -0.6268
 -2.9724 -2.8695 -2.5962 -2.3406 -2.1152 -1.9153 -1.7531 -1.6209 -1.5106 -1.4140
 -1.3251 -1.2425 -1.1654 -1.0931 -1.0255 -0.8790 -0.7667 -0.6872 -0.6357 -0.6051
 -2.7831 -2.7667 -2.5964 -2.3528 -2.1215 -1.9148 -1.7431 -1.6032 -1.4895 -1.3924
 -1.3052 -1.2248 -1.1501 -1.0803 -1.0151 -0.8741 -0.7669 -0.6919 -0.6437 -0.6152
 -0.6012
 -2.6369 -2.4873 -2.4631 -2.3502 -2.1397 -1.9328 -1.7501 -1.5987 -1.4770 -1.3770
 -1.2904 -1.2118 -1.1392 -1.0718 -1.0088 -0.8729 -0.7694 -0.6972 -0.6510 -0.6239
 -0.6108 -0.6074
 -2.6143 -2.3941 -2.2367 -2.1728 -2.1171 -1.9519 -1.7701 -1.6081 -1.4746 -1.3672
 -1.2787 -1.2009 -1.1300 -1.0645 -1.0038 -0.8728 -0.7725 -0.7022 -0.6574 -0.6312
 -0.6189 -0.6164 -0.6197 -0.6269
 -2.6226 -2.3865 -2.1840 -2.0263 -1.9249 -1.8714 -1.7775 -1.6277 -1.4850 -1.3657
 -1.2701 -1.1914 -1.1212 -1.0572 -0.9983 -0.8721 -0.7750 -0.7063 -0.6622 -0.6369
 -0.6253 -0.6238 -0.6284 -0.6367 -0.6483 -0.6642 -0.6855 -0.7132 -0.7464 -0.7799
 -2.6440 -2.4040 -2.1884 -2.0021 -1.8496 -1.7323 -1.6492 -1.5854 -1.4935 -1.3754
 -1.2687 -1.1836 -1.1128 -1.0495 -0.9920 -0.8697 -0.7757 -0.7087 -0.6651 -0.6403
 -0.6295 -0.6291 -0.6356 -0.6457 -0.6584 -0.6740 -0.6928 -0.7163 -0.7458 -0.7810
 -0.8173
 -2.6759 -2.4332 -2.2128 -2.0159 -1.8448 -1.7001 -1.5808 -1.4832 -1.4068 -1.3419
 -1.2667 -1.1804 -1.1055 -1.0417 -0.9847 -0.8654 -0.7743 -0.7089 -0.6658 -0.6412
 -0.6310 -0.6319 -0.6405 -0.6533 -0.6681 -0.6847 -0.7038 -0.7252 -0.7506 -0.7815
 -0.8191
 -2.7148 -2.4664 -2.2448 -2.0432 -1.8630 -1.7059 -1.5708 -1.4553 -1.3564 -1.2730
 -1.2045 -1.1457 -1.0872 -1.0300 -0.9751 -0.8582 -0.7696 -0.7057 -0.6634 -0.6390
 -0.6294 -0.6316 -0.6424 -0.6584 -0.6764 -0.6954 -0.7158 -0.7373 -0.7611 -0.7887
 -0.8211
 -2.7720 -2.5093 -2.2840 -2.0814 -1.8968 -1.7321 -1.5876 -1.4616 -1.3521 -1.2566
 -1.1740 -1.1039 -1.0453 -0.9966 -0.9529 -0.8496 -0.7636 -0.7010 -0.6590 -0.6345
 -0.6249 -0.6278 -0.6404 -0.6593 -0.6811 -0.7036 -0.7266 -0.7502 -0.7747 -0.8002
 -0.8295
 -2.8564 -2.5652 -2.3288 -2.1229 -1.9371 -1.7687 -1.6178 -1.4845 -1.3673 -1.2641
 -1.1735 -1.0947 -1.0268 -0.9698 -0.9234 -0.8320 -0.7542 -0.6937 -0.6521 -0.6274
 -0.6176 -0.6206 -0.6343 -0.6556 -0.6811 -0.7078 -0.7346 -0.7612 -0.7877 -0.8148
 -0.8418
 -2.9832 -2.6431 -2.3845 -2.1689 -1.9799 -1.8100 -1.6562 -1.5177 -1.3945 -1.2852
 -1.1882 -1.1029 -1.0283 -0.9642 -0.9104 -0.8126 -0.7407 -0.6833 -0.6430
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.0986 -2.7967 -2.5326 -2.3068 -2.0942 -1.9048 -1.7576 -1.6313 -1.5204 -1.4246
 -1.3354 -1.2519 -1.1743 -1.1016 -1.0336 -0.8827 -0.7642 -0.6756 -0.6127
 -3.0337 -2.8250 -2.5485 -2.3021 -2.0856 -1.8897 -1.7349 -1.6039 -1.4923 -1.3966
 -1.3089 -1.2276 -1.1520 -1.0814 -1.0151 -0.8700 -0.7561 -0.6740 -0.6201 -0.5879
 -2.9056 -2.8118 -2.5745 -2.3220 -2.0951 -1.8932 -1.7242 -1.5877 -1.4740 -1.3771
 -1.2908 -1.2115 -1.1380 -1.0695 -1.0054 -0.8650 -0.7555 -0.6775 -0.6270 -0.5972
 -0.5822
 -2.7348 -2.5983 -2.5476 -2.3457 -2.1189 -1.9128 -1.7320 -1.5834 -1.4632 -1.3632
 -1.2773 -1.1995 -1.1279 -1.0614 -0.9993 -0.8636 -0.7575 -0.6820 -0.6335 -0.6050
 -0.5908 -0.5869
 -2.6239 -2.4144 -2.3148 -2.2886 -2.1373 -1.9381 -1.7535 -1.5930 -1.4612 -1.3548
 -1.2667 -1.1894 -1.1191 -1.0544 -0.9944 -0.8633 -0.7603 -0.6865 -0.6392 -0.6116
 -0.5980 -0.5946 -0.5983 -0.6061
 -2.6439 -2.3953 -2.1986 -2.0724 -2.0238 -1.9417 -1.7778 -1.6143 -1.4713 -1.3539
 -1.2590 -1.1806 -1.1108 -1.0474 -0.9890 -0.8624 -0.7627 -0.6905 -0.6438 -0.6168
 -0.6037 -0.6010 -0.6055 -0.6146 -0.6273 -0.6440 -0.6666 -0.6964 -0.7305 -0.7651
 -2.6893 -2.4227 -2.1958 -2.0115 -1.8752 -1.7890 -1.7307 -1.6292 -1.4917 -1.3642
 -1.2585 -1.1737 -1.1030 -1.0399 -0.9826 -0.8600 -0.7636 -0.6932 -0.6470 -0.6202
 -0.6077 -0.6057 -0.6114 -0.6219 -0.6354 -0.6520 -0.6725 -0.6978 -0.7289 -0.7652
 -0.8023
 -2.7504 -2.4723 -2.2295 -2.0220 -1.8502 -1.7140 -1.6094 -1.5314 -1.4636 -1.3745
 -1.2681 -1.1728 -1.0967 -1.0328 -0.9756 -0.8557 -0.7625 -0.6939 -0.6482 -0.6216
 -0.6094 -0.6084 -0.6155 -0.6279 -0.6433 -0.6608 -0.6811 -0.7041 -0.7314 -0.7646
 -0.8033
 -2.8179 -2.5320 -2.2801 -2.0590 -1.8689 -1.7096 -1.5783 -1.4699 -1.3802 -1.3063
 -1.2401 -1.1687 -1.0920 -1.0252 -0.9674 -0.8488 -0.7580 -0.6914 -0.6465 -0.6201
 -0.6086 -0.6085 -0.6172 -0.6319 -0.6499 -0.6696 -0.6911 -0.7145 -0.7401 -0.7696
 -0.8042
 -2.8988 -2.6036 -2.3433 -2.1146 -1.9128 -1.7384 -1.5905 -1.4656 -1.3596 -1.2683
 -1.1900 -1.1234 -1.0646 -1.0088 -0.9569 -0.8419 -0.7527 -0.6874 -0.6431 -0.6166
 -0.6051 -0.6056 -0.6156 -0.6324 -0.6534 -0.6761 -0.7000 -0.7249 -0.7512 -0.7794
 -0.8103
 -3.0042 -2.6877 -2.4136 -2.1780 -1.9698 -1.7857 -1.6254 -1.4877 -1.3698 -1.2680
 -1.1793 -1.1022 -1.0356 -0.9785 -0.9302 -0.8300 -0.7454 -0.6812 -0.6373 -0.6106
 -0.5988 -0.5995 -0.6104 -0.6291 -0.6528 -0.6790 -0.7063 -0.7340 -0.7622 -0.7912
 -0.8205
 -3.1342 -2.7842 -2.4927 -2.2467 -2.0322 -1.8430 -1.6748 -1.5271 -1.3989 -1.2875
 -1.1906 -1.1058 -1.0318 -0.9676 -0.8873 -0.8131 -0.7361 -0.6728 -0.6291
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  R   
 -3.0478 -2.7467 -2.4919 -2.2789 -2.0673 -1.8845 -1.7361 -1.6126 -1.5022 -1.4077
 -1.3191 -1.2365 -1.1599 -1.0887 -1.0221 -0.8739 -0.7558 -0.6652 -0.5983
 -3.0811 -2.7850 -2.5108 -2.2715 -2.0628 -1.8717 -1.7156 -1.5885 -1.4766 -1.3821
 -1.2948 -1.2143 -1.1397 -1.0702 -1.0050 -0.8613 -0.7462 -0.6610 -0.6040 -0.5696
 -2.8867 -2.8148 -2.5406 -2.2947 -2.0740 -1.8761 -1.7087 -1.5743 -1.4606 -1.3644
 -1.2783 -1.1995 -1.1268 -1.0591 -0.9958 -0.8562 -0.7448 -0.6633 -0.6097 -0.5778
 -0.5617
