 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.0383 -2.0112 -1.9862 -1.9623 -1.9395 -1.8883 -1.8479 -1.8209 -1.8090 -1.8139
 -1.8306 -1.8527 -1.8759 -1.8983 -1.9193 -1.9386 -1.9569 -1.9743 -1.9915 -2.0093
 -2.0280
 -2.1295 -2.1300 -2.1269 -2.1204 -2.1109 -2.0988 -2.0842 -2.0673 -2.0476 -2.0252
 -2.0015 -1.9782 -1.9564 -1.9362 -1.9171 -1.8722 -1.8346 -1.8097 -1.7989 -1.8023
 -1.8183 -1.8417 -1.8688 -1.8965 -1.9230 -1.9477 -1.9707 -1.9920 -2.0121 -2.0316
 -2.0516
 -2.0490 -2.0398 -2.0341 -2.0301 -2.0263 -2.0213 -2.0141 -2.0039 -1.9911 -1.9762
 -1.9594 -1.9414 -1.9235 -1.9067 -1.8910 -1.8550 -1.8221 -1.7987 -1.7887
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  G   
 -3.4027 -3.4024 -3.3644 -3.2430 -3.0921 -2.9429 -2.8151 -2.7085 -2.6109 -2.5173
 -2.4278 -2.3427 -2.2626 -2.1880 -2.1195 -1.9766 -1.8749 -1.8117 -1.7764
 -3.2168 -3.1361 -3.1052 -3.1002 -3.0236 -2.8978 -2.7704 -2.6614 -2.5659 -2.4763
 -2.3909 -2.3100 -2.2342 -2.1642 -2.1004 -1.9702 -1.8784 -1.8202 -1.7874 -1.7699
 -3.1044 -3.0090 -2.9243 -2.8647 -2.8489 -2.8208 -2.7330 -2.6272 -2.5320 -2.4463
 -2.3652 -2.2884 -2.2164 -2.1501 -2.0898 -1.9678 -1.8824 -1.8286 -1.7993 -1.7844
 -1.7778
 -3.0105 -2.9247 -2.8350 -2.7487 -2.6786 -2.6367 -2.6192 -2.5790 -2.5022 -2.4212
 -2.3446 -2.2720 -2.2038 -2.1407 -2.0835 -1.9676 -1.8869 -1.8362 -1.8095 -1.7972
 -1.7923 -1.7921
 -2.9186 -2.8497 -2.7697 -2.6871 -2.6088 -2.5380 -2.4818 -2.4451 -2.4223 -2.3816
 -2.3218 -2.2561 -2.1922 -2.1326 -2.0781 -1.9675 -1.8903 -1.8419 -1.8174 -1.8079
 -1.8054 -1.8068 -1.8112 -1.8191
 -2.8263 -2.7719 -2.7076 -2.6345 -2.5594 -2.4877 -2.4212 -2.3624 -2.3162 -2.2859
 -2.2593 -2.2223 -2.1744 -2.1219 -2.0711 -1.9657 -1.8915 -1.8447 -1.8220 -1.8156
 -1.8164 -1.8203 -1.8265 -1.8345 -1.8435 -1.8546 -1.8694 -1.8888 -1.9134 -1.9427
 -2.7271 -2.6878 -2.6394 -2.5808 -2.5150 -2.4479 -2.3832 -2.3227 -2.2677 -2.2205
 -2.1830 -2.1543 -2.1262 -2.0931 -2.0553 -1.9611 -1.8899 -1.8442 -1.8225 -1.8187
 -1.8238 -1.8315 -1.8405 -1.8505 -1.8614 -1.8725 -1.8853 -1.9018 -1.9233 -1.9508
 -1.9839
 -2.6280 -2.5978 -2.5639 -2.5191 -2.4666 -2.4084 -2.3490 -2.2915 -2.2374 -2.1877
 -2.1434 -2.1054 -2.0738 -2.0467 -2.0199 -1.9492 -1.8848 -1.8405 -1.8189 -1.8168
 -1.8259 -1.8385 -1.8515 -1.8647 -1.8780 -1.8900 -1.9024 -1.9173 -1.9364 -1.9612
 -1.9924
 -2.5335 -2.5080 -2.4820 -2.4491 -2.4087 -2.3623 -2.3116 -2.2595 -2.2089 -2.1610
 -2.1170 -2.0773 -2.0419 -2.0109 -1.9841 -1.9257 -1.8737 -1.8334 -1.8121 -1.8102
 -1.8221 -1.8397 -1.8579 -1.8756 -1.8925 -1.9089 -1.9251 -1.9425 -1.9614 -1.9816
 -2.0029
 -2.4489 -2.4244 -2.4013 -2.3745 -2.3442 -2.3084 -2.2681 -2.2244 -2.1795 -2.1353
 -2.0936 -2.0553 -2.0205 -1.9889 -1.9605 -1.9031 -1.8580 -1.8235 -1.8034 -1.8005
 -1.8130 -1.8339 -1.8573 -1.8804 -1.9022 -1.9226 -1.9422 -1.9610 -1.9796 -1.9988
 -2.0190
 -2.3792 -2.3484 -2.3239 -2.2999 -2.2763 -2.2479 -2.2164 -2.1816 -2.1446 -2.1062
 -2.0682 -2.0324 -1.9996 -1.9697 -1.9422 -1.8849 -1.8420 -1.8114 -1.7935 -1.7900
 -1.8012 -1.8231 -1.8500 -1.8782 -1.9055 -1.9311 -1.9553 -1.9778 -1.9992 -2.0202
 -2.0415
 -2.3210 -2.2798 -2.2496 -2.2262 -2.2055 -2.1839 -2.1593 -2.1318 -2.1023 -2.0710
 -2.0387 -2.0067 -1.9765 -1.9488 -1.9234 -1.8696 -1.8279 -1.7990 -1.7829
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  G   
 -3.5882 -3.5179 -3.3538 -3.1760 -3.0007 -2.8501 -2.7384 -2.6434 -2.5543 -2.4695
 -2.3892 -2.3130 -2.2409 -2.1730 -2.1096 -1.9740 -1.8719 -1.8025 -1.7623
 -3.3168 -3.3081 -3.2814 -3.1477 -2.9887 -2.8367 -2.7115 -2.6121 -2.5227 -2.4400
 -2.3622 -2.2886 -2.2192 -2.1543 -2.0940 -1.9669 -1.8735 -1.8108 -1.7743 -1.7555
 -3.1983 -3.0976 -3.0531 -3.0506 -2.9652 -2.8302 -2.6991 -2.5907 -2.5005 -2.4193
 -2.3439 -2.2730 -2.2062 -2.1438 -2.0861 -1.9650 -1.8771 -1.8186 -1.7846 -1.7680
 -1.7614
 -3.1252 -3.0138 -2.9125 -2.8420 -2.8202 -2.7890 -2.6914 -2.5801 -2.4845 -2.4033
 -2.3301 -2.2617 -2.1974 -2.1373 -2.0818 -1.9655 -1.8814 -1.8257 -1.7936 -1.7788
 -1.7738 -1.7742
 -3.0572 -2.9580 -2.8536 -2.7558 -2.6756 -2.6232 -2.6005 -2.5561 -2.4736 -2.3901
 -2.3179 -2.2518 -2.1899 -2.1320 -2.0785 -1.9662 -1.8851 -1.8315 -1.8008 -1.7875
 -1.7847 -1.7867 -1.7920 -1.7995
 -2.9855 -2.9029 -2.8098 -2.7134 -2.6216 -2.5409 -2.4768 -2.4337 -2.4072 -2.3652
 -2.3036 -2.2412 -2.1818 -2.1262 -2.0747 -1.9661 -1.8874 -1.8353 -1.8057 -1.7939
 -1.7934 -1.7981 -1.8051 -1.8143 -1.8248 -1.8377 -1.8543 -1.8755 -1.9015 -1.9306
 -2.9089 -2.8416 -2.7635 -2.6780 -2.5905 -2.5071 -2.4314 -2.3651 -2.3118 -2.2749
 -2.2468 -2.2123 -2.1674 -2.1177 -2.0689 -1.9642 -1.8876 -1.8367 -1.8080 -1.7972
 -1.7991 -1.8069 -1.8169 -1.8281 -1.8406 -1.8535 -1.8683 -1.8867 -1.9100 -1.9388
 -1.9717
 -2.8300 -2.7735 -2.7095 -2.6376 -2.5604 -2.4819 -2.4065 -2.3368 -2.2743 -2.2204
 -2.1770 -2.1450 -2.1181 -2.0885 -2.0535 -1.9598 -1.8855 -1.8357 -1.8072 -1.7971
 -1.8008 -1.8122 -1.8259 -1.8404 -1.8551 -1.8704 -1.8855 -1.9021 -1.9224 -1.9480
 -1.9800
 -2.7537 -2.7015 -2.6476 -2.5880 -2.5226 -2.4536 -2.3839 -2.3164 -2.2534 -2.1959
 -2.1450 -2.1019 -2.0671 -2.0388 -2.0134 -1.9463 -1.8798 -1.8314 -1.8033 -1.7932
 -1.7980 -1.8126 -1.8308 -1.8495 -1.8679 -1.8860 -1.9042 -1.9237 -1.9446 -1.9667
 -1.9900
 -2.6859 -2.6340 -2.5833 -2.5325 -2.4777 -2.4192 -2.3582 -2.2967 -2.2370 -2.1805
 -2.1285 -2.0820 -2.0417 -2.0074 -1.9784 -1.9206 -1.8687 -1.8250 -1.7971 -1.7864
 -1.7910 -1.8073 -1.8295 -1.8531 -1.8761 -1.8982 -1.9197 -1.9404 -1.9612 -1.9826
 -2.0060
 -2.6327 -2.5709 -2.5209 -2.4740 -2.4265 -2.3768 -2.3248 -2.2713 -2.2175 -2.1648
 -2.1147 -2.0684 -2.0267 -1.9900 -1.9581 -1.8964 -1.8510 -1.8142 -1.7889 -1.7777
 -1.7813 -1.7977 -1.8224 -1.8504 -1.8785 -1.9055 -1.9313 -1.9557 -1.9792 -2.0023
 -2.0256
 -2.5955 -2.5220 -2.4656 -2.4180 -2.3733 -2.3292 -2.2844 -2.2383 -2.1916 -2.1447
 -2.0987 -2.0548 -2.0139 -1.9771 -1.9443 -1.8794 -1.8337 -1.8006 -1.7784
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  G   
 -3.6414 -3.5055 -3.3143 -3.1335 -2.9620 -2.8133 -2.7023 -2.6119 -2.5291 -2.4471
 -2.3705 -2.2978 -2.2291 -2.1644 -2.1039 -1.9718 -1.8701 -1.7986 -1.7548
 -3.3959 -3.4044 -3.2923 -3.1213 -2.9563 -2.8033 -2.6824 -2.5862 -2.5018 -2.4215
 -2.3468 -2.2764 -2.2099 -2.1476 -2.0893 -1.9646 -1.8706 -1.8058 -1.7666 -1.7465
 -3.2331 -3.1567 -3.1605 -3.0972 -2.9526 -2.8061 -2.6741 -2.5695 -2.4828 -2.4036
 -2.3309 -2.2627 -2.1985 -2.1383 -2.0821 -1.9625 -1.8736 -1.8129 -1.7764 -1.7580
 -1.7511
 -3.1663 -3.0452 -2.9541 -2.9243 -2.9060 -2.8030 -2.6763 -2.5618 -2.4695 -2.3901
 -2.3189 -2.2528 -2.1907 -2.1325 -2.0783 -1.9628 -1.8773 -1.8195 -1.7848 -1.7679
 -1.7624 -1.7630
 -3.1118 -2.9959 -2.8812 -2.7857 -2.7242 -2.7025 -2.6578 -2.5615 -2.4626 -2.3797
 -2.3086 -2.2442 -2.1841 -2.1279 -2.0755 -1.9637 -1.8808 -1.8249 -1.7917 -1.7759
 -1.7721 -1.7743 -1.7799 -1.7880
 -3.0548 -2.9533 -2.8448 -2.7385 -2.6450 -2.5707 -2.5223 -2.4950 -2.4477 -2.3721
 -2.2992 -2.2358 -2.1773 -2.1229 -2.0723 -1.9639 -1.8832 -1.8288 -1.7967 -1.7819
 -1.7797 -1.7842 -1.7916 -1.8013 -1.8132 -1.8276 -1.8452 -1.8666 -1.8925 -1.9226
 -2.9923 -2.9059 -2.8106 -2.7111 -2.6140 -2.5261 -2.4504 -2.3896 -2.3476 -2.3177
 -2.2772 -2.2239 -2.1691 -2.1168 -2.0679 -1.9628 -1.8841 -1.8308 -1.7993 -1.7854
 -1.7847 -1.7917 -1.8020 -1.8138 -1.8270 -1.8418 -1.8584 -1.8778 -1.9011 -1.9304
 -1.9635
 -2.9265 -2.8514 -2.7698 -2.6823 -2.5923 -2.5047 -2.4237 -2.3517 -2.2899 -2.2396
 -2.2025 -2.1733 -2.1414 -2.1029 -2.0602 -1.9598 -1.8831 -1.8306 -1.7996 -1.7860
 -1.7864 -1.7959 -1.8096 -1.8246 -1.8402 -1.8565 -1.8729 -1.8910 -1.9126 -1.9391
 -1.9714
 -2.8624 -2.7919 -2.7204 -2.6448 -2.5655 -2.4851 -2.4067 -2.3331 -2.2666 -2.2077
 -2.1571 -2.1160 -2.0842 -2.0575 -2.0302 -1.9521 -1.8789 -1.8276 -1.7968 -1.7833
 -1.7844 -1.7961 -1.8135 -1.8326 -1.8518 -1.8709 -1.8903 -1.9101 -1.9309 -1.9545
 -1.9811
 -2.8053 -2.7348 -2.6683 -2.6014 -2.5323 -2.4612 -2.3899 -2.3201 -2.2542 -2.1935
 -2.1390 -2.0912 -2.0507 -2.0174 -1.9898 -1.9306 -1.8719 -1.8228 -1.7920 -1.7780
 -1.7787 -1.7915 -1.8120 -1.8354 -1.8590 -1.8820 -1.9046 -1.9266 -1.9486 -1.9715
 -1.9962
 -2.7608 -2.6834 -2.6173 -2.5545 -2.4923 -2.4298 -2.3666 -2.3036 -2.2420 -2.1832
 -2.1284 -2.0788 -2.0348 -1.9969 -1.9646 -1.9034 -1.8555 -1.8145 -1.7850 -1.7705
 -1.7705 -1.7832 -1.8054 -1.8325 -1.8608 -1.8885 -1.9152 -1.9408 -1.9655 -1.9899
 -2.0143
 -2.7334 -2.6433 -2.5720 -2.5093 -2.4500 -2.3926 -2.3363 -2.2801 -2.2248 -2.1706
 -2.1185 -2.0697 -2.0251 -1.9853 -1.9506 -1.8835 -1.8369 -1.8013 -1.7757
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  G   
 -3.6583 -3.4674 -3.2690 -3.0927 -2.9337 -2.7887 -2.6771 -2.5851 -2.5052 -2.4262
 -2.3525 -2.2827 -2.2169 -2.1550 -2.0970 -1.9690 -1.8681 -1.7952 -1.7470
 -3.5007 -3.4415 -3.2703 -3.0878 -2.9257 -2.7791 -2.6603 -2.5648 -2.4811 -2.4037
 -2.3316 -2.2638 -2.1998 -2.1398 -2.0835 -1.9615 -1.8674 -1.8006 -1.7586 -1.7364
 -3.2704 -3.2554 -3.2330 -3.0904 -2.9270 -2.7802 -2.6531 -2.5508 -2.4649 -2.3877
 -2.3173 -2.2515 -2.1895 -2.1314 -2.0769 -1.9592 -1.8694 -1.8067 -1.7677 -1.7471
 -1.7393
 -3.1948 -3.0755 -3.0246 -3.0237 -2.9272 -2.7863 -2.6556 -2.5441 -2.4536 -2.3758
 -2.3065 -2.2424 -2.1824 -2.1261 -2.0734 -1.9593 -1.8725 -1.8125 -1.7755 -1.7562
 -1.7495 -1.7501
 -3.1530 -3.0217 -2.9050 -2.8287 -2.8072 -2.7690 -2.6611 -2.5465 -2.4479 -2.3672
 -2.2974 -2.2347 -2.1764 -2.1219 -2.0708 -1.9601 -1.8757 -1.8175 -1.7820 -1.7638
 -1.7582 -1.7601 -1.7661 -1.7749
 -3.1120 -2.9906 -2.8683 -2.7575 -2.6712 -2.6180 -2.5923 -2.5393 -2.4495 -2.3623
 -2.2897 -2.2273 -2.1703 -2.1174 -2.0679 -1.9605 -1.8782 -1.8213 -1.7868 -1.7695
 -1.7650 -1.7686 -1.7763 -1.7864 -1.7985 -1.8136 -1.8325 -1.8559 -1.8835 -1.9131
 -3.0663 -2.9583 -2.8451 -2.7328 -2.6300 -2.5434 -2.4756 -2.4298 -2.3983 -2.3511
 -2.2834 -2.2197 -2.1637 -2.1121 -2.0640 -1.9598 -1.8795 -1.8236 -1.7897 -1.7730
 -1.7694 -1.7749 -1.7850 -1.7973 -1.8112 -1.8270 -1.8446 -1.8653 -1.8904 -1.9204
 -1.9533
 -3.0162 -2.9196 -2.8186 -2.7150 -2.6135 -2.5192 -2.4367 -2.3668 -2.3106 -2.2691
 -2.2367 -2.1985 -2.1527 -2.1048 -2.0587 -1.9576 -1.8791 -1.8241 -1.7904 -1.7740
 -1.7712 -1.7784 -1.7913 -1.8065 -1.8229 -1.8402 -1.8590 -1.8791 -1.9017 -1.9283
 -1.9611
 -2.9667 -2.8759 -2.7839 -2.6908 -2.5972 -2.5062 -2.4209 -2.3443 -2.2773 -2.2199
 -2.1728 -2.1361 -2.1060 -2.0762 -2.0430 -1.9523 -1.8761 -1.8220 -1.7885 -1.7722
 -1.7699 -1.7785 -1.7943 -1.8132 -1.8330 -1.8530 -1.8736 -1.8948 -1.9172 -1.9417
 -1.9703
 -2.9227 -2.8321 -2.7463 -2.6614 -2.5767 -2.4928 -2.4117 -2.3351 -2.2651 -2.2025
 -2.1476 -2.1006 -2.0615 -2.0303 -2.0038 -1.9390 -1.8716 -1.8186 -1.7849 -1.7681
 -1.7656 -1.7748 -1.7928 -1.8153 -1.8392 -1.8629 -1.8865 -1.9099 -1.9335 -1.9579
 -1.9841
 -2.8889 -2.7933 -2.7085 -2.6278 -2.5497 -2.4733 -2.3986 -2.3265 -2.2582 -2.1948
 -2.1373 -2.0862 -2.0416 -2.0036 -1.9720 -1.9116 -1.8595 -1.8126 -1.7794 -1.7620
 -1.7588 -1.7679 -1.7870 -1.8124 -1.8404 -1.8684 -1.8960 -1.9227 -1.9489 -1.9748
 -2.0005
 -2.8705 -2.7635 -2.6750 -2.5949 -2.5196 -2.4480 -2.3794 -2.3129 -2.2491 -2.1883
 -2.1314 -2.0793 -2.0324 -1.9911 -1.9556 -1.8882 -1.8405 -1.8015 -1.7718
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  G   
 -3.6329 -3.4201 -3.2233 -3.0553 -2.9046 -2.7669 -2.6576 -2.5623 -2.4818 -2.4070
 -2.3356 -2.2680 -2.2045 -2.1450 -2.0891 -1.9652 -1.8657 -1.7911 -1.7406
 -3.4862 -3.4335 -3.2368 -3.0539 -2.8952 -2.7551 -2.6408 -2.5448 -2.4619 -2.3867
 -2.3166 -2.2509 -2.1891 -2.1311 -2.0767 -1.9576 -1.8638 -1.7952 -1.7505 -1.7256
 -3.3398 -3.3560 -3.2424 -3.0663 -2.9000 -2.7535 -2.6327 -2.5322 -2.4478 -2.3722
 -2.3036 -2.2397 -2.1797 -2.1234 -2.0705 -1.9550 -1.8648 -1.8001 -1.7586 -1.7356
 -1.7263
 -3.2163 -3.1244 -3.1307 -3.0629 -2.9124 -2.7638 -2.6341 -2.5265 -2.4379 -2.3613
 -2.2936 -2.2313 -2.1731 -2.1184 -2.0672 -1.9549 -1.8672 -1.8049 -1.7656 -1.7440
 -1.7355 -1.7357
 -3.1804 -3.0398 -2.9372 -2.9083 -2.8869 -2.7738 -2.6440 -2.5285 -2.4331 -2.3538
 -2.2852 -2.2241 -2.1674 -2.1144 -2.0647 -1.9557 -1.8701 -1.8094 -1.7714 -1.7509
 -1.7432 -1.7444 -1.7505 -1.7596
 -3.1551 -3.0146 -2.8835 -2.7784 -2.7166 -2.6953 -2.6412 -2.5373 -2.4355 -2.3499
 -2.2784 -2.2172 -2.1616 -2.1101 -2.0619 -1.9561 -1.8726 -1.8131 -1.7760 -1.7562
 -1.7493 -1.7516 -1.7591 -1.7697 -1.7828 -1.7989 -1.8189 -1.8433 -1.8719 -1.9021
 -3.1270 -2.9966 -2.8669 -2.7463 -2.6441 -2.5679 -2.5201 -2.4889 -2.4333 -2.3514
 -2.2747 -2.2107 -2.1555 -2.1051 -2.0583 -1.9556 -1.8741 -1.8156 -1.7789 -1.7597
 -1.7535 -1.7569 -1.7663 -1.7788 -1.7933 -1.8100 -1.8291 -1.8513 -1.8776 -1.9085
 -1.9417
 -3.0969 -2.9752 -2.8539 -2.7358 -2.6259 -2.5297 -2.4509 -2.3893 -2.3450 -2.3100
 -2.2644 -2.2050 -2.1491 -2.0994 -2.0535 -1.9537 -1.8742 -1.8167 -1.7801 -1.7611
 -1.7554 -1.7600 -1.7714 -1.7865 -1.8033 -1.8214 -1.8413 -1.8627 -1.8869 -1.9154
 -1.9490
 -3.0642 -2.9484 -2.8353 -2.7244 -2.6176 -2.5184 -2.4297 -2.3536 -2.2897 -2.2375
 -2.1966 -2.1627 -2.1266 -2.0869 -2.0455 -1.9493 -1.8719 -1.8152 -1.7790 -1.7599
 -1.7548 -1.7604 -1.7739 -1.7919 -1.8118 -1.8325 -1.8543 -1.8767 -1.9006 -1.9272
 -1.9573
 -3.0357 -2.9217 -2.8140 -2.7101 -2.6095 -2.5137 -2.4245 -2.3436 -2.2724 -2.2105
 -2.1574 -2.1131 -2.0769 -2.0467 -2.0184 -1.9425 -1.8687 -1.8129 -1.7765 -1.7570
 -1.7516 -1.7577 -1.7727 -1.7935 -1.8169 -1.8410 -1.8655 -1.8902 -1.9153 -1.9413
 -1.9696
 -3.0153 -2.8977 -2.7916 -2.6917 -2.5966 -2.5061 -2.4204 -2.3405 -2.2674 -2.2017
 -2.1435 -2.0927 -2.0489 -2.0119 -1.9815 -1.9202 -1.8614 -1.8086 -1.7723 -1.7521
 -1.7461 -1.7522 -1.7679 -1.7908 -1.8175 -1.8455 -1.8736 -1.9014 -1.9290 -1.9567
 -1.9840
 -3.0071 -2.8805 -2.7718 -2.6727 -2.5803 -2.4937 -2.4125 -2.3361 -2.2649 -2.1990
 -2.1389 -2.0852 -2.0376 -1.9961 -1.9605 -1.8940 -1.8441 -1.8006 -1.7663
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  G   
 -3.5767 -3.3642 -3.1780 -3.0205 -2.8722 -2.7397 -2.6364 -2.5455 -2.4628 -2.3893
 -2.3199 -2.2541 -2.1924 -2.1346 -2.0806 -1.9604 -1.8641 -1.7897 -1.7342
 -3.5399 -3.3973 -3.1964 -3.0200 -2.8677 -2.7306 -2.6223 -2.5279 -2.4445 -2.3709
 -2.3025 -2.2383 -2.1782 -2.1219 -2.0690 -1.9526 -1.8594 -1.7896 -1.7423 -1.7144
 -3.4423 -3.3932 -3.2209 -3.0359 -2.8733 -2.7311 -2.6129 -2.5157 -2.4321 -2.3573
 -2.2903 -2.2278 -2.1694 -2.1146 -2.0632 -1.9499 -1.8596 -1.7931 -1.7491 -1.7236
 -1.7124
 -3.3001 -3.2163 -3.1994 -3.0544 -2.8889 -2.7415 -2.6144 -2.5098 -2.4229 -2.3472
 -2.2808 -2.2199 -2.1631 -2.1099 -2.0599 -1.9496 -1.8615 -1.7970 -1.7550 -1.7311
 -1.7206 -1.7198
 -3.1946 -3.0584 -3.0010 -3.0030 -2.9002 -2.7564 -2.6247 -2.5117 -2.4184 -2.3405
 -2.2729 -2.2130 -2.1576 -2.1060 -2.0575 -1.9503 -1.8641 -1.8009 -1.7601 -1.7372
 -1.7275 -1.7273 -1.7334 -1.7428
 -3.1810 -3.0275 -2.8971 -2.8156 -2.7973 -2.7524 -2.6376 -2.5212 -2.4203 -2.3369
 -2.2665 -2.2063 -2.1520 -2.1017 -2.0547 -1.9508 -1.8666 -1.8045 -1.7643 -1.7421
 -1.7330 -1.7335 -1.7406 -1.7515 -1.7652 -1.7819 -1.8028 -1.8288 -1.8582 -1.8893
 -3.1721 -3.0203 -2.8784 -2.7559 -2.6648 -2.6138 -2.5873 -2.5248 -2.4290 -2.3388
 -2.2636 -2.2004 -2.1462 -2.0968 -2.0511 -1.9503 -1.8684 -1.8072 -1.7674 -1.7455
 -1.7369 -1.7382 -1.7465 -1.7589 -1.7738 -1.7911 -1.8112 -1.8349 -1.8627 -1.8946
 -1.9285
 -3.1615 -3.0159 -2.8759 -2.7465 -2.6331 -2.5414 -2.4739 -2.4289 -2.3931 -2.3381
 -2.2649 -2.1972 -2.1405 -2.0915 -2.0465 -1.9484 -1.8687 -1.8087 -1.7691 -1.7472
 -1.7390 -1.7411 -1.7507 -1.7651 -1.7820 -1.8007 -1.8215 -1.8443 -1.8702 -1.9003
 -1.9347
 -3.1513 -3.0081 -2.8731 -2.7456 -2.6283 -2.5246 -2.4369 -2.3657 -2.3093 -2.2660
 -2.2286 -2.1852 -2.1334 -2.0844 -2.0401 -1.9443 -1.8667 -1.8079 -1.7687 -1.7468
 -1.7390 -1.7419 -1.7529 -1.7695 -1.7889 -1.8099 -1.8324 -1.8563 -1.8817 -1.9099
 -1.9420
 -3.1394 -3.0004 -2.8695 -2.7460 -2.6306 -2.5250 -2.4308 -2.3488 -2.2794 -2.2207
 -2.1719 -2.1318 -2.0972 -2.0628 -2.0277 -1.9398 -1.8642 -1.8064 -1.7671 -1.7448
 -1.7368 -1.7401 -1.7522 -1.7707 -1.7928 -1.8168 -1.8417 -1.8675 -1.8942 -1.9222
 -1.9522
 -3.1295 -2.9928 -2.8645 -2.7440 -2.6316 -2.5277 -2.4329 -2.3476 -2.2722 -2.2064
 -2.1495 -2.1005 -2.0588 -2.0235 -1.9934 -1.9264 -1.8597 -1.8032 -1.7640 -1.7411
 -1.7325 -1.7358 -1.7485 -1.7684 -1.7931 -1.8202 -1.8484 -1.8770 -1.9059 -1.9353
 -1.9647
 -3.1216 -2.9852 -2.8580 -2.7408 -2.6302 -2.5285 -2.4352 -2.3501 -2.2733 -2.2043
 -2.1432 -2.0895 -2.0425 -2.0017 -1.9372 -1.9041 -1.8532 -1.7983 -1.7594
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  G   
 -3.5232 -3.3134 -3.1371 -2.9911 -2.8445 -2.7180 -2.6143 -2.5265 -2.4449 -2.3734
 -2.3052 -2.2407 -2.1803 -2.1240 -2.0715 -1.9545 -1.8597 -1.7851 -1.7279
 -3.5653 -3.3533 -3.1566 -2.9876 -2.8427 -2.7101 -2.6012 -2.5109 -2.4278 -2.3561
 -2.2890 -2.2260 -2.1672 -2.1122 -2.0606 -1.9467 -1.8544 -1.7836 -1.7339 -1.7030
 -3.4192 -3.3861 -3.1834 -3.0054 -2.8491 -2.7111 -2.5946 -2.4998 -2.4169 -2.3434
 -2.2775 -2.2161 -2.1589 -2.1054 -2.0551 -1.9439 -1.8539 -1.7859 -1.7393 -1.7112
 -1.6978
