 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F475W
 -5.6505 -5.3851 -5.2126 -5.0119 -4.7675 -4.5617 -4.4516 -4.3821 -4.2750 -4.1077
 -3.9118 -3.6973 -3.4804 -3.2754 -3.0783 -2.6303 -2.2435 -1.9351 -1.6863
 -5.3333 -4.9993 -4.7522 -4.5467 -4.3737 -4.2301 -4.1072 -3.9921 -3.8726 -3.7404
 -3.5902 -3.4188 -3.2298 -3.0397 -2.8611 -2.4707 -2.1427 -1.8763 -1.6668 -1.5068
 -5.1184 -4.7526 -4.4643 -4.2448 -4.0875 -3.9598 -3.8325 -3.7053 -3.5824 -3.4623
 -3.3339 -3.1914 -3.0293 -2.8568 -2.6934 -2.3458 -2.0632 -1.8319 -1.6518 -1.5114
 -1.3972
 -5.0058 -4.6450 -4.3489 -4.1062 -3.9089 -3.7508 -3.6275 -3.5217 -3.4044 -3.2734
 -3.1429 -3.0151 -2.8789 -2.7267 -2.5752 -2.2556 -2.0050 -1.8019 -1.6414 -1.5146
 -1.4103 -1.3208
 -4.9194 -4.5768 -4.2891 -4.0455 -3.8376 -3.6600 -3.5083 -3.3779 -3.2644 -3.1549
 -3.0309 -2.8981 -2.7699 -2.6364 -2.4969 -2.1952 -1.9646 -1.7820 -1.6373 -1.5222
 -1.4267 -1.3440 -1.2699 -1.2023
 -4.8245 -4.5107 -4.2412 -4.0073 -3.8016 -3.6190 -3.4561 -3.3105 -3.1792 -3.0587
 -2.9440 -2.8262 -2.7033 -2.5798 -2.4494 -2.1585 -1.9388 -1.7691 -1.6360 -1.5307
 -1.4436 -1.3679 -1.2995 -1.2364 -1.1775 -1.1227 -1.0725 -1.0279 -0.9917 -0.9718
 -4.7086 -4.4297 -4.1857 -3.9690 -3.7732 -3.5946 -3.4302 -3.2783 -3.1385 -3.0087
 -2.8867 -2.7695 -2.6538 -2.5409 -2.4232 -2.1419 -1.9249 -1.7614 -1.6351 -1.5372
 -1.4579 -1.3895 -1.3276 -1.2700 -1.2156 -1.1641 -1.1162 -1.0719 -1.0340 -1.0063
 -0.9943
 -4.5762 -4.3309 -4.1145 -3.9196 -3.7394 -3.5707 -3.4111 -3.2599 -3.1172 -2.9832
 -2.8568 -2.7366 -2.6214 -2.5103 -2.4018 -2.1383 -1.9216 -1.7585 -1.6349 -1.5405
 -1.4672 -1.4060 -1.3513 -1.3003 -1.2518 -1.2051 -1.1606 -1.1189 -1.0810 -1.0494
 -1.0299
 -4.4326 -4.2172 -4.0256 -3.8524 -3.6904 -3.5355 -3.3857 -3.2404 -3.1003 -2.9662
 -2.8383 -2.7167 -2.6008 -2.4899 -2.3836 -2.1334 -1.9229 -1.7589 -1.6347 -1.5409
 -1.4704 -1.4149 -1.3676 -1.3241 -1.2826 -1.2421 -1.2027 -1.1648 -1.1292 -1.0973
 -1.0723
 -4.2946 -4.1040 -3.9306 -3.7741 -3.6287 -3.4889 -3.3521 -3.2166 -3.0832 -2.9530
 -2.8269 -2.7059 -2.5903 -2.4801 -2.3748 -2.1313 -1.9263 -1.7630 -1.6378 -1.5426
 -1.4717 -1.4187 -1.3768 -1.3407 -1.3069 -1.2739 -1.2413 -1.2091 -1.1777 -1.1481
 -1.1203
 -4.1663 -3.9916 -3.8327 -3.6872 -3.5528 -3.4263 -3.3026 -3.1793 -3.0561 -2.9335
 -2.8127 -2.6951 -2.5816 -2.4728 -2.3687 -2.1297 -1.9284 -1.7662 -1.6406 -1.5444
 -1.4722 -1.4191 -1.3797 -1.3488 -1.3223 -1.2971 -1.2723 -1.2472 -1.2219 -1.1971
 -1.1738
 -4.0478 -3.8800 -3.7325 -3.5946 -3.4679 -3.3495 -3.2363 -3.1251 -3.0133 -2.9013
 -2.7890 -2.6780 -2.5693 -2.4638 -2.3653 -2.1286 -1.9292 -1.7685 -1.6431
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F475W
 -6.1331 -5.7408 -5.4172 -5.1498 -4.9252 -4.7258 -4.5357 -4.3440 -4.1510 -3.9582
 -3.7594 -3.5528 -3.3443 -3.1461 -2.9500 -2.5565 -2.2205 -1.9339 -1.7051
 -5.7502 -5.3394 -5.0006 -4.7265 -4.5030 -4.3142 -4.1455 -3.9818 -3.8205 -3.6589
 -3.4910 -3.3119 -3.1230 -2.9380 -2.7679 -2.4094 -2.1174 -1.8721 -1.6724 -1.5147
 -5.4266 -5.0024 -4.6647 -4.4250 -4.2046 -4.0188 -3.8579 -3.7102 -3.5685 -3.4289
 -3.2861 -3.1340 -2.9679 -2.7957 -2.6342 -2.3001 -2.0396 -1.8258 -1.6500 -1.5088
 -1.3923
 -5.2193 -4.7873 -4.4480 -4.1890 -3.9874 -3.8214 -3.6727 -3.5292 -3.3914 -3.2599
 -3.1311 -2.9999 -2.8586 -2.7029 -2.5489 -2.2286 -1.9871 -1.7950 -1.6379 -1.5103
 -1.4049 -1.3146
 -5.1577 -4.7236 -4.3693 -4.0908 -3.8719 -3.6956 -3.5476 -3.4161 -3.2911 -3.1643
 -3.0325 -2.9045 -2.7778 -2.6425 -2.4980 -2.1857 -1.9540 -1.7756 -1.6325 -1.5161
 -1.4195 -1.3361 -1.2619 -1.1944
 -5.1406 -4.7096 -4.3538 -4.0615 -3.8209 -3.6219 -3.4558 -3.3152 -3.1941 -3.0872
 -2.9780 -2.8546 -2.7278 -2.6012 -2.4690 -2.1631 -1.9350 -1.7639 -1.6303 -1.5230
 -1.4346 -1.3582 -1.2898 -1.2270 -1.1686 -1.1145 -1.0652 -1.0211 -0.9849 -0.9651
 -5.1250 -4.7116 -4.3621 -4.0705 -3.8260 -3.6191 -3.4420 -3.2884 -3.1532 -3.0308
 -2.9177 -2.8093 -2.6970 -2.5792 -2.4547 -2.1548 -1.9259 -1.7574 -1.6291 -1.5286
 -1.4474 -1.3784 -1.3164 -1.2592 -1.2054 -1.1547 -1.1076 -1.0643 -1.0269 -0.9991
 -0.9873
 -5.0916 -4.7048 -4.3718 -4.0877 -3.8448 -3.6355 -3.4524 -3.2902 -3.1449 -3.0130
 -2.8902 -2.7742 -2.6629 -2.5551 -2.4448 -2.1580 -1.9248 -1.7549 -1.6283 -1.5315
 -1.4559 -1.3938 -1.3390 -1.2884 -1.2404 -1.1943 -1.1508 -1.1101 -1.0732 -1.0422
 -1.0227
 -5.0268 -4.6703 -4.3626 -4.0943 -3.8599 -3.6534 -3.4692 -3.3028 -3.1512 -3.0119
 -2.8825 -2.7606 -2.6444 -2.5335 -2.4275 -2.1618 -1.9296 -1.7547 -1.6271 -1.5313
 -1.4588 -1.4021 -1.3544 -1.3112 -1.2702 -1.2303 -1.1919 -1.1550 -1.1205 -1.0896
 -1.0652
 -4.9413 -4.6224 -4.3399 -4.0902 -3.8686 -3.6695 -3.4882 -3.3215 -3.1671 -3.0236
 -2.8895 -2.7633 -2.6437 -2.5296 -2.4211 -2.1655 -1.9406 -1.7613 -1.6295 -1.5322
 -1.4597 -1.4056 -1.3633 -1.3273 -1.2938 -1.2614 -1.2296 -1.1983 -1.1681 -1.1397
 -1.1130
 -4.8490 -4.5598 -4.3006 -4.0688 -3.8610 -3.6726 -3.4985 -3.3354 -3.1819 -3.0372
 -2.9009 -2.7722 -2.6504 -2.5344 -2.4238 -2.1688 -1.9492 -1.7701 -1.6339 -1.5336
 -1.4598 -1.4057 -1.3660 -1.3352 -1.3089 -1.2842 -1.2600 -1.2358 -1.2116 -1.1880
 -1.1657
 -4.7528 -4.4901 -4.2518 -4.0357 -3.8390 -3.6593 -3.4938 -3.3378 -3.1889 -3.0466
