 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F435W
 -9.0819 -8.8447 -8.9474 -8.8673 -8.6700 -8.3015 -7.7804 -7.4687 -7.1541 -6.8255
 -6.5185 -6.2408 -5.9868 -5.7445 -5.5081 -4.9773 -4.4246 -3.9112 -3.5424
 -8.8424 -8.4512 -8.1471 -7.9398 -7.8093 -7.6421 -7.3809 -7.0669 -6.7458 -6.4308
 -6.1342 -5.8624 -5.6132 -5.3813 -5.1621 -4.6525 -4.1868 -3.7909 -3.4862 -3.2534
 -8.4573 -8.0687 -7.7344 -7.4573 -7.2298 -7.0617 -6.9166 -6.7086 -6.4352 -6.1368
 -5.8486 -5.5824 -5.3412 -5.1208 -4.9172 -4.4625 -4.0602 -3.7127 -3.4401 -3.2309
 -3.0638
 -8.1388 -7.7815 -7.4535 -7.1653 -6.9106 -6.6786 -6.4722 -6.3006 -6.1178 -5.8848
 -5.6261 -5.3737 -5.1405 -4.9286 -4.7359 -4.3196 -3.9657 -3.6611 -3.4128 -3.2222
 -3.0696 -2.9409
 -7.8518 -7.5354 -7.2318 -6.9521 -6.6988 -6.4625 -6.2351 -6.0183 -5.8243 -5.6373
 -5.4376 -5.2190 -5.0012 -4.7976 -4.6120 -4.2204 -3.8996 -3.6253 -3.3994 -3.2232
 -3.0823 -2.9635 -2.8588 -2.7647
 -7.5871 -7.3077 -7.0370 -6.7760 -6.5332 -6.3062 -6.0869 -5.8705 -5.6597 -5.4582
 -5.2726 -5.0924 -4.9054 -4.7170 -4.5374 -4.1580 -3.8577 -3.6046 -3.3953 -3.2298
 -3.0985 -2.9884 -2.8915 -2.8034 -2.7182 -2.6377 -2.5652 -2.5030 -2.4533 -2.4170
 -7.3442 -7.0961 -6.8555 -6.6190 -6.3903 -6.1754 -5.9697 -5.7672 -5.5659 -5.3659
 -5.1743 -4.9961 -4.8278 -4.6624 -4.4983 -4.1267 -3.8351 -3.5965 -3.3973 -3.2388
 -3.1146 -3.0125 -2.9234 -2.8423 -2.7671 -2.6966 -2.6308 -2.5701 -2.5145 -2.4674
 -2.4406
 -7.1226 -6.9009 -6.6851 -6.4730 -6.2629 -6.0588 -5.8644 -5.6773 -5.4921 -5.3057
 -5.1208 -4.9428 -4.7760 -4.6193 -4.4689 -4.1192 -3.8281 -3.5963 -3.4037 -3.2486
 -3.1285 -3.0329 -2.9515 -2.8780 -2.8098 -2.7452 -2.6831 -2.6251 -2.5732 -2.5288
 -2.4929
 -6.9220 -6.7224 -6.5268 -6.3323 -6.1424 -5.9531 -5.7677 -5.5898 -5.4188 -5.2487
 -5.0771 -4.9071 -4.7438 -4.5895 -4.4437 -4.1130 -3.8296 -3.5988 -3.4109 -3.2574
