 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -1.9230 -1.8809 -2.0692 -2.0451 -1.9239 -1.7490 -1.5548 -1.4263 -1.3143 -1.1965
 -1.0839 -0.9785 -0.8817 -0.7959 -0.7214 -0.5688 -0.4779 -0.4126 -0.3886
 -1.9194 -1.7949 -1.6925 -1.6291 -1.6045 -1.5534 -1.4512 -1.3346 -1.2263 -1.1229
 -1.0233 -0.9298 -0.8444 -0.7680 -0.7002 -0.5656 -0.4770 -0.4277 -0.4050 -0.3985
 -1.7764 -1.6593 -1.5471 -1.4484 -1.3707 -1.3278 -1.3013 -1.2455 -1.1620 -1.0690
 -0.9799 -0.8955 -0.8180 -0.7484 -0.6866 -0.5642 -0.4844 -0.4412 -0.4222 -0.4169
 -0.4205
 -1.6529 -1.5541 -1.4515 -1.3513 -1.2607 -1.1841 -1.1268 -1.0937 -1.0623 -1.0106
 -0.9412 -0.8678 -0.7983 -0.7351 -0.6785 -0.5654 -0.4914 -0.4527 -0.4369 -0.4332
 -0.4368 -0.4463
 -1.5342 -1.4563 -1.3708 -1.2807 -1.1921 -1.1111 -1.0410 -0.9827 -0.9419 -0.9100
 -0.8753 -0.8290 -0.7754 -0.7209 -0.6700 -0.5656 -0.4959 -0.4606 -0.4480 -0.4470
 -0.4518 -0.4612 -0.4747 -0.4924
 -1.4192 -1.3566 -1.2898 -1.2154 -1.1368 -1.0589 -0.9876 -0.9254 -0.8728 -0.8296
 -0.7949 -0.7641 -0.7304 -0.6928 -0.6536 -0.5623 -0.4965 -0.4633 -0.4536 -0.4568
 -0.4644 -0.4752 -0.4890 -0.5058 -0.5256 -0.5490 -0.5766 -0.6089 -0.6462 -0.6886
 -1.3111 -1.2575 -1.2047 -1.1454 -1.0808 -1.0124 -0.9448 -0.8826 -0.8292 -0.7836
 -0.7441 -0.7097 -0.6795 -0.6509 -0.6218 -0.5510 -0.4922 -0.4590 -0.4525 -0.4605
 -0.4729 -0.4868 -0.5025 -0.5200 -0.5393 -0.5593 -0.5821 -0.6100 -0.6448 -0.6867
 -0.7316
 -1.2129 -1.1636 -1.1174 -1.0691 -1.0175 -0.9622 -0.9036 -0.8451 -0.7921 -0.7468
 -0.7081 -0.6739 -0.6426 -0.6145 -0.5884 -0.5300 -0.4820 -0.4514 -0.4451 -0.4567
 -0.4749 -0.4939 -0.5131 -0.5328 -0.5535 -0.5750 -0.5967 -0.6209 -0.6499 -0.6856
 -0.7293
 -1.1279 -1.0792 -1.0341 -0.9894 -0.9469 -0.9026 -0.8556 -0.8059 -0.7564 -0.7117
 -0.6738 -0.6417 -0.6129 -0.5861 -0.5609 -0.5069 -0.4662 -0.4404 -0.4337 -0.4467
 -0.4695 -0.4946 -0.5191 -0.5429 -0.5664 -0.5898 -0.6136 -0.6382 -0.6657 -0.6962
 -0.7295
 -1.0592 -1.0089 -0.9617 -0.9176 -0.8761 -0.8371 -0.7996 -0.7604 -0.7192 -0.6780
 -0.6408 -0.6096 -0.5831 -0.5588 -0.5362 -0.4872 -0.4498 -0.4272 -0.4210 -0.4329
 -0.4573 -0.4870 -0.5174 -0.5467 -0.5747 -0.6015 -0.6277 -0.6536 -0.6799 -0.7076
 -0.7369
 -1.0064 -0.9495 -0.8981 -0.8515 -0.8095 -0.7715 -0.7373 -0.7058 -0.6739 -0.6406
 -0.6072 -0.5769 -0.5515 -0.5303 -0.5115 -0.4689 -0.4343 -0.4139 -0.4089 -0.4190
 -0.4425 -0.4738 -0.5084 -0.5432 -0.5766 -0.6083 -0.6384 -0.6673 -0.6955 -0.7236
 -0.7528
 -0.9576 -0.8749 -0.8126 -0.7657 -0.7293 -0.6993 -0.6726 -0.6466 -0.6208 -0.5950
 -0.5689 -0.5429 -0.5189 -0.4989 -0.4825 -0.4489 -0.4197 -0.4008 -0.3966
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F070W
 -2.2233 -2.1946 -2.1260 -1.9661 -1.7795 -1.6024 -1.4565 -1.3391 -1.2340 -1.1338
 -1.0373 -0.9455 -0.8592 -0.7795 -0.7073 -0.5603 -0.4642 -0.4029 -0.3765
 -2.0091 -1.8913 -1.8342 -1.8085 -1.7046 -1.5513 -1.4035 -1.2826 -1.1809 -1.0865
 -0.9962 -0.9105 -0.8303 -0.7568 -0.6908 -0.5593 -0.4701 -0.4176 -0.3933 -0.3863
 -1.8871 -1.7541 -1.6381 -1.5532 -1.5192 -1.4737 -1.3663 -1.2454 -1.1424 -1.0530
 -0.9687 -0.8886 -0.8138 -0.7454 -0.6840 -0.5620 -0.4792 -0.4306 -0.4089 -0.4033
 -0.4071
 -1.7913 -1.6682 -1.5477 -1.4342 -1.3412 -1.2816 -1.2513 -1.1990 -1.1118 -1.0258
 -0.9466 -0.8720 -0.8021 -0.7381 -0.6807 -0.5662 -0.4880 -0.4418 -0.4219 -0.4178
 -0.4220 -0.4320
 -1.7041 -1.5952 -1.4850 -1.3760 -1.2739 -1.1829 -1.1110 -1.0628 -1.0320 -0.9858
 -0.9227 -0.8550 -0.7903 -0.7306 -0.6767 -0.5689 -0.4944 -0.4500 -0.4316 -0.4295
 -0.4352 -0.4456 -0.4600 -0.4794
 -1.6241 -1.5245 -1.4268 -1.3280 -1.2299 -1.1372 -1.0530 -0.9806 -0.9247 -0.8885
 -0.8589 -0.8202 -0.7713 -0.7190 -0.6694 -0.5682 -0.4973 -0.4543 -0.4371 -0.4376
 -0.4461 -0.4581 -0.4730 -0.4909 -0.5111 -0.5347 -0.5630 -0.5972 -0.6373 -0.6809
 -1.5430 -1.4526 -1.3656 -1.2790 -1.1910 -1.1036 -1.0203 -0.9444 -0.8778 -0.8232
 -0.7814 -0.7506 -0.7216 -0.6886 -0.6519 -0.5629 -0.4960 -0.4542 -0.4377 -0.4406
 -0.4529 -0.4682 -0.4851 -0.5038 -0.5245 -0.5467 -0.5718 -0.6012 -0.6361 -0.6772
 -0.7242
 -1.4688 -1.3798 -1.3028 -1.2246 -1.1478 -1.0698 -0.9925 -0.9185 -0.8509 -0.7914
 -0.7416 -0.7009 -0.6682 -0.6409 -0.6147 -0.5487 -0.4898 -0.4500 -0.4335 -0.4378
 -0.4542 -0.4741 -0.4946 -0.5156 -0.5375 -0.5591 -0.5820 -0.6083 -0.6396 -0.6772
 -0.7219
 -1.4079 -1.3141 -1.2383 -1.1664 -1.0967 -1.0288 -0.9606 -0.8924 -0.8272 -0.7677
 -0.7159 -0.6723 -0.6353 -0.6041 -0.5776 -0.5226 -0.4763 -0.4414 -0.4253 -0.4298
 -0.4491 -0.4741 -0.4997 -0.5247 -0.5494 -0.5742 -0.5995 -0.6269 -0.6565 -0.6881
 -0.7215
 -1.3686 -1.2639 -1.1810 -1.1086 -1.0439 -0.9820 -0.9224 -0.8630 -0.8038 -0.7468
 -0.6950 -0.6505 -0.6129 -0.5806 -0.5525 -0.4977 -0.4575 -0.4290 -0.4146 -0.4181
 -0.4380 -0.4666 -0.4975 -0.5278 -0.5569 -0.5849 -0.6126 -0.6400 -0.6679 -0.6972
 -0.7280
 -1.3625 -1.2308 -1.1332 -1.0554 -0.9918 -0.9324 -0.8775 -0.8254 -0.7743 -0.7232
 -0.6741 -0.6298 -0.5917 -0.5597 -0.5321 -0.4772 -0.4386 -0.4138 -0.4023 -0.4053
 -0.4239 -0.4536 -0.4883 -0.5238 -0.5583 -0.5911 -0.6226 -0.6529 -0.6825 -0.7122
 -0.7427
 -1.3836 -1.2149 -1.0951 -1.0078 -0.9407 -0.8831 -0.8308 -0.7822 -0.7369 -0.6930
 -0.6497 -0.6081 -0.5704 -0.5382 -0.5112 -0.4591 -0.4218 -0.3985 -0.3890
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F070W
 -2.4170 -2.3055 -2.0932 -1.8734 -1.6645 -1.4894 -1.3628 -1.2598 -1.1662 -1.0780
 -0.9938 -0.9132 -0.8364 -0.7638 -0.6960 -0.5538 -0.4533 -0.3908 -0.3600
 -2.1050 -2.0699 -2.0170 -1.8464 -1.6534 -1.4750 -1.3323 -1.2237 -1.1305 -1.0455
 -0.9651 -0.8886 -0.8158 -0.7473 -0.6838 -0.5524 -0.4611 -0.4046 -0.3766 -0.3683
 -1.9786 -1.8404 -1.7702 -1.7485 -1.6363 -1.4738 -1.3218 -1.2009 -1.1053 -1.0225
 -0.9456 -0.8729 -0.8039 -0.7391 -0.6791 -0.5557 -0.4702 -0.4171 -0.3906 -0.3834
 -0.3875
 -1.9097 -1.7568 -1.6240 -1.5283 -1.4881 -1.4392 -1.3208 -1.1931 -1.0881 -1.0042
 -0.9300 -0.8606 -0.7951 -0.7337 -0.6769 -0.5599 -0.4786 -0.4278 -0.4023 -0.3958
 -0.4005 -0.4115
 -1.8538 -1.7074 -1.5689 -1.4442 -1.3404 -1.2691 -1.2324 -1.1747 -1.0799 -0.9892
 -0.9154 -0.8487 -0.7863 -0.7279 -0.6740 -0.5628 -0.4850 -0.4360 -0.4114 -0.4057
 -0.4115 -0.4230 -0.4387 -0.4577
 -1.8031 -1.6642 -1.5330 -1.4083 -1.2918 -1.1897 -1.1080 -1.0517 -1.0155 -0.9656
 -0.8994 -0.8355 -0.7758 -0.7204 -0.6691 -0.5632 -0.4887 -0.4413 -0.4174 -0.4126
 -0.4201 -0.4334 -0.4497 -0.4691 -0.4908 -0.5161 -0.5465 -0.5832 -0.6255 -0.6686
 -1.7565 -1.6224 -1.4978 -1.3806 -1.2684 -1.1633 -1.0681 -0.9859 -0.9204 -0.8749
 -0.8414 -0.8046 -0.7588 -0.7091 -0.6610 -0.5604 -0.4892 -0.4434 -0.4201 -0.4160
 -0.4253 -0.4412 -0.4597 -0.4800 -0.5024 -0.5262 -0.5531 -0.5847 -0.6225 -0.6663
 -0.7119
 -1.7173 -1.5825 -1.4615 -1.3503 -1.2459 -1.1457 -1.0509 -0.9638 -0.8870 -0.8221
 -0.7712 -0.7353 -0.7068 -0.6769 -0.6426 -0.5538 -0.4861 -0.4420 -0.4191 -0.4153
 -0.4263 -0.4454 -0.4671 -0.4898 -0.5135 -0.5385 -0.5643 -0.5925 -0.6252 -0.6639
 -0.7096
 -1.6915 -1.5473 -1.4252 -1.3163 -1.2171 -1.1244 -1.0355 -0.9506 -0.8721 -0.8017
 -0.7412 -0.6922 -0.6545 -0.6252 -0.5999 -0.5370 -0.4783 -0.4365 -0.4143 -0.4105
 -0.4225 -0.4446 -0.4706 -0.4971 -0.5236 -0.5504 -0.5779 -0.6075 -0.6393 -0.6731
 -0.7086
 -1.6878 -1.5287 -1.3960 -1.2852 -1.1872 -1.0987 -1.0166 -0.9380 -0.8628 -0.7923
 -0.7288 -0.6741 -0.6291 -0.5929 -0.5635 -0.5084 -0.4634 -0.4276 -0.4064 -0.4021
 -0.4137 -0.4377 -0.4676 -0.4989 -0.5296 -0.5596 -0.5894 -0.6190 -0.6492 -0.6808
 -0.7150
 -1.7213 -1.5231 -1.3784 -1.2602 -1.1589 -1.0705 -0.9915 -0.9187 -0.8496 -0.7832
 -0.7207 -0.6643 -0.6156 -0.5753 -0.5421 -0.4822 -0.4422 -0.4132 -0.3955 -0.3912
 -0.4019 -0.4259 -0.4586 -0.4944 -0.5300 -0.5645 -0.5979 -0.6303 -0.6621 -0.6941
 -0.7269
 -1.8027 -1.5523 -1.3790 -1.2472 -1.1379 -1.0450 -0.9647 -0.8938 -0.8295 -0.7688
 -0.7106 -0.6560 -0.6063 -0.5634 -0.5277 -0.4631 -0.4220 -0.3957 -0.3816
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F070W
 -2.4739 -2.2849 -2.0432 -1.8219 -1.6180 -1.4455 -1.3206 -1.2231 -1.1370 -1.0527
 -0.9732 -0.8973 -0.8249 -0.7562 -0.6914 -0.5513 -0.4489 -0.3839 -0.3501
 -2.1898 -2.1734 -2.0236 -1.8124 -1.6144 -1.4357 -1.2982 -1.1939 -1.1065 -1.0250
 -0.9486 -0.8761 -0.8070 -0.7415 -0.6800 -0.5494 -0.4558 -0.3969 -0.3665 -0.3569
 -2.0122 -1.9016 -1.8854 -1.7954 -1.6181 -1.4444 -1.2923 -1.1761 -1.0848 -1.0048
 -0.9314 -0.8620 -0.7962 -0.7340 -0.6755 -0.5518 -0.4639 -0.4087 -0.3799 -0.3710
 -0.3749
 -1.9510 -1.7872 -1.6659 -1.6152 -1.5784 -1.4503 -1.3012 -1.1708 -1.0703 -0.9888
 -0.9172 -0.8507 -0.7879 -0.7287 -0.6731 -0.5553 -0.4716 -0.4187 -0.3911 -0.3826
 -0.3869 -0.3983
 -1.9123 -1.7454 -1.5960 -1.4733 -1.3901 -1.3520 -1.2908 -1.1771 -1.0653 -0.9762
 -0.9043 -0.8398 -0.7796 -0.7231 -0.6702 -0.5579 -0.4776 -0.4267 -0.3999 -0.3918
 -0.3968 -0.4088 -0.4251 -0.4449
 -1.8811 -1.7174 -1.5683 -1.4324 -1.3144 -1.2191 -1.1542 -1.1144 -1.0556 -0.9700
 -0.8924 -0.8284 -0.7701 -0.7159 -0.6655 -0.5584 -0.4814 -0.4321 -0.4061 -0.3984
 -0.4044 -0.4177 -0.4348 -0.4549 -0.4783 -0.5055 -0.5372 -0.5739 -0.6155 -0.6602
 -1.8548 -1.6934 -1.5473 -1.4140 -1.2912 -1.1810 -1.0862 -1.0098 -0.9560 -0.9175
 -0.8705 -0.8142 -0.7587 -0.7067 -0.6584 -0.5562 -0.4824 -0.4347 -0.4092 -0.4021
 -0.4090 -0.4244 -0.4434 -0.4645 -0.4879 -0.5138 -0.5426 -0.5754 -0.6133 -0.6577
 -0.7037
 -1.8371 -1.6721 -1.5273 -1.3973 -1.2784 -1.1681 -1.0671 -0.9777 -0.9017 -0.8404
 -0.7956 -0.7618 -0.7283 -0.6895 -0.6473 -0.5509 -0.4803 -0.4342 -0.4093 -0.4023
 -0.4100 -0.4274 -0.4494 -0.4730 -0.4977 -0.5239 -0.5512 -0.5810 -0.6151 -0.6549
 -0.7011
 -1.8335 -1.6567 -1.5076 -1.3780 -1.2623 -1.1567 -1.0581 -0.9667 -0.8844 -0.8125
 -0.7521 -0.7043 -0.6692 -0.6412 -0.6140 -0.5398 -0.4740 -0.4299 -0.4057 -0.3988
 -0.4070 -0.4265 -0.4519 -0.4791 -0.5066 -0.5346 -0.5635 -0.5935 -0.6253 -0.6607
 -0.6997
 -1.8504 -1.6567 -1.4974 -1.3624 -1.2461 -1.1432 -1.0494 -0.9616 -0.8797 -0.8047
 -0.7384 -0.6818 -0.6358 -0.6000 -0.5715 -0.5148 -0.4633 -0.4227 -0.3991 -0.3920
 -0.3998 -0.4203 -0.4487 -0.4801 -0.5116 -0.5427 -0.5738 -0.6048 -0.6365 -0.6695
 -0.7051
 -1.9018 -1.6734 -1.4999 -1.3553 -1.2321 -1.1275 -1.0357 -0.9523 -0.8746 -0.8015
 -0.7340 -0.6738 -0.6221 -0.5797 -0.5456 -0.4852 -0.4430 -0.4106 -0.3895 -0.3823
 -0.3895 -0.4099 -0.4401 -0.4753 -0.5114 -0.5468 -0.5813 -0.6150 -0.6482 -0.6817
 -0.7157
 -2.0085 -1.7196 -1.5190 -1.3605 -1.2272 -1.1151 -1.0203 -0.9379 -0.8640 -0.7952
 -0.7305 -0.6705 -0.6165 -0.5700 -0.5316 -0.4637 -0.4214 -0.3932 -0.3764
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F070W
 -2.4912 -2.2391 -1.9900 -1.7747 -1.5847 -1.4159 -1.2904 -1.1920 -1.1095 -1.0292
 -0.9535 -0.8815 -0.8129 -0.7476 -0.6859 -0.5493 -0.4452 -0.3764 -0.3391
 -2.3076 -2.2124 -1.9959 -1.7731 -1.5790 -1.4071 -1.2719 -1.1688 -1.0831 -1.0049
 -0.9318 -0.8627 -0.7969 -0.7344 -0.6752 -0.5463 -0.4503 -0.3883 -0.3553 -0.3439
