 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F277W
  0.9974  0.9413  0.9635  0.9750  0.9361  0.8845  0.8287  0.7735  0.7053  0.6361
  0.5637  0.4894  0.4129  0.3378  0.2645  0.0865 -0.0775 -0.2441 -0.4275
  0.9176  0.9089  0.8921  0.8693  0.8490  0.8306  0.7925  0.7385  0.6766  0.6097
  0.5389  0.4654  0.3911  0.3173  0.2446  0.0691 -0.0991 -0.2669 -0.4305 -0.5876
  0.8579  0.8521  0.8342  0.8094  0.7806  0.7507  0.7275  0.6968  0.6483  0.5873
  0.5204  0.4491  0.3759  0.3026  0.2301  0.0550 -0.1128 -0.2795 -0.4424 -0.5986
 -0.7483
  0.7885  0.7903  0.7770  0.7529  0.7227  0.6890  0.6538  0.6220  0.5924  0.5519
  0.4971  0.4324  0.3625  0.2906  0.2188  0.0440 -0.1236 -0.2894 -0.4515 -0.6072
 -0.7561 -0.8992
  0.7024  0.7181  0.7141  0.6960  0.6684  0.6353  0.5993  0.5615  0.5241  0.4875
  0.4493  0.4013  0.3431  0.2772  0.2079  0.0348 -0.1323 -0.2968 -0.4579 -0.6137
 -0.7623 -0.9045 -1.0413 -1.1735
  0.6011  0.6289  0.6394  0.6318  0.6113  0.5823  0.5484  0.5118  0.4727  0.4315
  0.3902  0.3487  0.3027  0.2497  0.1904  0.0256 -0.1401 -0.3024 -0.4620 -0.6179
 -0.7667 -0.9088 -1.0450 -1.1762 -1.3033 -1.4265 -1.5462 -1.6624 -1.7753 -1.8851
  0.4890  0.5250  0.5496  0.5543  0.5449  0.5238  0.4949  0.4616  0.4252  0.3862
  0.3444  0.3007  0.2558  0.2088  0.1577  0.0116 -0.1483 -0.3074 -0.4647 -0.6198
 -0.7693 -0.9119 -1.0479 -1.1785 -1.3044 -1.4262 -1.5442 -1.6591 -1.7710 -1.8802
 -1.9864
  0.3701  0.4116  0.4441  0.4607  0.4640  0.4542  0.4339  0.4064  0.3741  0.3388
