 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.4709 -2.2196 -3.1108 -3.0916 -1.8233 -0.2352 -0.8818 -1.8013 -2.2606 -2.2232
 -2.1601 -2.0667 -1.8820 -1.7181 -1.6458 -1.7783
 -1.4233 -1.7260 -2.1392 -2.1773 -1.6839 -0.9607 -1.1904 -1.5484 -1.7685 -1.8140
 -1.8339 -1.8188 -1.7560 -1.6985 -1.6865 -1.8091 -1.9446 -2.0694 -2.2119
 -1.4715 -1.5265 -1.6442 -1.6893 -1.6197 -1.4265 -1.4404 -1.4903 -1.5524 -1.6116
 -1.6569 -1.6801 -1.6879 -1.6966 -1.7205 -1.8346 -1.9597 -2.0861 -2.2166 -2.3428
 -2.4597
 -1.6155 -1.6211 -1.6258 -1.6276 -1.6308 -1.6326 -1.6318 -1.6270 -1.6123 -1.6161
 -1.6290 -1.6506 -1.6779 -1.7122 -1.7478 -1.8548 -1.9763 -2.1023 -2.2279 -2.3502
 -2.4697 -2.5863 -2.7006
 -1.6916 -1.6839 -1.6791 -1.6768 -1.6783 -1.6813 -1.6844 -1.6863 -1.6869 -1.6879
 -1.6945 -1.7090 -1.7302 -1.7579 -1.7914 -1.8884 -1.9986 -2.1174 -2.2397 -2.3606
 -2.4785 -2.5931 -2.7047 -2.8139 -2.9212
 -1.7818 -1.7625 -1.7483 -1.7393 -1.7355 -1.7357 -1.7383 -1.7422 -1.7468 -1.7514
 -1.7571 -1.7665 -1.7827 -1.8048 -1.8330 -1.9207 -2.0220 -2.1336 -2.2514 -2.3701
 -2.4865 -2.5996 -2.7094 -2.8165 -2.9211 -3.0240
 -1.8862 -1.8569 -1.8334 -1.8151 -1.8025 -1.7958 -1.7935 -1.7947 -1.7985 -1.8039
 -1.8107 -1.8194 -1.8316 -1.8488 -1.8726 -1.9517 -2.0465 -2.1509 -2.2630 -2.3787
 -2.4937 -2.6058 -2.7146 -2.8202 -2.9231 -3.0237 -3.1225 -3.2208 -3.3188 -3.4141
 -2.0047 -1.9671 -1.9344 -1.9061 -1.8830 -1.8663 -1.8554 -1.8502 -1.8494 -1.8521
 -1.8574 -1.8652 -1.8757 -1.8899 -1.9089 -1.9796 -2.0692 -2.1687 -2.2750 -2.3867
 -2.4999 -2.6114 -2.7196 -2.8245 -2.9262 -3.0253 -3.1220 -3.2174 -3.3126 -3.4078
 -3.5009
 -2.1356 -2.0908 -2.0495 -2.0115 -1.9778 -1.9498 -1.9282 -1.9132 -1.9045 -1.9015
 -1.9026 -1.9075 -1.9157 -1.9273 -1.9430 -2.0044 -2.0891 -2.1850 -2.2873 -2.3945
 -2.5050 -2.6156 -2.7238 -2.8285 -2.9299 -3.0281 -3.1240 -3.2175 -3.3097 -3.4018
 -3.4945
 -2.2731 -2.2231 -2.1755 -2.1301 -2.0868 -2.0477 -2.0144 -1.9878 -1.9686 -1.9564
 -1.9506 -1.9503 -1.9545 -1.9628 -1.9758 -2.0287 -2.1070 -2.1999 -2.2999 -2.4039
 -2.5112 -2.6203 -2.7284 -2.8337 -2.9354 -3.0337 -3.1290 -3.2219 -3.3127 -3.4025
 -3.4916
 -2.4130 -2.3597 -2.3069 -2.2546 -2.2034 -2.1552 -2.1114 -2.0735 -2.0428 -2.0197
 -2.0044 -1.9963 -1.9948 -1.9991 -2.0087 -2.0534 -2.1231 -2.2117 -2.3093 -2.4110
 -2.5154 -2.6219 -2.7289 -2.8343 -2.9368 -3.0356 -3.1312 -3.2238 -3.3139 -3.4021
 -3.4902
 -2.5630 -2.5006 -2.4406 -2.3829 -2.3257 -2.2705 -2.2181 -2.1706 -2.1289 -2.0953
 -2.0699 -2.0524 -2.0423 -2.0392 -2.0427 -2.0765 -2.1392 -2.2227 -2.3172 -2.4171
 -2.5196 -2.6237 -2.7287 -2.8334 -2.9362 -3.0360 -3.1324 -3.2256 -3.3158 -3.4035
 -3.4893
 -2.7230 -2.6457 -2.5766 -2.5150 -2.4537 -2.3936 -2.3310 -2.2758 -2.2257 -2.1830
 -2.1477 -2.1193 -2.0972 -2.0831 -2.0778 -2.0981 -2.1553 -2.2329 -2.3236
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.5955 -1.6056 -1.5960 -1.5561 -1.4694 -1.3260 -1.4193 -1.4935 -1.5339 -1.5530
 -1.5882 -1.6212 -1.6266 -1.6304 -1.6543 -1.7804
