 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  i   
 -0.0818 -0.0764 -0.0710 -0.0662 -0.0617 -0.0481 -0.0345 -0.0325 -0.0440 -0.0685
 -0.1031 -0.1435 -0.1862 -0.2285 -0.2690 -0.3073 -0.3440 -0.3793 -0.4137 -0.4482
 -0.4836
  0.0626  0.0609  0.0419  0.0244  0.0164  0.0067 -0.0032 -0.0124 -0.0204 -0.0267
 -0.0305 -0.0320 -0.0319 -0.0313 -0.0312 -0.0313 -0.0210 -0.0198 -0.0317
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  i   
 -1.0483 -0.9609 -0.8919 -0.8419 -0.8095 -0.7843 -0.7338 -0.6986 -0.6545 -0.6000
 -0.5346 -0.4634 -0.3893 -0.3165 -0.2506 -0.1218 -0.0452 -0.0108 -0.0070
 -0.9339 -0.8304 -0.7701 -0.7216 -0.6796 -0.6467 -0.6207 -0.5964 -0.5682 -0.5326
 -0.4871 -0.4304 -0.3664 -0.3034 -0.2456 -0.1320 -0.0627 -0.0321 -0.0268 -0.0352
 -0.8960 -0.7686 -0.6732 -0.6103 -0.5825 -0.5712 -0.5542 -0.5302 -0.5041 -0.4772
 -0.4455 -0.4054 -0.3542 -0.2988 -0.2466 -0.1427 -0.0786 -0.0503 -0.0463 -0.0552
 -0.0720
 -0.8766 -0.7532 -0.6526 -0.5736 -0.5161 -0.4793 -0.4653 -0.4654 -0.4584 -0.4372
 -0.4094 -0.3788 -0.3413 -0.2951 -0.2491 -0.1527 -0.0924 -0.0655 -0.0626 -0.0720
 -0.0881 -0.1094
 -0.8467 -0.7356 -0.6414 -0.5625 -0.4980 -0.4478 -0.4115 -0.3883 -0.3793 -0.3773
 -0.3672 -0.3481 -0.3216 -0.2866 -0.2468 -0.1593 -0.1023 -0.0764 -0.0750 -0.0859
 -0.1025 -0.1232 -0.1477 -0.1758
 -0.7971 -0.7019 -0.6196 -0.5481 -0.4860 -0.4329 -0.3892 -0.3551 -0.3294 -0.3118
 -0.3018 -0.2934 -0.2821 -0.2633 -0.2362 -0.1607 -0.1071 -0.0820 -0.0820 -0.0958
 -0.1145 -0.1361 -0.1604 -0.1874 -0.2171 -0.2499 -0.2866 -0.3284 -0.3771 -0.4279
 -0.7283 -0.6487 -0.5800 -0.5197 -0.4654 -0.4161 -0.3720 -0.3341 -0.3027 -0.2771
 -0.2564 -0.2402 -0.2291 -0.2187 -0.2039 -0.1538 -0.1061 -0.0819 -0.0826 -0.0998
 -0.1224 -0.1466 -0.1722 -0.1995 -0.2284 -0.2593 -0.2930 -0.3300 -0.3721 -0.4219
 -0.4742
 -0.6454 -0.5793 -0.5230 -0.4741 -0.4300 -0.3888 -0.3496 -0.3129 -0.2803 -0.2522
 -0.2281 -0.2074 -0.1906 -0.1768 -0.1646 -0.1314 -0.0980 -0.0764 -0.0773 -0.0967
 -0.1242 -0.1528 -0.1814 -0.2104 -0.2401 -0.2707 -0.3028 -0.3370 -0.3742 -0.4171
 -0.4680
 -0.5538 -0.4980 -0.4518 -0.4126 -0.3784 -0.3466 -0.3153 -0.2842 -0.2543 -0.2269
 -0.2026 -0.1815 -0.1630 -0.1471 -0.1331 -0.1034 -0.0806 -0.0658 -0.0673 -0.0876
 -0.1189 -0.1530 -0.1864 -0.2189 -0.2509 -0.2827 -0.3151 -0.3482 -0.3831 -0.4210
 -0.4644
 -0.4634 -0.4126 -0.3733 -0.3417 -0.3151 -0.2914 -0.2686 -0.2452 -0.2213 -0.1976
 -0.1753 -0.1554 -0.1381 -0.1228 -0.1091 -0.0798 -0.0605 -0.0515 -0.0547 -0.0742
 -0.1068 -0.1450 -0.1838 -0.2213 -0.2572 -0.2919 -0.3260 -0.3598 -0.3941 -0.4297
 -0.4673
 -0.3814 -0.3300 -0.2919 -0.2647 -0.2439 -0.2264 -0.2104 -0.1945 -0.1779 -0.1604
 -0.1426 -0.1256 -0.1103 -0.0971 -0.0855 -0.0600 -0.0421 -0.0360 -0.0414 -0.0600
 -0.0917 -0.1314 -0.1741 -0.2167 -0.2577 -0.2967 -0.3342 -0.3703 -0.4057 -0.4411
 -0.4775
 -0.3129 -0.2573 -0.2161 -0.1876 -0.1687 -0.1556 -0.1445 -0.1343 -0.1242 -0.1137
 -0.1022 -0.0902 -0.0809 -0.0692 -0.0623 -0.0440 -0.0254 -0.0193 -0.0274
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  i   
 -1.3130 -1.1990 -1.1057 -1.0278 -0.9597 -0.8947 -0.8272 -0.7542 -0.6799 -0.6056
 -0.5301 -0.4539 -0.3794 -0.3115 -0.2507 -0.1281 -0.0465 -0.0036  0.0056
 -1.1795 -1.0564 -0.9575 -0.8789 -0.8152 -0.7613 -0.7110 -0.6591 -0.6062 -0.5519
 -0.4942 -0.4320 -0.3674 -0.3061 -0.2505 -0.1387 -0.0644 -0.0260 -0.0163 -0.0240
 -1.0584 -0.9289 -0.8436 -0.7764 -0.7170 -0.6674 -0.6251 -0.5851 -0.5456 -0.5054
 -0.4624 -0.4142 -0.3599 -0.3047 -0.2535 -0.1500 -0.0810 -0.0443 -0.0349 -0.0423
 -0.0590
 -1.0236 -0.8682 -0.7481 -0.6622 -0.6099 -0.5845 -0.5614 -0.5315 -0.4982 -0.4644
 -0.4301 -0.3936 -0.3511 -0.3032 -0.2562 -0.1598 -0.0949 -0.0597 -0.0501 -0.0576
 -0.0739 -0.0956
 -1.0143 -0.8563 -0.7269 -0.6253 -0.5484 -0.4955 -0.4653 -0.4519 -0.4454 -0.4284
 -0.4011 -0.3699 -0.3364 -0.2978 -0.2561 -0.1664 -0.1051 -0.0712 -0.0618 -0.0698
 -0.0867 -0.1082 -0.1335 -0.1627
 -1.0024 -0.8507 -0.7230 -0.6185 -0.5347 -0.4694 -0.4200 -0.3843 -0.3623 -0.3545
 -0.3499 -0.3372 -0.3147 -0.2852 -0.2507 -0.1687 -0.1108 -0.0784 -0.0695 -0.0785
 -0.0971 -0.1197 -0.1450 -0.1731 -0.2041 -0.2379 -0.2759 -0.3197 -0.3691 -0.4197
 -0.9750 -0.8350 -0.7146 -0.6138 -0.5302 -0.4612 -0.4050 -0.3601 -0.3251 -0.2987
 -0.2816 -0.2733 -0.2667 -0.2545 -0.2342 -0.1660 -0.1119 -0.0810 -0.0725 -0.0826
 -0.1037 -0.1288 -0.1556 -0.1839 -0.2141 -0.2465 -0.2817 -0.3202 -0.3637 -0.4140
 -0.4664
 -0.9285 -0.8022 -0.6923 -0.5989 -0.5202 -0.4533 -0.3964 -0.3479 -0.3074 -0.2740
 -0.2467 -0.2253 -0.2113 -0.2026 -0.1934 -0.1546 -0.1082 -0.0791 -0.0708 -0.0815
 -0.1052 -0.1339 -0.1636 -0.1938 -0.2246 -0.2566 -0.2903 -0.3261 -0.3647 -0.4088
 -0.4603
 -0.8662 -0.7515 -0.6526 -0.5681 -0.4966 -0.4354 -0.3821 -0.3349 -0.2933 -0.2572
 -0.2261 -0.1998 -0.1781 -0.1618 -0.1499 -0.1250 -0.0970 -0.0724 -0.0649 -0.0756
 -0.1011 -0.1337 -0.1677 -0.2013 -0.2345 -0.2676 -0.3014 -0.3362 -0.3726 -0.4126
 -0.4564
 -0.8036 -0.6937 -0.6017 -0.5250 -0.4603 -0.4056 -0.3581 -0.3154 -0.2765 -0.2412
 -0.2095 -0.1816 -0.1576 -0.1374 -0.1211 -0.0935 -0.0750 -0.0607 -0.0554 -0.0656
 -0.0910 -0.1263 -0.1648 -0.2030 -0.2400 -0.2759 -0.3114 -0.3467 -0.3824 -0.4196
 -0.4586
 -0.7519 -0.6386 -0.5464 -0.4727 -0.4132 -0.3640 -0.3221 -0.2850 -0.2511 -0.2193
 -0.1898 -0.1630 -0.1390 -0.1182 -0.1006 -0.0687 -0.0511 -0.0430 -0.0427 -0.0533
 -0.0778 -0.1136 -0.1553 -0.1981 -0.2399 -0.2799 -0.3186 -0.3562 -0.3930 -0.4300
 -0.4677
 -0.7173 -0.5960 -0.4977 -0.4202 -0.3607 -0.3144 -0.2766 -0.2443 -0.2155 -0.1888
 -0.1635 -0.1397 -0.1174 -0.0971 -0.0884 -0.0506 -0.0253 -0.0193 -0.0268
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  i   
 -1.7732 -1.6295 -1.5064 -1.3942 -1.2848 -1.1666 -1.0289 -0.8743 -0.7390 -0.6256
 -0.5289 -0.4447 -0.3700 -0.3050 -0.2477 -0.1315 -0.0482  0.0019  0.0198
 -1.5880 -1.4379 -1.3134 -1.2057 -1.1073 -1.0094 -0.8991 -0.7827 -0.6781 -0.5865
 -0.5044 -0.4297 -0.3620 -0.3016 -0.2481 -0.1403 -0.0643 -0.0187 -0.0018 -0.0064
 -1.4536 -1.3001 -1.1726 -1.0650 -0.9714 -0.8864 -0.7999 -0.7101 -0.6271 -0.5524
 -0.4837 -0.4187 -0.3572 -0.3007 -0.2501 -0.1490 -0.0783 -0.0359 -0.0193 -0.0230
 -0.0393
 -1.3021 -1.1520 -1.0425 -0.9503 -0.8653 -0.7884 -0.7168 -0.6461 -0.5792 -0.5179
 -0.4608 -0.4060 -0.3519 -0.2999 -0.2521 -0.1563 -0.0898 -0.0496 -0.0335 -0.0365
 -0.0522 -0.0749
 -1.2384 -1.0558 -0.9128 -0.8054 -0.7303 -0.6805 -0.6368 -0.5873 -0.5347 -0.4835
 -0.4348 -0.3885 -0.3428 -0.2967 -0.2523 -0.1612 -0.0983 -0.0601 -0.0446 -0.0474
 -0.0630 -0.0854 -0.1121 -0.1429
 -1.2212 -1.0294 -0.8702 -0.7426 -0.6441 -0.5707 -0.5189 -0.4854 -0.4642 -0.4398
 -0.4064 -0.3677 -0.3283 -0.2890 -0.2493 -0.1633 -0.1035 -0.0672 -0.0524 -0.0554
 -0.0714 -0.0946 -0.1214 -0.1512 -0.1841 -0.2205 -0.2608 -0.3064 -0.3571 -0.4078
 -1.2189 -1.0253 -0.8605 -0.7247 -0.6160 -0.5306 -0.4646 -0.4139 -0.3764 -0.3527
 -0.3398 -0.3264 -0.3045 -0.2745 -0.2412 -0.1621 -0.1055 -0.0709 -0.0568 -0.0602
 -0.0769 -0.1015 -0.1297 -0.1599 -0.1921 -0.2267 -0.2641 -0.3051 -0.3507 -0.4019
 -0.4542
 -1.2124 -1.0239 -0.8600 -0.7220 -0.6089 -0.5179 -0.4449 -0.3867 -0.3399 -0.3029
 -0.2749 -0.2569 -0.2466 -0.2358 -0.2193 -0.1570 -0.1039 -0.0713 -0.0577 -0.0613
 -0.0786 -0.1051 -0.1356 -0.1676 -0.2006 -0.2348 -0.2709 -0.3092 -0.3504 -0.3962
 -0.4483
 -1.1918 -1.0111 -0.8527 -0.7172 -0.6045 -0.5123 -0.4365 -0.3742 -0.3228 -0.2803
 -0.2452 -0.2167 -0.1952 -0.1811 -0.1714 -0.1409 -0.0978 -0.0676 -0.0550 -0.0587
 -0.0765 -0.1047 -0.1383 -0.1733 -0.2085 -0.2439 -0.2801 -0.3173 -0.3563 -0.3985
 -0.4440
 -1.1686 -0.9915 -0.8371 -0.7066 -0.5965 -0.5050 -0.4298 -0.3669 -0.3137 -0.2685
 -0.2300 -0.1974 -0.1699 -0.1479 -0.1314 -0.1069 -0.0842 -0.0603 -0.0488 -0.0523
 -0.0698 -0.0989 -0.1352 -0.1739 -0.2126 -0.2506 -0.2883 -0.3260 -0.3642 -0.4037
 -0.4456
 -1.1570 -0.9731 -0.8162 -0.6865 -0.5789 -0.4900 -0.4166 -0.3553 -0.3032 -0.2581
 -0.2187 -0.1843 -0.1546 -0.1293 -0.1083 -0.0748 -0.0584 -0.0466 -0.0392 -0.0429
 -0.0598 -0.0888 -0.1267 -0.1690 -0.2117 -0.2535 -0.2942 -0.3338 -0.3730 -0.4123
 -0.4524
 -1.1677 -0.9705 -0.8040 -0.6668 -0.5560 -0.4673 -0.3955 -0.3361 -0.2863 -0.2432
 -0.2052 -0.1715 -0.1414 -0.1151 -0.1021 -0.0446 -0.0204 -0.0265 -0.0262
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  i   
 -2.0766 -1.9169 -1.7768 -1.6451 -1.5130 -1.3632 -1.1786 -0.9643 -0.7812 -0.6397
 -0.5294 -0.4402 -0.3655 -0.3012 -0.2450 -0.1321 -0.0492  0.0040  0.0275
 -1.8568 -1.6914 -1.5525 -1.4296 -1.3131 -1.1896 -1.0391 -0.8738 -0.7274 -0.6083
 -0.5105 -0.4284 -0.3583 -0.2979 -0.2451 -0.1395 -0.0633 -0.0157  0.0058  0.0041
 -1.7011 -1.5284 -1.3855 -1.2638 -1.1552 -1.0502 -0.9321 -0.8026 -0.6837 -0.5823
 -0.4960 -0.4208 -0.3547 -0.2969 -0.2464 -0.1463 -0.0755 -0.0308 -0.0111 -0.0120
 -0.0272
 -1.5458 -1.3903 -1.2538 -1.1345 -1.0293 -0.9338 -0.8392 -0.7375 -0.6405 -0.5549
 -0.4797 -0.4125 -0.3514 -0.2964 -0.2479 -0.1521 -0.0854 -0.0434 -0.0248 -0.0251
 -0.0394 -0.0621
 -1.4302 -1.2483 -1.0861 -0.9872 -0.9078 -0.8317 -0.7543 -0.6745 -0.5959 -0.5238
 -0.4590 -0.4002 -0.3455 -0.2945 -0.2481 -0.1561 -0.0928 -0.0531 -0.0354 -0.0356
 -0.0494 -0.0716 -0.0988 -0.1302
 -1.3636 -1.1485 -0.9850 -0.8564 -0.7578 -0.6847 -0.6329 -0.5894 -0.5415 -0.4882
 -0.4343 -0.3831 -0.3349 -0.2893 -0.2462 -0.1579 -0.0975 -0.0598 -0.0430 -0.0434
 -0.0571 -0.0796 -0.1068 -0.1373 -0.1712 -0.2086 -0.2503 -0.2974 -0.3489 -0.3998
 -1.3393 -1.1284 -0.9515 -0.8065 -0.6909 -0.6004 -0.5300 -0.4756 -0.4363 -0.4099
 -0.3862 -0.3558 -0.3184 -0.2790 -0.2405 -0.1572 -0.0994 -0.0636 -0.0476 -0.0483
 -0.0622 -0.0854 -0.1137 -0.1446 -0.1779 -0.2137 -0.2526 -0.2949 -0.3419 -0.3938
 -0.4460
 -1.3432 -1.1299 -0.9467 -0.7934 -0.6679 -0.5675 -0.4880 -0.4246 -0.3737 -0.3337
 -0.3051 -0.2871 -0.2726 -0.2534 -0.2270 -0.1534 -0.0983 -0.0644 -0.0490 -0.0500
 -0.0642 -0.0884 -0.1184 -0.1511 -0.1851 -0.2206 -0.2581 -0.2978 -0.3404 -0.3875
 -0.4401
 -1.3432 -1.1318 -0.9485 -0.7918 -0.6617 -0.5559 -0.4706 -0.4017 -0.3456 -0.2997
 -0.2620 -0.2323 -0.2110 -0.1972 -0.1857 -0.1431 -0.0934 -0.0616 -0.0472 -0.0483
 -0.0630 -0.0882 -0.1204 -0.1557 -0.1918 -0.2284 -0.2660 -0.3047 -0.3451 -0.3882
 -0.4355
 -1.3421 -1.1331 -0.9499 -0.7936 -0.6617 -0.5533 -0.4651 -0.3928 -0.3332 -0.2837
 -0.2422 -0.2074 -0.1786 -0.1560 -0.1397 -0.1138 -0.0841 -0.0556 -0.0422 -0.0434
 -0.0578 -0.0835 -0.1175 -0.1557 -0.1950 -0.2340 -0.2730 -0.3121 -0.3517 -0.3928
 -0.4361
 -1.3520 -1.1347 -0.9491 -0.7906 -0.6587 -0.5493 -0.4598 -0.3863 -0.3254 -0.2741
 -0.2305 -0.1932 -0.1614 -0.1346 -0.1126 -0.0788 -0.0609 -0.0450 -0.0340 -0.0355
 -0.0495 -0.0751 -0.1101 -0.1509 -0.1937 -0.2361 -0.2779 -0.3188 -0.3593 -0.4001
 -0.4417
 -1.3866 -1.1546 -0.9560 -0.7886 -0.6519 -0.5408 -0.4504 -0.3764 -0.3155 -0.2643
 -0.2204 -0.1824 -0.1493 -0.1208 -0.1044 -0.0381 -0.0238 -0.0298 -0.0226
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  i   
 -2.4106 -2.2429 -2.0902 -1.9409 -1.7844 -1.5975 -1.3577 -1.0727 -0.8308 -0.6554
 -0.5309 -0.4360 -0.3598 -0.2962 -0.2415 -0.1312 -0.0495  0.0062  0.0342
 -2.1565 -1.9809 -1.8305 -1.6937 -1.5584 -1.4066 -1.2113 -0.9866 -0.7863 -0.6322
 -0.5167 -0.4269 -0.3538 -0.2929 -0.2406 -0.1369 -0.0611 -0.0107  0.0137  0.0154
 -1.9730 -1.7866 -1.6314 -1.4978 -1.3753 -1.2495 -1.0967 -0.9188 -0.7523 -0.6157
 -0.5084 -0.4225 -0.3516 -0.2921 -0.2412 -0.1420 -0.0711 -0.0247 -0.0022 -0.0002
 -0.0137
 -1.8260 -1.6376 -1.4786 -1.3433 -1.2245 -1.1135 -0.9941 -0.8544 -0.7169 -0.5978
 -0.4997 -0.4187 -0.3503 -0.2922 -0.2424 -0.1464 -0.0794 -0.0358 -0.0149 -0.0127
 -0.0251 -0.0475
 -1.6220 -1.4569 -1.3256 -1.2085 -1.0991 -0.9964 -0.8966 -0.7877 -0.6761 -0.5742
 -0.4868 -0.4123 -0.3478 -0.2916 -0.2430 -0.1495 -0.0857 -0.0445 -0.0248 -0.0227
 -0.0344 -0.0559 -0.0834 -0.1155
 -1.5043 -1.3024 -1.1446 -1.0241 -0.9328 -0.8602 -0.7907 -0.7128 -0.6273 -0.5436
 -0.4677 -0.4010 -0.3418 -0.2890 -0.2421 -0.1510 -0.0898 -0.0508 -0.0320 -0.0303
 -0.0416 -0.0628 -0.0900 -0.1212 -0.1561 -0.1949 -0.2381 -0.2865 -0.3391 -0.3904
 -1.4669 -1.2461 -1.0647 -0.9185 -0.8030 -0.7118 -0.6398 -0.5825 -0.5342 -0.4873
 -0.4362 -0.3827 -0.3308 -0.2826 -0.2387 -0.1505 -0.0915 -0.0545 -0.0365 -0.0351
 -0.0466 -0.0678 -0.0955 -0.1271 -0.1614 -0.1985 -0.2386 -0.2826 -0.3313 -0.3841
 -0.4363
 -1.4667 -1.2358 -1.0409 -0.8789 -0.7475 -0.6422 -0.5577 -0.4886 -0.4317 -0.3872
 -0.3550 -0.3295 -0.3017 -0.2679 -0.2307 -0.1477 -0.0906 -0.0555 -0.0383 -0.0370
 -0.0488 -0.0704 -0.0993 -0.1321 -0.1670 -0.2038 -0.2427 -0.2840 -0.3284 -0.3769
 -0.4303
 -1.4796 -1.2430 -1.0412 -0.8701 -0.7282 -0.6128 -0.5199 -0.4447 -0.3831 -0.3319
 -0.2901 -0.2582 -0.2359 -0.2191 -0.2013 -0.1408 -0.0865 -0.0531 -0.0371 -0.0362
 -0.0482 -0.0706 -0.1008 -0.1356 -0.1724 -0.2102 -0.2492 -0.2894 -0.3315 -0.3763
 -0.4251
 -1.4988 -1.2610 -1.0537 -0.8773 -0.7285 -0.6061 -0.5069 -0.4264 -0.3607 -0.3064
 -0.2610 -0.2230 -0.1922 -0.1687 -0.1520 -0.1199 -0.0796 -0.0481 -0.0331 -0.0323
 -0.0443 -0.0671 -0.0984 -0.1353 -0.1746 -0.2145 -0.2547 -0.2953 -0.3366 -0.3793
 -0.4243
 -1.5300 -1.2821 -1.0708 -0.8880 -0.7349 -0.6076 -0.5036 -0.4192 -0.3502 -0.2931
 -0.2453 -0.2049 -0.1707 -0.1421 -0.1190 -0.0839 -0.0618 -0.0395 -0.0260 -0.0256
 -0.0375 -0.0603 -0.0922 -0.1308 -0.1728 -0.2156 -0.2584 -0.3006 -0.3427 -0.3851
 -0.4284
 -1.5859 -1.3217 -1.0952 -0.9038 -0.7427 -0.6108 -0.5029 -0.4151 -0.3437 -0.2847
 -0.2353 -0.1934 -0.1575 -0.1269 -0.1023 -0.0328 -0.0331 -0.0273 -0.0158
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  i   
 -2.7375 -2.5786 -2.4287 -2.2733 -2.0960 -1.8689 -1.5660 -1.2012 -0.8957 -0.6827
 -0.5401 -0.4382 -0.3595 -0.2956 -0.2411 -0.1330 -0.0522  0.0053  0.0378
 -2.4622 -2.2897 -2.1381 -1.9945 -1.8435 -1.6622 -1.4176 -1.1252 -0.8619 -0.6662
 -0.5301 -0.4311 -0.3544 -0.2922 -0.2399 -0.1374 -0.0619 -0.0094  0.0189  0.0247
 -2.2547 -2.0658 -1.9065 -1.7664 -1.6325 -1.4860 -1.2967 -1.0641 -0.8396 -0.6594
 -0.5273 -0.4295 -0.3533 -0.2915 -0.2400 -0.1410 -0.0700 -0.0215  0.0041  0.0093
 -0.0016
 -2.0963 -1.8942 -1.7247 -1.5809 -1.4531 -1.3284 -1.1838 -1.0018 -0.8145 -0.6525
 -0.5262 -0.4298 -0.3539 -0.2921 -0.2408 -0.1441 -0.0767 -0.0313 -0.0077 -0.0028
 -0.0127 -0.0336
 -1.9174 -1.7369 -1.5744 -1.4312 -1.3044 -1.1883 -1.0717 -0.9326 -0.7803 -0.6393
 -0.5222 -0.4292 -0.3543 -0.2928 -0.2416 -0.1462 -0.0818 -0.0390 -0.0168 -0.0124
 -0.0217 -0.0415 -0.0685 -0.1007
 -1.6965 -1.5087 -1.3669 -1.2563 -1.1579 -1.0605 -0.9612 -0.8542 -0.7345 -0.6161
 -0.5117 -0.4248 -0.3528 -0.2925 -0.2416 -0.1472 -0.0850 -0.0446 -0.0235 -0.0196
 -0.0287 -0.0478 -0.0742 -0.1055 -0.1408 -0.1802 -0.2244 -0.2742 -0.3275 -0.3792
 -1.6071 -1.3857 -1.2088 -1.0708 -0.9634 -0.8786 -0.8087 -0.7408 -0.6631 -0.5766
 -0.4910 -0.4140 -0.3472 -0.2898 -0.2401 -0.1466 -0.0862 -0.0480 -0.0280 -0.0244
 -0.0336 -0.0526 -0.0789 -0.1101 -0.1447 -0.1825 -0.2236 -0.2688 -0.3188 -0.3724
 -0.4249
 -1.5867 -1.3468 -1.1478 -0.9855 -0.8554 -0.7510 -0.6657 -0.5936 -0.5311 -0.4777
 -0.4298 -0.3820 -0.3318 -0.2820 -0.2358 -0.1445 -0.0852 -0.0489 -0.0301 -0.0266
 -0.0362 -0.0554 -0.0821 -0.1140 -0.1490 -0.1863 -0.2262 -0.2685 -0.3143 -0.3644
 -0.4185
 -1.5980 -1.3470 -1.1339 -0.9556 -0.8089 -0.6898 -0.5931 -0.5131 -0.4449 -0.3864
 -0.3386 -0.3025 -0.2745 -0.2483 -0.2188 -0.1392 -0.0813 -0.0466 -0.0292 -0.0263
 -0.0361 -0.0561 -0.0837 -0.1168 -0.1532 -0.1913 -0.2311 -0.2725 -0.3160 -0.3622
 -0.4125
 -1.6321 -1.3714 -1.1481 -0.9585 -0.7994 -0.6685 -0.5620 -0.4753 -0.4037 -0.3433
 -0.2921 -0.2494 -0.2157 -0.1906 -0.1715 -0.1262 -0.0754 -0.0419 -0.0256 -0.0231
 -0.0331 -0.0535 -0.0819 -0.1164 -0.1545 -0.1943 -0.2352 -0.2768 -0.3195 -0.3637
 -0.4102
 -1.6811 -1.4088 -1.1758 -0.9760 -0.8078 -0.6675 -0.5527 -0.4595 -0.3835 -0.3208
 -0.2681 -0.2235 -0.1859 -0.1549 -0.1305 -0.0923 -0.0629 -0.0342 -0.0191 -0.0173
 -0.0273 -0.0479 -0.0770 -0.1125 -0.1525 -0.1946 -0.2375 -0.2806 -0.3239 -0.3678
 -0.4128
 -1.7553 -1.4657 -1.2163 -1.0049 -0.8255 -0.6770 -0.5548 -0.4554 -0.3748 -0.3089
 -0.2543 -0.2083 -0.1693 -0.1361 -0.0958 -0.0375 -0.0438 -0.0235 -0.0097
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =  i   
 -3.0011 -2.8676 -2.7400 -2.5996 -2.4165 -2.1387 -1.7566 -1.3121 -0.9532 -0.7018
 -0.5397 -0.4296 -0.3478 -0.2823 -0.2283 -0.1223 -0.0440  0.0129  0.0482
 -2.7281 -2.5750 -2.4386 -2.3032 -2.1454 -1.9337 -1.6270 -1.2586 -0.9324 -0.6934
 -0.5344 -0.4252 -0.3442 -0.2802 -0.2273 -0.1259 -0.0518  0.0012  0.0319  0.0408
 -2.5120 -2.3357 -2.1856 -2.0494 -1.9103 -1.7431 -1.5101 -1.2140 -0.9262 -0.6981
 -0.5384 -0.4273 -0.3451 -0.2806 -0.2279 -0.1287 -0.0580 -0.0086  0.0192  0.0267
  0.0175
