 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F770W
 -6.0792 -6.1963 -6.3621 -6.4413 -6.5065 -6.5859 -6.6739 -6.7632 -6.8587 -6.9509
 -7.0400 -7.1257 -7.2090 -7.2910 -7.3701 -7.5612 -7.7477 -7.9337 -8.1038
 -6.1661 -6.2435 -6.3300 -6.4264 -6.5314 -6.6299 -6.7183 -6.8059 -6.8968 -6.9877
 -7.0767 -7.1634 -7.2477 -7.3296 -7.4094 -7.6018 -7.7881 -7.9670 -8.1366 -8.2974
 -6.1934 -6.2677 -6.3506 -6.4389 -6.5323 -6.6331 -6.7367 -6.8340 -6.9256 -7.0144
 -7.1022 -7.1886 -7.2730 -7.3553 -7.4354 -7.6272 -7.8110 -7.9886 -8.1583 -8.3195
 -8.4723
 -6.2276 -6.2968 -6.3756 -6.4602 -6.5488 -6.6405 -6.7358 -6.8353 -6.9351 -7.0309
 -7.1208 -7.2067 -7.2905 -7.3725 -7.4527 -7.6447 -7.8274 -8.0039 -8.1733 -8.3346
 -8.4876 -8.6332
 -6.2751 -6.3322 -6.4045 -6.4845 -6.5690 -6.6566 -6.7463 -6.8375 -6.9318 -7.0278
 -7.1230 -7.2147 -7.3018 -7.3845 -7.4644 -7.6563 -7.8387 -8.0144 -8.1834 -8.3448
 -8.4981 -8.6438 -8.7828 -8.9155
 -6.3347 -6.3806 -6.4402 -6.5132 -6.5925 -6.6757 -6.7614 -6.8483 -6.9365 -7.0262
 -7.1170 -7.2082 -7.2982 -7.3857 -7.4696 -7.6635 -7.8457 -8.0211 -8.1899 -8.3516
 -8.5052 -8.6512 -8.7903 -8.9233 -9.0508 -9.1735 -9.2922 -9.4074 -9.5197 -9.6294
 -6.4028 -6.4405 -6.4857 -6.5493 -6.6213 -6.6989 -6.7800 -6.8630 -6.9473 -7.0325
 -7.1182 -7.2042 -7.2907 -7.3770 -7.4623 -7.6647 -7.8488 -8.0239 -8.1933 -8.3556
 -8.5098 -8.6563 -8.7957 -8.9289 -9.0563 -9.1787 -9.2968 -9.4110 -9.5217 -9.6296
 -9.7358
