 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F356W
  0.8568  0.7229  0.6853  0.6672  0.6159  0.5474  0.4705  0.3975  0.3147  0.2329
  0.1524  0.0730 -0.0062 -0.0843 -0.1621 -0.3539 -0.5357 -0.7050 -0.8723
  0.7633  0.7087  0.6512  0.5896  0.5287  0.4793  0.4231  0.3548  0.2788  0.2001
  0.1211  0.0424 -0.0357 -0.1131 -0.1897 -0.3771 -0.5578 -0.7313 -0.8971 -1.0555
  0.7171  0.6639  0.6066  0.5461  0.4835  0.4190  0.3608  0.3067  0.2430  0.1712
  0.0958  0.0192 -0.0575 -0.1340 -0.2098 -0.3950 -0.5740 -0.7466 -0.9120 -1.0698
 -1.2206
  0.6691  0.6189  0.5641  0.5050  0.4425  0.3783  0.3137  0.2507  0.1928  0.1335
  0.0680 -0.0028 -0.0762 -0.1506 -0.2251 -0.4084 -0.5859 -0.7578 -0.9230 -1.0806
 -1.2308 -1.3746
  0.6136  0.5711  0.5204  0.4648  0.4050  0.3420  0.2774  0.2131  0.1490  0.0870
  0.0278 -0.0331 -0.0981 -0.1672 -0.2387 -0.4186 -0.5943 -0.7654 -0.9307 -1.0886
 -1.2386 -1.3819 -1.5193 -1.6516
  0.5505  0.5150  0.4723  0.4217  0.3663  0.3069  0.2445  0.1810  0.1170  0.0533
 -0.0091 -0.0696 -0.1296 -0.1915 -0.2561 -0.4278 -0.6005 -0.7699 -0.9349 -1.0938
 -1.2444 -1.3877 -1.5246 -1.6562 -1.7832 -1.9062 -2.0254 -2.1413 -2.2541 -2.3641
  0.4815  0.4510  0.4168  0.3727  0.3230  0.2685  0.2105  0.1499  0.0876  0.0249
 -0.0374 -0.0987 -0.1591 -0.2192 -0.2800 -0.4393 -0.6062 -0.7721 -0.9361 -1.0959
 -1.2479 -1.3919 -1.5290 -1.6602 -1.7862 -1.9078 -2.0257 -2.1401 -2.2515 -2.3602
 -2.4665
  0.4082  0.3812  0.3518  0.3148  0.2721  0.2240  0.1714  0.1155  0.0569 -0.0034
 -0.0642 -0.1246 -0.1842 -0.2436 -0.3030 -0.4550 -0.6136 -0.7748 -0.9356 -1.0948
 -1.2485 -1.3942 -1.5320 -1.6634 -1.7893 -1.9103 -2.0271 -2.1402 -2.2501 -2.3573
 -2.4620
  0.3323  0.3075  0.2799  0.2461  0.2107  0.1696  0.1236  0.0736  0.0200 -0.0361
 -0.0938 -0.1524 -0.2106 -0.2685 -0.3262 -0.4729 -0.6250 -0.7805 -0.9374 -1.0942
 -1.2484 -1.3962 -1.5359 -1.6684 -1.7947 -1.9158 -2.0324 -2.1449 -2.2539 -2.3598
 -2.4626
  0.2554  0.2321  0.2051  0.1747  0.1414  0.1055  0.0667  0.0235 -0.0236 -0.0741
 -0.1271 -0.1820 -0.2378 -0.2936 -0.3494 -0.4904 -0.6357 -0.7859 -0.9381 -1.0908
 -1.2429 -1.3916 -1.5336 -1.6680 -1.7955 -1.9171 -2.0338 -2.1461 -2.2544 -2.3593
 -2.4629
  0.1797  0.1545  0.1270  0.0974  0.0660  0.0329 -0.0015 -0.0378 -0.0779 -0.1215
 -0.1684 -0.2180 -0.2696 -0.3225 -0.3759 -0.5109 -0.6492 -0.7928 -0.9401 -1.0889
 -1.2376 -1.3848 -1.5278 -1.6646 -1.7941 -1.9172 -2.0347 -2.1474 -2.2557 -2.3604
 -2.4616
  0.1084  0.0661  0.0314  0.0017 -0.0256 -0.0524 -0.0804 -0.1109 -0.1443 -0.1808
 -0.2205 -0.2635 -0.3092 -0.3570 -0.4066 -0.5346 -0.6664 -0.8027 -0.9444
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F356W
  0.8431  0.7849  0.7477  0.7038  0.6433  0.5723  0.4931  0.4096  0.3250  0.2409
  0.1584  0.0773 -0.0024 -0.0811 -0.1588 -0.3491 -0.5318 -0.7057 -0.8731
  0.8116  0.7618  0.7053  0.6520  0.6052  0.5403  0.4641  0.3821  0.2979  0.2134
  0.1303  0.0488 -0.0311 -0.1097 -0.1870 -0.3746 -0.5548 -0.7280 -0.8937 -1.0521
  0.7750  0.7229  0.6682  0.6111  0.5490  0.4954  0.4342  0.3592  0.2777  0.1941
  0.1112  0.0295 -0.0506 -0.1292 -0.2065 -0.3934 -0.5721 -0.7437 -0.9084 -1.0661
 -1.2169
  0.7370  0.6850  0.6292  0.5703  0.5088  0.4453  0.3823  0.3239  0.2556  0.1776
  0.0967  0.0158 -0.0640 -0.1425 -0.2197 -0.4064 -0.5844 -0.7551 -0.9192 -1.0765
 -1.2267 -1.3706
  0.6956  0.6463  0.5920  0.5338  0.4721  0.4078  0.3414  0.2757  0.2128  0.1498
  0.0791  0.0032 -0.0745 -0.1521 -0.2288 -0.4150 -0.5927 -0.7628 -0.9267 -1.0840
 -1.2340 -1.3775 -1.5150 -1.6478
  0.6484  0.6038  0.5531  0.4976  0.4382  0.3752  0.3096  0.2427  0.1756  0.1091
  0.0445 -0.0204 -0.0892 -0.1617 -0.2362 -0.4207 -0.5978 -0.7675 -0.9312 -1.0889
 -1.2393 -1.3828 -1.5199 -1.6517 -1.7790 -1.9022 -2.0219 -2.1382 -2.2514 -2.3614
  0.5935  0.5547  0.5097  0.4587  0.4029  0.3431  0.2801  0.2146  0.1479  0.0806
  0.0135 -0.0525 -0.1167 -0.1815 -0.2484 -0.4253 -0.6009 -0.7698 -0.9330 -1.0910
 -1.2425 -1.3866 -1.5238 -1.6553 -1.7817 -1.9038 -2.0220 -2.1368 -2.2486 -2.3576
 -2.4639
  0.5320  0.4969  0.4588  0.4140  0.3634  0.3081  0.2490  0.1868  0.1224  0.0569
 -0.0094 -0.0758 -0.1413 -0.2056 -0.2693 -0.4327 -0.6033 -0.7706 -0.9327 -1.0905
 -1.2431 -1.3885 -1.5265 -1.6581 -1.7843 -1.9057 -2.0229 -2.1365 -2.2468 -2.3543
 -2.4593
  0.4654  0.4327  0.3990  0.3608  0.3164  0.2667  0.2124  0.1545  0.0938  0.0311
 -0.0328 -0.0975 -0.1622 -0.2262 -0.2896 -0.4477 -0.6096 -0.7735 -0.9337 -1.0903
 -1.2433 -1.3905 -1.5301 -1.6628 -1.7893 -1.9107 -2.0277 -2.1408 -2.2504 -2.3566
 -2.4596
  0.3960  0.3650  0.3332  0.2991  0.2614  0.2183  0.1701  0.1177  0.0617  0.0030
 -0.0575 -0.1194 -0.1819 -0.2443 -0.3064 -0.4610 -0.6170 -0.7751 -0.9323 -1.0865
 -1.2382 -1.3861 -1.5277 -1.6621 -1.7898 -1.9117 -2.0288 -2.1414 -2.2502 -2.3555
 -2.4597
  0.3282  0.2944  0.2621  0.2303  0.1976  0.1604  0.1188  0.0728  0.0225 -0.0312
