 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F460M
  0.2913  0.1495  0.0353 -0.0149 -0.0804 -0.1463 -0.2055 -0.2629 -0.3241 -0.4040
 -0.4811 -0.5564 -0.6303 -0.7016 -0.7718 -0.9388 -1.0853 -1.1803 -1.3765
  0.2221  0.1583  0.0873  0.0059 -0.0836 -0.1619 -0.2298 -0.2950 -0.3587 -0.4338
 -0.5101 -0.5857 -0.6597 -0.7322 -0.8030 -0.9701 -1.1192 -1.2572 -1.4006 -1.5584
  0.2025  0.1451  0.0813  0.0107 -0.0665 -0.1512 -0.2360 -0.3101 -0.3795 -0.4502
 -0.5248 -0.5993 -0.6731 -0.7457 -0.8170 -0.9861 -1.1377 -1.2755 -1.4203 -1.5764
 -1.7278
  0.1749  0.1233  0.0651  0.0005 -0.0702 -0.1452 -0.2231 -0.3044 -0.3836 -0.4596
 -0.5333 -0.6061 -0.6784 -0.7503 -0.8215 -0.9927 -1.1485 -1.2907 -1.4349 -1.5895
 -1.7405 -1.8851
  0.1363  0.0929  0.0414 -0.0174 -0.0827 -0.1526 -0.2248 -0.2989 -0.3766 -0.4559
 -0.5340 -0.6088 -0.6809 -0.7515 -0.8216 -0.9935 -1.1533 -1.2998 -1.4457 -1.5989
 -1.7498 -1.8942 -2.0323 -2.1647
  0.0880  0.0511  0.0080 -0.0432 -0.1016 -0.1661 -0.2342 -0.3043 -0.3769 -0.4515
 -0.5275 -0.6035 -0.6777 -0.7498 -0.8202 -0.9912 -1.1537 -1.3045 -1.4529 -1.6055
 -1.7564 -1.9010 -2.0390 -2.1713 -2.2984 -2.4210 -2.5397 -2.6549 -2.7671 -2.8766
  0.0326 -0.0004 -0.0363 -0.0797 -0.1297 -0.1871 -0.2495 -0.3152 -0.3847 -0.4556
 -0.5273 -0.5995 -0.6719 -0.7440 -0.8151 -0.9876 -1.1514 -1.3061 -1.4561 -1.6091
 -1.7608 -1.9059 -2.0441 -2.1764 -2.3033 -2.4254 -2.5433 -2.6574 -2.7681 -2.8760
 -2.9819
 -0.0272 -0.0583 -0.0907 -0.1278 -0.1702 -0.2183 -0.2730 -0.3327 -0.3979 -0.4656
 -0.5343 -0.6031 -0.6718 -0.7410 -0.8103 -0.9820 -1.1474 -1.3042 -1.4555 -1.6091
 -1.7624 -1.9087 -2.0477 -2.1803 -2.3073 -2.4292 -2.5465 -2.6598 -2.7696 -2.8764
 -2.9806
 -0.0890 -0.1194 -0.1512 -0.1880 -0.2231 -0.2642 -0.3100 -0.3613 -0.4198 -0.4830
 -0.5482 -0.6142 -0.6801 -0.7461 -0.8123 -0.9791 -1.1439 -1.3011 -1.4542 -1.6079
 -1.7631 -1.9118 -2.0523 -2.1858 -2.3133 -2.4354 -2.5529 -2.6662 -2.7757 -2.8817
 -2.9844
 -0.1501 -0.1805 -0.2130 -0.2474 -0.2835 -0.3210 -0.3603 -0.4032 -0.4516 -0.5079
 -0.5678 -0.6298 -0.6927 -0.7558 -0.8191 -0.9785 -1.1391 -1.2967 -1.4490 -1.6013
 -1.7567 -1.9080 -2.0510 -2.1860 -2.3144 -2.4371 -2.5549 -2.6681 -2.7774 -2.8830
 -2.9871
 -0.2082 -0.2423 -0.2772 -0.3127 -0.3488 -0.3853 -0.4221 -0.4594 -0.4990 -0.5455
 -0.5979 -0.6540 -0.7122 -0.7718 -0.8319 -0.9838 -1.1377 -1.2921 -1.4434 -1.5946
 -1.7482 -1.9004 -2.0462 -2.1839 -2.3139 -2.4378 -2.5563 -2.6699 -2.7793 -2.8849
 -2.9871
 -0.2624 -0.3185 -0.3638 -0.4014 -0.4342 -0.4647 -0.4949 -0.5264 -0.5607 -0.5988
 -0.6416 -0.6895 -0.7411 -0.7952 -0.8511 -0.9947 -1.1412 -1.2900 -1.4398
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F460M
  0.2230  0.1298  0.0540 -0.0093 -0.0769 -0.1454 -0.2132 -0.2801 -0.3403 -0.4165
 -0.4957 -0.5734 -0.6491 -0.7223 -0.7934 -0.9623 -1.1148 -1.2370 -1.3878
  0.2307  0.1615  0.0767 -0.0135 -0.0855 -0.1568 -0.2297 -0.3005 -0.3669 -0.4447
 -0.5247 -0.6034 -0.6800 -0.7543 -0.8264 -0.9966 -1.1485 -1.2827 -1.4118 -1.5563
  0.2220  0.1612  0.0933  0.0156 -0.0750 -0.1602 -0.2351 -0.3094 -0.3802 -0.4555
 -0.5351 -0.6141 -0.6913 -0.7664 -0.8394 -1.0118 -1.1662 -1.3020 -1.4324 -1.5757
 -1.7244
  0.2057  0.1499  0.0883  0.0201 -0.0556 -0.1396 -0.2288 -0.3109 -0.3861 -0.4589
 -0.5368 -0.6153 -0.6925 -0.7680 -0.8415 -1.0161 -1.1743 -1.3145 -1.4479 -1.5897
 -1.7370 -1.8812
  0.1823  0.1316  0.0748  0.0123 -0.0566 -0.1319 -0.2119 -0.2958 -0.3807 -0.4588
 -0.5355 -0.6125 -0.6889 -0.7641 -0.8378 -1.0142 -1.1763 -1.3220 -1.4590 -1.5999
 -1.7461 -1.8899 -2.0280 -2.1610
  0.1492  0.1059  0.0548 -0.0027 -0.0665 -0.1359 -0.2101 -0.2873 -0.3666 -0.4472
 -0.5282 -0.6072 -0.6838 -0.7584 -0.8316 -1.0087 -1.1740 -1.3251 -1.4664 -1.6074
 -1.7526 -1.8963 -2.0344 -2.1669 -2.2944 -2.4175 -2.5367 -2.6523 -2.7647 -2.8741
  0.1086  0.0710  0.0267 -0.0243 -0.0824 -0.1467 -0.2160 -0.2889 -0.3639 -0.4395
 -0.5166 -0.5955 -0.6738 -0.7501 -0.8243 -1.0015 -1.1690 -1.3246 -1.4701 -1.6122
 -1.7570 -1.9008 -2.0391 -2.1716 -2.2988 -2.4212 -2.5395 -2.6540 -2.7653 -2.8737
 -2.9794
  0.0616  0.0258 -0.0115 -0.0553 -0.1060 -0.1640 -0.2280 -0.2963 -0.3677 -0.4402
 -0.5133 -0.5877 -0.6630 -0.7385 -0.8132 -0.9932 -1.1624 -1.3211 -1.4702 -1.6139
 -1.7590 -1.9035 -2.0423 -2.1752 -2.3024 -2.4246 -2.5424 -2.6562 -2.7665 -2.8737
 -2.9780
  0.0107 -0.0260 -0.0598 -0.0972 -0.1408 -0.1910 -0.2483 -0.3110 -0.3780 -0.4475
 -0.5179 -0.5891 -0.6608 -0.7329 -0.8052 -0.9844 -1.1562 -1.3175 -1.4693 -1.6148
 -1.7608 -1.9065 -2.0466 -2.1803 -2.3080 -2.4305 -2.5484 -2.6622 -2.7722 -2.8786
 -2.9817
