 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.8224 -1.8178 -1.8081 -1.8003 -1.7894 -1.7764 -1.7302 -1.7305 -1.7412 -1.7629
 -1.7951 -1.8202 -1.8683 -1.9184 -1.9699 -2.1017 -2.2394 -2.3767 -2.5091
 -1.8247 -1.8432 -1.8423 -1.8240 -1.7951 -1.7759 -1.7693 -1.7717 -1.7812 -1.7979
 -1.8247 -1.8618 -1.9059 -1.9533 -2.0022 -2.1279 -2.2578 -2.3903 -2.5215 -2.6501
 -1.8585 -1.8678 -1.8771 -1.8819 -1.8779 -1.8607 -1.8352 -1.8199 -1.8212 -1.8361
 -1.8592 -1.8908 -1.9319 -1.9783 -2.0266 -2.1499 -2.2759 -2.4050 -2.5339 -2.6602
 -2.7832
 -1.8880 -1.8930 -1.9012 -1.9104 -1.9175 -1.9194 -1.9144 -1.9019 -1.8883 -1.8866
 -1.9004 -1.9250 -1.9597 -2.0029 -2.0499 -2.1714 -2.2939 -2.4188 -2.5450 -2.6694
 -2.7904 -2.9083
 -1.9284 -1.9266 -1.9297 -1.9367 -1.9456 -1.9540 -1.9594 -1.9612 -1.9604 -1.9584
 -1.9612 -1.9747 -1.9983 -2.0322 -2.0740 -2.1919 -2.3118 -2.4324 -2.5552 -2.6777
 -2.7973 -2.9135 -3.0266 -3.1367
 -1.9808 -1.9715 -1.9676 -1.9690 -1.9749 -1.9837 -1.9929 -2.0008 -2.0073 -2.0137
 -2.0217 -2.0330 -2.0496 -2.0744 -2.1072 -2.2125 -2.3293 -2.4464 -2.5651 -2.6851
 -2.8035 -2.9188 -3.0306 -3.1394 -3.2459 -3.3503 -3.4528 -3.5534 -3.6521 -3.7491
 -2.0433 -2.0280 -2.0167 -2.0111 -2.0113 -2.0165 -2.0251 -2.0350 -2.0447 -2.0544
 -2.0653 -2.0796 -2.0973 -2.1192 -2.1465 -2.2371 -2.3464 -2.4602 -2.5751 -2.6919
 -2.8088 -2.9235 -3.0348 -3.1427 -3.2475 -3.3493 -3.4489 -3.5473 -3.6451 -3.7423
 -3.8370
 -2.1153 -2.0946 -2.0774 -2.0646 -2.0578 -2.0573 -2.0617 -2.0700 -2.0803 -2.0912
 -2.1029 -2.1168 -2.1345 -2.1562 -2.1822 -2.2641 -2.3645 -2.4737 -2.5853 -2.6986
 -2.8132 -2.9271 -3.0383 -3.1460 -3.2502 -3.3515 -3.4498 -3.5461 -3.6411 -3.7356
 -3.8302
 -2.1945 -2.1695 -2.1480 -2.1297 -2.1161 -2.1084 -2.1068 -2.1105 -2.1184 -2.1286
 -2.1401 -2.1531 -2.1687 -2.1881 -2.2123 -2.2898 -2.3837 -2.4881 -2.5967 -2.7072
 -2.8190 -2.9315 -3.0426 -3.1507 -3.2552 -3.3563 -3.4544 -3.5503 -3.6443 -3.7364
 -3.8268
 -2.2810 -2.2527 -2.2267 -2.2043 -2.1855 -2.1712 -2.1627 -2.1600 -2.1627 -2.1697
 -2.1793 -2.1910 -2.2045 -2.2207 -2.2408 -2.3118 -2.4006 -2.5002 -2.6058 -2.7138
 -2.8229 -2.9330 -3.0429 -3.1511 -3.2562 -3.3577 -3.4559 -3.5511 -3.6464 -3.7370
 -3.8245
 -2.3747 -2.3442 -2.3135 -2.2860 -2.2644 -2.2454 -2.2307 -2.2211 -2.2171 -2.2182
 -2.2237 -2.2324 -2.2435 -2.2567 -2.2729 -2.3327 -2.4168 -2.5116 -2.6139 -2.7198
 -2.8270 -2.9348 -3.0428 -3.1502 -3.2555 -3.3577 -3.4566 -3.5522 -3.6447 -3.7347
 -3.8227
 -2.4757 -2.4440 -2.4084 -2.3743 -2.3505 -2.3288 -2.3096 -2.2942 -2.2834 -2.2775
 -2.2766 -2.2801 -2.2872 -2.2971 -2.3086 -2.3525 -2.4323 -2.5223 -2.6210
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F150W2
 -1.7850 -1.7766 -1.7650 -1.7543 -1.7441 -1.7359 -1.7204 -1.7250 -1.7382 -1.7611
 -1.7939 -1.8295 -1.8759 -1.9246 -1.9748 -2.1036 -2.2369 -2.3716 -2.5054
 -1.8209 -1.8166 -1.7975 -1.7833 -1.7748 -1.7687 -1.7652 -1.7665 -1.7750 -1.7924
 -1.8200 -1.8578 -1.9026 -1.9507 -2.0002 -2.1269 -2.2561 -2.3875 -2.5185 -2.6470
 -1.8347 -1.8502 -1.8598 -1.8573 -1.8368 -1.8131 -1.8025 -1.8033 -1.8113 -1.8257
 -1.8481 -1.8805 -1.9226 -1.9701 -2.0196 -2.1457 -2.2729 -2.4016 -2.5303 -2.6566
 -2.7798
 -1.8441 -1.8605 -1.8773 -1.8907 -1.8972 -1.8939 -1.8769 -1.8548 -1.8471 -1.8567
 -1.8771 -1.9052 -1.9423 -1.9877 -2.0364 -2.1623 -2.2881 -2.4142 -2.5408 -2.6653
 -2.7865 -2.9045
 -1.8613 -1.8733 -1.8884 -1.9045 -1.9190 -1.9294 -1.9341 -1.9323 -1.9219 -1.9113
 -1.9153 -1.9344 -1.9650 -2.0055 -2.0524 -2.1770 -2.3018 -2.4257 -2.5499 -2.6729
 -2.7928 -2.9093 -3.0227 -3.1333
 -1.8902 -1.8954 -1.9053 -1.9185 -1.9335 -1.9483 -1.9610 -1.9706 -1.9775 -1.9812
 -1.9814 -1.9865 -2.0028 -2.0314 -2.0705 -2.1904 -2.3142 -2.4365 -2.5583 -2.6795
 -2.7985 -2.9141 -3.0263 -3.1354 -3.2418 -3.3459 -3.4482 -3.5492 -3.6496 -3.7468
 -1.9315 -1.9294 -1.9324 -1.9400 -1.9514 -1.9654 -1.9804 -1.9949 -2.0081 -2.0206
 -2.0332 -2.0449 -2.0573 -2.0756 -2.1034 -2.2049 -2.3257 -2.4465 -2.5661 -2.6852
 -2.8032 -2.9184 -3.0300 -3.1383 -3.2435 -3.3460 -3.4464 -3.5450 -3.6425 -3.7399
 -3.8346
 -1.9830 -1.9748 -1.9711 -1.9719 -1.9776 -1.9876 -2.0010 -2.0162 -2.0321 -2.0479
 -2.0641 -2.0821 -2.1009 -2.1212 -2.1447 -2.2282 -2.3380 -2.4561 -2.5737 -2.6905
 -2.8069 -2.9216 -3.0331 -3.1412 -3.2458 -3.3474 -3.4465 -3.5434 -3.6386 -3.7331
 -3.8278
 -2.0420 -2.0294 -2.0200 -2.0146 -2.0140 -2.0186 -2.0279 -2.0408 -2.0563 -2.0731
 -2.0906 -2.1096 -2.1308 -2.1541 -2.1797 -2.2568 -2.3557 -2.4675 -2.5827 -2.6974
 -2.8117 -2.9254 -3.0371 -3.1456 -3.2504 -3.3519 -3.4504 -3.5464 -3.6402 -3.7325
 -3.8243
 -2.1067 -2.0913 -2.0780 -2.0675 -2.0610 -2.0595 -2.0633 -2.0719 -2.0846 -2.1001
 -2.1174 -2.1360 -2.1563 -2.1791 -2.2049 -2.2818 -2.3737 -2.4786 -2.5899 -2.7024
 -2.8145 -2.9263 -3.0371 -3.1457 -3.2511 -3.3530 -3.4516 -3.5472 -3.6402 -3.7311
 -3.8219
 -2.1744 -2.1579 -2.1425 -2.1288 -2.1178 -2.1108 -2.1088 -2.1119 -2.1200 -2.1322
 -2.1475 -2.1649 -2.1840 -2.2048 -2.2284 -2.3020 -2.3911 -2.4904 -2.5973 -2.7073
 -2.8175 -2.9273 -3.0364 -3.1445 -3.2502 -3.3528 -3.4521 -3.5480 -3.6410 -3.7314
 -3.8198
 -2.2438 -2.2274 -2.2116 -2.1964 -2.1827 -2.1717 -2.1647 -2.1623 -2.1649 -2.1722
 -2.1836 -2.1984 -2.2142 -2.2344 -2.2502 -2.3174 -2.4079 -2.5029 -2.6049
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.7350 -1.7240 -1.7118 -1.7005 -1.6923 -1.6896 -1.6941 -1.7071 -1.7284 -1.7580
 -1.7954 -1.8386 -1.8849 -1.9330 -1.9823 -2.1081 -2.2370 -2.3682 -2.5011
 -1.7643 -1.7587 -1.7512 -1.7427 -1.7355 -1.7319 -1.7339 -1.7427 -1.7590 -1.7833
 -1.8162 -1.8572 -1.9034 -1.9520 -2.0017 -2.1279 -2.2553 -2.3842 -2.5139 -2.6423
 -1.8063 -1.8072 -1.7937 -1.7810 -1.7746 -1.7718 -1.7729 -1.7791 -1.7914 -1.8105
 -1.8377 -1.8740 -1.9182 -1.9666 -2.0166 -2.1435 -2.2705 -2.3975 -2.5251 -2.6512
 -2.7745
 -1.8140 -1.8325 -1.8456 -1.8495 -1.8404 -1.8207 -1.8095 -1.8111 -1.8216 -1.8383
 -1.8614 -1.8920 -1.9318 -1.9785 -2.0283 -2.1558 -2.2827 -2.4087 -2.5345 -2.6590
 -2.7805 -2.8989
 -1.8154 -1.8364 -1.8578 -1.8765 -1.8903 -1.8948 -1.8877 -1.8736 -1.8614 -1.8659
 -1.8846 -1.9121 -1.9468 -1.9898 -2.0382 -2.1655 -2.2925 -2.4178 -2.5423 -2.6656
 -2.7860 -2.9030 -3.0167 -3.1278
 -1.8223 -1.8403 -1.8616 -1.8838 -1.9044 -1.9214 -1.9338 -1.9409 -1.9409 -1.9325
 -1.9283 -1.9398 -1.9660 -2.0031 -2.0480 -2.1735 -2.3005 -2.4254 -2.5488 -2.6710
 -2.7907 -2.9070 -3.0196 -3.1293 -3.2362 -3.3407 -3.4435 -3.5453 -3.6459 -3.7428
 -1.8399 -1.8521 -1.8693 -1.8895 -1.9111 -1.9322 -1.9515 -1.9679 -1.9819 -1.9930
 -1.9991 -2.0009 -2.0090 -2.0299 -2.0635 -2.1809 -2.3073 -2.4318 -2.5543 -2.6753
 -2.7944 -2.9104 -3.0227 -3.1315 -3.2372 -3.3404 -3.4414 -3.5406 -3.6386 -3.7361
 -3.8306
 -1.8705 -1.8754 -1.8863 -1.9017 -1.9201 -1.9404 -1.9615 -1.9820 -2.0017 -2.0204
 -2.0384 -2.0547 -2.0679 -2.0808 -2.1008 -2.1915 -2.3136 -2.4374 -2.5591 -2.6789
 -2.7970 -2.9128 -3.0251 -3.1337 -3.2390 -3.3412 -3.4409 -3.5385 -3.6342 -3.7291
 -3.8240
 -1.9115 -1.9100 -1.9145 -1.9238 -1.9371 -1.9538 -1.9729 -1.9937 -2.0153 -2.0373
 -2.0596 -2.0823 -2.1051 -2.1265 -2.1472 -2.2177 -2.3234 -2.4443 -2.5650 -2.6837
 -2.8006 -2.9159 -3.0284 -3.1376 -3.2430 -3.3451 -3.4443 -3.5409 -3.6353 -3.7284
 -3.8203
 -1.9605 -1.9545 -1.9532 -1.9564 -1.9639 -1.9754 -1.9905 -2.0087 -2.0293 -2.0516
 -2.0751 -2.0998 -2.1256 -2.1523 -2.1791 -2.2490 -2.3401 -2.4510 -2.5690 -2.6862
 -2.8017 -2.9156 -3.0277 -3.1372 -3.2432 -3.3457 -3.4449 -3.5411 -3.6348 -3.7263
 -3.8176
 -2.0144 -2.0055 -2.0003 -1.9984 -2.0004 -2.0065 -2.0166 -2.0307 -2.0483 -2.0688
 -2.0914 -2.1159 -2.1419 -2.1696 -2.1986 -2.2752 -2.3606 -2.4619 -2.5740 -2.6889
