 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F460M
 -4.3728 -4.5142 -4.6284 -4.6786 -4.7441 -4.8100 -4.8692 -4.9266 -4.9876 -5.0674
 -5.1448 -5.2201 -5.2936 -5.3653 -5.4355 -5.6025 -5.7490 -5.8437 -6.0402
 -4.4415 -4.5054 -4.5763 -4.6577 -4.7473 -4.8256 -4.8934 -4.9586 -5.0224 -5.0975
 -5.1738 -5.2493 -5.3234 -5.3959 -5.4667 -5.6338 -5.7829 -5.9209 -6.0643 -6.2221
 -4.4612 -4.5186 -4.5824 -4.6529 -4.7302 -4.8149 -4.8996 -4.9738 -5.0432 -5.1139
 -5.1885 -5.2630 -5.3367 -5.4094 -5.4807 -5.6498 -5.8014 -5.9391 -6.0840 -6.2401
 -6.3915
 -4.4888 -4.5403 -4.5986 -4.6632 -4.7338 -4.8089 -4.8867 -4.9681 -5.0472 -5.1232
 -5.1970 -5.2698 -5.3421 -5.4140 -5.4852 -5.6564 -5.8122 -5.9544 -6.0986 -6.2531
 -6.4042 -6.5488
 -4.5274 -4.5708 -4.6223 -4.6811 -4.7464 -4.8163 -4.8885 -4.9626 -5.0403 -5.1196
 -5.1976 -5.2724 -5.3446 -5.4151 -5.4853 -5.6571 -5.8170 -5.9634 -6.1093 -6.2626
 -6.4134 -6.5579 -6.6960 -6.8284
 -4.5756 -4.6127 -4.6557 -4.7068 -4.7653 -4.8298 -4.8979 -4.9680 -5.0406 -5.1151
 -5.1912 -5.2671 -5.3414 -5.4135 -5.4839 -5.6549 -5.8174 -5.9681 -6.1165 -6.2692
 -6.4201 -6.5646 -6.7027 -6.8350 -6.9621 -7.0847 -7.2034 -7.3186 -7.4308 -7.5403
 -4.6309 -4.6641 -4.7000 -4.7434 -4.7933 -4.8507 -4.9132 -4.9788 -5.0484 -5.1193
 -5.1910 -5.2631 -5.3356 -5.4077 -5.4788 -5.6512 -5.8150 -5.9698 -6.1198 -6.2728
 -6.4245 -6.5695 -6.7078 -6.8401 -6.9670 -7.0891 -7.2068 -7.3209 -7.4317 -7.5397
 -7.6456
 -4.6908 -4.7220 -4.7544 -4.7914 -4.8338 -4.8819 -4.9366 -4.9964 -5.0616 -5.1293
 -5.1979 -5.2667 -5.3355 -5.4047 -5.4740 -5.6457 -5.8110 -5.9679 -6.1192 -6.2728
 -6.4261 -6.5724 -6.7114 -6.8441 -6.9710 -7.0928 -7.2101 -7.3234 -7.4332 -7.5401
 -7.6443
 -4.7526 -4.7830 -4.8148 -4.8516 -4.8868 -4.9278 -4.9737 -5.0250 -5.0835 -5.1467
 -5.2119 -5.2778 -5.3438 -5.4098 -5.4760 -5.6428 -5.8075 -5.9647 -6.1179 -6.2716
 -6.4268 -6.5755 -6.7160 -6.8495 -6.9770 -7.0991 -7.2166 -7.3299 -7.4394 -7.5454
 -7.6481
 -4.8137 -4.8441 -4.8766 -4.9110 -4.9471 -4.9847 -5.0240 -5.0668 -5.1153 -5.1716
 -5.2315 -5.2935 -5.3564 -5.4195 -5.4828 -5.6422 -5.8027 -5.9604 -6.1127 -6.2650
 -6.4204 -6.5717 -6.7147 -6.8497 -6.9781 -7.1008 -7.2186 -7.3318 -7.4411 -7.5467
 -7.6508
 -4.8719 -4.9060 -4.9409 -4.9764 -5.0124 -5.0489 -5.0858 -5.1231 -5.1626 -5.2091
 -5.2616 -5.3176 -5.3759 -5.4354 -5.4956 -5.6475 -5.8014 -5.9558 -6.1071 -6.2583
 -6.4119 -6.5641 -6.7099 -6.8476 -6.9776 -7.1014 -7.2199 -7.3336 -7.4430 -7.5486
 -7.6508
 -4.9261 -4.9821 -5.0274 -5.0650 -5.0978 -5.1284 -5.1586 -5.1901 -5.2244 -5.2625
 -5.3053 -5.3532 -5.4048 -5.4589 -5.5148 -5.6583 -5.8049 -5.9537 -6.1035
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F460M
 -4.4407 -4.5339 -4.6097 -4.6730 -4.7406 -4.8091 -4.8769 -4.9438 -5.0040 -5.0802
 -5.1594 -5.2371 -5.3127 -5.3860 -5.4571 -5.6260 -5.7785 -5.9007 -6.0515
 -4.4329 -4.5022 -4.5870 -4.6772 -4.7492 -4.8205 -4.8934 -4.9642 -5.0306 -5.1084
 -5.1884 -5.2671 -5.3436 -5.4180 -5.4900 -5.6603 -5.8122 -5.9464 -6.0755 -6.2200
 -4.4416 -4.5025 -4.5704 -4.6481 -4.7387 -4.8238 -4.8988 -4.9730 -5.0439 -5.1191
 -5.1988 -5.2778 -5.3550 -5.4301 -5.5031 -5.6755 -5.8298 -5.9657 -6.0961 -6.2393
 -6.3881
 -4.4580 -4.5138 -4.5753 -4.6434 -4.7192 -4.8032 -4.8925 -4.9746 -5.0498 -5.1226
