 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F098M
  0.7120  0.6908  0.6628  0.6364  0.6231  0.6247  0.6674  0.6537  0.6483  0.6547
  0.6734  0.7099  0.7315  0.7591  0.7844  0.8210  0.7973  0.7348  0.6717
  0.7932  0.8044  0.7974  0.7741  0.7378  0.7062  0.6848  0.6701  0.6603  0.6554
  0.6604  0.6772  0.7012  0.7246  0.7430  0.7594  0.7408  0.6987  0.6477  0.5933
  0.7943  0.7943  0.7938  0.7898  0.7781  0.7546  0.7208  0.6914  0.6740  0.6678
  0.6661  0.6707  0.6854  0.7038  0.7194  0.7347  0.7157  0.6739  0.6230  0.5692
  0.5147
  0.8077  0.7995  0.7952  0.7926  0.7885  0.7800  0.7651  0.7427  0.7158  0.6945
  0.6834  0.6775  0.6801  0.6910  0.7027  0.7146  0.6964  0.6546  0.6033  0.5495
  0.4953  0.4415
  0.8424  0.8235  0.8112  0.8039  0.7990  0.7936  0.7857  0.7741  0.7587  0.7400
  0.7216  0.7071  0.6960  0.6928  0.6957  0.7015  0.6834  0.6416  0.5888  0.5339
  0.4790  0.4248  0.3715  0.3204
  0.8959  0.8658  0.8435  0.8283  0.8182  0.8106  0.8033  0.7948  0.7840  0.7715
  0.7578  0.7436  0.7287  0.7168  0.7087  0.6969  0.6771  0.6355  0.5803  0.5227
  0.4661  0.4104  0.3560  0.3028  0.2515  0.2009  0.1497  0.0967  0.0411 -0.0177
  0.9608  0.9235  0.8913  0.8668  0.8490  0.8360  0.8255  0.8159  0.8057  0.7944
  0.7825  0.7704  0.7576  0.7444  0.7325  0.7057  0.6779  0.6360  0.5790  0.5176
  0.4574  0.3992  0.3427  0.2878  0.2347  0.1844  0.1349  0.0840  0.0298 -0.0284
 -0.0890
  1.0352  0.9908  0.9515  0.9188  0.8923  0.8717  0.8556  0.8421  0.8295  0.8173
  0.8047  0.7919  0.7792  0.7662  0.7538  0.7219  0.6863  0.6423  0.5844  0.5195
  0.4547  0.3925  0.3328  0.2753  0.2199  0.1665  0.1159  0.0662  0.0148 -0.0400
 -0.0996
  1.1084  1.0612  1.0185  0.9799  0.9463  0.9181  0.8950  0.8758  0.8589  0.8434
  0.8286  0.8139  0.7994  0.7850  0.7713  0.7374  0.6982  0.6515  0.5937  0.5269
  0.4580  0.3908  0.3267  0.2655  0.2069  0.1508  0.0967  0.0434 -0.0093 -0.0614
 -0.1130
  1.1804  1.1347  1.0876  1.0462  1.0081  0.9737  0.9437  0.9179  0.8954  0.8752
