 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F560W
  0.5617  0.7319  0.7416  0.2713 -0.6955 -1.6472 -1.9775 -1.8421 -1.4542 -0.9769
 -1.1883 -1.6376 -1.5865 -1.2064 -0.9748 -1.1700
  0.1075  0.1921  0.2334  0.0697 -0.3308 -0.7624 -0.9699 -1.0246 -0.9865 -0.9045
 -1.0396 -1.2329 -1.2214 -1.0682 -0.9823 -1.1862 -1.3747 -1.5508 -1.7674
 -0.1129 -0.1134 -0.0992 -0.1321 -0.2335 -0.3720 -0.4937 -0.6181 -0.7350 -0.8354
 -0.9214 -0.9841 -1.0033 -0.9938 -1.0071 -1.2039 -1.3943 -1.5798 -1.7614 -1.9278
 -2.0500
 -0.0995 -0.1846 -0.2562 -0.3341 -0.4036 -0.4761 -0.5489 -0.6227 -0.6998 -0.7698
 -0.8338 -0.8912 -0.9323 -0.9831 -1.0492 -1.2231 -1.4142 -1.5898 -1.7600 -1.9212
 -2.0736 -2.2187 -2.3577
 -0.1951 -0.2520 -0.3055 -0.3655 -0.4275 -0.4943 -0.5640 -0.6350 -0.7064 -0.7767
 -0.8446 -0.9089 -0.9647 -1.0190 -1.0778 -1.2410 -1.4256 -1.6047 -1.7741 -1.9346
 -2.0869 -2.2320 -2.3704 -2.5032 -2.6312
 -0.2946 -0.3324 -0.3720 -0.4166 -0.4680 -0.5258 -0.5890 -0.6550 -0.7223 -0.7895
 -0.8557 -0.9203 -0.9827 -1.0377 -1.0988 -1.2564 -1.4336 -1.6142 -1.7844 -1.9450
 -2.0974 -2.2425 -2.3807 -2.5130 -2.6400 -2.7627
 -0.3979 -0.4258 -0.4557 -0.4874 -0.5250 -0.5706 -0.6239 -0.6827 -0.7449 -0.8084
 -0.8720 -0.9346 -0.9957 -1.0525 -1.1122 -1.2693 -1.4382 -1.6183 -1.7909 -1.9524
 -2.1051 -2.2502 -2.3885 -2.5206 -2.6471 -2.7689 -2.8867 -3.0010 -3.1123 -3.2214
 -0.5052 -0.5322 -0.5566 -0.5786 -0.6028 -0.6335 -0.6726 -0.7204 -0.7745 -0.8325
 -0.8923 -0.9526 -1.0121 -1.0688 -1.1255 -1.2775 -1.4417 -1.6174 -1.7926 -1.9567
 -2.1103 -2.2559 -2.3944 -2.5266 -2.6530 -2.7742 -2.8911 -3.0042 -3.1140 -3.2211
 -3.3265
 -0.6111 -0.6423 -0.6666 -0.6847 -0.7000 -0.7171 -0.7404 -0.7729 -0.8148 -0.8640
 -0.9174 -0.9734 -1.0306 -1.0873 -1.1419 -1.2857 -1.4442 -1.6141 -1.7887 -1.9566
 -2.1128 -2.2594 -2.3985 -2.5311 -2.6578 -2.7790 -2.8955 -3.0078 -3.1164 -3.2221
 -3.3253
 -0.7078 -0.7488 -0.7789 -0.7992 -0.8119 -0.8203 -0.8303 -0.8465 -0.8723 -0.9081
 -0.9517 -1.0005 -1.0529 -1.1071 -1.1606 -1.2972 -1.4489 -1.6130 -1.7839 -1.9537
 -2.1141 -2.2633 -2.4037 -2.5371 -2.6643 -2.7859 -2.9026 -3.0147 -3.1229 -3.2277
 -3.3295
 -0.8019 -0.8465 -0.8814 -0.9076 -0.9224 -0.9304 -0.9337 -0.9377 -0.9474 -0.9669
 -0.9973 -1.0362 -1.0808 -1.1287 -1.1782 -1.3091 -1.4533 -1.6113 -1.7765 -1.9438
 -2.1068 -2.2601 -2.4030 -2.5377 -2.6658 -2.7881 -2.9052 -3.0176 -3.1256 -3.2299
 -3.3330
 -0.8826 -0.9354 -0.9765 -1.0071 -1.0277 -1.0397 -1.0430 -1.0422 -1.0414 -1.0487
 -1.0649 -1.0891 -1.1201 -1.1572 -1.1995 -1.3227 -1.4622 -1.6117 -1.7715 -1.9343
 -2.0961 -2.2521 -2.3988 -2.5361 -2.6657 -2.7891 -2.9070 -3.0200 -3.1284 -3.2328
 -3.3337
 -0.9499 -1.0155 -1.0642 -1.0977 -1.1278 -1.1482 -1.1496 -1.1499 -1.1464 -1.1459
 -1.1496 -1.1573 -1.1686 -1.1926 -1.2246 -1.3381 -1.4756 -1.6142 -1.7689
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F560W
 -0.2248 -0.3111 -0.3995 -0.5007 -0.6098 -0.6813 -0.6632 -0.6174 -0.5922 -0.6239
 -0.7582 -0.9188 -0.9862 -0.9732 -0.9797 -1.1619
 -0.1828 -0.2683 -0.3549 -0.4484 -0.5466 -0.6266 -0.6609 -0.6753 -0.6910 -0.7253
 -0.7984 -0.8848 -0.9411 -0.9704 -1.0115 -1.1950 -1.3726 -1.5455 -1.7121
 -0.1591 -0.2419 -0.3252 -0.4113 -0.4998 -0.5829 -0.6499 -0.7042 -0.7501 -0.7915
 -0.8322 -0.8749 -0.9223 -0.9763 -1.0387 -1.2219 -1.3983 -1.5704 -1.7382 -1.8990
 -2.0513
 -0.1537 -0.2319 -0.3104 -0.3894 -0.4694 -0.5502 -0.6302 -0.7041 -0.7693 -0.8227
 -0.8594 -0.8893 -0.9298 -0.9908 -1.0613 -1.2426 -1.4184 -1.5901 -1.7584 -1.9186
 -2.0709 -2.2162 -2.3564
 -0.1666 -0.2383 -0.3105 -0.3827 -0.4554 -0.5285 -0.6018 -0.6750 -0.7488 -0.8188
 -0.8801 -0.9279 -0.9637 -1.0140 -1.0793 -1.2571 -1.4329 -1.6046 -1.7726 -1.9328
 -2.0850 -2.2301 -2.3686 -2.5015 -2.6298
 -0.1978 -0.2611 -0.3255 -0.3912 -0.4578 -0.5253 -0.5936 -0.6620 -0.7302 -0.7978
 -0.8663 -0.9328 -0.9835 -1.0328 -1.0955 -1.2673 -1.4423 -1.6146 -1.7827 -1.9430
 -2.0953 -2.2403 -2.3785 -2.5108 -2.6382 -2.7612
 -0.2490 -0.3028 -0.3573 -0.4141 -0.4734 -0.5351 -0.5987 -0.6634 -0.7287 -0.7938
 -0.8589 -0.9246 -0.9889 -1.0391 -1.1029 -1.2746 -1.4474 -1.6199 -1.7892 -1.9502
 -2.1027 -2.2478 -2.3861 -2.5183 -2.6450 -2.7670 -2.8851 -2.9996 -3.1111 -3.2203
 -0.3171 -0.3637 -0.4088 -0.4546 -0.5039 -0.5576 -0.6149 -0.6750 -0.7370 -0.7999
 -0.8629 -0.9262 -0.9899 -1.0453 -1.1061 -1.2768 -1.4491 -1.6206 -1.7913 -1.9543
 -2.1078 -2.2532 -2.3918 -2.5241 -2.6506 -2.7722 -2.8893 -3.0026 -3.1126 -3.2199
 -3.3254
 -0.3526 -0.4247 -0.4781 -0.5147 -0.5528 -0.5956 -0.6439 -0.6971 -0.7541 -0.8135
 -0.8741 -0.9355 -0.9973 -1.0567 -1.1129 -1.2774 -1.4478 -1.6177 -1.7902 -1.9545
 -2.1093 -2.2567 -2.3958 -2.5285 -2.6553 -2.7767 -2.8935 -3.0064 -3.1156 -3.2214
 -3.3241
 -0.4808 -0.5124 -0.5501 -0.5931 -0.6226 -0.6538 -0.6908 -0.7339 -0.7830 -0.8368
 -0.8934 -0.9519 -1.0115 -1.0707 -1.1264 -1.2824 -1.4478 -1.6155 -1.7846 -1.9524
 -2.1117 -2.2606 -2.4009 -2.5344 -2.6618 -2.7836 -2.9004 -3.0128 -3.1212 -3.2261
 -3.3282
 -0.5564 -0.5983 -0.6398 -0.6807 -0.7059 -0.7305 -0.7560 -0.7874 -0.8256 -0.8703
 -0.9201 -0.9737 -1.0295 -1.0865 -1.1426 -1.2902 -1.4479 -1.6114 -1.7770 -1.9432
 -2.1050 -2.2576 -2.4003 -2.5350 -2.6632 -2.7857 -2.9030 -3.0156 -3.1238 -3.2284
 -3.3316
 -0.6312 -0.6825 -0.7259 -0.7623 -0.7881 -0.8067 -0.8249 -0.8610 -0.8869 -0.9200
 -0.9599 -1.0055 -1.0553 -1.1079 -1.1621 -1.3028 -1.4519 -1.6095 -1.7711 -1.9338
 -2.0949 -2.2502 -2.3964 -2.5336 -2.6632 -2.7866 -2.9048 -3.0180 -3.1266 -3.2312
 -3.3323
 -0.7054 -0.7649 -0.8085 -0.8378 -0.8694 -0.8824 -0.9208 -0.9350 -0.9528 -0.9888
 -1.0166 -1.0513 -1.0921 -1.1377 -1.1849 -1.3202 -1.4598 -1.6098 -1.7669
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F560W
 -0.2888 -0.3969 -0.4877 -0.5308 -0.5170 -0.4761 -0.4431 -0.4445 -0.4909 -0.5889
 -0.6865 -0.7800 -0.8634 -0.9265 -0.9947 -1.1705
 -0.2336 -0.3323 -0.4239 -0.4928 -0.5337 -0.5568 -0.5751 -0.6000 -0.6387 -0.6964
 -0.7561 -0.8197 -0.8886 -0.9567 -1.0282 -1.2066 -1.3786 -1.5469 -1.7044
 -0.1939 -0.2847 -0.3749 -0.4588 -0.5338 -0.5985 -0.6527 -0.6981 -0.7383 -0.7764
 -0.8150 -0.8589 -0.9148 -0.9826 -1.0551 -1.2351 -1.4066 -1.5726 -1.7349 -1.8939
 -2.0496
 -0.1697 -0.2541 -0.3407 -0.4288 -0.5173 -0.6012 -0.6759 -0.7388 -0.7897 -0.8289
 -0.8632 -0.8976 -0.9420 -1.0042 -1.0754 -1.2560 -1.4280 -1.5930 -1.7574 -1.9171
 -2.0692 -2.2144 -2.3535
 -0.1610 -0.2405 -0.3213 -0.4028 -0.4842 -0.5649 -0.6447 -0.7221 -0.7929 -0.8539
 -0.9007 -0.9358 -0.9702 -1.0215 -1.0891 -1.2693 -1.4428 -1.6081 -1.7718 -1.9311
 -2.0832 -2.2282 -2.3667 -2.4997 -2.6281
 -0.1663 -0.2406 -0.3161 -0.3921 -0.4680 -0.5432 -0.6171 -0.6890 -0.7603 -0.8311
 -0.8987 -0.9562 -0.9974 -1.0401 -1.1005 -1.2774 -1.4522 -1.6187 -1.7821 -1.9412
 -2.0932 -2.2382 -2.3765 -2.5090 -2.6365 -2.7598
