 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F250M
 -2.2678 -2.3009 -2.2504 -2.2175 -2.2472 -2.2917 -2.3475 -2.3992 -2.4642 -2.5264
 -2.5899 -2.6572 -2.7274 -2.7975 -2.8650 -3.0249 -3.1551 -3.2652 -3.5232
 -2.3390 -2.3232 -2.3200 -2.3257 -2.3310 -2.3404 -2.3734 -2.4241 -2.4822 -2.5436
 -2.6080 -2.6753 -2.7439 -2.8121 -2.8789 -3.0358 -3.1817 -3.3406 -3.5030 -3.6601
 -2.4063 -2.3847 -2.3810 -2.3877 -2.4008 -2.4171 -2.4297 -2.4552 -2.5002 -2.5571
 -2.6185 -2.6842 -2.7522 -2.8205 -2.8876 -3.0468 -3.1952 -3.3523 -3.5134 -3.6692
 -3.8190
 -2.4879 -2.4543 -2.4438 -2.4485 -2.4621 -2.4812 -2.5043 -2.5252 -2.5470 -2.5826
 -2.6331 -2.6933 -2.7586 -2.8259 -2.8931 -3.0547 -3.2062 -3.3627 -3.5215 -3.6764
 -3.8250 -3.9682
 -2.5943 -2.5393 -2.5150 -2.5117 -2.5218 -2.5393 -2.5614 -2.5873 -2.6139 -2.6414
 -2.6728 -2.7162 -2.7707 -2.8329 -2.8984 -3.0608 -3.2153 -3.3709 -3.5275 -3.6818
 -3.8298 -3.9718 -4.1087 -4.2414
 -2.7222 -2.6494 -2.6034 -2.5850 -2.5859 -2.5986 -2.6179 -2.6407 -2.6674 -2.6981
 -2.7303 -2.7645 -2.8052 -2.8543 -2.9105 -3.0672 -3.2233 -3.3776 -3.5320 -3.6856
 -3.8333 -3.9748 -4.1107 -4.2419 -4.3695 -4.4936 -4.6142 -4.7314 -4.8452 -4.9556
 -2.8643 -2.7801 -2.7145 -2.6772 -2.6623 -2.6649 -2.6785 -2.6976 -2.7203 -2.7466
 -2.7777 -2.8129 -2.8508 -2.8925 -2.9396 -3.0785 -3.2315 -3.3838 -3.5361 -3.6879
 -3.8355 -3.9770 -4.1123 -4.2425 -4.3683 -4.4903 -4.6090 -4.7247 -4.8376 -4.9478
 -5.0546
 -3.0132 -2.9229 -2.8469 -2.7932 -2.7594 -2.7459 -2.7485 -2.7611 -2.7795 -2.8013
 -2.8266 -2.8566 -2.8918 -2.9314 -2.9747 -3.0998 -3.2429 -3.3919 -3.5408 -3.6895
 -3.8361 -3.9780 -4.1135 -4.2433 -4.3682 -4.4889 -4.6060 -4.7198 -4.8309 -4.9394
 -5.0457
 -3.1616 -3.0692 -2.9905 -2.9312 -2.8801 -2.8487 -2.8354 -2.8365 -2.8476 -2.8644
 -2.8847 -2.9084 -2.9366 -2.9704 -3.0097 -3.1260 -3.2603 -3.4033 -3.5490 -3.6940
 -3.8382 -3.9797 -4.1161 -4.2465 -4.3713 -4.4913 -4.6074 -4.7199 -4.8294 -4.9362
 -5.0405
 -3.3021 -3.2106 -3.1335 -3.0693 -3.0168 -2.9750 -2.9445 -2.9299 -2.9288 -2.9374
 -2.9517 -2.9699 -2.9914 -3.0181 -3.0501 -3.1516 -3.2775 -3.4148 -3.5561 -3.6974
 -3.8380 -3.9773 -4.1136 -4.2449 -4.3704 -4.4905 -4.6062 -4.7177 -4.8258 -4.9309
 -5.0354
 -3.4303 -3.3479 -3.2761 -3.2139 -3.1604 -3.1148 -3.0765 -3.0464 -3.0297 -3.0254
 -3.0307 -3.0420 -3.0574 -3.0762 -3.0989 -3.1813 -3.2962 -3.4265 -3.5633 -3.7018
 -3.8392 -3.9755 -4.1100 -4.2414 -4.3679 -4.4890 -4.6051 -4.7166 -4.8241 -4.9282
 -5.0294
 -3.5517 -3.5108 -3.4574 -3.3973 -3.3359 -3.2780 -3.2271 -3.1859 -3.1552 -3.1352
 -3.1262 -3.1273 -3.1348 -3.1467 -3.1622 -3.2212 -3.3183 -3.4398 -3.5714
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F250M
 -2.2113 -2.2146 -2.2130 -2.2329 -2.2731 -2.3217 -2.3759 -2.4361 -2.4989 -2.5632
 -2.6274 -2.6923 -2.7585 -2.8254 -2.8917 -3.0514 -3.1915 -3.3126 -3.4920
 -2.2493 -2.2436 -2.2529 -2.2608 -2.2822 -2.3272 -2.3827 -2.4435 -2.5073 -2.5724
 -2.6377 -2.7037 -2.7708 -2.8384 -2.9054 -3.0649 -3.2073 -3.3444 -3.5000 -3.6567
 -2.3029 -2.2913 -2.2964 -2.3117 -2.3291 -2.3461 -2.3880 -2.4462 -2.5098 -2.5747
 -2.6403 -2.7066 -2.7742 -2.8423 -2.9101 -3.0720 -3.2179 -3.3571 -3.5104 -3.6654
 -3.8153
 -2.3673 -2.3468 -2.3464 -2.3616 -2.3848 -2.4089 -2.4308 -2.4607 -2.5133 -2.5754
 -2.6398 -2.7056 -2.7728 -2.8411 -2.9094 -3.0739 -3.2243 -3.3668 -3.5184 -3.6722
 -3.8208 -3.9642
 -2.4452 -2.4122 -2.4026 -2.4097 -2.4282 -2.4560 -2.4903 -2.5230 -2.5510 -2.5893
 -2.6431 -2.7049 -2.7703 -2.8378 -2.9060 -3.0726 -3.2274 -3.3737 -3.5243 -3.6771
 -3.8251 -3.9673 -4.1045 -4.2376
 -2.5443 -2.4926 -2.4688 -2.4666 -2.4786 -2.5006 -2.5311 -2.5685 -2.6083 -2.6439
 -2.6778 -2.7202 -2.7740 -2.8363 -2.9027 -3.0698 -3.2282 -3.3782 -3.5286 -3.6805
 -3.8281 -3.9698 -4.1059 -4.2375 -4.3652 -4.4894 -4.6102 -4.7279 -4.8424 -4.9529
 -2.6598 -2.5921 -2.5508 -2.5340 -2.5366 -2.5517 -2.5755 -2.6066 -2.6444 -2.6861
 -2.7275 -2.7662 -2.8061 -2.8532 -2.9082 -3.0677 -3.2281 -3.3810 -3.5315 -3.6823
 -3.8299 -3.9715 -4.1071 -4.2377 -4.3638 -4.4863 -4.6056 -4.7217 -4.8347 -4.9448
 -5.0520
 -2.7877 -2.7121 -2.6538 -2.6189 -2.6065 -2.6115 -2.6282 -2.6524 -2.6829 -2.7192
 -2.7603 -2.8039 -2.8473 -2.8904 -2.9363 -3.0727 -3.2288 -3.3833 -3.5339 -3.6832
 -3.8301 -3.9721 -4.1079 -4.2380 -4.3632 -4.4843 -4.6018 -4.7162 -4.8276 -4.9365
 -5.0430
