 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F300M
 -2.6452 -2.7131 -2.7145 -2.7134 -2.7545 -2.8068 -2.8600 -2.9186 -2.9959 -3.0771
 -3.1587 -3.2396 -3.3192 -3.3980 -3.4763 -3.6684 -3.8516 -4.0235 -4.1821
 -2.7287 -2.7491 -2.7758 -2.8082 -2.8382 -2.8625 -2.9040 -2.9624 -3.0317 -3.1077
 -3.1863 -3.2655 -3.3443 -3.4221 -3.4989 -3.6864 -3.8668 -4.0393 -4.2038 -4.3612
 -2.7775 -2.7988 -2.8282 -2.8637 -2.9028 -2.9432 -2.9757 -3.0123 -3.0672 -3.1354
 -3.2096 -3.2866 -3.3641 -3.4410 -3.5170 -3.7022 -3.8809 -4.0528 -4.2169 -4.3735
 -4.5234
 -2.8333 -2.8523 -2.8803 -2.9161 -2.9573 -3.0020 -3.0478 -3.0903 -3.1292 -3.1771
 -3.2381 -3.3080 -3.3819 -3.4570 -3.5318 -3.7148 -3.8916 -4.0627 -4.2268 -4.3831
 -4.5322 -4.6752
 -2.9013 -2.9122 -2.9359 -2.9681 -3.0074 -3.0518 -3.0994 -3.1483 -3.1969 -3.2437
 -3.2899 -3.3433 -3.4054 -3.4741 -3.5459 -3.7254 -3.8999 -4.0698 -4.2337 -4.3903
 -4.5393 -4.6816 -4.8183 -4.9500
 -2.9809 -2.9838 -2.9984 -3.0249 -3.0593 -3.1000 -3.1453 -3.1937 -3.2444 -3.2965
 -3.3472 -3.3963 -3.4477 -3.5042 -3.5661 -3.7359 -3.9071 -4.0745 -4.2376 -4.3951
 -4.5446 -4.6869 -4.8231 -4.9539 -5.0804 -5.2030 -5.3221 -5.4377 -5.5502 -5.6597
 -3.0699 -3.0664 -3.0704 -3.0896 -3.1173 -3.1522 -3.1928 -3.2376 -3.2859 -3.3368
 -3.3891 -3.4412 -3.4925 -3.5446 -3.5993 -3.7508 -3.9149 -4.0783 -4.2394 -4.3968
 -4.5477 -4.6908 -4.8271 -4.9576 -5.0831 -5.2043 -5.3217 -5.4358 -5.5470 -5.6555
 -5.7614
 -3.1661 -3.1574 -3.1548 -3.1648 -3.1845 -3.2122 -3.2464 -3.2858 -3.3295 -3.3766
 -3.4264 -3.4775 -3.5290 -3.5808 -3.6334 -3.7732 -3.9258 -4.0835 -4.2406 -4.3962
 -4.5478 -4.6925 -4.8298 -4.9606 -5.0860 -5.2066 -5.3230 -5.4357 -5.5453 -5.6523
 -5.7570
 -3.2671 -3.2542 -3.2484 -3.2524 -3.2634 -3.2831 -3.3099 -3.3425 -3.3802 -3.4219
 -3.4671 -3.5149 -3.5641 -3.6143 -3.6653 -3.7985 -3.9422 -4.0926 -4.2452 -4.3973
 -4.5478 -4.6937 -4.8328 -4.9650 -5.0910 -5.2118 -5.3281 -5.4404 -5.5492 -5.6549
 -5.7576
 -3.3706 -3.3544 -3.3465 -3.3462 -3.3527 -3.3653 -3.3838 -3.4088 -3.4393 -3.4745
 -3.5136 -3.5561 -3.6012 -3.6479 -3.6961 -3.8226 -3.9581 -4.1019 -4.2492 -4.3970
 -4.5442 -4.6893 -4.8295 -4.9633 -5.0907 -5.2123 -5.3290 -5.4412 -5.5495 -5.6543
 -5.7577
 -3.4726 -3.4576 -3.4493 -3.4470 -3.4501 -3.4581 -3.4705 -3.4874 -3.5101 -3.5376
 -3.5698 -3.6058 -3.6450 -3.6870 -3.7312 -3.8490 -3.9764 -4.1125 -4.2543 -4.3982
 -4.5418 -4.6843 -4.8240 -4.9590 -5.0879 -5.2107 -5.3283 -5.4412 -5.5498 -5.6547
 -5.7560
 -3.5639 -3.5717 -3.5727 -3.5701 -3.5672 -3.5664 -3.5699 -3.5790 -3.5936 -3.6133
 -3.6377 -3.6663 -3.6985 -3.7340 -3.7725 -3.8793 -3.9979 -4.1259 -4.2614
