 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F162M
  2.3811  2.5451  2.7339  2.7558  2.6246  2.5127  2.4941  2.5110  2.5037  2.4691
  2.4199  2.3655  2.3101  2.2529  2.1936  2.0395  1.8824  1.7264  1.5746
  2.3195  2.3640  2.4363  2.4813  2.5061  2.5186  2.5182  2.5044  2.4779  2.4410
  2.3958  2.3447  2.2899  2.2324  2.1732  2.0220  1.8696  1.7173  1.5668  1.4186
  2.2831  2.2639  2.2660  2.3006  2.3721  2.4314  2.4540  2.4510  2.4328  2.4035
  2.3646  2.3182  2.2662  2.2101  2.1517  2.0030  1.8547  1.7068  1.5591  1.4137
  1.2714
  2.2719  2.2448  2.2230  2.2137  2.2226  2.2511  2.3015  2.3508  2.3684  2.3566
  2.3263  2.2860  2.2390  2.1860  2.1291  1.9825  1.8377  1.6949  1.5515  1.4087
  1.2687  1.1320
  2.2488  2.2271  2.2045  2.1848  2.1727  2.1712  2.1810  2.2002  2.2297  2.2555
  2.2583  2.2376  2.2024  2.1572  2.1045  1.9612  1.8186  1.6805  1.5427  1.4036
  1.2658  1.1308  0.9992  0.8709
  2.2012  2.1912  2.1766  2.1601  2.1441  2.1319  2.1261  2.1265  2.1303  2.1374
  2.1473  2.1500  2.1362  2.1084  2.0693  1.9385  1.7984  1.6633  1.5313  1.3977
  1.2629  1.1297  0.9995  0.8726  0.7489  0.6283  0.5106  0.3953  0.2828  0.1754
  2.1240  2.1288  2.1270  2.1202  2.1101  2.0986  2.0880  2.0804  2.0752  2.0707
  2.0654  2.0600  2.0521  2.0366  2.0116  1.9090  1.7771  1.6445  1.5169  1.3893
  1.2593  1.1288  1.0002  0.8746  0.7520  0.6325  0.5159  0.4023  0.2911  0.1824
  0.0783
  2.0181  2.0391  2.0520  2.0580  2.0584  2.0541  2.0470  2.0389  2.0310  2.0231
  2.0137  2.0016  1.9867  1.9690  1.9480  1.8669  1.7520  1.6248  1.5002  1.3779
  1.2536  1.1270  1.0008  0.8768  0.7556  0.6372  0.5216  0.4088  0.2989  0.1913
  0.0859
  1.8915  1.9259  1.9532  1.9728  1.9856  1.9921  1.9930  1.9900  1.9842  1.9769
  1.9679  1.9558  1.9397  1.9194  1.8959  1.8214  1.7202  1.6023  1.4812  1.3622
  1.2431  1.1215  0.9984  0.8761  0.7562  0.6391  0.5247  0.4129  0.3037  0.1970
  0.0926
