 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F140M
  1.6013  1.6208  1.6508  1.7168  1.8067  1.8825  1.9371  1.9803  2.0073  2.0113
  2.0070  1.9971  1.9836  1.9637  1.9375  1.8518  1.7467  1.6335  1.5184
  1.6813  1.7054  1.7292  1.7625  1.8022  1.8459  1.8895  1.9276  1.9555  1.9716
  1.9759  1.9692  1.9539  1.9323  1.9057  1.8224  1.7222  1.6128  1.5001  1.3855
  1.7451  1.7701  1.7893  1.8049  1.8184  1.8401  1.8681  1.8957  1.9199  1.9387
  1.9467  1.9431  1.9286  1.9064  1.8793  1.7971  1.7004  1.5944  1.4842  1.3730
  1.2615
  1.7927  1.8149  1.8311  1.8440  1.8553  1.8651  1.8729  1.8846  1.9005  1.9126
  1.9194  1.9188  1.9077  1.8860  1.8583  1.7759  1.6813  1.5783  1.4708  1.3621
  1.2535  1.1451
  1.8372  1.8550  1.8674  1.8758  1.8817  1.8861  1.8893  1.8903  1.8896  1.8914
  1.8941  1.8928  1.8861  1.8687  1.8416  1.7586  1.6649  1.5643  1.4591  1.3523
  1.2457  1.1398  1.0343  0.9291
  1.8859  1.8969  1.9043  1.9083  1.9090  1.9072  1.9037  1.8986  1.8912  1.8819
  1.8728  1.8650  1.8572  1.8454  1.8243  1.7443  1.6511  1.5521  1.4490  1.3437
  1.2384  1.1341  1.0308  0.9281  0.8259  0.7241  0.6225  0.5203  0.4180  0.3189
  1.9378  1.9414  1.9428  1.9419  1.9383  1.9317  1.9222  1.9108  1.8973  1.8819
  1.8651  1.8481  1.8320  1.8176  1.7995  1.7299  1.6392  1.5415  1.4402  1.3366
  1.2322  1.1286  1.0265  0.9256  0.8257  0.7266  0.6279  0.5295  0.4306  0.3312
  0.2346
  1.9825  1.9819  1.9785  1.9733  1.9660  1.9560  1.9430  1.9271  1.9086  1.8881
  1.8660  1.8431  1.8200  1.7981  1.7771  1.7114  1.6271  1.5320  1.4324  1.3305
  1.2273  1.1242  1.0224  0.9224  0.8240  0.7269  0.6306  0.5349  0.4395  0.3437
  0.2470
  2.0088  2.0078  2.0033  1.9960  1.9867  1.9750  1.9603  1.9424  1.9213  1.8975
  1.8717  1.8445  1.8169  1.7895  1.7635  1.6935  1.6128  1.5214  1.4241  1.3239
  1.2220  1.1195  1.0178  0.9177  0.8197  0.7236  0.6288  0.5352  0.4424  0.3497
  0.2566
  2.0081  2.0095  2.0081  2.0025  1.9939  1.9827  1.9685  1.9512  1.9303  1.9060
  1.8789  1.8497  1.8192  1.7883  1.7579  1.6812  1.6006  1.5121  1.4172  1.3189
  1.2189  1.1177  1.0165  0.9163  0.8182  0.7223  0.6284  0.5362  0.4453  0.3553
  0.2642
  1.9787  1.9854  1.9879  1.9870  1.9824  1.9740  1.9625  1.9477  1.9293  1.9073
  1.8818  1.8532  1.8222  1.7898  1.7569  1.6742  1.5904  1.5036  1.4108  1.3143
  1.2157  1.1161  1.0160  0.9163  0.8179  0.7216  0.6277  0.5360  0.4462  0.3578
  0.2704
  1.9206  1.9355  1.9442  1.9481  1.9488  1.9455  1.9385  1.9280  1.9140  1.8963
  1.8748  1.8495  1.8209  1.7896  1.7605  1.6725  1.5822  1.4959  1.4049
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F140M
  1.6119  1.6851  1.7555  1.8210  1.8786  1.9260  1.9617  1.9849  1.9970  2.0004
  1.9960  1.9853  1.9701  1.9503  1.9243  1.8462  1.7474  1.6367  1.5204
  1.6199  1.6748  1.7323  1.7892  1.8420  1.8875  1.9232  1.9483  1.9634  1.9697
